n_harmonics,base_freq,magnitudes,instruments
10,4.242283725428354,"[-0.79311872  0.44671995  0.39701133  0.37749542  0.47537104 -0.82984611
 -0.03853155  0.14388966 -0.04415873  0.57464546]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9887121043644167,-3.4504839372008522
-2.9752266314551523,-2.7466638485315737
-2.9626011520488174,-2.046523682524099
-2.954877813728781,-1.6704441959634844
-2.949667495220444,-1.4561140298655397
-2.927037132927237,-1.0054671542566107
-2.918093830119603,-1.028316653851028
-2.9126370925448746,-1.0805806839470444
-2.908547408013847,-1.1216411580118597
-2.908142272984173,-1.1305360348324351
-2.9020204324079746,-1.1927996367750209
-2.8934953010771003,-1.2544756115449924
-2.890134867218343,-1.2569425121352669
-2.8840309788428757,-1.2166668758514512
-2.8729166355845424,-0.9625346733741721
-2.870931154586047,-0.8922658306084199
-2.866760544013698,-0.7176813168488643
-2.8624794247217595,-0.49652761005932283
-2.8611536757797116,-0.4171076122881139
-2.8571692038538927,-0.1662964586755392
-2.8510668760864943,0.2775601113260832
-2.8468628738082007,0.6119196278069995
-2.8437757049965793,0.8733372333333146
-2.8433218221383276,0.9110829175914601
-2.840725414166707,1.134130090478077
-2.8292372627831806,2.142200075217538
-2.814816983158182,3.2295834191362918
-2.8119531598134846,3.396856595888683
-2.8107772084551943,3.456746234131932
-2.810118621125696,3.487791299063048
-2.7937228319881875,3.8588347286831515
-2.7916757281484403,3.8340400270144874
-2.7827112659322495,3.5644962372035636
-2.777732591834007,3.287658164806193
-2.776315462537589,3.1986414027849106
-2.7740845191146053,3.0345078353316417
-2.7685839846210154,2.585745115911095
-2.7636729835663885,2.121295274456003
-2.751222812684168,0.7834278799804095
-2.7460559750511804,0.2081071556777986
-2.733462219686677,-1.0723352864096762
-2.7322146738179116,-1.1796314587124517
-2.728196199060254,-1.507495950711563
-2.723650101793287,-1.8177218793215832
-2.7232766602779788,-1.8404968567845061
-2.7228149836686413,-1.8629163990852375
-2.7201677841730856,-2.007068717953106
-2.713794846707087,-2.2352628002264945
-2.709785823845512,-2.2938180905756558
-2.703641311195856,-2.258486115076976
-2.7015426890113483,-2.209889907064292
-2.696384327629823,-2.0136601905534657
-2.6896223504159256,-1.6065943771125262
-2.6883958049733603,-1.5159922964092656
-2.6794664041391423,-0.7234720026796015
-2.663809331316119,1.0290652527805022
-2.657366345630333,1.777264767375267
-2.655623559137087,1.9711938629344181
-2.6503957851380475,2.5389315066699445
-2.6499964215043352,2.5811121826011227
-2.632675199913682,3.978265590060724
-2.6318348307313775,4.021130719335506
-2.6142430440693465,4.327088421462675
-2.613992855466072,4.3205964046981835
-2.598156493797468,3.600483056951058
-2.596219794048033,3.459985834230001
-2.5960472567258224,3.445258370839118
-2.594345896019181,3.3124919574531098
-2.5855685094400074,2.524652265193886
-2.5807097675756463,2.035541110964008
-2.574652917451724,1.3994798167034384
-2.572984534528114,1.2218854262262913
-2.5601783303137413,-0.11462661307033603
-2.5530580057728374,-0.7836553623682943
-2.551669322145149,-0.9048017424077482
-2.551597163324127,-0.9076318713805486
-2.5355777768875636,-1.9902253196925281
-2.5339124608665573,-2.0659339142986624
-2.5327219835669954,-2.1150560741624025
-2.53010455258934,-2.210191922429881
-2.527707553558046,-2.2852096107910174
-2.517264313058054,-2.4212963261278726
-2.516451077669623,-2.417348363240186
-2.5158283118370592,-2.4156764119860807
-2.5079008791691804,-2.307694865344017
-2.5043620951509036,-2.214960685571504
-2.50253907297115,-2.1556865707456554
-2.49905016529282,-2.024372987106314
-2.4945209315787915,-1.8250662930379273
-2.493756474601642,-1.7857191291970593
-2.4893492981192678,-1.552150105885822
-2.4858479224540435,-1.3498645816216792
-2.4820852644072398,-1.1155463240974202
-2.46135402874879,0.3612760098772821
-2.4581272199027695,0.6012768288921697
-2.4559922508564753,0.7615585037064645
-2.453935870673126,0.9159863902217422
-2.4372061354063037,2.1200263907762222
-2.4269848021924885,2.7778532068991253
-2.416550419776774,3.3570103386646943
-2.4114454682425412,3.5956070996704073
-2.4048209090775776,3.86008003795735
-2.399782418181977,4.020541504523169
-2.397649447120554,4.0846651086815395
-2.3957961126371843,4.127287581946594
-2.389229174246154,4.243192398787623
-2.375696993677117,4.261718016835906
-2.3529403536418885,3.6289833094813893
-2.345057458054595,3.2441102961427126
-2.341767779992452,3.0636028839069067
-2.330692567623968,2.3911394971597786
-2.3271061117240865,2.1643014725960263
