n_harmonics,base_freq,magnitudes,instruments
8,3.979579861547307,"[ 0.75173714 -0.69500383 -0.02422114  0.30111214  0.61426917 -0.1782825
  0.64617971 -0.60005263]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.991776660820476,-1.178330274052362
-2.965516723859262,-1.548383928451032
-2.9602109450409553,-1.5234908219726464
-2.958245476750921,-1.4725681063993679
-2.9492686191532673,-1.3903273059627979
-2.9468061428386356,-1.34640894926904
-2.94230382737087,-1.278036289970877
-2.940903709950536,-1.2512372525511308
-2.9387759781503493,-1.1817446397087081
-2.9369904545905836,-1.1819152036378227
-2.927307878925488,-0.918126619742701
-2.926202340841102,-0.8614317711549218
-2.924888835527645,-0.8556898448184194
-2.91268101685057,-0.5250430667778656
-2.9098313539179266,-0.415837581534408
-2.9030677648980188,-0.23144630342206937
-2.8879201865386857,0.12296432747896051
-2.8872614430117816,0.10849141607999632
-2.879185762298343,0.257316804244912
-2.8664953329574088,0.34582116790890666
-2.864829977605133,0.3549043119966352
-2.853554716838682,0.3145360156987883
-2.8495901344724897,0.24404303655425086
-2.8482797800504187,0.23413586497185432
-2.8390367558138796,0.08029779097186612
-2.8374452756038897,0.04714943344304382
-2.8355002991219163,-0.00463542974168674
-2.832545168155014,-0.08735179952307376
-2.8322572399983565,-0.12096568064491622
-2.831091534560587,-0.11576964633419108
-2.827156870914177,-0.22412471211898494
-2.824941952552101,-0.28368933055815365
-2.8162169385604914,-0.522903746293899
-2.803706510494807,-0.9296526181709662
-2.788274911871767,-1.3611926398750105
-2.7788121609230387,-1.5725012251022423
-2.768793958253279,-1.7465571228646841
-2.765813061784862,-1.7909005297300742
-2.7640251842716532,-1.8410516141491657
-2.7592500726341997,-1.8646548542055665
-2.7483019761746172,-1.8855310748323006
-2.7476381018659497,-1.9322937604508752
-2.7375941374440327,-1.9060131227436572
-2.7226764342008525,-1.8198880573840188
-2.6997634601417326,-1.6593368449733465
-2.6979389077620244,-1.626443609590403
-2.6937546806853807,-1.5989777024354745
-2.689701450315856,-1.5626083308275769
-2.6722237528613126,-1.5509639131254347
-2.669549288012659,-1.5327922326150734
-2.651934816657244,-1.5819574846603672
-2.645048490215088,-1.6150124216376451
-2.6248416690789194,-1.721608363100098
-2.6227532284543225,-1.718306123526474
-2.62082277243102,-1.7190286258730039
-2.61879557657322,-1.7208272894359327
-2.6174738474853663,-1.7172413065811922
-2.608501484290488,-1.696458844198717
-2.608437875105198,-1.7239645371995067
-2.605066569546844,-1.6986459005828727
-2.6030344371657943,-1.6699841814367973
-2.602988943140172,-1.6913988159728361
-2.590372947079338,-1.545885976034922
-2.582057864261806,-1.4164619859468277
-2.5811093096845594,-1.3928432396208164
-2.577877864033228,-1.317690163710534
-2.5726453967456058,-1.1994809764793803
-2.5711484330323273,-1.18191573755102
-2.56773125687588,-1.0746558600816098
-2.5438270107685765,-0.4559379857494327
-2.5423988166405316,-0.4123132255074421
-2.537848581488653,-0.30639562769462597
-2.5329668033724086,-0.16373318081911764
-2.525204533831018,-0.05395933820972072
-2.5129963476188877,0.0847445332306309
-2.5099800749960144,0.10217410798100367
-2.507223133483563,0.09783038727955248
-2.5008820355868178,0.09111183586368693
-2.4996827215000614,0.05378553694535017
-2.487802752953842,-0.05181407632311859
-2.486689200857794,-0.1087495055457377
-2.482743496004252,-0.2107373238888217
-2.4777284792581957,-0.34225266168941865
-2.4686733281621223,-0.617882027031826
-2.447754601481684,-1.4712742948858326
-2.447243337854273,-1.5298107318643464
-2.4437036168142474,-1.6685119667273398
-2.4346416222290244,-2.051221585551397
-2.4328658710264834,-2.1074792903295707
-2.4327490184096265,-2.105286949234188
-2.4322185197541635,-2.1306208022074444
-2.4292705985333676,-2.2148886437582345
-2.4204588770084845,-2.485054282401684
-2.4188065796792912,-2.492855342233659
-2.4164143955883075,-2.5628215638872196
-2.401937479986703,-2.6509050254542914
-2.392678522247518,-2.5555576648650735
-2.379495867786066,-2.125514306885269
-2.3687041909801705,-1.577023199866348
-2.367775237869217,-1.5245315949003098
-2.360617673449241,-1.0606398546216929
-2.345768855849615,0.08799721603909523
-2.3421908643738396,0.39229786900743746
-2.3330349769915264,1.1353758705629575
-2.3318985893307143,1.2048303788002397
-2.3317668920846186,1.214940052287002
-2.326316187062959,1.671405716459248
-2.3189770141186528,2.220945371408323
-2.30303157734411,3.1480438589641975
-2.2968499127918323,3.457215699029604
-2.294825455122851,3.4966204057037773
-2.2939930005285625,3.551347417121833
-2.2894532925497817,3.6582819145745744
-2.2734612692450273,3.760057950031921
-2.273393031815244,3.7830153372696267
-2.271395419576132,3.730302128059821
-2.258723106249109,3.446524962445605
-2.2568660813720287,3.370366101855872
-2.2527666549604355,3.1977206706106602
-2.2404301489681107,2.583398781029308
-2.233660387526097,2.1500598075184763
-2.219206370772522,1.2684726201998529
-2.2167268260446047,1.1533317230857967
-2.2163885628422486,1.1186809745391912
-2.2128939890135495,0.9076215582014063
-2.203604462092681,0.4175167309701518
-2.198135511656197,0.16756953094008362
-2.17811905091513,-0.3732435344521911
-2.177326282545213,-0.41341054830266355
-2.1743261389780972,-0.402762529613151
-2.169918731453693,-0.41224707258284654
-2.168404597562433,-0.4166673808017838
-2.1680641427655356,-0.4239833899253949
-2.1615873819744547,-0.3525556267856687
-2.1502452391729445,-0.1518529079162792
-2.144931500595881,-0.004123463939622913
-2.144460738752932,-0.006257264474985282
-2.1406340719815145,0.11970796897103461
-2.1369792796556615,0.2523631508603912
-2.135245724817473,0.3000108697448863
-2.12998324997975,0.4899735003842909
-2.1194100376974028,0.833999354339161
-2.110929417638918,1.029587290110129
-2.1086611773061925,1.1345748210008189
-2.0995711727652324,1.2518604086991956
-2.0805184361021776,1.0871973287608419
-2.07872041768542,1.0242419578248476
-2.075139593382635,0.9123621956489208
-2.074650994957783,0.9143467605797743
-2.070418594403125,0.7274393311587752
-2.058440352091936,0.10749228262966191
-2.0521129866724905,-0.3504278073839035
-2.0431180139238236,-1.0323062989687395
-2.042872866262659,-1.0585665413519767
-2.0428156113396394,-1.0565305551248514
-2.041886400429106,-1.1291451694236505
-2.0381156647608423,-1.4479684829734558
-2.0363948709307595,-1.6028977319356235
-2.026738916525283,-2.41655540583136
-2.026578234247395,-2.421637421757192
-2.024510628374423,-2.604678403271739
-2.0168777428634836,-3.2127491475953036
-2.0129402773662957,-3.5342099362406487
-2.0046520270866983,-4.084360193626296
-1.992780997267109,-4.6906358448747705
-1.9924710619087898,-4.672889722392887
-1.9887380964996098,-4.830970647153752
-1.9870717565793874,-4.865902439893253
-1.9789353721641543,-5.014674032418571
-1.977344204056733,-4.99187929758767
-1.9724488303566494,-4.969733211066072
-1.9634893772082327,-4.767414063282863
-1.9589205115286197,-4.578364873867045
-1.9494492044010674,-3.999501932831113
-1.9360436048897183,-2.8450942882622545
-1.928257958420138,-2.0796478397146174
-1.924766510133839,-1.721889878328069
-1.92224165575677,-1.391036338521715
-1.9099347912381153,0.008056128643058364
-1.8972278302670924,1.4645753737648066
-1.8950329022909815,1.7031508198469967
-1.8928961952621546,1.915385759665126
-1.8909956336090474,2.1153057840766185
-1.889367836053892,2.2903726267341966
-1.8788852918456285,3.2624594416985087
-1.871881646299317,3.755751218629755
-1.8670913829862243,4.0707562785126585
-1.8664999424534034,4.101336484861008
-1.841354054914427,4.770792120273735
-1.836375023168264,4.748237323850614
-1.833849995429413,4.731300336549293
-1.8236803224655345,4.450709196152484
-1.8128766799236509,4.007245441363976
-1.811652037497201,3.8965966030821195
-1.8077791924656506,3.6951697501730676
-1.803613026111566,3.4586594052880844
-1.8005972102201724,3.301431716741639
-1.7941778435726248,2.895115599681622
-1.790549214607512,2.6680438352267224
-1.7891620847889107,2.616636263451813
-1.785636718595412,2.351771214069953
-1.783182221776235,2.2139717838052495
-1.7791141652647737,1.9620583515985328
-1.7657006021711104,1.2052773878174667
-1.7639763264827144,1.1661511383745344
-1.7615031085380168,1.0278112882137653
-1.757212191975746,0.8449325083997808
-1.7501549329605355,0.566469424892449
-1.7443880789458572,0.40033742222584173
-1.742272368215742,0.354894173033296
-1.7377766042809577,0.24566769811279482
-1.7325813580754816,0.18170021610216092
-1.721642246684774,0.09700556438277844
-1.719964493317696,0.09915806532358788
-1.7153285546100288,0.08619163505355117
-1.709995801468184,0.10230455829288744
-1.706338365347634,0.1303514600562682
-1.7052968418172028,0.16504559607230398
-1.7049047250911937,0.18749960403643945
-1.7047918447231443,0.15491682802494083
-1.6996756083962599,0.2225208526650778
-1.6944738331435516,0.3206253755243706
-1.6635327576798866,0.9374180992367034
-1.6492946144412466,1.1254759536365784
-1.647737593512267,1.1913878998231247
-1.6433636837694567,1.2121989771762451
-1.6403943048208516,1.266274679178423
-1.6352219778638053,1.2991392388003553
-1.6342733571773032,1.3237790809292174
-1.6246299241877507,1.4001339153786607
-1.623607023507011,1.4139484267223081
-1.614678274415723,1.4678816040192668
-1.609427412557214,1.490211473037658
-1.6060719731594786,1.4951821408812078
-1.5942780790192004,1.5544699887130455
-1.588937240793829,1.5569798410037634
-1.5543030553973545,1.7049527337770933
-1.5499028502241192,1.7497426871135693
-1.5480822577445652,1.7772830518684106
-1.538498485313199,1.8022529160813399
-1.5364072210908886,1.798669620107667
-1.5246853063120476,1.7740848330835453
-1.5241884640551753,1.7717585040411183
-1.5218765696570877,1.7573814809320831
-1.508181538844109,1.694836231439777
-1.5059722871747954,1.6232393468115298
-1.503999387509729,1.5980725147024342
-1.5013546771741229,1.577024970110012
-1.5012309965391792,1.5572398951368807
-1.4819255580011135,1.1298955655630227
-1.4800028199593442,1.1124164638462821
-1.4799107915926064,1.0932760963717814
-1.4752497616906894,0.9313787494001251
-1.4518026955233785,0.10927010258613733
-1.4506761410005053,0.06145728171330141
-1.4484956246590854,-0.025901361123971005
-1.4452784434332198,-0.1375147401718058
-1.4244168662822119,-0.8940777578778584
-1.4217880834460057,-0.9502917730965688
-1.4115378648208832,-1.2518765160125298
-1.3858263960250643,-1.5187073658011143
-1.3719662960784158,-1.3965911425497146
-1.3675944478416988,-1.3897773150526176
-1.3640375753829088,-1.29466390490361
-1.3541152618161716,-1.0540150406182474
-1.3537728285273682,-1.0400729551214545
-1.3486096368620877,-0.9019479811959453
-1.3460073493241989,-0.8209371702265567
-1.3449122418648782,-0.8109963808401552
-1.333062652867681,-0.44765231196232713
-1.3314402598570547,-0.4090290060285317
-1.330424244366086,-0.3899659805982277
-1.3290761171477516,-0.35408803713517917
-1.3227806688284933,-0.18258659998113178
-1.3107343202961752,0.0717651774614153
-1.3065059816453104,0.14815247158195002
-1.3046865725622245,0.21114732475961834
-1.3045555095513777,0.17552766306289014
-1.279242895321254,0.3079732531707009
-1.2703643010766146,0.24526699006443586
-1.2699293850484665,0.24359177989147146
-1.2596302176771144,0.05323087797392863
-1.2540570092730854,-0.0784514481980379
-1.2425676374139774,-0.3870377160104499
-1.2338838345182908,-0.6593432737935149
-1.2301407002131388,-0.7392746191572637
