n_harmonics,base_freq,magnitudes,instruments
9,3.4301125840929716,"[ 0.49543085  0.36918638 -0.66321559 -0.28727234 -0.95222303 -0.00579141
 -0.39554775 -0.12757291  0.08566709]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.998920629584652,-0.7734128159940302
-2.9972371209341455,-0.7198286885671559
-2.9936547638036153,-0.6066382616452107
-2.993110962338436,-0.6249587355600985
-2.9805941571066343,-0.3247525322750444
-2.974719923375652,-0.1975258068401
-2.971951437543367,-0.16535214345535112
-2.941208186723049,0.20224036920634783
-2.9376914332069832,0.2787427323434884
-2.9180472701107485,0.5062296742417521
-2.9142032949320393,0.5569120518915023
-2.910740756710691,0.5946100336616023
-2.9095760953909138,0.6108308853338675
-2.899837211363998,0.7520612034269721
-2.8945862568776564,0.8286505527474649
-2.890113196753142,0.9112502582029168
-2.883454506473071,0.9448259185660094
-2.8826488237372394,0.9530473501800241
-2.882526290328437,0.9678085139646821
-2.882279602163935,0.985572139683484
-2.8808623861712244,0.9809954537608286
-2.8738219063701065,1.0793895221210041
-2.8722344630085743,1.1301955641009316
-2.8715595474357705,1.1161134180641727
-2.8712807470670016,1.162650788228329
-2.8651924844995964,1.1760218123659687
-2.8578228630883475,1.2199543131919681
-2.857590631399659,1.1990314948494383
-2.8416544626261038,1.2681779494079588
-2.8281038412227364,1.2609555786989737
-2.822143224369321,1.1770438959895277
-2.820664498526809,1.1816017334740316
-2.8146926205831333,1.1008592326096418
-2.8061148054160925,0.9788526690737643
-2.8021723404740775,0.9066595470770907
-2.8003757319841363,0.9103969404902645
-2.7872155951262902,0.6511497144418075
-2.7863461530600673,0.6485927756072037
-2.783702791908361,0.6157608994121702
-2.782941249923183,0.5984988014462912
-2.7817878940862713,0.5624820026963709
-2.779879919789794,0.5170046231255591
-2.7679133311676605,0.3593554139814345
-2.763754596028761,0.28095403114411194
-2.7365088210998776,0.0684832339513092
-2.734603414724531,0.03441208168633215
-2.7337536435002185,0.03603175447661971
-2.7239137003316394,0.045147380034472245
-2.7229118847314817,0.07410759022040299
-2.721971767502935,0.07076645686759167
-2.7219208907795105,0.0759591218154598
-2.718461373857833,0.0620018807076195
-2.715614151845342,0.09862762965855891
-2.709504102863562,0.16592952924483773
-2.707031173239341,0.23102973242641167
-2.7060179072192057,0.20406531790002305
-2.698307925205653,0.2786214001197724
-2.6920822877935535,0.39410623205668704
-2.6768562918839005,0.6343488767803446
-2.6749280005422094,0.6163714530077415
-2.6744545674692177,0.6412188519921331
-2.669720409223265,0.6853969481468724
-2.669112420649019,0.7516843598674485
-2.665594258997978,0.7237820707895596
-2.6648139835125004,0.771414434691636
-2.6554934916270274,0.8915851274998889
-2.6520431237776876,0.9418603349242164
-2.6372508022914496,1.139697941510492
-2.628836927992154,1.2004574115640454
-2.6240912227558386,1.2420581202132712
-2.618201863799528,1.297560903680893
