n_harmonics,base_freq,magnitudes,instruments
10,3.755584278275648,"[-1.15594196 -1.71155079 -1.78847096  0.14057001 -0.05761653 -0.83136591
 -0.48861545  2.12158159  0.39294985 -0.62900232]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.997404694018649,-5.584782890769023
-2.9954036873429355,-5.653309641308623
-2.9846206885977846,-5.613579789203298
-2.973001012521383,-5.218495706595705
-2.971579900870375,-5.104545550715107
-2.9674338454521356,-4.858879716590606
-2.963384429245165,-4.586439203131734
-2.956014279333263,-4.036158306791358
-2.954662817308813,-3.8883102998979884
-2.952299298244198,-3.6682428705331445
-2.951087774938581,-3.554530801774412
-2.949844370290432,-3.472283227383405
-2.93686286981774,-2.210044740801813
-2.9166029828338065,-0.3550730594225536
-2.9147432028955045,-0.18089007224357412
-2.9087392747199177,0.27202651807376643
-2.9014255571612795,0.6868092729728448
-2.8972859331985816,0.9010014467393423
-2.8965558629769177,0.8942826288299054
-2.8929974545012493,1.024558293794621
-2.889830467438399,1.1578389309074426
-2.877838242233044,1.322927566677084
-2.873804196157762,1.3182504738610927
-2.871090787924494,1.2881613840396566
-2.8450991050440777,0.5734163167600091
-2.8427041933119743,0.48698332932978466
-2.8426910644124934,0.4911782034325197
-2.8414340950907055,0.4269341443135069
-2.8372539496797056,0.2719581867848201
-2.8263425373850044,-0.21976271395279748
-2.8082702965758646,-0.8458451224306538
-2.802217015606267,-1.0602250914970315
-2.7987382905259555,-1.118079615646107
-2.795257793599336,-1.2052653759144114
-2.7900794661879744,-1.3129429411229687
-2.7630077965014213,-1.4482731023971052
-2.7612511297233473,-1.4415624209923572
-2.749837901051584,-1.3130503751224265
-2.745285988503864,-1.2673481477257424
-2.7432995214975846,-1.2099201958650174
-2.739451339703315,-1.146281700687784
-2.735262493428071,-1.0430737059619264
-2.7262600512017396,-0.8530227313055597
-2.7190889211672546,-0.6571925798706776
-2.7126663765630585,-0.3990858864657285
-2.7084540723255945,-0.24293058363495898
-2.7010331108712613,0.0029012997861667163
-2.69607342888015,0.24026237439898268
-2.6934838005026824,0.31327855629250617
-2.6838909581341523,0.7567991666843958
-2.6788724739183065,0.9746402852595629
-2.6768934480398148,1.0844887939976642
-2.6617041712610066,1.7579512553907213
-2.6547457144106796,2.04929885772268
-2.641794589551794,2.5398772404598793
-2.640111502482089,2.583681354478214
-2.633787343046487,2.72460920754965
-2.6225546073008283,2.8591344622799792
-2.6173918435327836,2.84818231882279
-2.6105787402142524,2.7941014273278517
-2.608089627032832,2.784693759385994
-2.6076477319510767,2.7532144586699525
-2.605758814073197,2.7072941784939117
-2.605431956643062,2.710667675887329
-2.599791466883212,2.5325930078451244
-2.5994995023482446,2.5539938519105463
-2.5945199834487997,2.3862546507910496
-2.5894074813987924,2.1530338897746057
-2.575680546899936,1.4365361644040442
-2.5693728838627203,1.0700317652392115
-2.568002308719941,0.966920692784984
-2.566487556256859,0.8724009011649274
-2.562449874991338,0.6374107064085459
-2.560008733770978,0.47416860058452626
-2.5590933571907195,0.4039530967431846
-2.5571235167251665,0.3126505008357735
-2.5548505234599332,0.17646481660655736
-2.547594589281471,-0.31657179353018366
-2.541693572557058,-0.6245849849621471
-2.525199630574172,-1.3317941060797291
-2.5246499161402127,-1.346772791363137
-2.4856334975040366,-1.260547973665664
-2.4849145958216794,-1.233285600283178
-2.481888654463442,-1.1527502224442674
-2.4817320624521364,-1.148979319918146
-2.472878683906057,-0.7855184490497653
-2.4614564714200258,-0.21639856328371687
-2.457130298684044,-0.030984014418664284
-2.454788217787269,0.08960784265344333
-2.4545076009122857,0.10099139252060337
-2.447292253763668,0.4612053321470456
-2.443993249024035,0.6334028501668578
-2.4324006792078645,1.1480916178483813
-2.4323715665325913,1.1755671537068482
-2.4321365339758456,1.1470144984524087
-2.4281882695830346,1.3126235003853797
-2.42790486398963,1.3026611747301717
-2.421424690418259,1.5404004114953238
-2.416837557567197,1.6756946078321853
-2.4117317773063025,1.8262359556063401
-2.4062677918344644,1.9138649364411129
-2.405760514996893,1.946308589287449
-2.398745713493274,2.0761432128090043
-2.3971980315991988,2.093663877003196
-2.391524996750961,2.1783342176156135
-2.3856297283651946,2.261195427534935
-2.37796982012373,2.3375777586669315
-2.3579561522308596,2.540548738475634
-2.3576895453962976,2.530131267684394
-2.350279611475938,2.6215971574430497
-2.3429652974026585,2.7128780789808675
-2.337624995569879,2.7799786230789847
-2.3349380299220757,2.81294014645024
-2.3347044880885983,2.833557738629686
-2.3271686308826958,2.9201868424267077
-2.3201349265778273,3.013570450967065
-2.3182271044435114,3.0603363161945434
-2.3008537513164975,3.117391904614018
-2.293174570671554,3.090312478478903
-2.291613904217289,3.0927153229716033
-2.288632676851374,3.0244365511442037
-2.2701626014979457,2.622541092368069
-2.2688628352769777,2.57305902912554
-2.254170989896302,1.947726661573103
-2.247939563135712,1.65401071294667
-2.2458475134349296,1.5435921855455743
-2.2434133232661866,1.4070106103378455
-2.2263462765247946,0.5167340435520045
-2.2216060937675097,0.30102741146185813
-2.2189059327222234,0.21449271141851808
-2.209345324520031,-0.1604272762238199
-2.201827848075287,-0.3609277960198071
-2.1997120477779255,-0.3649443196482849
-2.1952529519555446,-0.4544691982331094
-2.193884681794901,-0.4638076184356452
-2.186195623938339,-0.4913671019416652
-2.186096465846613,-0.4910209385913555
-2.1769585010192603,-0.4163385844485977
-2.176445534988358,-0.381058565502997
-2.1563315335118034,0.18161174458830823
-2.15205488776106,0.3383253253902943
-2.150064663060415,0.40813556653626526
-2.1437751259114277,0.6773171364885371
-2.1341701465100957,0.9914557041150249
-2.13252637602705,1.0289628114013651
-2.116363856024992,1.371262043962884
-2.115532696241587,1.4008016881837388
-2.1083151214102456,1.40684984056198
-2.106088521512063,1.391709390614883
-2.0974785902392785,1.2797637007136686
-2.0805903863449515,0.6893532852399303
-2.0750737358601397,0.4013640139915094
-2.051861891344642,-0.8945724597194112
-2.0491942052786465,-1.0388590905986836
-2.0457630971200573,-1.2234485917101494
-2.036922165159853,-1.6062698045746642
-2.03204431697187,-1.809422499398581
-2.0133218936247284,-2.1132857698045577
-2.0104230034225674,-2.1037198977246887
-2.0088060911400207,-2.106836694687195
-2.0063746371618905,-2.07233214377251
-2.005477174371298,-2.0662245705765696
-2.0053655021076335,-2.05856023165464
-2.001395058151497,-2.012413233343282
-1.9947827652451575,-1.81804093306402
-1.993765913025488,-1.802327679591568
-1.9854129171315749,-1.499239591175472
-1.9847810250292552,-1.463483809588308
-1.9836534677965822,-1.416255236918017
-1.9811874905107698,-1.3285962048913607
-1.97999909447356,-1.2867240714729689
-1.9702321762490786,-0.8208273168428561
-1.9646293592308233,-0.590444178069466
-1.954129002183199,-0.15472118135652183
-1.9523367952823498,-0.07072816651326054
-1.938464135796117,0.27679340387739665
-1.9292056111384912,0.4418221152810409
-1.9289468894827833,0.41508827964769923
-1.9261281503047096,0.4034531616130344
-1.921796919288778,0.3915042505298931
-1.9134638873916514,0.3679489898333598
-1.9100257477838152,0.29211420017163553
-1.9084315405191015,0.27689797686577095
-1.9030463050718391,0.14341595709694727
-1.901619422737185,0.1340226580521486
-1.890449289748106,-0.14535722346658975
-1.888391024607103,-0.24411608931816364
-1.8877796291778075,-0.2235478376376873
-1.8875651048290685,-0.22407481798370363
-1.877934217459002,-0.47275247398931697
-1.8747517117538017,-0.506803380237262
-1.8732062635936826,-0.5689233098606468
-1.8681362685698968,-0.6262049468010582
-1.8666352140451061,-0.6394006421610177
-1.8665963846335534,-0.6381939983388859
-1.8490572627339508,-0.6336860066570738
-1.8363627953866841,-0.45877429198938413
-1.8233506670400759,-0.1537999921850558
-1.8139771482567044,0.10355973451579673
-1.8089697515297873,0.24269715898616975
-1.8071941901425876,0.2992218568321126
-1.7914607192580667,0.45334968314046986
-1.7897185276702101,0.46449706796579326
-1.7774559108786296,0.3097263635070551
-1.7770913068010474,0.3362700939643485
-1.7746094655828413,0.21558459357320808
-1.7741280059191415,0.20569915233098454
-1.764164621878446,-0.20844820048160664
-1.7634207106148287,-0.2706528225967323
-1.7590233248523657,-0.4822891926535181
-1.7458082664002779,-1.386541489255632
-1.7359106878900024,-2.1309262905787976
-1.7310741979133446,-2.482829170406695
-1.73106195952903,-2.5050312837133255
-1.7239458371622758,-3.00883150431416
-1.7231978357040543,-3.0679738205149643
-1.7102652748913736,-3.7963771523802117
-1.7045413902603979,-3.9909348767081143
-1.7024957970844647,-3.9861449526906774
-1.6961711383485703,-4.055232906800137
-1.683603971463264,-3.7142824130999554
-1.6687097719025459,-2.591624328023034
-1.6621276940851946,-1.895468040892024
-1.6600064048844925,-1.6165945611309858
-1.654375579417945,-0.9278928751315377
-1.648129565604784,-0.016093716822850625
-1.6385337765076748,1.4453075944580605
-1.6341463124735567,2.093848554975455
-1.61124420578122,5.034234575338517
-1.6072015373008068,5.39645606573093
-1.6006770868248297,5.8379494095688695
-1.5745766264191756,5.8695698114358965
-1.572865726524864,5.7823722562938435
-1.5723848075538882,5.740457042104758
-1.570086462559463,5.580973725241026
-1.5592697163773446,4.592651793869689
-1.5592382424706117,4.566594787940742
-1.5533636451600124,3.9573001339862413
-1.5523317229759757,3.812573216315959
-1.5393189143909551,2.1428044022911488
-1.5209917745476924,-0.2062063484878472
-1.5194018920356593,-0.36954862856768605
-1.5111044928056123,-1.234317677482593
-1.5085815179180948,-1.4457804609187603
-1.5078561323780861,-1.4757766024448564
-1.4917347361034592,-2.383980946635585
-1.4895230478120554,-2.4451840335056563
-1.4854651482930552,-2.5173608664350713
-1.4854604536016482,-2.5061702008543234
-1.483678309515372,-2.5055112481973594
-1.475521093420411,-2.4493247641411795
-1.4754902649648087,-2.4728388153393848
-1.4607581384193564,-1.9699774237370253
-1.455738550947276,-1.6940286378235403
-1.455394053198577,-1.7055325705988087
-1.4499242575934788,-1.380832733230359
-1.4489675866053553,-1.3729645051867614
-1.4394305364985671,-0.8670590183817866
-1.417576010953733,-0.19627400765761868
-1.4128256457822042,-0.19380987417360673
-1.4123464414772509,-0.17986231737589506
-1.4121025783041266,-0.20607424614739353
-1.4058438893975633,-0.2405939007778073
-1.4020870991050745,-0.3806488948020349
-1.399799623808617,-0.47586318203955735
-1.387601195033825,-1.1373867760298972
-1.3802586632407443,-1.641704828274339
-1.3795097446519207,-1.7153004032749801
-1.3772063765136007,-1.8831709466970463
-1.376263546460749,-1.9568376393830524
-1.37383969378191,-2.162741387628372
-1.3658592677538448,-2.8772763569904054
-1.3643032607159962,-3.047061548259447
-1.3584769793633094,-3.5811301312694632
-1.357906466337966,-3.5803023327468253
