n_harmonics,base_freq,magnitudes,instruments
7,3.6151008402224054,"[ 0.6442062   0.41284808  0.35104433 -0.55048622  0.49299924  1.05414539
  0.39995214]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9981155346966992,-1.685706825683869
-2.997145219623551,-1.6828792029884168
-2.9878248313980933,-1.6690091576906017
-2.9878247876640613,-1.6309866147101983
-2.980291225218804,-1.586601058172574
-2.979535688122391,-1.6213784239140203
-2.971249701139803,-1.477542737486596
-2.9608542392438753,-1.2648307167703225
-2.956043921565313,-1.1652349756224532
-2.9425713312945727,-0.834949504131376
-2.931418036871089,-0.5625540823343423
-2.9280846387036394,-0.449966962699901
-2.9256661446406333,-0.381330742012165
-2.922791863574562,-0.32373529479261076
-2.9208460477638667,-0.2721138720820062
-2.9208458025099864,-0.2592035159756798
-2.9202150127431405,-0.22733011870650735
-2.887181207443383,0.2405948840953027
-2.8755420553245212,0.2591319692620076
-2.8676537171570313,0.2209605604559578
-2.8644712486365096,0.24933726573720394
-2.8633939926036085,0.21341105617133352
-2.862921175212169,0.17887719152706838
-2.862368236825617,0.19524584586002727
-2.857811230355531,0.13219441688184386
-2.8533725902354705,0.09197419034096946
-2.8453058596534975,-0.016106410067635277
-2.8369333976195046,-0.19314362758924597
-2.8266245216568775,-0.4320207440300527
-2.816570655056408,-0.6624138191077675
-2.815576615214489,-0.704437153343312
-2.8100111042537312,-0.8149033705400517
-2.7907621926135473,-1.2569908320220267
-2.788999181976484,-1.2563033432209176
-2.7860554338530594,-1.3065105732851283
-2.7835949055294504,-1.3741059830512907
-2.7783398483408175,-1.4194550163685717
-2.774677631090796,-1.5298509110225138
-2.771045709729175,-1.4733995399970536
-2.768187002456326,-1.5548234218714032
-2.7680467089209664,-1.5391879564943536
-2.7671732799898363,-1.5368410210499983
-2.764898444293854,-1.5902491892438477
-2.763442687572443,-1.615103444099564
-2.760016849112364,-1.6355532690903651
-2.760012108607996,-1.6061640562372963
-2.7588803441213408,-1.643046724649609
-2.7555015384750257,-1.6092953155033805
-2.7553318932778237,-1.675095337442968
-2.7484993053181928,-1.6275691736298206
-2.7444788999512633,-1.612014096057917
-2.7434162512447156,-1.6320198341255294
-2.721631452954557,-1.52158587837719
-2.720952529813104,-1.4361950869918503
-2.7203821935274446,-1.4798603420473946
-2.7168046741451755,-1.4242230505795026
-2.7122593544713443,-1.3561956385998308
-2.7073587366547516,-1.2978198080745356
-2.7056195569072967,-1.2648790067562525
-2.7012580446325565,-1.1906665637619755
-2.691080128221188,-1.0174801987484456
-2.690827120648584,-1.0612732167415808
-2.6825579124701804,-0.9568362912461269
-2.6747348916852083,-0.8190505851081098
-2.66507245102848,-0.7069347413289891
-2.664676959658629,-0.6499542609301832
-2.654324326856919,-0.5415699225073174
-2.651094388615269,-0.5479710682533804
-2.6489940602768236,-0.5237990919744954
-2.6468092421445206,-0.5036734237464414
-2.638662470731692,-0.4321238586584
-2.6180600477750007,-0.4925216408331731
-2.601491791724087,-0.5292038144498831
-2.5993674905497737,-0.5902966220310905
-2.5984280088854543,-0.5578320444757361
-2.5895923498353666,-0.6334022647674091
-2.577294892074891,-0.7131372432030715
-2.5674806559597174,-0.8088159481105229
-2.5564681714553017,-0.8326349792169351
