n_harmonics,base_freq,magnitudes,instruments
8,4.35294522013929,"[-1.21377225  0.39307798 -1.09356372  0.23240795 -0.14197495  0.45850843
 -0.75372775  0.04865732]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9967648320321114,1.6606678614140957
-2.996060403223057,1.6147718468765337
-2.9797051482749333,1.484228435857638
-2.9713112275793274,1.315565922424241
-2.9431198138731673,-0.01838229603539781
-2.942307399439684,-0.01836100489605242
-2.9400762402962846,-0.14523623527216933
-2.9398483813424856,-0.21481357400676365
-2.938997732197225,-0.26775684738856015
-2.9375818969253684,-0.34838104311508666
-2.936599122071898,-0.3937155833337292
-2.9301100079800304,-0.924135890974019
-2.9015019574492493,-3.276846347542079
-2.8974865239680776,-3.592374068514193
-2.8895153480085782,-4.178834354986616
-2.8877898307315104,-4.284678687885832
-2.884677886350158,-4.417042181872364
-2.881855999350498,-4.600809221185734
-2.8778964421347784,-4.775237822880182
-2.8681044211135,-5.103983903697536
-2.8654341410115207,-5.144443465841989
-2.8539005914646216,-4.993961461733422
-2.837764125167763,-4.407172107914677
-2.8239101031288882,-3.3775018621176063
-2.81203124710994,-2.31176671187461
-2.8046439175528,-1.6258875539815534
-2.800800858997723,-1.2408795624707671
-2.797071196627531,-0.7773743804181417
-2.7946200883234793,-0.5780937976556741
-2.7937495733696567,-0.5159866513482019
-2.789847023590619,-0.16139918708895687
-2.7688022919633513,1.545126414324685
-2.7628033388253463,1.8196741355579542
-2.758682797439318,2.0436561958509896
-2.757843969079694,2.143891605261725
-2.7555801998051446,2.209984945754787
-2.7515989615539747,2.339279772182859
-2.7427811020113797,2.4741582511784648
-2.7422508784364696,2.4747059135031506
-2.7233175785539867,2.2925474439590863
-2.7232275706803657,2.2576885582823714
-2.715738139628206,2.0442559404821807
-2.703064638498068,1.5315411728460993
-2.6999056740116947,1.447527723902622
-2.6997774334135496,1.4409407401789875
-2.696720981088391,1.3480162209104343
-2.69522987053906,1.201959900548972
-2.687557948901242,0.9998430455929088
-2.683219823165822,0.7550300494148403
-2.6831217153573075,0.847956022486959
-2.6805257349184224,0.7023022491398951
-2.6799856121707513,0.6726582427726601
-2.6782137002960633,0.6572490759738258
-2.6715617681876944,0.47181083714275274
-2.664883146255671,0.38857259177606235
-2.6555921758865555,0.27223791111892665
-2.655448286585291,0.2257761586400392
-2.650811913426068,0.257873505610303
-2.6477987866664465,0.32645037481537437
