n_harmonics,base_freq,magnitudes,instruments
10,4.123051592095301,"[-0.15037103  0.39932508 -0.7831756  -0.57366869  0.91560585  0.31991978
  1.87194182 -0.14540788 -0.26415135 -0.91957706]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.994062632725554,0.4595255154688597
-2.985441823680131,0.7000315202653494
-2.933423007638776,-0.2585942799048482
-2.932666666708164,-0.26222297603213357
-2.919996987127802,-0.6950504803380896
-2.917978520015967,-0.7692886700024778
-2.9176883097213113,-0.7833654269038796
-2.909694002127786,-0.9220493106756955
-2.9072017920742796,-0.9577883553500152
-2.9066707052904994,-0.9743951878703481
-2.8969483455359,-1.0286945085338586
-2.8963162574604358,-1.0076107071284286
-2.880180697642202,-0.8774563616555384
-2.8708149804571863,-0.7035476233714476
-2.8641198749799823,-0.5666320551451555
-2.86097818288017,-0.5001324335646413
-2.854682161976612,-0.47106734931880057
-2.845732672630451,-0.43898457253890744
-2.8258004301358475,-0.5673711094033191
-2.824842382514424,-0.5912768641896472
-2.8042617083624655,-1.1743637994544784
-2.804201714751721,-1.1752035120594182
-2.7865455924300755,-1.7578326750327289
-2.782070085697483,-1.8507473381241257
-2.780128364563644,-1.82708999462892
-2.7793124093428494,-1.8437105918113839
-2.7702805477648855,-1.9423206047642039
-2.763978738063757,-1.8516357555863272
-2.7627325645826013,-1.9216536528820325
-2.756608511046105,-1.793590922157625
-2.7240423341190967,-0.6425618709391812
-2.720936629764332,-0.5381288932057298
-2.7006042692257446,0.008152347928824653
-2.699188219911579,0.06328670989437313
-2.685418661258437,-0.021492988417014174
-2.6814974044783,-0.08718488860728664
-2.671492004988399,-0.34058665604756305
-2.670915688105989,-0.44513680384858334
-2.6608011125367654,-0.8547169014312777
-2.6400408644591975,-1.9285660735957555
-2.6263616320163377,-2.237934580148336
-2.622973919751121,-2.270433434614978
-2.6227263805220398,-2.262596364476712
-2.618252999498444,-2.285122744871194
-2.616774827604943,-2.3154012710870564
-2.6068812122614218,-2.032378791463217
-2.6051559494373313,-2.00024645643426
-2.6022999548778607,-1.8676281195286735
-2.6000868648115416,-1.7751328017431092
-2.5960483281564453,-1.5118418784184777
-2.595058640122426,-1.5168041209109635
-2.5911272581696245,-1.2478326373812187
-2.5896096960267903,-1.182528683073254
-2.585594201373588,-0.8548542226549386
-2.5747057170328507,-0.07490152699353828
-2.5679206459493873,0.43608034337281915
-2.5634284526082456,0.7643815653078739
-2.5550941442345216,1.153443668035446
-2.5512632955286314,1.3598937027788498
-2.549312613201514,1.4282042134263004
-2.5479972491800633,1.4722828465695514
-2.5399571746490244,1.5055345913204343
-2.5085262836481568,-0.3594392463413409
-2.5054668501748183,-0.7169105235888592
-2.5049760758404336,-0.8102365681249617
-2.5028444678138815,-1.0033906987344994
-2.50087790484719,-1.2589973199490494
-2.4986611631812634,-1.5285445443348664
-2.4939856998292043,-2.044895437967629
-2.487904639786849,-2.7040274534397706
-2.487825965083064,-2.7778131670350414
-2.481875213672332,-3.384970959838993
-2.4796199508742127,-3.64434893292543
-2.4771581924673027,-3.858457234363826
-2.474205754515875,-4.11430522229467
-2.459370419859027,-4.895994938344914
-2.4588775761338724,-4.988350278607118
-2.452720278055539,-4.950663400913711
-2.452672787174607,-4.995186207436201
-2.449282690438867,-4.886189590507212
-2.4449400892880897,-4.70561537914164
-2.442832127474877,-4.54728826537187
-2.437788285403683,-4.213586277763172
-2.4310454549930602,-3.47990201711071
-2.4233336430380525,-2.523081035354316
-2.421012665418673,-2.2009720309299285
-2.416527386944278,-1.5019712792336994
-2.4071183610344873,0.026314566444737716
-2.398911183252557,1.4103550763196555
-2.398561678937554,1.4969132204472042
-2.395038156303178,2.013220757414091
