n_harmonics,base_freq,magnitudes,instruments
9,4.258705761255779,"[-1.46770108 -0.97996544  0.94703447 -0.04292637  0.88565154  1.514329
  0.63123645  1.14639003  0.67011311]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9986800606612727,-1.7802309774622176
-2.995907242972151,-1.8034220985444962
-2.9934052022504485,-1.7850852492062117
-2.984843873704731,-1.6990661152996245
-2.98326383823763,-1.6456472681096257
-2.9746576173871286,-1.4329557207513226
-2.9695427038527513,-1.2348601506285037
-2.9650402414277512,-1.108272706007857
-2.9645936151893233,-1.0679304156441478
-2.9581769930887045,-0.7807881506800197
-2.940906946509604,-0.0036886403971016918
-2.9363665985037652,0.1791632544535451
-2.9296467591667312,0.45398566953888797
-2.9285502481389,0.4737382886144321
-2.9185920211459995,0.7866253764266644
-2.915615583642768,0.8509168904556395
-2.907249053736771,0.9558674217304225
-2.9063995577544492,0.9786203244652316
-2.8796037131389043,0.7250029124363156
-2.8726270999039563,0.5629447765128549
-2.869826238103392,0.48167967962257585
-2.8685679038752223,0.45430092868856975
-2.8491787429493494,-0.0180242086139827
-2.8482156270125856,-0.06057303590655883
-2.842213258321272,-0.13178821293909365
-2.83130838386215,-0.22862421398494276
-2.830034571629566,-0.23164326716893363
-2.8237821686179365,-0.1956299865314588
-2.8187966329513623,-0.12128602110326099
-2.8127775487426696,-0.0019147404017316196
-2.811780473168176,0.03979919232866817
-2.811577343991233,0.02691413644426196
-2.810087572017599,0.04691898547232886
-2.7970394567716985,0.5022552972561294
-2.793260831500241,0.6568404339793378
-2.791551058857398,0.7393556550264553
-2.7900202341648295,0.790700798034544
-2.7768086529587954,1.4211127567746291
-2.7739615422298662,1.5387033569738249
-2.7586217378605435,2.1772066600618354
-2.743095521037055,2.5959607103504534
-2.7420683724360604,2.622986026664235
-2.723509002926555,2.675625934713929
-2.722017879918904,2.6580465213876985
-2.692289318312019,1.9352115693283147
-2.6808307720148417,1.5686755442975373
-2.675121437853919,1.372260552775197
-2.667048721401743,1.118991881487603
-2.6597470778980883,0.8588173306529208
-2.658730909250073,0.8855375196400167
-2.6503813454461964,0.652571499680382
-2.644474608793896,0.5298842845271239
-2.6237983907026665,0.1944053953617212
-2.6232803002350487,0.19380277477489471
-2.6219147458553174,0.15325711156068747
-2.6218271692086885,0.15539745184897602
-2.6104407415559123,0.06453818036901515
-2.603208960924975,0.014138569595602567
-2.6025147973395395,0.007567305791352098
-2.598144255951812,-0.026523640425066993
-2.5927883721596565,-0.008777642372639043
-2.575409476557409,-0.10413425248146853
-2.571490643896012,-0.12456425854422443
-2.569495656723233,-0.10160888674713525
-2.568829848649459,-0.11681744088674659
-2.5625751786570863,-0.1001737831728867
-2.554772298286434,-0.09948558980875365
-2.5528232841671357,-0.053418344569444005
-2.5523384293021314,-0.0656428624758554
-2.5469012705294283,-0.030201131961237578
-2.543803359346792,0.01605208761474011
-2.541448552122646,0.03847293349394003
-2.5411362739879975,0.04298536329885041
-2.514106885005835,0.6507044464791775
-2.513581905020291,0.6958183385287776
-2.511971763179467,0.702522070934955
-2.5066435889579854,0.8995017580261057
-2.5016454907087313,1.0834330361093008
-2.480869879592579,1.7606590240080802
-2.4789968238962885,1.8051875488328317
-2.4789550770464928,1.837383499251073
-2.470584562653167,2.029380341684661
-2.4704204848700044,2.0211514289438774
-2.4698796522266515,2.0445721010687326
-2.4691784950039546,2.0555093392534505
-2.4664542241481975,2.1265797968955624
-2.464256475296983,2.1540612350660586
-2.4504974923488323,2.2218263303775907
-2.436289405337486,2.0288157558343176
-2.4340444025073733,1.9771629471574463
-2.4332819380915596,1.9436859558550834
-2.4329051249798024,1.927639725140498
-2.4319121343429746,1.91068751642156
-2.428057895022139,1.7838800982772902
-2.4189792270905253,1.4233584782759563
-2.406597107776803,0.8849513669766841
-2.4051392567039596,0.8098370870344301
-2.402138145440169,0.659653265493433
-2.3904863765177082,0.1510166442912982
-2.390442844749183,0.14385632451138639
-2.3850305681671538,-0.051295055300987664
-2.3809191032997417,-0.19669136771393
-2.3790016754963172,-0.23361053136568227
-2.3761236499784038,-0.34703342834413153
-2.375649353786381,-0.340854901413659
-2.3547563825567592,-0.46310845103755194
-2.344054092073536,-0.20530702693873215
-2.3401252587237407,-0.0887529679003827
-2.3357311268882066,0.04747550763221481
-2.3327987569858895,0.20442056871871478
-2.3300214074273295,0.36212644574701475
-2.3291737549054714,0.39953086911686725
-2.322073147398074,0.7260751514628061
-2.311537814572614,1.2048504269325733
-2.3092325388091286,1.3529116757951927
-2.3078710166736416,1.3925838519104639
-2.30513521105783,1.519416619855738
-2.280284601640548,1.9787582025095025
-2.279590460347112,1.9763040055052197
-2.2779278381748593,1.986663621127662
-2.271928114459244,1.845624205104496
-2.267905722743243,1.731274496183081
-2.265752161821962,1.6439504330305943
-2.2628006079968928,1.498990851163113
-2.2536935370955025,0.9456591264271487
-2.251787306529054,0.8143523015269581
-2.240983874369558,-0.057910996190217646
-2.238669495391014,-0.24179396903023204
-2.2270607503479463,-1.307322793207714
-2.2266616039640312,-1.3526843852147643
-2.219139446468767,-2.0342415170461106
-2.2173192183019372,-2.1910821543650103
-2.212217422510599,-2.6107174438380665
-2.211701702558293,-2.6251480134364438
-2.2020526370741433,-3.3305860469852178
-2.20111809235567,-3.3909556876946265
-2.1996822923559316,-3.4597764581922137
-2.197121248898366,-3.57698184079714
-2.178778331142742,-4.0686711744939075
-2.174587115870385,-4.066803918066832
-2.1741959807940425,-4.060801316978108
-2.1734177100278265,-4.073056419361625
-2.1673498462140683,-3.964114838255867
-2.159369560223609,-3.7079971649313994
-2.148912427682914,-3.2569766412717933
-2.146921985921784,-3.1921373597891463
-2.1307728884991004,-2.4247652794146717
-2.1250408880591607,-2.189247305074306
-2.1232772604385293,-2.1366358406186508
-2.1230052399599426,-2.131109373562298
-2.110315172435203,-1.8924782176354533
-2.109522009199198,-1.87861695427793
-2.1091890025697997,-1.8810920083415874
-2.1074339706334397,-1.8637766197250347
-2.1066243289730586,-1.8765436367527537
-2.103479559317774,-1.879869516540362
-2.085808143894475,-2.3919087743609
-2.0822236045159377,-2.534211355266111
-2.06550433054682,-3.5523613707172026
-2.061032204110572,-3.8926929122793172
-2.0607674857425824,-3.8962817168067536
-2.0526394698946078,-4.373999922411559
-2.049386156970462,-4.540636360664344
-2.048316135534771,-4.62163674721474
-2.0242984260344326,-4.962140252982387
-2.0195113465426244,-4.810662874260168
-2.018520216165224,-4.795710177156006
-2.0179862808510096,-4.749420669754883
-2.0149160009958096,-4.574065961767351
-2.0133913791830564,-4.4908366966625435
-2.0062249202064004,-3.9269871994476158
-2.0031185970545162,-3.652337200401697
-2.001714809523088,-3.50712025123707
-1.999619534405315,-3.3016499579161485
-1.991505098251189,-2.290736555910601
-1.9886289860704633,-1.9197899897576618
-1.9806847529474698,-0.7509482353029651
-1.9775987528976553,-0.28635153339338076
-1.9618290571409212,2.129583467042624
-1.9590331804331278,2.5201913585864895
-1.956852082053702,2.829464930332689
-1.9555405031882045,3.0281912802283912
-1.951959440958774,3.4948690885570524
-1.9456106708006207,4.2252856514093535
-1.9450569896780976,4.308337805942734
-1.9417533512157552,4.591274533846719
-1.9280665364681233,5.514398771571044
-1.9221185831981817,5.607943489578706
-1.9207342917661636,5.624034401646569
-1.9159097212387095,5.594958340724838
-1.9152693877380083,5.573267852569904
-1.908187627713601,5.280736949654694
-1.9053802244071247,5.124689815879988
-1.888380092088821,3.506957120882129
-1.8831601856662752,2.8883824144488277
-1.8800216448223632,2.466212806389284
-1.877301445439715,2.089554423744285
-1.8751605900910617,1.8473163071286922
-1.8721732760933054,1.4423432121717772
-1.8420300183532874,-2.145807846245158
-1.8381317052382928,-2.480945311139575
-1.8242019633242228,-3.159416694123981
-1.8236278489444495,-3.16164187677899
-1.8076467215534795,-3.180585215798692
-1.803027278284162,-3.0307766939955547
-1.7884888354298665,-2.285880704545786
-1.782234977836127,-1.8523881574009713
-1.7787224838722853,-1.633583692032329
-1.7721046758720889,-1.140980874928104
-1.7680513676977478,-0.8441233451712145
-1.746378773460895,0.515233083276391
-1.7458873122709382,0.506742294017043
-1.7390158125230992,0.8315472572872254
-1.7301651770350444,1.1024042845078856
-1.729314443275856,1.1424234698705082
-1.7282152566145819,1.123428248668291
-1.7173859510878424,1.2908619570341922
-1.716383489915031,1.3058503916830744
-1.7073356638260495,1.3018513794978916
-1.7018928385032002,1.258046974455143
-1.6973764679629153,1.1995622836751934
-1.6936240433117842,1.1813637387045712
-1.6927104201706604,1.1602152900123965
-1.691116534603472,1.1750132645670834
-1.6691036955308847,0.8929088865881211
-1.6574588339630674,0.7508322671269013
-1.6524651053731811,0.7510499586829663
-1.6507758743040817,0.706022920825098
-1.6338942006278787,0.6675375142049361
-1.6333585375972042,0.6742075313616632
-1.6164961901352215,0.5648121644136708
-1.615385530060913,0.5431097669492281
-1.608686798298654,0.46099654639013976
-1.6030598082186123,0.34864125198937285
-1.6014158859737,0.3419926349766285
-1.5884860760965533,0.004676148776936052
-1.5729347774872127,-0.5300144457348657
-1.5665117860159865,-0.7640613580786424
-1.557492580275437,-1.1040583344258867
-1.5569641865238724,-1.1028668596397009
-1.5561172022234608,-1.1325662273874189
-1.5548032293677032,-1.1321214299858313
-1.5471903047554876,-1.4222970968722906
-1.5455757083836485,-1.4731129809888963
-1.5376449950613733,-1.669210207815233
-1.5362111840663903,-1.6755671845275104
-1.5331193151609497,-1.7383422445389631
-1.5234996372798095,-1.7915569548505017
-1.519155763053516,-1.7998320115171291
-1.5136509919536048,-1.750630041051293
-1.5060448544930232,-1.6056014411009516
-1.5054368237441993,-1.6169071603127638
-1.4977133650378354,-1.3743129928154434
-1.4871382786612375,-0.9817651966220515
-1.4863475190850017,-0.9703445333798405
-1.4758375216692143,-0.488703755741619
-1.4706062261570998,-0.2517440278152027
-1.467980190119295,-0.12920832463855425
-1.4663565311671525,-0.03856405456765519
-1.462826371372563,0.11800634547890938
-1.4539753651041558,0.4570656468191015
-1.4403468938265265,0.8629219276487027
-1.4393916231959576,0.8681885249772968
-1.4374312155523412,0.890940795744133
-1.4339501269145112,0.97641836640599
-1.425111130574639,1.0014265631875832
-1.4216418585102093,0.9813412177878714
-1.4210206676638877,0.9679558696999736
-1.415986457465961,0.9329026773081919
-1.4148881272120093,0.9276635872567583
-1.4045048012087125,0.7375057505088899
-1.4044486060482702,0.7348333404880377
-1.3959358239759598,0.5234666387558616
-1.3940101706394616,0.48674561529469357
-1.3923329450947088,0.4207118304775581
-1.3892064153758241,0.35070832185711187
-1.38681608452623,0.2896467142997304
-1.3835901000595987,0.19402795349193047
-1.3827479013834407,0.1767981210619314
-1.370883043835264,-0.05834664996141531
-1.3659894373116848,-0.14717697154558546
-1.3602781120215357,-0.21205905760866683
-1.3579432669295248,-0.20989115869904765
-1.3307366801275846,0.1632793501397704
-1.3284413898455858,0.2689105782970826
-1.3274428220826449,0.27605170950999997
-1.3246269933413708,0.41861981875774573
-1.3233248877548152,0.45393752772969226
-1.3225817036987768,0.4777394852811421
-1.2819125600953072,2.210408958435851
-1.2752423582377834,2.436109225721252
-1.271363960931026,2.515132069763902
-1.2705825719349282,2.5447942428991963
-1.2672272174322643,2.587967097244727
-1.2664772115779543,2.6254699477003367
-1.2524722363842329,2.7113340333416702
-1.2472007386864858,2.665002649848707
-1.2442041840021396,2.6293397560085108
-1.2280639458495668,2.3010338365669734
-1.2278772146316073,2.2836105193776057
-1.222859729891161,2.155411950955843
-1.1945465881657549,1.2092073631407967
-1.1904447021143003,1.0362289683605312
-1.1874229442308097,0.9865744669238754
-1.1849259067501612,0.8830072702014256
-1.1772685531990956,0.6734329245605815
-1.170193841084688,0.5033934868990673
-1.1620214599424057,0.34953012551652896
-1.158816323340293,0.3026170651736622
-1.158261518933902,0.31452816657548655
-1.1576242939386558,0.2893596984274114
-1.1556076981917074,0.2946325458553092
-1.1433383086875208,0.1634026303814199
-1.139462747570284,0.11349621993023341
-1.135764054213195,0.08257246409150593
-1.1309557176071021,0.03372141699261118
-1.1223182475156162,-0.0072647286382929955
-1.1215478990025214,-0.0024826248014546623
-1.1179928132702222,-0.03291978751367277
-1.116236445155326,-0.07691960356105661
-1.1142685965661265,-0.03839889644690223
-1.097354148891866,-0.11148008035114569
-1.094598870060456,-0.13055866561570384
-1.0934075008042872,-0.11401138594447582
-1.0905015711843065,-0.12215721702328969
-1.0878140820525162,-0.1109176130911629
-1.0864179045010554,-0.0946410833124153
-1.0838418983969325,-0.10086047554919422
-1.0796990734201408,-0.10857454167807068
-1.0773522109335465,-0.04628302232313204
-1.0645500217882289,0.06927675354048658
-1.0528788220640084,0.27558760894932716
-1.041518061633478,0.5649523988881462
-1.0409359528376203,0.5770970453372842
-1.032794147918167,0.8461313405340093
-1.0291036074476225,0.9628158397391071
-1.0267733722186982,1.0301135403137074
-1.0212716489193223,1.24264316521732
-1.0210595775344906,1.2640234970797888
-1.0191878155565408,1.2948944644138851
-1.0032679549628956,1.8104348004789672
-0.9910595573153937,2.1186664101379153
-0.989396103663414,2.1438367758494357
-0.9840333428788854,2.241633749775988
-0.9782930545533066,2.2315998669005546
-0.9373956108168908,1.1594357830965576
-0.9339855879175096,1.0198569335208707
-0.9312228695274598,0.8942944472153744
-0.9240613157563251,0.5231426997586496
-0.9214647469001065,0.3922181394727133
-0.9161870900309093,0.17616663449005124
-0.9155238350387407,0.16810895642584694
-0.9145721603052004,0.11750364142137426
-0.9139185291549152,0.09266993700690392
-0.899334730523706,-0.3835425765602812
-0.8858367890242409,-0.5049647148784939
-0.8843818526222798,-0.49123180503611563
-0.8805449510542287,-0.45965894342630176
-0.8796295735869055,-0.4542923303314439
-0.876751402239822,-0.4282810710512037
-0.8756553383684018,-0.3976269091791544
-0.8642340645261766,-0.08080616839642814
-0.8641776591337385,-0.08194365109284739
-0.8556769096875736,0.2844660936224306
-0.8454082150491296,0.7795416579189743
-0.8408260954961873,1.0038610566568313
-0.8178393657624454,1.8883010103670765
-0.8140280456731035,1.9764570936469024
-0.8110381737081251,1.9723122309312613
-0.8040129472163446,1.9877437194984648
-0.801881678541839,1.9451945027746254
-0.8004430030151166,1.9291831039808809
-0.7923713325634121,1.6971418565572065
-0.7720355223209632,0.5016604161905982
-0.7713209853901164,0.41648460224238026
-0.7709703598152249,0.3953360393807682
-0.7687518389167671,0.22047749613737436
-0.7658582862507055,-0.03134314749051382
-0.7607648037782626,-0.4670151144123475
-0.7573284582312283,-0.7961347348388115
-0.7520866614374997,-1.2731488549760799
-0.7391687923163204,-2.4468091612631055
-0.7361931377591686,-2.6749569539717806
-0.7219794593311271,-3.5609027313009998
-0.7100704443961376,-3.9941324869523696
-0.7069758452297341,-4.012441379935924
-0.7064917997409168,-4.029777793751748
-0.702083129095513,-4.070180507090025
-0.6875861662217906,-3.849096702453269
-0.68333404911606,-3.7056151516170948
-0.6828843738679762,-3.646975304794587
-0.6804435070342105,-3.595002085365865
-0.6760212888860675,-3.3611009427772935
-0.6656239924526046,-2.8929927038872982
-0.6615388102511881,-2.6965921097097945
-0.6593842333889164,-2.6125575193897004
-0.6464684329857837,-2.104851199577917
-0.6403181555451414,-1.9541029859353996
-0.6386669600537251,-1.9463408318907802
-0.6367315536700549,-1.9084125644532282
-0.6206788791990778,-2.0344380496990535
-0.6183269995437808,-2.0931097302970283
-0.6149293347480609,-2.195285963733758
-0.6026118904297109,-2.785590255032106
-0.5972988023506254,-3.129227293177441
-0.5930309725273495,-3.395247646860004
-0.5725971623986368,-4.603576411941894
-0.5707466018969578,-4.68855989124681
-0.5650428286500202,-4.8911978179085525
-0.5631852075639348,-4.928097754897171
-0.5588715238662978,-5.003056701276645
-0.5505406386077256,-4.964894277486197
-0.5462733274619862,-4.868934398296394
-0.5433946323226317,-4.750542588872267
-0.5399946233362938,-4.601170088036465
-0.5338461874415614,-4.196201560836346
-0.5332937614738071,-4.134616639261471
-0.5332187624504052,-4.140381713024189
-0.5331884656478958,-4.130037912464049
-0.512111550628294,-1.748862415583531
-0.5104148238564328,-1.514471750995722
-0.5099823085724005,-1.4124669425205592
-0.5090525447224845,-1.3145414815840524
-0.5039331859249243,-0.5408806605167353
-0.4992975047769175,0.1782854586278866
-0.48609178856273605,2.1961903987226066
-0.47917054817074867,3.177596895571623
-0.47569929643366304,3.59772495656963
-0.4538817409319833,5.453901721086152
-0.4537624930105677,5.47111879562079
-0.4426588653678811,5.635446926181475
-0.43252751117429566,5.267716747880305
-0.42523313112792227,4.765175238823684
-0.42159693377364515,4.457440123516493
-0.4128936853816727,3.5300341608435413
-0.4001195618783151,1.8480750650430324
-0.38569819298599395,-0.06131617522818174
-0.37876854271078386,-0.9077580488853918
-0.3750693768505613,-1.3206509607292556
-0.3727127625005515,-1.5767827174560007
-0.35893416993712357,-2.735816432173816
-0.3537535634823472,-2.9833257771271002
-0.34697598180827693,-3.209750235753488
-0.34594429077700717,-3.2378361362941823
-0.33346626129895096,-3.2126238727896355
-0.3246446717495317,-2.8947544201248876
-0.3228840476478707,-2.825750138367882
-0.30565489938252766,-1.7662829642614435
-0.30528581068054095,-1.7694190285391422
-0.3052833698269364,-1.7566197439051627
-0.30492597948568356,-1.7536049086216507
-0.29004389157269506,-0.6597907662427818
-0.2888239204873786,-0.5828159584363822
-0.28264104042209315,-0.158633064915008
-0.28188609331902015,-0.11043856949058357
-0.2791301179779042,0.06421573963632957
-0.27064678392138664,0.5131850618089123
-0.2698862612160742,0.5462326858609566
-0.2686004139880809,0.6138165621389776
-0.26125604574887085,0.9264738545625482
-0.2576706060694387,1.0061414431842253
