n_harmonics,base_freq,magnitudes,instruments
7,3.02781283505034,"[-0.45253656 -3.97007885 -0.57286774 -1.18206045 -0.75948561  0.96744275
  0.13221489]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.993486870148483,3.7915497762183525
-2.991036473109672,3.7916114807589967
-2.9905094739026303,3.795693421858732
-2.9862267391510495,3.8142275647248334
-2.9839526437548223,3.7738812234289014
-2.9758501181195824,3.699949877208758
-2.9697879278752746,3.585244388728118
-2.939467001875177,2.398338632065912
-2.938969672459059,2.3904153049551473
-2.933561244279516,2.0781945531522297
-2.929995956150771,1.8238479191683419
-2.927737582208928,1.727464523032508
-2.926671502231517,1.6736990507060296
-2.925008500141543,1.577753922524565
-2.923009627688396,1.4687422164330208
-2.9138250248671156,0.8291390251597407
-2.90940431837961,0.5486625346028365
-2.9069428427454467,0.37287476925951857
-2.9054262408121847,0.2478728376482059
-2.89877429161585,-0.18077930018027444
-2.892145550655008,-0.6715373779666352
-2.8855136746194407,-1.102301424327241
-2.8794226185401954,-1.5190714399235854
-2.8752269209202694,-1.7872980894433717
-2.857690394590739,-2.918235979216218
-2.842189170146084,-3.6794666997687013
-2.8288568014371034,-4.215210362017854
-2.820331865664074,-4.4759659785008274
-2.810142475685053,-4.649483575132879
-2.8084684404813873,-4.692255284552689
-2.7902270354734835,-4.796818396273491
-2.7866144231562116,-4.806582156193092
-2.7802234669035677,-4.717402331410254
-2.775537192751869,-4.622108955185255
-2.7660228596104477,-4.487036228111566
-2.7612607000470186,-4.3630498252096395
-2.7580616880637026,-4.272871375618286
-2.7565716238014843,-4.178226105749215
-2.739214686490061,-3.6095965093611873
-2.735192577829266,-3.508789019321802
-2.7241161699315146,-3.0035814564646066
-2.7026985392249543,-2.137624291810497
-2.7017134821157116,-2.1048866336824665
-2.697106525438914,-1.930512939837807
-2.6970763405956397,-1.9310355968907136
-2.6881407701079336,-1.5331992155804965
-2.6798899843951443,-1.223788074863297
-2.676392404276107,-1.0983346926398203
-2.6683813391806694,-0.8212283910297816
-2.6677462252205926,-0.7694134660618821
-2.6672891297298906,-0.7598168703712512
-2.6617775658470695,-0.6155520682723459
-2.6615797116603743,-0.6513352217130901
-2.6595322507945616,-0.5544203025819975
-2.653415119057504,-0.35537599872828135
-2.642544559551556,-0.09900891175046551
-2.6409205327465153,-0.07459218446460446
-2.640083861654136,-0.04468775066271455
-2.6390471874840067,-0.02352838405511039
-2.625205035352412,0.17587758060907607
-2.624383239971973,0.22467819441167786
-2.6239194166935595,0.19946779412226542
-2.620666609936948,0.26891569431486545
-2.6161966684980795,0.3180507911253811
-2.6161694958665938,0.3000622280707035
-2.603993002746252,0.3974684059282596
-2.5798528981294457,0.4930879227764615
-2.570156457487167,0.49477590668279137
-2.566475092640733,0.5031914875601577
-2.5515834780983067,0.4619963980120302
-2.543371284822193,0.45348093440482606
-2.536800515804209,0.42456129369931944
-2.5346363470898705,0.43474366953368687
-2.5322863926343406,0.4096426738030047
-2.525545492260467,0.39730118144159343
-2.517994992768377,0.41082799709703105
-2.509490732835891,0.338146263393091
-2.501994516941024,0.3665481548028129
-2.5013601153523926,0.3617658777196693
-2.4987103014811325,0.3814971579558408
-2.4957228572470394,0.39809482232615856
-2.484146526664686,0.37852829857149106
-2.4775613661276883,0.397705876066239
-2.4642928775508186,0.42614685784632705
-2.4640118180823958,0.45737071534614226
-2.452082530513783,0.4622137175385086
-2.447094451491889,0.4239929828062771
-2.445199775755029,0.47112966157792807
-2.435449779014217,0.44732246258015423
-2.4265880858888007,0.46075801578347975
-2.423156753742983,0.4135868063378233
-2.4071510672072183,0.4295978087434383
-2.403019855356718,0.40232339754877633
-2.3919512670248446,0.34416334408113647
-2.3861868498461822,0.28907540203312604
-2.3831030380476896,0.25743871967525106
-2.3818407514107327,0.30033478599291
-2.381794449825211,0.23946304015696632
-2.3706372064534653,0.18725553133732323
-2.3681771368667603,0.13344584213747898
-2.3573025589955163,0.04029012154728892
-2.353088968064889,0.012440095093436253
-2.3482466262137804,-0.05254693967807927
-2.3366018296208253,-0.21291288750921872
-2.3291079739312908,-0.24115559080723586
-2.324756348241693,-0.35377753122510736
-2.3022713925106917,-0.5322543673245593
-2.3017216393122877,-0.5344123574306028
-2.288081077650324,-0.6320336343827102
-2.2875152999891597,-0.6226336718898097
-2.285551045187841,-0.6437954610633044
-2.2772095399019276,-0.6662840080524705
-2.2605888314720888,-0.7271615727794914
-2.2585446864371193,-0.6765898632773305
-2.255958010983249,-0.6903719155594165
-2.247203212444111,-0.6148479252225924
-2.2350070409847382,-0.5418122440617216
-2.2347411233321925,-0.5484651643395079
-2.2294654194774695,-0.48532820597441334
-2.2241635394292842,-0.40443823418149755
-2.2218942826112906,-0.4291855136918689
-2.209087506466472,-0.30001430550358793
-2.202966130005388,-0.21462616816828042
-2.201900180270378,-0.16835725520173728
-2.20020655723659,-0.156530491489577
-2.1984422649262685,-0.14250965128086165
-2.195684674787322,-0.09250588204136631
-2.1949550910751903,-0.10127049093610864
-2.1881192917210135,0.015660336531239237
-2.1681092989675497,0.24159370741994932
-2.1417915779692267,0.41086895776527954
-2.135737088292177,0.44622989151551945
-2.125461685688288,0.42012803523347053
-2.1222378789513723,0.4015205831417329
-2.12222593255201,0.41144643378358514
-2.1198101118612853,0.41457853211867457
-2.107926410646776,0.3806801307849227
-2.0858321963478326,0.11013560142990385
-2.084187302794029,0.08633079232303417
-2.084005272248355,0.05803434259311779
-2.082349137840457,0.008454969509761993
-2.074752512609108,-0.0967022071431301
-2.065492927050198,-0.2794324970941538
-2.065454806505802,-0.29531908446329014
-2.064225556113927,-0.32008669371071474
-2.05750416998511,-0.44110238330943646
-2.0502728012169196,-0.6289781572168948
-2.0483275437886435,-0.6734613131859545
-2.0469917668863755,-0.7145376339657212
-2.045557474649015,-0.7382187609938035
-2.0362317894157185,-0.938971284563514
-2.0306256967657035,-1.118554197694393
-2.026629651058049,-1.1958370433544865
-2.0199396370964635,-1.3533561863237495
-2.0158109071386496,-1.412289501557381
-2.00199121309788,-1.7189787098000684
-1.999446579061959,-1.782750708139869
-1.9991063669470686,-1.7715963358019902
-1.9967168526370118,-1.8218964814487462
-1.9941924751234676,-1.910483900020162
-1.9833070386210754,-2.0275440676852865
-1.9736818960786844,-2.1899386612359466
-1.9693611904533292,-2.243978057232399
-1.9668262534838807,-2.2085855089203994
-1.9661701704924912,-2.252661084297932
-1.9638066499556563,-2.286613372120811
-1.951825178115452,-2.3639785453640014
-1.94122954384056,-2.3527478063074567
-1.9366279486255924,-2.3290004186019693
-1.9346440679472714,-2.3726212675432383
-1.9289407160045187,-2.2977654766778204
-1.9229804161000696,-2.2558974106969107
-1.9133420931177991,-2.2118700787348358
-1.8940533884418946,-1.9903918318699338
