n_harmonics,base_freq,magnitudes,instruments
10,1.4677139560985495,"[ 1.04782434  0.54501915  0.1210309  -0.58706316 -0.07326937  0.10952783
 -0.52726584  0.97238873  0.72196797 -0.21129651]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.984487759626539,2.294482795911549
-2.9839882443393533,2.30347986066783
-2.9822539523193763,2.352206819312585
-2.9765472096674905,2.4992837135088486
-2.9633507310020892,2.8125400864206753
-2.962752920956625,2.843277582490661
-2.9621970074298467,2.828137583260686
-2.9594185210926476,2.879525745831657
-2.958758575466333,2.8886988566916236
-2.9557843126715735,2.9728780280981297
-2.9530423689415883,3.021861144510791
-2.9512483091079558,3.053864528123943
-2.936649714561012,3.240227819288939
-2.934878499408047,3.2631445526043796
-2.9274244104253637,3.3177647588165096
-2.9166408624535647,3.3574239949714832
-2.914342820630436,3.3666599537978135
-2.9119095132842614,3.374786570582011
-2.911582550783862,3.3623933928297554
-2.9046706520497247,3.3700065301449826
-2.896473421736405,3.2978977714973605
-2.887214614713275,3.2112056338143056
-2.8853974244078544,3.20678923431556
-2.883599149159391,3.1642445098782614
-2.878941887818954,3.120202655647566
-2.8742581581957847,3.0113215702785907
-2.8629355958959812,2.7941075774047865
-2.8588184742879355,2.6913506931918585
-2.8504928391331568,2.478254899358272
-2.8464038715992754,2.3722194379094077
-2.8398529607747767,2.167123386068636
-2.8321557770885777,1.9319135314723073
-2.8212354970993827,1.5676472396388539
-2.820134637151428,1.548401875512538
-2.819811386070741,1.5173932913156511
-2.815193949348017,1.356302362224633
-2.810610061616183,1.198557741563645
-2.809885764372524,1.1778069199183594
-2.8045109642083164,0.9760445015533967
-2.8045003545165037,0.985229129696831
-2.7890803658328442,0.39714278041145995
-2.7875405210523807,0.34770619889547494
-2.7666834467983312,-0.3952041000726244
-2.7600779469698287,-0.6349516700456401
-2.7567289214865554,-0.738486273012656
-2.734790609816991,-1.3925109644405986
-2.7346341772526026,-1.3996545956805149
-2.7277521546905477,-1.5561492741213188
-2.713456658344072,-1.853914250570469
-2.7103506265669233,-1.913806231888826
-2.709643415124069,-1.9262003327492836
-2.7094689347233505,-1.935705203541935
-2.706423202851461,-1.9717239601500043
-2.7061090119415345,-1.9831219851922925
-2.6994451413498215,-2.0591448027411445
-2.6964136534751773,-2.0767785015663534
-2.683731573611505,-2.159060277488234
-2.6748153231494456,-2.1684547184512195
-2.6704724934505415,-2.159622803158335
-2.6703206660604533,-2.1364735763573877
-2.6701921549328667,-2.1554236514174296
-2.664622386079082,-2.125142642908318
-2.663096946129059,-2.0964337690644177
-2.6630813267576237,-2.1221644140351823
-2.660062255472618,-2.0679378265712693
-2.6444909762919213,-1.8664880265950345
-2.634022752150245,-1.655110580431954
-2.6314572188548073,-1.6028641641986558
-2.625382087173787,-1.446341103985204
-2.610752877182393,-0.9951825950020549
-2.610261500569672,-1.0001468242903864
-2.60030651472714,-0.6345365246458802
-2.6002982652896294,-0.6368004228548979
-2.59119302200669,-0.2991651803134428
-2.5910644900784825,-0.2965920009719029
