n_harmonics,base_freq,magnitudes,instruments
8,1.4302073474102,"[-1.41576884 -0.65488268  0.64561891  3.17721331  1.84489192  1.76571949
 -0.55419554 -1.84625057]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9977054467456714,4.226983062151429
-2.9641437696564896,4.71465566380984
-2.942833085840009,4.772179915983923
-2.9292132880663493,4.8058450394128585
-2.9274198540810676,4.793641164573634
-2.925176135005538,4.771776982382817
-2.9211557735805314,4.79143647392569
-2.9198664525601403,4.7522898273383545
-2.910141282428008,4.711824899194606
-2.9070307268401576,4.62849089881847
-2.900950995644595,4.652907867246928
-2.8937150486833154,4.5527289335847305
-2.8783507879190253,4.303839518470355
-2.874033092202483,4.278419313761707
-2.858216443034696,3.9391152245829884
-2.8530815892396073,3.8873537024814797
-2.850244538688005,3.8004307619874487
-2.8492903026912053,3.834184612978463
-2.845429428060001,3.6872279777416717
-2.8449026625346785,3.668404303680655
-2.843333025891374,3.6231415853224433
-2.837256913983801,3.505521042601964
-2.8333903788293435,3.4448712107064585
-2.8305818669704768,3.318024728371649
-2.8246670859642165,3.210027402381569
-2.82210360415847,3.1369922944819972
-2.8203449217930086,3.12498732228801
-2.8137333133766447,2.900352808768995
-2.810374291762547,2.8140789141155134
-2.808942756323481,2.791178404093648
-2.8085103230123774,2.7748052755959707
-2.8069617717426203,2.7197684134368227
-2.805234225440699,2.676454962761037
-2.804274832884504,2.65456775477763
-2.8011917816834417,2.6331853661773734
-2.792321285131491,2.3449011051318895
-2.7912516372520244,2.3029391159694454
-2.787679377189736,2.186165362059506
-2.783988417222754,2.0840084443790152
-2.7772493635307622,1.907650614137908
-2.7762608820533394,1.8578968883116929
-2.773658760956282,1.822264399129666
-2.770624590524702,1.7239123619752132
-2.768662201974362,1.62592290900835
-2.7667327117882405,1.6080524419406803
-2.765250370477286,1.518620419001561
-2.757566059390884,1.35545468501233
-2.7518531472375383,1.1816769382012275
-2.73927649146185,0.7907688225184745
-2.7379892114687268,0.7657993952079978
-2.7264559766611827,0.4884803807143284
-2.7171623117264634,0.22417822323795003
-2.7103556328822855,0.048005306661103184
-2.6986068260229006,-0.2178857373706354
-2.6915442409694794,-0.35740254174371877
-2.6838798907601302,-0.5643667704739763
-2.683749698642425,-0.5633976322634503
-2.678914257565114,-0.644804144112827
-2.6763613956450576,-0.6773683729026335
-2.658364728532214,-1.014245080303289
-2.6536146239124,-1.1250707016416124
-2.6513360825315297,-1.1182130170508273
-2.6509305286371228,-1.0885131507540262
-2.64737882909111,-1.1558950483533477
-2.6423342645677934,-1.2248943180004404
-2.6411904983208667,-1.26779617154351
-2.6403377982515535,-1.2909995900223408
-2.6388260144179014,-1.2549469496604686
-2.61987409293061,-1.4845599967401792
-2.619387997536011,-1.5372587592425622
-2.618423826959193,-1.4872514160001846
-2.6174059708011725,-1.561550569064651
-2.617156111099146,-1.565313406972356
-2.6148829321273768,-1.5661713916847355
-2.6041319706372317,-1.6787549406781075
-2.60018798490918,-1.6999185716906229
-2.59548419856565,-1.7201182034823448
-2.5951686374008376,-1.715011319315907
-2.59164353407908,-1.6714469970127066
-2.5854948461210316,-1.7075349601264207
-2.5837996739297924,-1.7442819296842722
-2.5802075130669957,-1.7652696780528396
-2.5767715661964106,-1.760683133154119
-2.5715991673487832,-1.7385765660209616
-2.5689075634570386,-1.7982850376955157
-2.5650023571221876,-1.76939785628125
-2.564813697847166,-1.7234230868755438
-2.5627551954631764,-1.76895121925697
-2.54324669379385,-1.676760195958213
-2.542552415813671,-1.709752588722666
-2.50302056473149,-1.5147168715649653
-2.4778934548131417,-1.3002373760318267
-2.4742051714735256,-1.2792430608453684
-2.4494789603981806,-1.0740251792903697
-2.428393946301192,-0.8637374060449885
-2.4255021522166316,-0.8272146473984645
-2.4240166324348227,-0.7784162091536143
-2.4079173347895013,-0.6374920466936341
-2.365810732406647,-0.37277782649405633
-2.362432415325407,-0.36590601272342266
-2.3622648958946537,-0.3501885124984659
-2.3502676652200054,-0.2591176520825222
-2.3240798111078744,-0.13351275447671648
-2.321072444068131,-0.135171128951502
-2.3197466303811627,-0.1124062608994443
-2.3117331297410457,-0.11368144222112314
-2.306243853099881,-0.15428384612946738
-2.2989888294473224,-0.10445920971494245
-2.2918246104667945,-0.1310947209119005
-2.2883893708051453,-0.11845429754743382
-2.2826444610942263,-0.08787254271706627
-2.2755444742308613,-0.025203802845385176
-2.2745314142845876,-0.05640401673364544
-2.2727085224956465,-0.08969442128868933
-2.2681447523323577,-0.0913680380234562
-2.263810847391621,-0.08301755642993566
-2.2619520536679887,-0.08397990921177295
-2.2586705356288035,-0.08595130349302664
-2.2442729466544398,-0.07926758490610647
-2.2411828833765446,-0.10279488882146326
-2.2320036493276385,-0.1081139611068607
-2.223309705778887,-0.14235099509095533
-2.222683593013298,-0.10942107622208128
-2.2185708680391754,-0.16561904081161677
-2.211474669464761,-0.10673118526629283
-2.206980580380002,-0.18894176270779645
-2.203113761969522,-0.1324935180318412
-2.201071056041075,-0.1806344526296088
-2.1968562441485915,-0.1391339200666225
-2.186669335371942,-0.2120675328633132
-2.1855451185343138,-0.1926093778618006
-2.171217836807156,-0.20824599822782341
-2.1684027823426386,-0.226040936063854
-2.165943846409043,-0.2567236084375927
-2.15827213920758,-0.28893221236106986
-2.1520803900102528,-0.27283835417420427
-2.1252672495439695,-0.36973852438174676
-2.118810411621342,-0.3670342135811999
-2.1147268194074753,-0.3529822303288126
-2.1142452849784137,-0.3285345936141868
-2.0959405812147995,-0.3922610775491217
-2.0808664781139035,-0.40687626726290177
-2.0768757447782686,-0.48206654955889305
-2.0715104467780017,-0.348733014094061
-2.060957444724288,-0.4176881019922665
-2.0554073248747615,-0.43173422892269847
-2.0530003381269086,-0.3979701082749945
-2.0492472623288585,-0.40941062863213196
-2.0322382841318327,-0.4060638011592908
-2.01120066554421,-0.41831508606789425
-2.00607931221888,-0.4537870487266199
-2.0033288096019595,-0.3750593452646707
-1.9866253685433384,-0.4030215813872009
-1.9825667400626372,-0.40695428962122776
-1.9816769360103141,-0.3850504800633702
-1.9715371306983014,-0.39056316973802624
-1.9625636282796661,-0.3381488865347213
-1.9559850133314896,-0.3937754886555567
-1.9390315669877547,-0.3519378509672913
-1.93747172148342,-0.328090478247128
-1.9292187792811488,-0.33060922308510976
-1.9286306553003796,-0.3949347012835727
-1.922724687006727,-0.3663045603979142
-1.9177436727312587,-0.3695202445097994
-1.917722635714951,-0.3876461237460169
-1.9097067218257202,-0.3623667423077637
-1.909152697606969,-0.3881021166206352
-1.8885769555103147,-0.34221039238440715
-1.8788352570741464,-0.3411076812503888
-1.8764205741392261,-0.32679890589099514
-1.8573089601384658,-0.2670898020572425
-1.8554041300536712,-0.35269095306187515
-1.8519187582630148,-0.303733971017289
-1.8389186322936646,-0.3067741282823896
-1.8376009689818882,-0.27371137702152726
-1.825158453673128,-0.2775942887227334
-1.8109996991078399,-0.230710630381029
-1.795782220343052,-0.25544671783525114
-1.7845350205352537,-0.23819687665979328
-1.776619576054309,-0.2697380571162674
-1.7758168589097965,-0.21777729935204693
-1.7742934797729368,-0.2380036607750737
-1.7695943819089865,-0.2337069510259905
-1.7582532636627033,-0.2272019650872143
-1.756894138193698,-0.2170860371702368
-1.7521192432633663,-0.23305261516509995
-1.727523188493938,-0.13616848209029542
-1.7059281452930768,-0.053080424424538676
-1.697396074704511,-0.059430127468468236
-1.6772526614549705,0.046891497495818654
-1.6703415088618596,0.11204836647762442
-1.6666631917449837,0.14465325796750686
-1.6569761174318283,0.15923988875628564
-1.654189943934009,0.1436444555296076
-1.6523785672930114,0.13778301736836665
-1.647314780170115,0.11299311370555538
-1.6298137286468017,0.2666865278847796
-1.616573103816626,0.328384930801429
-1.614114738341173,0.32439190557514463
-1.60621490747179,0.377831002746473
-1.5853257443411342,0.3703347064890523
-1.57575890509101,0.4604515170241612
-1.5695274132984616,0.4642903339602091
-1.5555860549942417,0.4481564733564015
-1.554606440999569,0.4578465999264047
-1.5539161093712324,0.4831905036986802
-1.5478819671255117,0.4617007857964526
-1.5402694836154283,0.4661714571701827
-1.5342521841340595,0.5060261357697322
-1.5213057643531824,0.46529284750225963
-1.518186138784707,0.4591571876578503
-1.511598198556032,0.4398370352980737
-1.5103819009594819,0.5005790963640107
-1.5058146319292816,0.41879457147868393
-1.5050978088477012,0.46936223211512157
-1.504107550479296,0.4734685758630371
-1.4916060451181297,0.4263557425786926
-1.4903700235808381,0.383236758142442
-1.4864361455996602,0.39625551629155253
-1.4771158508654354,0.3399221511611261
-1.4747627026839631,0.36102728294059083
-1.4685971812822882,0.2927050179803014
-1.4531662275700192,0.15620589597547765
-1.4507698677305139,0.14667070983263117
-1.4491710169464025,0.1641850554606954
-1.4458804625610027,0.054431204548666824
-1.4373985934812974,-0.015554802504951361
-1.4350585369461268,-0.03435028741781768
-1.433579794207201,-0.06768427729526602
-1.4239388442775383,-0.14684733661794316
-1.4199404175084802,-0.20210328284709175
-1.4178342473652148,-0.25628519889584794
-1.4148357665240898,-0.23543982812440375
-1.4081423468598242,-0.3874285333294609
-1.3992810130735154,-0.47310087395810785
-1.3943132857697054,-0.5290482879444983
-1.3840237463608005,-0.6968400542115032
-1.3737821035499254,-0.892251585125269
-1.3659126770264367,-1.0417893143549928
-1.3637140765723794,-1.070671225399558
-1.363627428799113,-1.0718931563341463
-1.3630467333912093,-1.0845707876894317
-1.3605697971444435,-1.1290759878611196
-1.3584916540762682,-1.1516443137158432
-1.358093947566051,-1.1736184129616338
-1.3522666178732434,-1.266421408029275
-1.3509248519150203,-1.3298212062151995
-1.34839149054585,-1.3983386011882235
-1.3446359862186235,-1.4294841611821658
-1.3425495392270939,-1.4444888597953534
-1.3118070840084286,-2.0951009697559635
-1.2954604163405323,-2.387946862938386
-1.2821485739662493,-2.7015995361338834
-1.2696192377541031,-2.88419639429588
-1.2690884449665814,-2.8930767925171663
-1.2557740033861846,-3.1501639527580823
-1.2543979944793262,-3.156514875363752
-1.2534953170552325,-3.2061798221502498
-1.2468799174203706,-3.317793774390393
-1.2466878977608185,-3.307966546410197
-1.2459480189478747,-3.3074978514174664
-1.2329705091249128,-3.5533492434226583
-1.2316335340098792,-3.5305812963671044
-1.2287307875213875,-3.5855004085753808
-1.221885236089659,-3.670417341080624
-1.2189351866108626,-3.720258582686622
-1.2181297738795722,-3.7621129448722055
-1.2163959764073928,-3.7764580508168906
-1.2125565207574587,-3.833048109861975
-1.2015336718345482,-3.9294066523060533
-1.1961204998639605,-3.9667675152554676
-1.1909178226596702,-4.0088177062011106
-1.183613269398632,-4.0935184594092675
-1.172421286460617,-4.13405971515069
-1.1629284647998257,-4.201922751206799
-1.1583181859434488,-4.233702924495166
-1.1534288128037198,-4.243100498835622
-1.1271381336127606,-4.216566123953312
-1.1265261846036199,-4.220195384204149
-1.104168497723423,-4.049338318399345
-1.1022882382396495,-4.095365723974223
-1.1001517574236497,-4.053652755268828
-1.090451986991273,-3.9890897597583326
-1.0690147452704855,-3.703163895027467
-1.0518442431901756,-3.445913113001543
-1.0374210497856016,-3.2142421238908336
-1.024919992276207,-2.964753692172019
-1.0089836443729248,-2.6973151597902008
-0.9976439419545637,-2.4927067091094393
-0.9787803543425371,-2.13011816520849
-0.9780091551918622,-2.0767880441786826
-0.9767981878545697,-2.0716937871738095
-0.9702982896256271,-1.966840751549793
-0.9647815907033701,-1.8473060405749175
-0.9550758184121486,-1.5960684508543448
-0.9438543908277697,-1.4482216711401665
-0.938812014096408,-1.3890838130354541
-0.9330269552049462,-1.2175369728669967
-0.9318507981610442,-1.2305271659306483
-0.9313160936536624,-1.1969016151225416
-0.9104011719994753,-0.9165240037397672
-0.910285532935815,-0.856790784152902
-0.9040077206640191,-0.8172500707467062
-0.9035946104134407,-0.8258888744302343
-0.9019870740131117,-0.7349293480671469
-0.8946842917983959,-0.6938092625528717
-0.881782928338299,-0.5282349299196507
-0.8808821653227752,-0.5542962075618605
-0.8801451274084404,-0.5112445924905253
-0.876585782881306,-0.5164221951139452
-0.8754822065420713,-0.4928895204082568
-0.8739151241649923,-0.4835693614402638
-0.873860387247789,-0.5208790865435198
-0.86881975039684,-0.42219668321299253
-0.8683400278768296,-0.41393117020293013
-0.8654319898533123,-0.41134765824218605
-0.8640335142852402,-0.38899902119355806
-0.8506812165517186,-0.37437479925832323
-0.846621214528958,-0.2896504503047705
-0.8432702146895119,-0.2637004945907209
-0.8400249259442361,-0.30845640940410074
-0.8368247218840246,-0.2647209190759995
-0.8248898315693447,-0.25896867223119874
-0.8247180584634668,-0.24414521049069357
-0.8232277156024703,-0.2692406493182304
-0.8215189396952409,-0.26201236210588563
-0.8146319347232716,-0.30652281162649336
-0.8117755350132474,-0.2622068673575227
-0.8101761266389467,-0.2971586591351323
-0.8046999375674968,-0.3111018158359331
-0.7951065548823286,-0.34420113011004194
-0.7938677333369757,-0.39489945337443244
-0.7715443293955526,-0.5291267370581837
-0.7693517037991109,-0.5572707240043286
-0.7645321162562508,-0.5693494392785496
-0.7601689813745445,-0.6239324862010274
-0.7600534519299731,-0.6772363040091262
-0.7508190294947785,-0.711383720019076
-0.7451127799989852,-0.7935204723846601
-0.744266894584487,-0.8091913128672632
-0.7411171107655181,-0.786226313642651
-0.7340138098372826,-0.9036983291476425
-0.7176049351663636,-1.0916062183309994
-0.7162469097311908,-1.0940689285986365
-0.7162016497382311,-1.1062492703933946
-0.7161673658767311,-1.1465236952865834
-0.7118701654930009,-1.1850341077024045
-0.7117881457203836,-1.1887542737371972
-0.7112542601261609,-1.158593086825996
-0.6907128979696062,-1.4527617843439358
-0.6894748121873611,-1.4715518791189486
-0.6847843177231767,-1.5035744672467262
-0.6722199788073402,-1.6331489189587987
-0.6656902042285959,-1.657241680751235
-0.6587854387159524,-1.7696802102902187
-0.6493644546522845,-1.8355426169833213
-0.6479510962474473,-1.8358584398372422
-0.6464868413919036,-1.8752425205056191
-0.641354132543392,-1.897398983991503
-0.633506785067004,-1.9845472006228984
-0.6250954317397097,-1.917492237853897
-0.6245771829972386,-2.0197575551786175
-0.6216229375618214,-2.0248668015783498
-0.6162426452523277,-2.0093003853281646
-0.6150246616995485,-2.0403974072599835
-0.613019886351398,-1.970003124772803
-0.6099768818483198,-2.0205840988246924
-0.6064819964681067,-2.045060573497286
-0.5992568613645468,-2.033085068369027
-0.5989441550171515,-2.036559199477803
-0.5862390416435046,-1.997422889426609
-0.5831594150692183,-1.9844464161114888
-0.582489734241793,-1.9808854549081392
-0.5813751899882429,-1.984971363718017
-0.5713060466719462,-1.8690625826630283
-0.5700902316064225,-1.8835342153970733
-0.567613021172682,-1.9030546437447162
-0.5674340572118268,-1.8430991710466744
-0.5634632419172201,-1.846244513563267
-0.5479464756390673,-1.6844728391531667
-0.5472222125535104,-1.7101957952777729
-0.5424822171870396,-1.6009464734628003
-0.5338359630561476,-1.4646211321062226
-0.526653230312796,-1.3731084970075866
-0.517381876958324,-1.1790724861741098
-0.49940726603097474,-0.8023557593285177
-0.4985015872326004,-0.8117809177738006
-0.4838018603503267,-0.44490119874997996
-0.48334383902970135,-0.40802203543002935
-0.47572637068534496,-0.22187795417131198
-0.4750200268231719,-0.22398996901210663
-0.4719052556002503,-0.159241177000024
-0.4676036655457394,-0.03001839476878709
-0.46576311661514147,-0.010363245142106431
-0.4620946134775843,0.1440128402654983
-0.448741306237014,0.5076019816431192
-0.44002412368746047,0.7472507613591431
-0.42863294299710386,1.122674319112074
-0.41449805923826943,1.5295435168946672
-0.4144813528650779,1.5561445433789551
-0.40468744539564394,1.8336627553766072
-0.3967824836331548,2.1044150370096157
-0.3931072453527138,2.1931002927916374
-0.378055561343948,2.6354986405471776
-0.3673670334556731,2.9258408369975752
-0.352334070378411,3.292149240650246
-0.33228559013808034,3.724352978747088
-0.3228504657753777,3.9525778268165666
-0.3228184098025122,3.933020300582844
-0.31111436382687563,4.126778824902906
-0.31044644607574945,4.144776328395427
-0.3012591201423178,4.231193746675367
-0.2873906140716871,4.497306097016881
-0.27349386541864185,4.562383686941963
-0.27122988989025654,4.51207457997903
-0.27122720043447135,4.547940730255065
-0.2697535536266775,4.56823786625917
-0.26875818799878104,4.543701685983219
-0.2629590548362275,4.602260176196269
-0.2584657913377906,4.612657294599481
-0.2516218471405587,4.5894425592041985
-0.24806444995196308,4.566783624564001
-0.24520363134084366,4.592431943434603
-0.2388905181150598,4.5800104892914995
-0.23571368743605348,4.547328117110765
-0.22585575121846357,4.506639410671313
-0.22169744695449856,4.439486978144509
-0.2160132278636886,4.398418477543312
-0.20476559211375855,4.216736156832975
-0.19763748988329866,4.144174821396249
-0.1975312180053086,4.145432880557164
-0.19400700726792497,4.125598017663921
-0.184885011187788,3.9412125204240436
-0.1810548913889316,3.879983218624138
