n_harmonics,base_freq,magnitudes,instruments
9,3.0899879590557537,"[ 0.55237551  0.59782185 -0.8469677   1.29232796 -2.6377771   1.00308218
 -1.5167287  -2.44795241 -0.75643149]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9922832650944793,0.8393830828961516
-2.9790957114828003,0.6479551349642632
-2.9722227411806657,0.6058727875595704
-2.959926049865299,0.5352871243364719
-2.951582501448879,0.42689187908862714
-2.944273595124833,0.4309834525935159
-2.941901252122991,0.5036471442108286
-2.940985754280236,0.3900419743730747
-2.9395379788539384,0.3554949819401384
-2.932216429333858,0.405213945637573
-2.928429812387922,0.338253634437022
-2.9269948396376115,0.36582335188094367
-2.926661858175346,0.3149215919043369
-2.9194332252435427,0.26413942397414336
-2.9114029459526227,0.2445820737808977
-2.9083841541551996,0.23574843600033832
-2.903557832153993,0.24582906530712906
-2.8857904241621006,-0.06851720025800877
-2.8731441932995145,-0.2742252454332997
-2.85973056459009,-0.6560056252552324
-2.8517532952637916,-0.825175478962106
-2.846029139154196,-0.9437447322659788
-2.836949054946892,-1.1937537133711402
-2.8281644524994594,-1.3562360217923777
-2.8225461073348024,-1.5788088763940058
-2.811665942793434,-1.8099370154092567
-2.789757535517108,-2.1223709787673086
-2.7863792173895554,-2.1573452366897192
-2.781506065956159,-2.170108465369068
-2.7727748001576913,-2.1956429233074117
-2.7714613860424393,-2.2639252127277354
-2.7702626224091933,-2.2432198742965803
-2.765342532762971,-2.2081281083956035
-2.7616723137471038,-2.190561095287001
-2.751931728821702,-2.1009504871365
-2.7507451165501,-2.1161533507212447
-2.7411022272960732,-1.9663428003048233
-2.733839049985783,-1.9111596969297933
-2.731446344973799,-1.796144196333766
-2.7266868928277335,-1.7270416581053702
-2.72578960780369,-1.6828362951699747
-2.7254080944701933,-1.7120612303785785
-2.7230363055104325,-1.6112968645131571
-2.7206264397577042,-1.6011354509868216
-2.7170145926331677,-1.4786578599598212
-2.715331334350097,-1.4568789199053371
-2.7149811630391456,-1.422621915640914
-2.689437783987456,-0.859856200455188
-2.6858538100107645,-0.7189975406861873
-2.6747363590813062,-0.5044143547683175
-2.6710937150379745,-0.44154673668554717
-2.6658726040730305,-0.305023782311824
-2.653267585813512,-0.030211843195813493
-2.6501940416652103,-0.025052084223457408
