n_harmonics,base_freq,magnitudes,instruments
10,4.333527204740715,"[-0.12682831  0.53700467  0.28091476  0.2451957  -1.30652725 -0.97439981
  0.33765795  0.35172068 -0.01933007 -0.68584118]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9958400309440414,4.714988312244503
-2.99336216871901,4.708873407074488
-2.986348466064843,4.74736498276241
-2.9850666200655223,4.745659809992695
-2.983200723009732,4.752142389712353
-2.9811710008990855,4.68362609364678
-2.97530050801776,4.52223784478204
-2.9741260514743546,4.5596397266841535
-2.9709638907359937,4.385032824457273
-2.9666841327379507,4.276669097794641
-2.9606715429665207,3.8609677626573524
-2.958587093676348,3.7674266051346836
-2.957755045127189,3.7161230750976246
-2.955662054400009,3.5738456847426487
-2.954959609346951,3.4825238527641553
-2.9539078611480267,3.403033955569508
-2.9513801395557406,3.282026704203912
-2.947422367968618,2.9860272262321232
-2.9413735935151175,2.56539113585416
-2.940571569401471,2.4675554619458144
-2.9400476353846248,2.4454586877940008
-2.937441151469586,2.261060045919696
-2.935741753473355,2.1615571190099248
-2.928974834286069,1.7410278644618893
-2.9196238260510423,1.1392787929778516
-2.9097883479767104,0.6372271340704942
-2.901587481801993,0.26987434465946636
-2.898484194220976,0.18919387686771277
-2.891763621296583,-0.08918104987459144
-2.87657305157214,-0.41139709229440297
-2.8734600919464786,-0.4988083862724473
-2.860099534063762,-0.9126981095958706
-2.8573439305768673,-1.0061251034787653
-2.8496851433225894,-1.1907988691417426
-2.8461456168333408,-1.3065283341268403
-2.8363566729921272,-1.5486344288728655
-2.8299050739972484,-1.6789096088237108
-2.829546056620667,-1.7628829822176029
-2.8284819124287077,-1.7519494434048684
-2.8208761337626163,-1.8952289046747983
-2.80609690434237,-1.9917915944220412
-2.8055953481944558,-1.9430876750387425
-2.7976272206266923,-1.8363723903766067
-2.7976160640898393,-1.8484324795949876
-2.7945517445687864,-1.7480887550394597
-2.7918724599137192,-1.6925454846991939
-2.78036503587174,-1.2255622774293256
-2.77511545755047,-0.9730026784969278
-2.765932277973117,-0.4687461235446304
-2.75817307620336,-0.12741000159497196
-2.7543736016760514,0.13620118277065968
-2.7518734479884657,0.17652152252135792
-2.7495902188033017,0.3106357015275944
-2.7485463822049945,0.35774742763616296
-2.745819559248521,0.44000218796580665
-2.738265912358768,0.6071683386052843
-2.7360336719374763,0.6483819641235351
-2.7149522301250224,0.33820308553559647
-2.71407962113072,0.2785502473882791
-2.71362021195477,0.2644013621407384
-2.7113524875129276,0.1201568056650772
-2.705725734213778,-0.2547850210444247
-2.6984834648511056,-0.8213917378610313
-2.685213452836911,-1.9414847875644234
-2.6741786207369826,-2.8700271491237266
-2.667665258574787,-3.31722970380297
-2.6547779082350806,-3.6820722080723325
-2.647396702928349,-3.6054720263300464
-2.638671439707448,-3.128091878759002
-2.628081801725674,-2.1537236591829965
-2.6270431676281185,-1.9546655165907432
-2.6250116239316608,-1.757773119994253
-2.6225574008761576,-1.4319690369040585
-2.6164546371568695,-0.5337615149451844
-2.614726263351913,-0.27290665907489164
-2.6019311895629498,1.892902062079606
-2.5891276575802395,4.032161284269904
-2.58087048356895,5.017161434590998
-2.5752818048665396,5.641520254524302
-2.5668531483266204,6.223927511296063
-2.554948375755471,6.379976815016764
-2.5372280799688305,5.0085766193999595
-2.5250879947235387,3.3642878431271543
-2.503600447148342,0.04823632633145293
-2.5034827023203956,0.005291858073120636
-2.4863265610758027,-2.0254786630758628
-2.4687950668810146,-2.870608774386323
-2.456775096908419,-2.703627199443734
-2.4565333090051653,-2.7136655358236417
-2.456420004336361,-2.6755466905998877
-2.445219107652331,-2.1509969459012916
-2.4278918544677963,-1.0198428217616546
-2.4269263810389887,-1.0242092994663345
-2.4263131964416753,-0.9756899005659212
-2.4199545051313502,-0.63912293177337
-2.415125139742475,-0.458138614227097
-2.4124800626595473,-0.3768481610529113
-2.4108562019513142,-0.2677789490693551
-2.4061330302588155,-0.20690939766018676
-2.4038513523594918,-0.15596720875506337
-2.373218921924746,-1.2095014383018017
-2.36132679892176,-1.9040224107690946
-2.3582884052144917,-2.1093633008750006
-2.343490905407168,-2.695607411073176
-2.3295976820143194,-2.5532573268165453
-2.3292657534343038,-2.6093179796421855
-2.3212625775243345,-2.2572360678480523
-2.318948156328335,-2.1416293339560544
-2.3177708236902563,-2.0912467713558125
-2.314230387422487,-1.7920056216007616
-2.3127746804810148,-1.694718381658644
-2.305020919409447,-1.023203702189412
-2.290421127028483,0.39651722203739687
-2.2727164031047593,2.048377546110571
-2.2604512915041095,2.747916828873108
-2.2537967655314386,2.938924300946441
-2.2512141380241992,2.957955563798843
-2.249830821262984,2.9346142200791148
-2.2401693538763423,2.74449651262289
-2.2386838913662963,2.6898596679719624
-2.233213139863592,2.453943266359353
-2.2320021578599527,2.335844215796503
-2.228830616170933,2.1296033858795376
-2.22828961744732,2.091445762149238
-2.2198331644283753,1.384255409509166
-2.2131253893131655,0.7626100455737158
-2.208173845126644,0.25582154389863987
-2.203456389677066,-0.21187037536604922
-2.2012107831112786,-0.4086274401321362
-2.2009563685264038,-0.44919069051785554
-2.1973786023192448,-0.7777705972837243
-2.1949749161086904,-1.0282237332988595
-2.1941903370281626,-1.0880302913072195
-2.18919567666633,-1.5773695459479928
-2.180683906543151,-2.2050501867820014
-2.1785834660383543,-2.289224230122073
-2.172169250329625,-2.6005836385969032
-2.1695182552055625,-2.7556438626313136
-2.168009307703855,-2.808052961826447
-2.166776817918945,-2.8270799111027194
-2.1528597414588706,-2.9977325798324497
-2.1487943835878687,-3.012849414447453
-2.148578337995435,-2.973039609807854
-2.1464500945872107,-2.9837904447360346
-2.1444127812683638,-2.9667381207883685
-2.1373921522090327,-2.801424996347706
-2.119526797317418,-2.2850661562421872
-2.117638400461775,-2.167078676442761
-2.1113812332316444,-2.017486796621659
-2.107788432239514,-1.9249998369395982
-2.107131983750942,-1.8396305236638433
-2.0799073353157453,-1.488145549085887
-2.078256120195011,-1.4333878585053133
-2.0664103905287474,-1.434920492636576
-2.0567620298263667,-1.443184419364534
-2.0508332400847538,-1.4248314278138356
-2.0485581548319316,-1.4227956493108154
-2.0414302321097333,-1.4257100270669731
