n_harmonics,base_freq,magnitudes,instruments
8,1.7833678728028821,"[ 1.04222048  0.04217005 -1.48722459 -1.82398703 -0.67365759  0.29552487
 -1.24395489 -0.90894785]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9961735890427166,-0.1134386136805943
-2.9953277045050526,-0.07693384007016307
-2.9899890918373515,-0.06382778129254202
-2.989492715885885,-0.004200530677086364
-2.9876018375474636,-0.04787150266977366
-2.9846781128901085,0.03616591786716494
-2.9836669505134576,0.04172138503951078
-2.9747648963819704,0.09679078084322153
-2.9712820875561397,0.08328627932847305
-2.96618492881581,0.16331181510930493
-2.9660453235666595,0.16507308735677317
-2.9659508623727415,0.128534641250487
-2.9568208333908985,0.19126346079499654
-2.954985170915962,0.20277957340632882
-2.9489067763921644,0.19591163179085602
-2.939658199764178,0.2688863246836894
-2.93013677313463,0.22829976009084055
-2.927484964812675,0.2363773349438231
-2.9268467671131058,0.22123972117110785
-2.9135940098542417,0.20862230309119512
-2.9097588143380086,0.1983406424775795
-2.904059436078836,0.1956163992081432
-2.9030347925176327,0.15910722330753718
-2.898837102954297,0.1628868969285322
-2.892530783350935,0.12902126122183255
-2.8888047579783978,0.1350060636780401
-2.8839479296267365,0.05477825634452863
-2.8830184550018436,0.04976495342628627
-2.880928220215958,0.04141449023602636
-2.87535913855351,0.03601395845376311
-2.8733916730246354,0.004908984022731232
-2.86736936794525,0.006939068962418006
-2.8573280445882854,-0.07506611316766675
-2.846560401798979,-0.12121030583138281
-2.8434612533672308,-0.1264885375032799
-2.8430425539935675,-0.1676924687226084
-2.8420184709458716,-0.15357407976503662
-2.835608217317561,-0.15373988350123116
-2.835428534150366,-0.178325623883622
-2.8338721413626082,-0.17420313623756847
-2.8197156366428784,-0.20254513812579975
-2.814587586278904,-0.21115576725047436
-2.7955924928222218,-0.2642533055459564
-2.795303441690472,-0.24602913979657517
-2.7937750894959312,-0.21933689106755852
-2.776259583578801,-0.1772306430650587
-2.770774160309103,-0.174256156446275
-2.769536929798744,-0.13772252743039567
-2.768678663443771,-0.16002546588352715
-2.7645518002548073,-0.13126697076191224
-2.7636407594201557,-0.10593313290473676
-2.7572979749154785,-0.025496276816409907
-2.7514574851889138,0.01711006850532288
-2.737915463538025,0.18859175455405097
-2.7278640497063273,0.2709721889806788
-2.7227332980836016,0.34266904772792806
-2.721489507186945,0.3535023476466358
-2.720484303514628,0.3485057510426543
-2.7179218203321946,0.4019361503903417
-2.7144741379958877,0.4599448621050973
-2.7137114027341305,0.47958043236657477
-2.710653094166149,0.5115997735372404
-2.695791803639337,0.7853496136521114
-2.695413667940553,0.7411938545975891
-2.682032393530143,1.0234923167766645
-2.676682913848119,1.1055187697108413
-2.6736370313644082,1.204617248092178
-2.659705209557321,1.4202984484171326
-2.651870980830433,1.5960182637893823
-2.6517027671783113,1.594375792464919
-2.6478925699646494,1.6459772133903228
-2.644257576885224,1.7358743882202181
-2.6345975660425704,1.8648200809866895
