n_harmonics,base_freq,magnitudes,instruments
8,3.723453683660868,"[-0.10113745 -1.63070702  0.75512727  2.29930179 -1.1425624  -0.32977152
 -0.41947941 -0.1691854 ]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.995043218528595,-0.02179832084396801
-2.979655220360048,-0.4679116166397177
-2.974284815056542,-0.5265068969863992
-2.9617530569993256,-0.5894373746821566
-2.9574628044836526,-0.565586507725508
-2.95434756873522,-0.5587381512784132
-2.951408716678083,-0.51646259283507
-2.9239040759069583,0.4277768943416005
-2.91041883179279,0.9662389735773036
-2.9082317152412687,1.0769457393234318
-2.8989682300290465,1.5526248382975303
-2.8760487208396097,2.396062888371767
-2.872501398525852,2.4749463924706374
-2.870597171823378,2.5771873504374683
-2.8689484179577582,2.539083879486805
-2.8634351653530246,2.6942973448218432
-2.8610157908315985,2.6773357618127283
-2.853615461320528,2.785532852156553
-2.8505074203696834,2.8134407950011844
-2.841236141354708,2.7520877524762053
-2.834810998004971,2.6517840191972195
-2.829543047330495,2.5660690538025723
-2.8281726908293665,2.5012611031398584
-2.8169482359355404,2.2583497717593817
-2.8148725434766098,2.1853386772012864
-2.8036890084978507,1.8165613043488644
-2.7879299374324558,1.22984348886705
-2.784503245673503,1.1466457256043703
-2.779432966424702,1.0036123018307854
-2.778039585406198,0.9795687055049721
-2.777925058427457,1.0103478021018464
-2.7757515106817072,0.9315625229944631
-2.772306503534595,0.8781638775601719
-2.7717068178703013,0.8238463333756192
-2.76711331312059,0.7186113387192504
-2.763299275972627,0.6802948504056504
-2.762952467385767,0.6236616509008351
-2.759228508007931,0.5937490836457608
-2.7549527429829794,0.5052249434395697
-2.7520186154192405,0.5033164955670859
-2.7386034375478765,0.44795313459714825
-2.7307751789681847,0.5414704964007315
-2.7269773088266445,0.5582638417018079
-2.7228941193092613,0.6330718649803294
-2.7220578738296153,0.6595184169231589
-2.7140454132282534,0.7569010688795458
-2.7129816897975942,0.8330472969683809
-2.7006539078103526,0.9777144182777404
-2.6950117092554784,1.0982539864317342
-2.692451095124772,1.1411250970299511
-2.689216188067533,1.1554689657808226
-2.679519144174772,1.287883691057714
-2.6735256371007456,1.3196643944944724
-2.663673050757636,1.3575248575142276
