n_harmonics,base_freq,magnitudes,instruments
7,4.866975991845846,"[ 0.58612827  0.68582207  0.93823719  0.75995424 -1.63457933  1.26003327
 -1.03912752]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9958585718027875,0.6377766128768706
-2.994619984361358,0.5672905682504442
-2.994603690563685,0.5867898013732459
-2.987924350646841,0.44448637782497813
-2.986645702153095,0.3670515329991361
-2.986407736952219,0.34547126334356704
-2.983389293398567,0.20440049172127314
-2.9758140015975343,-0.05509246653128121
-2.969439392744787,-0.32517648307251956
-2.9632616186607166,-0.626440439516758
-2.962227708783155,-0.7212670126451313
-2.9591621500618412,-0.815973632656201
-2.9510675714826204,-1.2463339110587823
-2.9500592493126216,-1.320044444524686
-2.9460855457574437,-1.5404676313706898
-2.9448704668570196,-1.5152038505649537
-2.93859949933352,-1.8267392105591205
-2.9355394727226285,-1.910336268623531
-2.9314695420162655,-2.0612798566805863
-2.9117138470735116,-2.3645141617268335
-2.9017705330021104,-2.287778655740615
-2.8786418082337857,-1.5206787456899662
-2.878257172045262,-1.5356729687139592
-2.8755186947608493,-1.412436860262767
-2.872608712654684,-1.207952213654391
-2.868552352480005,-1.0844366975118291
-2.867552066373969,-0.9960377163277
-2.862623866133509,-0.7812676221662498
-2.8489726249909997,-0.11622227432659891
-2.847151766271577,-0.011440492206222723
-2.836957138762868,0.3899085346086122
-2.8273588678954376,0.6403995221177156
-2.8096520850604767,0.7212523093426338
-2.807465142274105,0.7297086268115723
-2.8017194090399222,0.6336306862580383
-2.7979077232228518,0.5338776484438456
-2.7860265128287613,0.13083577458475187
-2.785609021586029,0.13572117845758375
-2.7841585643146542,0.1324802599653421
-2.773679777823976,-0.36333909986093244
-2.7643643244334246,-0.787878124132642
-2.7637394846637946,-0.7955965445802916
-2.7514471351616976,-1.2976503531602301
-2.74566304749343,-1.5053148979040356
-2.7453125989259917,-1.5530877129367051
-2.723004481060805,-1.974626156034192
-2.720045215524253,-1.9762178181907486
-2.708847729914429,-1.9075372015150172
-2.693023365108079,-1.4438156402461948
-2.68719780981375,-1.2246595144983299
-2.67907322772922,-0.8717659572371388
-2.6621883774826514,-0.0778645754554558
-2.6610479877365045,0.001960923408883382
-2.660786780892414,-0.02966223883868787
-2.647459726881906,0.5552300617153715
-2.644536121970673,0.6342014260111574
-2.630822966734528,0.9827256410367167
-2.6228392171727464,1.1033721388300768
-2.6224005592884083,1.086972423807687
-2.6171267206607105,1.1564501505945723
-2.6129112478939622,1.1514753255516188
-2.6080748237846287,1.075074519343275
-2.6042804088066323,0.9923970876781444
-2.5997475050919663,0.9338671615890305
-2.5986503135614587,0.9092253769025451
-2.5953169876463127,0.8173868344913504
-2.592839460899621,0.753203103900102
-2.5866688283638863,0.5858555706301959
-2.58547693910248,0.5669550973990579
-2.5759851392970115,0.3061427694822692
-2.569336229037827,0.008232230289446512
-2.564507755363544,-0.15810178938074979
-2.5631840323876256,-0.2453599733296099
-2.5626455911959014,-0.26424126966830386
-2.5623422688527446,-0.21862642304865365
-2.5610885586759604,-0.2907066687908225
-2.5339526104501364,-1.0569079939427957
-2.531860516344499,-1.0490855660197294
-2.5193528082672403,-1.086105558803704
-2.5129009738155093,-1.115609313108715
-2.512383717208693,-1.0944953537869786
-2.5108161995991436,-1.1026552586789955
-2.507444959085591,-1.1361132368191713
-2.5070041316397154,-1.054530230068931
-2.499965333817548,-1.0039298303905024
-2.4883511794026982,-0.8438897820462705
-2.48458415169157,-0.7282950037246104
-2.480587866396431,-0.6370794897854437
-2.4689804410496974,-0.45852098683353704
-2.466714779391384,-0.3807411610881717
-2.4624837273192046,-0.32547264672362014
-2.462135405255924,-0.31137266943573744
-2.4617280635172114,-0.3009897605626311
-2.43348877529277,0.08753429090219417
-2.4333665909445656,0.0750520235105762
-2.430988135613525,0.10414708104890366
-2.429964412295555,0.05114041770585538
-2.4088393991090653,0.020218274491136307
-2.4081313966654907,0.013487756257768688
-2.3997801034080943,-0.09390109275545304
-2.3949208653917706,-0.10951443596169887
-2.392647751005936,-0.16777142902493902
-2.3916204884466055,-0.167785969251384
-2.3892705837911286,-0.19248763756807333
-2.385316748379128,-0.3265326278729543
-2.382966014209728,-0.3092369988943373
-2.3809910318933154,-0.3727256806383873
-2.3755296567027733,-0.43681093873160265
-2.369723759601158,-0.5518072088532279
-2.3694410983842293,-0.5283324066278978
-2.362576893858648,-0.6493877204105607
-2.337252826901066,-1.1146221323487695
-2.3370306790682456,-1.1274313981838011
-2.3189124265653565,-1.4333809048561168
-2.3064123791266864,-1.6585329867435998
-2.298195894163697,-1.813693024756425
-2.287892049106736,-1.9353905549634698
-2.286558549407208,-1.9904585170209919
-2.2852054759520346,-1.987966705189575
-2.2594496847391925,-2.2460851037060525
-2.255254007235819,-2.2797003933329796
-2.244644351703351,-2.2023311046216025
-2.2423199317100706,-2.1318779465103677
-2.2308510634018974,-1.9844692444997467
-2.229674133899036,-1.9154110565834048
-2.21006170632711,-1.0569557348030774
-2.2006559488461397,-0.42347164004838617
-2.19915394102776,-0.2895703231821335
-2.196986660373242,-0.16511254051448016
-2.1928241242354303,0.20999830875476216
-2.186733417754022,0.6819284486211388
-2.179599600093657,1.3715704248661913
-2.1716705859048244,2.0982143667639184
-2.1700906282227583,2.2843419821155098
-2.1689265724089672,2.364936599825864
-2.16437691006431,2.8087991989607253
-2.163300511448173,2.9149145889599763
-2.147384845849305,4.368160659435913
-2.14684182585294,4.414771623477684
-2.14026667765166,4.936503949040897
-2.1275988872459557,5.708026904299674
-2.1222684644814604,5.90646098799924
-2.1018130903811985,6.148136254259857
-2.0969701299814463,6.028472293820084
-2.069562962530693,4.349555715914706
-2.0598529803521934,3.420159829215527
-2.0550379559575047,2.912867874866255
-2.05326434717899,2.736854145577375
-2.0523730883330007,2.6817531610593486
-2.0428636177189676,1.6862432103560856
-2.0428172164339267,1.7195260513742159
-2.04213619285175,1.6164218328227125
-2.0311185746269627,0.541820631688078
-2.0273122673115864,0.22083348428196162
-2.014077470089139,-0.7663690322613366
-2.0063446085082854,-1.1440796339114538
-2.00524603629448,-1.2113991547269698
-2.0045727983427364,-1.2102872595423348
-1.9975218904220968,-1.4526709236736053
-1.9974521063151591,-1.4083920951773556
-1.9965741761761906,-1.4481435356075172
-1.9945494455754755,-1.4777647910946605
-1.9923118313415882,-1.557088303810686
-1.9889790852180684,-1.5288388778204234
-1.9871201209922227,-1.5407085465403016
-1.9823906164155014,-1.5549052080715888
-1.9822510282826176,-1.5271460475797562
-1.9781023652528829,-1.455180139215043
-1.9732746706548059,-1.3093497687321902
-1.9707572053220501,-1.2808068578806198
-1.9651647279245843,-1.0417389634627698
-1.9626347212411686,-0.9575495179603677
-1.9596328375747387,-0.7687457106866399
-1.9583892481773333,-0.7382329624563541
-1.953808987330992,-0.5158797562062006
-1.948072444325513,-0.2351450647923821
-1.945983061214448,-0.11385516861122168
-1.942163258933077,0.09519387807194246
-1.9404434233615446,0.20945936308047988
-1.9380751495619257,0.3099294975754316
-1.9349082231852428,0.4367228487008793
-1.9163143246509096,1.2090955730477602
-1.9151019601216333,1.2609160831398518
-1.9141856223744795,1.291106426015309
-1.9141672718463325,1.3218145330539095
-1.9140008433341522,1.3570110469592387
-1.9078182103855892,1.444770702750598
-1.9041498042325595,1.5009761820000154
-1.9034001063590904,1.483992915785146
-1.8951320992819842,1.5081907321168637
-1.8863574322575105,1.4025681825612957
-1.8785432287911756,1.2105205103552426
-1.8746825915846828,1.0756709191238807
-1.8719397758765481,0.9818070264593355
-1.8595611501167832,0.4784135582941187
-1.8590649409991014,0.4498711451275686
-1.8587625454013585,0.40431907561384306
-1.8529033777905717,0.15695797976685114
-1.8423670192369297,-0.32943635067419563
-1.8421172128012573,-0.3900562756407176
-1.8362618863951015,-0.652325299750052
-1.8352699501264236,-0.6621260574112523
-1.8337015476537137,-0.7313579274253865
-1.8267788524392907,-0.9658059520611909
-1.8253600648889867,-0.9953041548733128
-1.8217347750421837,-1.1451816904903227
-1.8156348196665326,-1.2360839837777389
-1.808141097517033,-1.3945257250110086
-1.8059627122588435,-1.3463910049235337
-1.797267927243873,-1.3102040374014305
-1.797198131498262,-1.3255815270752354
-1.7937688405513197,-1.2721131577500393
-1.7929929846655384,-1.2365461174375956
-1.7918163832558518,-1.2509463848938043
-1.7880738639646583,-1.1484142884915198
-1.7797648858615935,-0.967003295949554
-1.7358617797661755,0.5807545886913762
-1.7305051008735115,0.6665404729314163
-1.727915384074755,0.7001574690211307
-1.7246759210878697,0.7907011421378715
-1.7180101738237048,0.8471005797326892
-1.7156586353681085,0.8297743418985142
-1.708859564186478,0.7288056574098967
-1.7045570790042226,0.6529307247678798
-1.699766688524181,0.48014753589542053
-1.6991139040070817,0.5053008682795311
-1.6905587799336674,0.1840757407140852
-1.6784983715145172,-0.35632039854114533
-1.6772494289717208,-0.37936900236597426
-1.6769629044208574,-0.4443282929091114
-1.6769109766869132,-0.4462174952168565
-1.6748767737329124,-0.5360156902679943
-1.6679975071701636,-0.8620362007000208
-1.6622732196566892,-1.1628802683638695
-1.63987443702154,-2.1103853851562535
-1.6330326239856723,-2.2596258472071287
-1.6318670403882063,-2.3082668411067737
-1.630882104882888,-2.297476342526478
-1.6227311955277508,-2.340952986350765
-1.6170056835125297,-2.32014588993454
-1.6148920047121142,-2.286750358444861
-1.6080948123460777,-2.2152292282103714
-1.6075547918550799,-2.2632286830677457
-1.605275462630736,-2.162555340817528
-1.6026452972443115,-2.056631024520489
-1.5981020114816618,-1.9577870278090812
-1.5962508196376282,-1.914161479300261
-1.5946826716505749,-1.864523755811923
-1.5695306961959268,-0.6143234558279798
-1.56890982308801,-0.6229094037025859
-1.5651568687874293,-0.3911464447939022
-1.550318723286078,0.23838570719478455
-1.548281360372673,0.3104911657989887
-1.547556286108311,0.37035434388078686
-1.547023013048539,0.3450499260427173
-1.5401142650802266,0.5391672984406621
-1.5322108364053062,0.6625987878053629
-1.5158581463640353,0.7427313802902786
-1.5098189909114124,0.6304400908235409
-1.5082813000843065,0.5898521749190696
-1.5057314679174052,0.5328551675700344
-1.5023888909216372,0.4188097237138288
-1.5013643718838272,0.3938775905692455
-1.4989343584427284,0.3043652042262847
-1.4929293104056847,0.12242955662218406
-1.48588376839277,-0.2594243729850241
-1.4791852206823966,-0.5132603715082795
-1.477974734998215,-0.5232548705112476
-1.474996500208762,-0.6640703448035702
-1.4748789447191866,-0.7050947695117864
-1.4598554169863736,-1.3720492995991196
-1.459359445823321,-1.3600455973266057
-1.4582911848230775,-1.4071140835467053
-1.4495802756871758,-1.690011711759382
-1.44890844994251,-1.6865100867420433
-1.4474842102610261,-1.7645078112777268
-1.447389568125483,-1.7512811716268581
-1.4364377211374753,-1.963619475390495
-1.4362612776216006,-1.9618670634723478
-1.4327850999165104,-2.011908903249633
-1.4265844668498013,-1.9715552213514302
-1.426262697073076,-2.020176715967661
-1.4244171522613316,-1.9999883572032902
-1.4197106984595378,-1.8964864071087368
-1.4186581362173112,-1.9401179529546972
-1.4092611119429168,-1.6776377204378845
-1.4070123521519429,-1.6276458469280026
-1.404540280143021,-1.5734314864384555
-1.4014703914492397,-1.443763809808477
-1.4008380936948615,-1.4058706339451004
-1.388405850796443,-0.921274951099882
-1.3799473074529656,-0.4874667806124213
-1.3755737452166044,-0.3025758647677063
-1.3720057496342275,-0.12150765040072822
-1.3709046308639212,-0.0522440293544104
-1.362973707450227,0.2829513398512937
-1.3608777507634868,0.38498100599662555
-1.3601287927872905,0.3770800445901484
-1.3575339302604477,0.5126836651755591
-1.3528533739763275,0.5999275479434395
-1.3520617574883582,0.6947390624822629
-1.3502795010548059,0.7546063038138663
-1.34650538118303,0.8857147061467586
-1.327340397622485,1.090202999316159
-1.32287840640689,1.0926942528441006
-1.3186049790867775,1.0835213204835135
-1.3152920674290909,1.0671972900342463
-1.3152251290056147,1.0785998484181414
-1.3059038484962817,0.8809911466168747
-1.3046383799764025,0.87301159525705
-1.3039238239219129,0.8382764408766975
-1.2899983697953639,0.41256994713983647
-1.2884641121456784,0.3509006226134504
-1.2776091334069193,-0.09390324052351726
-1.2685682370877938,-0.3381814538881887
-1.265559707413342,-0.4218526105224493
-1.2612320255163412,-0.6136914451786919
-1.2602727757428172,-0.6215488411830539
-1.2545481640166694,-0.7600682888483239
-1.2501742139408896,-0.8679891226771409
-1.2489655397150747,-0.8682278765621001
-1.2475143937093056,-0.9177286772910797
-1.241077982107819,-0.9936276454586455
-1.239302991341352,-1.019119662084262
-1.2230511837154825,-1.0767613113892736
-1.2216153156105278,-1.1197341216338688
-1.2180331055936382,-1.0705604173415795
-1.2171785246886406,-1.0637476700147808
-1.21696454004442,-1.1226369672413672
-1.2088319070298537,-1.0408842661785038
-1.203624324246924,-0.9463725035430515
-1.202561746061308,-0.8783712522456553
-1.2004174898955036,-0.872324328481732
-1.1976324625542967,-0.8361404636683862
-1.1937160142182366,-0.7355353946262699
-1.1931847265527056,-0.7411085949022673
-1.1862033618894774,-0.6203762945345753
