n_harmonics,base_freq,magnitudes,instruments
9,3.0312771772041245,"[-0.43006975  0.4462016  -1.4718751   1.14526697 -0.99665801  0.0616865
 -1.12176793  0.00837697 -0.17694657]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.997102001924422,1.1856095148284573
-2.9820977251676464,-0.22056960716072715
-2.978113496779192,-0.5968597634487754
-2.973519747840778,-0.9763204825861139
-2.963114305745659,-1.8752634017322285
-2.9531070922950207,-2.6130691124619605
-2.949118633178047,-2.8439951038594233
-2.9441027573090865,-3.1567393767614704
-2.936695089421775,-3.479133429929283
-2.936144483001063,-3.515832769085466
-2.931319221186284,-3.664626254532225
-2.92929344879315,-3.7375352987832295
-2.9260864092931462,-3.8201595401466077
-2.923386306864167,-3.8615386716212603
-2.923224302438318,-3.865268934198538
-2.9220234014971505,-3.8898612311102303
-2.9071990726628423,-3.842178508559998
-2.90488323208547,-3.8383011056982044
-2.8883173521319043,-3.2856807151322873
-2.8757463324054875,-2.5699511593440834
-2.8599798229562072,-1.5151162336587218
-2.8597336052127558,-1.4998755594619004
-2.856935456753383,-1.3144985324393785
-2.848128207704181,-0.6491792179675318
-2.839800104178174,-0.04571978982821504
-2.83819380743346,0.06541013560810692
-2.82730037253595,0.8277417743825557
-2.823537681054991,1.0652835048607667
-2.8095666318123733,1.8377232212962828
-2.8089050940978693,1.8716674015141046
-2.8073294244491165,1.933225756559195
-2.80373771235283,2.0840408036434934
-2.7944039279625157,2.4234504665774863
-2.7894008414048326,2.5510055040091912
-2.785864580976934,2.6215905730493474
-2.781510863318857,2.703416550483
-2.7772799427436334,2.7279388377112306
-2.764097580135514,2.758870584704397
-2.763079782658711,2.750444441730319
-2.7491574474408673,2.5649103227927443
-2.746732813517553,2.5195788725052535
-2.7369982139456317,2.3063909074806133
-2.7369634373115357,2.2528013281941783
-2.73607465067516,2.2556302103753767
-2.729789477940648,2.0929328694495206
-2.7284116274044585,2.0489626559405507
-2.7252642001931644,1.954499332153897
-2.719769738268281,1.8174559243640667
-2.704996374576437,1.3891207591583201
-2.6983334179465635,1.2411864024968218
-2.694961042640727,1.1690186861490584
-2.680790980515259,0.9415824984802383
-2.675808903969119,0.855190023289926
-2.672899728881691,0.8225864267523351
-2.667423359782425,0.7749311507062303
-2.657183410635046,0.7533775007874445
-2.6558073749219773,0.7772918850311611
-2.646838305496531,0.817438618228712
-2.6413138853014675,0.8561262447950575
-2.6298517053931123,0.9552806467614162
-2.6255982134993885,1.0160010124846643
-2.620968937485513,1.0552360212097396
-2.607277967980836,1.238330668029913
-2.6072654196188116,1.2316462592486108
-2.6040880571875364,1.2621692093057804
-2.5989258697388027,1.3244231547270622
-2.5890194241827316,1.3936864440385561
-2.583713259839933,1.4224080203065903
-2.576078492215289,1.4075286303375831
-2.560552318282088,1.309656321208263
-2.5513052236297105,1.1912394001206472
-2.5483355591025063,1.1541658404590547
-2.5406998208952887,0.9841198966921447
-2.528704898994857,0.684026684082802
-2.525612207206715,0.610100751848906
-2.5251954967240247,0.60707486904356
-2.5235505032330536,0.5483363081662741
-2.52033113227814,0.46603006700016336
-2.51715979075908,0.37987016042306987
-2.510480204299972,0.19242420565172363
-2.502413291451921,-0.0864151843677513
-2.493522875876355,-0.34019545651709804
-2.493416785988499,-0.3447602514788028
-2.489462286586441,-0.48132956109068437
-2.4893932538044297,-0.4542573281953679
-2.484565016148963,-0.5916052354058141
-2.4836753057415617,-0.6197100325697705
-2.4822868875719237,-0.6522509987686302
-2.4652181385937726,-1.0236432242157543
-2.4616099039345434,-1.1020358886586294
-2.4615301957966533,-1.107148665933021
-2.457540284774554,-1.157838457728029
-2.457163608173922,-1.1466056919540446
-2.443360426468786,-1.2667129520114901
-2.443107499648839,-1.2614059637976074
-2.4359112561016314,-1.2944450334429696
-2.4330250275152014,-1.27369910578337
-2.431035919590098,-1.2577103742999842
-2.4309485200381875,-1.2654432743698942
-2.4301525617805755,-1.2833778871559882
-2.4290664781346827,-1.2599757373726537
-2.423399315056839,-1.2328629617010423
-2.4192935612329043,-1.1881088493104597
-2.4134898977892028,-1.101208596941745
-2.411814687502327,-1.0790191787781798
-2.4056943188600934,-0.968022664121786
-2.3960066528801827,-0.765028228296512
-2.3943686936058257,-0.7385403950906422
-2.393013876096304,-0.7238359385811056
-2.391003554291446,-0.6268423829507537
-2.3872252178421927,-0.5405479251057707
-2.383256612318716,-0.46006336701541783
-2.381339803679338,-0.3666156244420803
-2.3687179060099157,-0.036279918944335354
-2.367540395769765,0.021842572999326584
-2.3583215588075372,0.2985472885829387
-2.3574812020650935,0.32014742448944394
-2.3489957647912325,0.5573070979199801
-2.3372670294130597,0.913463413254856
-2.3360728261366015,0.924198397052284
-2.3356662393506493,0.9380495125650826
-2.321480507920096,1.2944428917474171
-2.3189482621905557,1.3796829727644528
-2.311542552993131,1.5372866313240623
-2.3075789259881185,1.6291934248151978
-2.2835179218534716,1.986161969243809
-2.2716244807500714,2.111207765457692
-2.2583390263439886,2.190720398036622
-2.2470842045902053,2.1614103679907037
-2.2445749904379335,2.1872725922707037
-2.2376258881572086,2.1436047932891555
-2.2246244286958636,2.02787586976551
-2.2214132202715398,2.0452619339422524
-2.2202685927933765,2.0135465889950592
-2.220040941433347,1.9930939984472653
-2.192449167073158,1.549743114502603
-2.191187056083874,1.5054054576765918
-2.187105739646346,1.4285945394231017
-2.1830895210931565,1.329140291924646
-2.180167767254657,1.2693491626209288
-2.17785901371358,1.155227063031826
-2.1738879629978274,1.0694883143876304
-2.158459266625123,0.585451904075679
-2.152473400826011,0.3883899058565436
-2.1501546792969566,0.28992160739675726
-2.1482677318057597,0.24678266661526072
-2.1364367039411762,-0.20110387924429823
-2.135699297992722,-0.1699458170386594
-2.1314207368586073,-0.3558363070305584
-2.1266520168412795,-0.516578603916276
-2.1165610137373756,-0.8101314561912789
-2.100901127615254,-1.2815983201321788
-2.0932378800945433,-1.4342990275980498
-2.0894746064374403,-1.52107092494025
-2.0888213580750365,-1.5250954820708373
-2.0886939824001973,-1.53448974904741
-2.084252507325826,-1.596016440192783
-2.0782658080766057,-1.6632889140515297
-2.0745349980733354,-1.6948666990160095
-2.0741124507542703,-1.6809636795609337
-2.0621297745473384,-1.7094152104196725
-2.055792084115451,-1.658564153631083
-2.05549788615192,-1.6546954828329907
-2.0538410740720745,-1.6564901342341949
-2.0520799281371263,-1.6569215971767834
-2.050482680697925,-1.5692026648559083
-2.048493359114408,-1.5789638387026999
-2.0434546117203416,-1.4683531962085
-2.0386529935144906,-1.3799996103435483
-2.031638863437548,-1.18870373175686
-2.0315014925809907,-1.2027509296557541
-2.0303770309025833,-1.1645510203565812
-2.0275038520890654,-1.0785711016258863
-2.017631662654549,-0.7337017445860905
-2.014228668442242,-0.6180835635340015
-1.9986886690488863,0.002724615522481326
-1.9941471248964053,0.18694985879903311
-1.9903549270345613,0.3283787100566206
-1.9883112888435521,0.425529215968831
-1.9790787103499476,0.7653738762792771
-1.9779086451143664,0.8054461973821447
-1.9722136000766368,1.0045897813093951
-1.9717707722027076,1.0410513503216414
-1.9684553427199258,1.1438472662936428
-1.9630655051683246,1.2937505482052387
-1.9621527921366833,1.3592657509374977
-1.9583214319595699,1.437295401908553
-1.956868525619485,1.4638961892863656
-1.9533589173454045,1.533290577026686
-1.9475113232273318,1.6392541758693313
-1.9470214368072667,1.6634024880616762
-1.9464811318819981,1.6759188439444563
-1.945954824155046,1.6702629289513373
-1.9286000265098064,1.7558570648031684
