n_harmonics,base_freq,magnitudes,instruments
9,1.2764187591750678,"[ 0.25115433  0.82372273  0.05609264  1.11425446 -1.10221031 -1.43548267
  0.07970711 -1.54268343 -0.44671927]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.995926989277682,-4.508587419120391
-2.995142482968311,-4.522577760440814
-2.993896951128944,-4.457473189570733
-2.9913474110371396,-4.535673408135136
-2.9892193558309375,-4.471536246994291
-2.97341451638138,-4.557928553602298
-2.959120698572629,-4.5538107785924575
-2.9463693293004702,-4.48820617622862
-2.9372869259744747,-4.479215480906518
-2.9225922014442207,-4.435419730272929
-2.9118070794397535,-4.4193053353872775
-2.9019489493479975,-4.3360683641735855
-2.90144639388269,-4.288241445923321
-2.8871562541755598,-4.241485022911149
-2.884378781113451,-4.187116310599798
-2.883692121286755,-4.153046424070975
-2.8829544968326055,-4.175451246708962
-2.8808794301657494,-4.11905106102373
-2.8806914368882675,-4.112639401522685
-2.858491764830295,-3.9483187760506047
-2.856221210963045,-3.930207291255462
-2.855809634389602,-3.944677134691191
-2.8554001197017365,-3.918097340917457
-2.855234526192521,-3.926959509855924
-2.8466171691461666,-3.8024411819463224
-2.8289136217876143,-3.622194692456707
-2.8269947245606666,-3.633835190845352
-2.8256003825488696,-3.660648545886602
-2.8249775330915683,-3.6196055182660194
-2.824525349378695,-3.605979942446818
-2.8216995851562343,-3.6059895455166
-2.8184774541236743,-3.5738270190721404
-2.8121059283356002,-3.451368639737227
-2.8117030875985085,-3.5132362176147733
-2.8084674505896583,-3.4409905937534444
-2.8033716553672505,-3.4012817790917684
-2.7978801320917843,-3.301105132559317
-2.782924884606725,-3.2249500578263883
-2.7828805647161983,-3.1925365950155067
-2.7743283635025673,-3.1260893744664795
-2.77088146816985,-3.0969801332647386
-2.769779892779983,-3.060315180540558
-2.766976572807958,-3.01282895850859
-2.7598464724509166,-2.9436848898625394
-2.7263685492361267,-2.570652903774306
-2.723506385499988,-2.607657379751606
-2.718807869336236,-2.520067933145455
-2.7103067584595246,-2.466436125557136
-2.6912660952957896,-2.309355939705961
-2.6799292175123792,-2.069507819295267
-2.6791391091170036,-2.105897987424172
-2.678754350741915,-2.1215702746973757
-2.6738795428306354,-2.0177254706517376
-2.6548785461231486,-1.8223865281406173
-2.647785906766509,-1.7360105594817685
-2.6461246138643597,-1.6848118718883105
-2.642390386924865,-1.6303939458585215
-2.6398644237067765,-1.6403053021677314
-2.6393243972601352,-1.6297624767257617
-2.6385438687327816,-1.5575415102027006
-2.6352548785776744,-1.5293354901815177
-2.633552727700075,-1.5403927340609722
-2.629714509702629,-1.4631419849543807
-2.628943889374634,-1.4823996389869019
-2.6178152579818246,-1.315024314509931
-2.616260041516716,-1.2909129386906186
-2.6089721343121717,-1.151816193315911
-2.6041004357750976,-1.1010562771812207
-2.594310906450752,-0.9446686450032334
-2.5874789756379064,-0.8352896415533521
-2.574153773277124,-0.5871077213400546
-2.5739260687619248,-0.5890575194720646
-2.5731065491017677,-0.5816609565263964
-2.570181709752803,-0.5545835239356821
-2.5695651344391086,-0.4612152916076522
-2.5612655923616625,-0.34252062108426234
-2.5435540174610862,0.023758621254598898
-2.543292707647901,0.01782270030628221
-2.5414030980485203,0.031206184958754823
-2.541248459328192,0.06587360668417755
-2.532868650711241,0.2619477906231969
-2.5326168520398635,0.22942195391514156
-2.531717804564475,0.2456338130111273
-2.5303569566973017,0.290465926018277
-2.5124373484242257,0.666821400522903
-2.509458176011485,0.7567693646745873
-2.497541713375002,1.0344196195066149
-2.4969767920761607,1.0075785529592094
-2.492628112709014,1.1258510553657266
-2.4920810954736234,1.1660058644298112
-2.486940036038745,1.3051219701972079
-2.4745809745847707,1.5576754927732153
-2.472715503885941,1.5745423482510523
-2.4657434702586323,1.7546601008024116
-2.464334604505603,1.7643488088937282
-2.4608507542272715,1.8884226068097187
-2.4524935524537828,2.057284804688958
-2.4501283191499743,2.11020283185169
-2.4469288990613567,2.2353971641328294
-2.4466380927594793,2.2302793412560193
-2.4363383138003147,2.405486601428847
-2.433853031788142,2.470881454801472
-2.431619660738717,2.532969231475657
-2.4204682484922104,2.768283327640375
-2.411880084044306,2.945294286541127
-2.410311721202934,2.978981193840201
-2.3926567928798126,3.3223188375884325
-2.3908167718241127,3.2911885064102244
-2.385990245788027,3.421338180326287
-2.3799664159030334,3.458934470645774
-2.3798950785997524,3.5153019928485754
-2.374197161910044,3.5968086242132333
-2.3673341151373783,3.615206571262631
-2.357788495555848,3.7444204095791496
-2.3575833652668265,3.754209907794567
-2.3532997629762837,3.8092266911910593
-2.3519806791151145,3.8232157574493466
-2.3506190769820527,3.8453978218820697
-2.3481705068783265,3.890632933498936
-2.34757808117451,3.841343108524376
-2.3443889900536896,3.88046695623862
-2.3435157613435846,3.8933509169157885
-2.3387095600336414,3.9034520812340436
-2.334349279630657,3.9440967095435004
-2.3324363410442714,3.9242325327803775
-2.328908435159735,3.987116697211198
-2.3262894054670213,3.978182935441624
-2.3259764665062845,4.003057860846032
-2.3127124077398,3.960123398807429
-2.2947708365539814,3.9951198290128
-2.293971878813754,3.9680491371952424
-2.293868853136849,3.9336260352388597
-2.287774729752482,3.909666511555138
-2.268358713783498,3.732302885386138
-2.2665808703312025,3.713742324813419
-2.2635484029290174,3.6911294114227116
-2.2567090874402087,3.539030267744626
-2.246420691718548,3.418112295435512
-2.243461082683627,3.298621202887907
-2.2411353008275534,3.2584622642305696
-2.2370767468075483,3.1778065466840135
-2.226223136405043,2.949291963922459
-2.2239936361960577,2.883674566275602
-2.223027605592143,2.892426117804104
-2.2217722016436054,2.8477525918434736
-2.2094891831926327,2.554680524912979
-2.206464816935288,2.508610461670661
-2.192759105226557,2.0672723625879863
-2.191854794771964,2.0052983109574893
-2.1890664288960133,1.9628528106107397
-2.1772988736377696,1.675348185445107
-2.165938715070011,1.2660858104583512
-2.1432033630114304,0.47490947232201813
-2.138086170564949,0.29982002919808914
-2.135396217077811,0.28302463861860194
-2.126951658190504,-0.02340345971228318
-2.121746654144605,-0.21022675629785123
-2.1204611233915505,-0.31463592050891265
-2.118757007998454,-0.39616116314015787
-2.1142247583421616,-0.497839864703425
-2.1061777320879216,-0.7498450894117817
-2.105039247750347,-0.7704190114471227
-2.1042684365512474,-0.8356860440988553
-2.098871520303283,-0.9801743550718135
-2.08534214386804,-1.3710615947151057
-2.0828544036367567,-1.490881671315852
-2.0822714580580826,-1.4557530355074133
-2.0782859157076254,-1.6435751028583665
-2.0750856826107853,-1.7002118000258164
-2.0734054953834624,-1.7844684652993752
-2.0724410202466603,-1.7384505840351587
-2.0689726741116106,-1.8741489434996967
-2.0295878065166213,-2.6792313229309923
-2.0221770317290764,-2.7913143525395663
-2.0174929758473654,-2.901413861311315
-2.0120534413328572,-2.9744526207345015
-2.005971690445085,-3.027765278209517
-2.003851410313808,-3.039056181313568
-2.002982535398564,-3.0466328884093588
-1.9982956851578029,-3.033932487951346
-1.990214206188223,-3.1209670210728513
-1.9896090647745177,-3.081439739436882
-1.9769180505141062,-3.1123417331935954
-1.9660935705232656,-3.0564514062154196
-1.962324040213832,-3.0344011439886853
-1.959310158838765,-3.004528375388408
-1.9469161054116317,-2.876624818633042
-1.928729455923286,-2.565028832995432
-1.9227785378749849,-2.4675694449688326
-1.9212565407114843,-2.452842428409727
-1.9104356057900884,-2.1521948304277063
-1.9086729988932731,-2.1275374274627086
-1.9080424142763988,-2.1797693758158183
-1.9072759407741289,-2.15889125833372
-1.8957988363751486,-1.793985899869333
-1.888567319623225,-1.6997979808240609
-1.8843450686187866,-1.487431507018406
-1.8842525715821785,-1.510574020872244
-1.8749183306130255,-1.1737212579585057
-1.8693500144953639,-1.0212734080429922
-1.8673220837483802,-0.9067454333878481
-1.8613133004100668,-0.7135519446934058
-1.8156509477289715,1.0180039089766797
-1.8151735570835068,1.0188054507490445
-1.8044286250769326,1.4651805158324527
-1.8036394691330864,1.502138993278991
-1.8029030025298374,1.4954954837876442
-1.8023228742864803,1.560310730201499
-1.8015750112534914,1.5918914265595068
-1.7900574901942539,2.0208929467838463
