n_harmonics,base_freq,magnitudes,instruments
10,3.9063957693401807,"[-0.35550462 -0.03088889 -0.30149228  1.62730475 -0.49450719  0.63708239
  1.59268473 -1.28256153 -1.25550716 -0.65799054]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9966929720374162,1.2441178378087894
-2.9860137352074254,1.37799225903337
-2.9760158462632544,1.332582723912148
-2.973763551403934,1.3618373858772315
-2.967189353984475,1.2083268969848153
-2.9482654591788737,0.14255354410194326
-2.941359316996805,-0.4653931600123493
-2.9212699272802833,-2.5267750388428247
-2.917722242914663,-2.8989655515642045
-2.9175308288074593,-2.923691106868221
-2.911666539165517,-3.474924532299653
-2.91163334028294,-3.524647412734336
-2.9103287300269893,-3.637757422927408
-2.9090170535663624,-3.694911148417965
-2.8995442259393225,-4.516650106561987
-2.894718138657672,-4.8301073939168635
-2.8916697845127937,-5.012391128519421
-2.886350345694508,-5.171153759549153
-2.882829341150794,-5.2449479785293835
-2.8671956939553405,-4.992792155447076
-2.8555130317905775,-4.14998828811963
-2.849262745681875,-3.5224098969790534
-2.847938120856888,-3.3071997072604282
-2.8471425623791164,-3.259485467914937
-2.8463083737719357,-3.1499911019962434
-2.825908805280825,-0.4516372007432577
-2.8150091055571886,1.0601633566168558
-2.8022182692385496,2.548067722165035
-2.8013468819348057,2.617192441606099
-2.7885075967915247,3.5207796238366726
-2.785956695087293,3.6510719323576817
-2.785904440128948,3.6572421965173483
-2.78403796124052,3.7084251957725334
-2.7675684005869723,3.6852008345917513
-2.7661033443777043,3.658371455263122
-2.7643434859833875,3.587425285849959
-2.7629316132185204,3.5352209209743872
-2.7613578253429756,3.4648272057790903
-2.75376242102456,2.9416552428685456
-2.7502107692609665,2.674701962228831
-2.7316854598646874,0.880694401301279
-2.7304392273467046,0.8005110571643257
-2.7203337182094813,-0.24140181738782077
-2.715488278006907,-0.752779644209595
-2.7120522025804945,-1.0060035223341866
-2.7116066605213005,-1.065460449043571
-2.7058091187509836,-1.5494788679491547
-2.685953106647624,-2.6825665478799765
-2.6820037205644525,-2.7640665468241328
-2.6529893367695703,-2.780307116536379
-2.650524402842695,-2.769021047021688
-2.6490854885579056,-2.72750666749846
-2.648989801448195,-2.6939477072214673
-2.6369856412082884,-2.406940528934619
-2.6364169384438263,-2.462369143724771
-2.6223513979778574,-2.175627708318299
-2.620669637576699,-2.160384647034011
-2.6197061006580205,-2.151278885320544
-2.61551079612828,-2.0908658258863144
-2.609051860260352,-1.9872656785549063
-2.608316090108363,-2.037041695798091
-2.6065095689011355,-2.02072583962356
-2.6061306244197686,-1.9735827888120268
-2.6015166007458843,-1.9532624304218325
-2.583926724030232,-1.889534174431636
-2.5835737721303547,-1.856294776571267
-2.57818251115431,-1.8801209915404127
-2.5770692783565234,-1.7994146106849624
-2.575386702236523,-1.8129853234077233
-2.5660580604870433,-1.7528038549572842
-2.5630620037473046,-1.7196174304753513
