n_harmonics,base_freq,magnitudes,instruments
10,4.343002722034539,"[-1.68618703  1.68840436 -1.90263307 -1.24850631  1.04835742  0.73299848
 -0.64183189 -0.17748773  1.70106151 -2.00105538]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9944799186601516,-1.4529206523405824
-2.99370043141301,-1.405644133157174
-2.9885313136370275,-1.081889625210254
-2.9880590314725683,-1.0618284303207663
-2.986238745213359,-0.9481466554611467
-2.972403082132211,0.006608585840922559
-2.967595816804956,0.32807478660994677
-2.9631784078006356,0.5667712114874549
-2.956138384420057,0.8476567722459878
-2.9466984328165475,0.9240085183369358
-2.9420044356857487,0.887698479014789
-2.9349849973954303,0.6330916521123641
-2.934392617921577,0.5871973142304394
-2.927943530076279,0.2093493786681008
-2.913038660794414,-1.3251692895141365
-2.9127993063891884,-1.3282790377826343
-2.908102558432116,-1.8851877775177466
-2.90450246871555,-2.316904488184295
-2.9023531111195604,-2.655143065720693
-2.900420663776161,-2.8780919565438317
-2.899243127080564,-3.050782454851153
-2.8951849932095066,-3.5071543881537837
-2.89406161183625,-3.669697125127948
-2.8913799025124227,-4.0326139873287765
-2.8809116158358417,-5.088027762555442
-2.87900852797667,-5.247145153516123
-2.8403541038974325,-4.811169895458949
-2.834742431604537,-4.187629123984821
-2.8264214406149835,-3.0489235176292158
-2.8190727888488056,-1.9223735581288788
-2.8119373388606315,-0.7853748660791717
-2.8099883513724313,-0.45307134420667794
-2.801499517384621,0.8050779322172907
-2.801389610196856,0.8620213792425815
-2.7918117891888725,2.1764271397388626
-2.786699153663598,2.717177317610398
-2.7845392567402483,2.944613305720582
-2.7803135493576767,3.3140475600155814
-2.7743679166239854,3.73594187386298
-2.7711672711420805,3.887071110008971
-2.769820336089105,4.015593324629849
-2.7681693282278754,4.040773704158811
-2.766236456006498,4.064603100878895
-2.7659012278357613,4.102508958610098
-2.7559135468460587,4.161692697977584
-2.749952286984075,4.086899951386998
-2.733266964468486,3.3615977259705145
-2.7235550228531076,2.8534458766680526
-2.7185866539244237,2.5493685877066614
-2.717056629651074,2.509855541654133
-2.7149935363658035,2.3993839623160342
-2.712573202209324,2.253525314665033
-2.6982306777959213,1.7321863784977596
-2.6947548621331134,1.59187717320083
-2.6920932985851547,1.5737127990162407
-2.682646697590548,1.4343271688966954
-2.6801730909074433,1.4238309084229333
-2.68000533464192,1.4109224788353218
-2.6799602644150964,1.4032248718841978
-2.677585465147315,1.4451221480455951
-2.6751470191943,1.4161508025963732
-2.6610811467986326,1.4518946895342082
-2.6556440357786846,1.5211991495599064
-2.6491979030827864,1.4800179729889114
-2.6464216609876727,1.4860529478161806
-2.6463022972886763,1.4809623742505609
-2.6454877650514947,1.4556267523853943
-2.6438081495684536,1.4683661151821366
-2.6399374208819317,1.4342095372071453
-2.630248046580629,1.293096889657167
-2.628630872528899,1.2578212161457643
-2.6281213201305045,1.227511100583064
-2.6277974724533326,1.2101855077859347
