n_harmonics,base_freq,magnitudes,instruments
9,4.675208006916802,"[ 1.17951814  0.93259887  0.59676046  0.41495633  0.19469651  1.25763374
  0.93460216 -0.55261548 -0.48158956]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.993189030080039,1.6952107079044492
-2.9881811336157806,1.8092078003603034
-2.9827970522549823,1.8970711032993282
-2.9742839076608085,1.964358248645519
-2.970471075728371,1.982016739197195
-2.96455924870442,1.9886793908120841
-2.9591371698892983,1.9768473014422911
-2.956300625952071,1.9675795709356543
-2.931920021130671,1.9865441144284304
-2.927710814082885,2.0189518143433487
-2.903279267868352,2.364764129446309
-2.8971530897113165,2.469066590499878
-2.869939760332348,2.6575129761338276
-2.8687343259139215,2.646763232322255
-2.8621078407802933,2.5697565893917713
-2.8561412101693326,2.4318052848799714
-2.8511624079713944,2.2947006891964423
-2.8444715921691106,2.0528183027538347
-2.844427462305499,2.058880535701337
-2.8430831662486145,1.9918706729220335
-2.835783596976542,1.6693145314500712
-2.83117525383712,1.4454189841224072
-2.810251193902357,0.3412953329745077
-2.803079043286573,0.013192683694043295
-2.800247747047415,-0.11154543978819231
-2.7984828126236474,-0.18402563150850695
-2.797723066534144,-0.2102935327341934
-2.787782467997885,-0.5357235899988104
-2.7876934577684636,-0.5341085923098704
-2.7798721790292076,-0.7013686005594836
-2.7770732997307737,-0.7509527465807831
-2.7630735425166764,-0.782313056557602
-2.75364176546361,-0.7050083182290217
-2.753175476210285,-0.6967621638372112
-2.7469842796866297,-0.6077557056722094
-2.742991753541968,-0.5506250561394737
-2.7199450858814957,-0.2634951246628984
-2.702202408533357,-0.30982601598220805
-2.6748859420103015,-0.8977924975869863
-2.6669506716833347,-1.1367407089258004
-2.662688341197896,-1.2769913265332382
-2.6571249581683363,-1.4472392141292514
-2.6549797101516024,-1.5098425646191003
-2.652003219719544,-1.5939903131073012
-2.6494539262393175,-1.666643140297283
-2.6433221365611344,-1.829673717163709
-2.642209970956565,-1.8593356080504275
-2.641153618754367,-1.87879967735265
-2.622075803643091,-2.204938857590357
-2.6203795752582506,-2.2294091045621167
-2.6170176442694792,-2.256683430754021
-2.6089584991414054,-2.3083659579645692
-2.605974664875247,-2.3115201221989383
-2.603322813789658,-2.330139829616118
-2.6009967882251575,-2.3371632852835185
-2.6000859013908952,-2.3322952783314346
-2.595198152277538,-2.336027731592456
-2.594283226687244,-2.3412882708539393
-2.585810396561243,-2.313362281046107
-2.5813962766134204,-2.31009068558307
-2.579503145617921,-2.2903500764033318
-2.574300338148586,-2.271456065012826
-2.5676770814507606,-2.213998680332519
-2.5587275556939604,-2.1063187793415716
-2.5566674102864284,-2.075454895026573
-2.54315167775425,-1.757361277064921
-2.539732880144028,-1.658529711713282
-2.532048478479842,-1.357194795918015
-2.5304094297017246,-1.2829809201189601
-2.5303145928347957,-1.277671746878219
-2.5285766836583385,-1.1950623722979334
-2.5244650022600976,-0.9799829787295442
-2.524002800245023,-0.9555592422027379
-2.5054601198019073,0.30313540924968485
-2.5048214545300507,0.34199309622990715
-2.4965122792094627,1.0289339718204176
-2.485500787668757,1.9610804288759947
-2.479992867513081,2.419317138131889
-2.4762295300376223,2.7126038458495323
-2.4725357246859656,2.975887529929328
-2.468376253010465,3.268406173264836
-2.4642741612745818,3.5094839452476507
-2.4569291697120414,3.839895634150994
-2.4533149138002672,3.959681159491995
-2.4437005586030915,4.062849415085808
-2.442634992033572,4.06212863842567
-2.440355089028937,4.031125504114167
-2.428783440849614,3.6391456830866713
-2.405736392950323,1.7539841323609038
-2.405684801255439,1.7502219923058115
-2.404153230448751,1.584728637666849
-2.3992245013931397,1.0660649083978415
-2.3989845807248233,1.0376686739150216
-2.3913232250736183,0.22193606318933629
-2.3900142637102046,0.08365548381728459
-2.3738990264776203,-1.3800488971564624
-2.3612690590457692,-2.054926271839338
-2.3609027883269564,-2.0706980420922054
-2.3457390587828995,-2.1357792428754365
-2.3442909375065843,-2.0990938116102393
