n_harmonics,base_freq,magnitudes,instruments
7,1.1526720768219474,"[-0.98365558  0.26647059  0.45749548  0.98230719  1.27399864  0.48404956
 -0.62536809]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9957412507057364,2.5503390430498585
-2.985416299134713,2.4386938656949084
-2.9841262236283796,2.4073757692221327
-2.9691763568577176,2.209602727940886
-2.9593616152283286,2.092665825232104
-2.9547371717433206,2.0381043063886604
-2.9528805667267446,2.0021007483012885
-2.940350132295057,1.8094598869139729
-2.9322723774812545,1.683242010197135
-2.93038071207583,1.6397825408192503
-2.87551331526486,0.7005513019001826
-2.8749751554042273,0.6898680084962919
-2.8706058261486858,0.6296622470761437
-2.867996522130053,0.5711128833472005
-2.8620458031166125,0.4600048581295318
-2.8513031778954714,0.28455260732013243
-2.8446542940236856,0.1518219545880126
-2.840132469711561,0.0779044517135109
-2.834767488100945,-0.012564366531189535
-2.820547508926099,-0.2714949317073748
-2.8166431789410105,-0.3369269359356099
-2.812684940086074,-0.3954813882393956
-2.812639853754507,-0.4034025811746777
-2.808038626081597,-0.4621419116704403
-2.7864660523036706,-0.7982223404111023
-2.7781225747798075,-0.9285340758704801
-2.7742865819614506,-0.9607717567498253
-2.767308736644031,-1.0862215143758078
-2.7568540133636286,-1.207742329604637
-2.7551726230200813,-1.250191786476825
-2.7541393043945375,-1.2514681946935746
-2.752911400707779,-1.2496217720101384
-2.7496620280590003,-1.3110377755854812
-2.7476832002932836,-1.3178890500687894
-2.7439314750875505,-1.3675143441636408
-2.7401040923758995,-1.4187565566362041
-2.734535223697702,-1.4662279992216367
-2.7327678358542915,-1.495521538054008
-2.729859754479641,-1.5241622512894493
-2.721217359095305,-1.588609876051955
-2.7164766156988582,-1.6537533988863213
-2.71236661013804,-1.6726366445161565
-2.7087125978932094,-1.705160606000967
-2.697037088621504,-1.7924382145009718
-2.6935472960379765,-1.8203314595805227
-2.6918296756708378,-1.844404282675689
-2.6771589181464486,-1.9124725357022434
-2.66800465485665,-1.9370506140124466
-2.661343840535232,-1.9397069980923949
-2.6587310537842224,-1.972327596068035
-2.658587693231776,-1.9645498953600995
-2.6396918148812576,-1.9729294935754802
-2.631785812898916,-1.9832147143316832
-2.6296776951014307,-1.9762839651422928
-2.6296718243615658,-1.988724976737575
-2.624059920976883,-1.9694524919156122
-2.6214788900632304,-1.9749396504595618
-2.618094776631686,-1.9723894418919652
-2.60048066651031,-1.9162663130693032
-2.58526255515044,-1.814463277632348
-2.584172080751471,-1.8126422234493644
-2.5789275890199015,-1.7844282922857837
-2.5785385097056155,-1.776204664067816
-2.5697621601699145,-1.720749981902237
-2.5693902828481043,-1.7322400384193883
-2.559183762944172,-1.651425917063953
-2.5540127514758484,-1.6265110094709416
-2.5531747205982667,-1.5887446042439015
-2.552044805120591,-1.594350737982423
-2.5503347334449717,-1.6046323681532775
-2.5475792640052815,-1.5573968012559476
-2.5451634579093168,-1.538074120956292
-2.5429432106624565,-1.5199215995153201
-2.541510123089539,-1.5226140762475713
-2.54100491523625,-1.489736169964654
-2.5387304038052214,-1.4892879886521118
-2.537337887672255,-1.46953874543169
-2.5318246145548677,-1.4313804485978288
-2.525780010913344,-1.3454250646078363
-2.5224421748764723,-1.330288733997502
-2.512558217864407,-1.2265979503580062
-2.5111018718102014,-1.2007686867883003
-2.5064025813037305,-1.147139802369343
-2.488026021449818,-0.9477678987462896
-2.48150803835032,-0.8812530595988873
-2.4717748741244385,-0.7621143861645263
-2.4598998530120557,-0.6362748843538342
-2.4544897601883484,-0.5631709089861309
-2.4540372811012303,-0.5754030036925533
-2.4527966147387557,-0.5616111337247764
-2.4514984028177493,-0.5217943570642524
-2.4407630087855523,-0.42396993616413114
-2.4321606234802946,-0.3037167860645437
-2.427959336700564,-0.2548471064932545
-2.417363933530182,-0.14318410423332398
-2.414411726969476,-0.12045480314199582
-2.4136026308820915,-0.11364752298610051
-2.4127688211443568,-0.09290830116224422
-2.410647193903694,-0.08917318129090558
-2.406390742922545,-0.046706216067734445
-2.402178659690258,0.012543542663331603
-2.3988611510923947,0.03656814860172478
-2.377279138981854,0.23799091188562377
-2.3751787816655487,0.2624011878498817
-2.3721327935779137,0.28959671835669876
-2.3503961585024404,0.4300661356695285
-2.3487743945796558,0.44255478432598633
-2.346433228780835,0.45820519723162684
-2.3451380650496825,0.4766497278062354
-2.3408984469893106,0.49326057325978534
-2.3406929271149557,0.5163998842885711
-2.337987853556767,0.513882134876596
-2.322628331134611,0.586504591528843
-2.3131342189860984,0.6137298168495162
-2.311773832625523,0.6238422483299041
-2.304126096123373,0.6359553312338886
-2.3022767377344193,0.6501428461543721
-2.296074011025021,0.632191132929076
-2.287192595665543,0.6510918672194461
-2.280902084122969,0.6643505427299108
-2.2761864881337566,0.6681257941642947
-2.2589446174035155,0.6124167126543675
-2.2492334738033692,0.5817524728074821
-2.2466352419056967,0.5665880503399007
-2.24334911913068,0.5402191458313172
-2.241448606980928,0.5554507017375526
-2.2234107501591174,0.4384861355882929
-2.219560978471887,0.4039142200865829
-2.2082264671830654,0.32395588173311723
-2.2012743078465355,0.26612056862345224
-2.1961038432462896,0.20353703535628373
-2.1916608113076865,0.1595129218097238
-2.1900818614103343,0.14298863628915784
-2.187793349794089,0.13665338094461565
-2.180671076922849,0.04181449625698761
-2.1760825814760483,-0.001609356778478982
-2.1736418659923933,-0.027228757845775296
-2.169809834975744,-0.08049587516955226
-2.1695057801553452,-0.10048449956408666
-2.164994907357779,-0.1328985802124608
-2.164001584460858,-0.1600342184645451
-2.1624472676907085,-0.16136054481939185
-2.154193693387016,-0.28731651547583686
-2.1471821042028965,-0.3603105591861782
-2.147166335585564,-0.35266889700806736
-2.1467682800483168,-0.371370235223797
-2.144037334889169,-0.4284067195254905
-2.132744192779355,-0.5794832940956933
-2.124366064313072,-0.6936693570978912
-2.123868711700543,-0.7063357682891908
-2.11991373367999,-0.7744328995175268
-2.119652895190201,-0.7747139366454735
-2.1164919729664264,-0.8215254285250643
-2.1113844876589303,-0.9070337655201827
-2.0791729047724226,-1.4304477110748628
-2.0770000034476777,-1.4723272479210576
-2.06693808870168,-1.6382287499324477
-2.0625819421185474,-1.7092314357557734
-2.0605190592265696,-1.7596525907027505
-2.0523030849979755,-1.8954920919096612
-2.044552969475234,-2.0076184942485935
-2.034952127188797,-2.1549613748323355
-2.0311843317605547,-2.228644375683696
-2.018575502051836,-2.439694208929096
-2.0101605611491875,-2.56887523156936
-1.9989906999388511,-2.741229420609354
-1.9974386466668432,-2.7657994036559526
-1.9918863065169277,-2.829649451980919
-1.9893032725098765,-2.87439295055179
-1.9873712679929274,-2.904917790873312
-1.973062382423612,-3.096570947373034
-1.9724009210489224,-3.087064965103798
-1.9691855346218796,-3.143333572577512
-1.9618576867638988,-3.2347873533616758
-1.960763429164093,-3.251879666047892
-1.9530013585522468,-3.347193585457435
-1.9509481111437739,-3.3454387261190037
-1.948804414311367,-3.381871489403067
-1.9454570123186983,-3.4222259591627067
-1.9417427223669694,-3.4520049270914326
-1.9297244669372529,-3.5772270061156353
-1.9215306999796993,-3.6426912366506787
-1.9160454507827376,-3.6892773024462104
-1.9077461543431544,-3.7295323364655166
-1.904667468503917,-3.775242308675841
-1.9026121539797316,-3.770207609817531
-1.9014592073293057,-3.7928098008940747
-1.8964606265108273,-3.7991711089779927
-1.8958257931987885,-3.8256554701933108
-1.894843609001515,-3.8323968524752123
-1.866963578089919,-3.904902264418178
-1.8669387359059797,-3.889778018354803
-1.859349767028368,-3.8921481831624956
-1.8572655550954347,-3.900249505820895
-1.8519440276437127,-3.895433435954017
-1.8431753335697425,-3.881811680691391
-1.8372648877944424,-3.86403020243778
-1.8309766006391779,-3.8574202930329373
-1.8133216271639838,-3.75941147686547
-1.813219010444097,-3.759301173439839
-1.8072437230377012,-3.7161798111000124
-1.7942943970319147,-3.6124300669480416
-1.7906946326399416,-3.570818330702228
-1.78946321121797,-3.5771100929782635
-1.7797519912243682,-3.475843821494696
-1.77803190082545,-3.458198709340416
-1.7665081982287552,-3.3096093431385127
-1.7651590312901035,-3.312124836551229
-1.7579749837022796,-3.2103531069755
-1.7447413432508365,-3.0185667545380155
-1.7383079409492592,-2.917692814054652
-1.7377211361886464,-2.9015498551710395
-1.7174394594298596,-2.571333625371896
-1.712528634278453,-2.4826758087920235
-1.7095493408665687,-2.4504493497555675
-1.7035030556617659,-2.3142739275796362
-1.7018623755503346,-2.297392469856934
-1.6965673320917098,-2.1799461912214952
-1.6866266917445094,-1.995216972964116
-1.6757726000340891,-1.749728376403916
-1.6748529463512927,-1.7521185818785694
-1.6661121193318884,-1.5402086814761209
-1.6502588153384017,-1.2021755275726351
-1.6501516357847608,-1.1994959482125627
-1.6350689629245727,-0.8562934423025101
-1.6230809950832528,-0.5693354645166206
-1.6191672781837616,-0.4567676709904336
-1.6097936163887117,-0.26259223036704754
-1.6062286292458856,-0.17639046129563443
-1.6047859725561247,-0.14703603576407212
-1.5994876831203315,-0.009941213478368741
-1.5977220028372847,0.043461152430923244
-1.5859962976731807,0.3081556414040692
-1.580000749081528,0.4251258928713513
-1.5768794519758613,0.508261142263014
-1.5753303307093531,0.5464474650882156
-1.5656603695866904,0.81245130278198
-1.5572082003035692,0.9753119553832246
-1.5566952971120087,0.9777884336402307
-1.5560070201710023,1.0091853059313247
-1.5534215941668295,1.0789089710986215
-1.5530564004508358,1.066141336019685
-1.5421869616698145,1.319154446896214
-1.5392255317839467,1.3772552905061302
-1.5385492450001954,1.393152915338744
-1.5356916801272846,1.4473447107120225
-1.5354832191645709,1.4563290785180611
-1.530431236606137,1.5650088279779173
-1.5220440168504275,1.7610839750192882
-1.5219676294565998,1.7347628767032948
-1.5203295066736622,1.782980048960238
-1.5201110213511142,1.7973919972474004
-1.5146702627192659,1.9229499083703967
-1.5025525770406196,2.173859971624772
-1.502009338763794,2.163069035573232
-1.486012801051599,2.486255177249242
-1.4791327778085857,2.619538758682497
-1.4785697969282434,2.6162268113519307
-1.4774174861746887,2.638107195088801
-1.473104459226479,2.717143781359617
-1.4631739669239139,2.899763133408623
-1.4626662473760976,2.8931932717974527
-1.4607516122933055,2.9321650899718077
-1.4563000707444678,3.0036622443434866
-1.456155415952178,3.011801767739099
-1.449598606843518,3.0844869118790674
-1.4452125869396233,3.183865457267051
-1.4418021380938304,3.2300194679919816
-1.4310259604525593,3.398252761910851
-1.4308064005588625,3.4030483739213957
