n_harmonics,base_freq,magnitudes,instruments
10,4.457277021397058,"[-0.30694132 -0.93136999  0.79008742  0.23137112 -0.80549315 -1.39663649
 -0.40928945 -0.35752164 -0.18319692 -0.5201886 ]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9954517903750633,-1.9049463756302325
-2.9802726084577085,-2.4835129094748076
-2.978495204976568,-2.5224711859104514
-2.9780358630413257,-2.5382169150411524
-2.976537533949806,-2.5333946861907366
-2.9645893999298876,-2.562688990585269
-2.9625940578447985,-2.575111437512406
-2.9547889247488204,-2.350956994930005
-2.950110387355082,-2.072149425781788
-2.9426979454267914,-1.6214467465770854
-2.9358030211248747,-1.1032344500339866
-2.9272570614881577,-0.44300050452535905
-2.9137160056410374,0.47208310534894193
-2.9073086287493455,0.8586743151398568
-2.898913446129753,1.1865675664399913
-2.8903401679265723,1.3270343277122747
-2.880153727594161,1.1874199440827835
-2.8740395497821085,0.952551638660863
-2.8703625622917723,0.7400081323847987
-2.8695609286707864,0.687749486965031
-2.847367972964376,-1.1748327614297598
-2.811678058687544,-3.7943913184592177
-2.804390406135904,-3.9296705984134226
-2.802086434670752,-3.9582564260047435
-2.797223961589596,-3.962382037177503
-2.7972016228422154,-3.933722677721359
-2.776002866200412,-3.2846490384656004
-2.765638602542144,-2.552620218065007
-2.7629071453852605,-2.414073947286091
-2.755284398015432,-1.766744672651887
-2.7493227565781075,-1.2309969351036987
-2.7445661862768915,-0.8909594129073435
-2.7395201412093213,-0.42531246558134317
-2.7373035329018354,-0.24871395293472348
-2.729478914309306,0.3511369445584942
-2.7277569735676144,0.44813755856487636
-2.7258890428337503,0.667951379333332
-2.7224496283051964,0.9065455170073882
-2.717562484995884,1.2624678292709417
-2.712704745410646,1.6698254068185014
-2.708401646596741,1.9016308541046834
-2.698890301280456,2.541840351451816
-2.6907436220214724,2.9473413262859935
-2.679710322808324,3.4639212197654063
-2.673077716514063,3.6907185451658466
-2.6729216703547323,3.6778748275354896
-2.669976964947888,3.7356780356234296
-2.650738606653123,3.924570905006878
-2.648982137282603,3.9407905152489944
-2.6438233687065584,3.856158054519327
-2.6413249869661675,3.8010764640525454
-2.6311010910331745,3.494709167550674
-2.629383241237649,3.3286861349619445
-2.6220676760765085,2.9828933197679195
-2.6207623256764156,2.8855031499634363
-2.6157497383380073,2.554806922767738
-2.6122510012554803,2.3633702971065556
-2.6032759037935147,1.7536358175019269
-2.581644031208982,0.3651933692254819
-2.5765670158486724,0.0744242960357214
-2.560457567310067,-0.3781374289839732
-2.5573356720704643,-0.4186968743581985
-2.5539466036808802,-0.38559089696049664
-2.545687347288747,-0.29362723959403414
-2.53738686017514,-0.023780324370718357
-2.531019491171979,0.21186216853705267
-2.519448295820034,0.8070343081795464
-2.4974231504384483,1.7952757785300268
-2.4965570032948277,1.812780250546694
-2.4801434172693484,2.0728817152811114
-2.477503093548755,2.086976958754229
-2.475613637090412,2.1103652898413197
-2.4642171357260922,1.8857853634496913
-2.4614633777906807,1.7890046176642909
-2.4517118926364514,1.397765480202838
-2.450962197895767,1.3886762753917965
-2.4483823950800696,1.2741311031927312
-2.4164487880559142,0.14872171663494382
-2.41543532269692,0.1301978393714739
-2.4152279843478013,0.1395697026251196
-2.4115181557488734,0.06775513642718854
-2.3995744824826137,0.03770502013583209
-2.395780045961052,0.1521650000758718
-2.3939846035214187,0.19656497895997266
-2.385090804765875,0.37627359161060625
-2.383249006922387,0.39907754614699176
-2.3787807587494783,0.4734115663796117
-2.372393023963852,0.6581172424896062
-2.3646498377145493,0.9163352455734954
-2.3596320842374805,1.0375235289507037
-2.3430289935970645,1.2917517300664945
-2.3409795473027053,1.3467191731499286
-2.340613785455935,1.3051666235904977
-2.338910524274267,1.3284939024308635
-2.3359004801086507,1.2848404165584864
-2.3229227147128455,1.1581257156597182
-2.3217706685679715,1.0773541059609992
-2.3202146271112025,1.0008941750554603
-2.317610787080207,0.9689240432457719
-2.317116313962963,0.8446738909858984
