n_harmonics,base_freq,magnitudes,instruments
8,3.874432466241328,"[-0.65081956  0.2539503  -0.45005646 -0.46184067 -0.61986892  0.01366904
  1.17708293 -0.89080312]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9977471670208526,1.0286574961389616
-2.982750275215798,0.6637881475491786
-2.976426448438225,0.5422593815411554
-2.962043974823538,0.3684556246127348
-2.9585606792471983,0.35316323279257106
-2.9573065211004503,0.34967988904435027
-2.9532824079504785,0.3504709676473666
-2.938781281563121,0.4759425338990147
-2.92181889988032,0.853116360894775
-2.9144418262614993,1.082645077361791
-2.9131082222929554,1.1174528359090599
-2.9068271934374614,1.3298168478616887
-2.906090495561318,1.3545392132709657
-2.90490864039627,1.3996518486996898
-2.9038731419941652,1.4349750542875666
-2.9020561059530436,1.4960254438892078
-2.8996792512600917,1.5791403389291594
-2.896279091359156,1.6919686599227268
-2.8824335687101033,2.1300948636730874
-2.8780943217020063,2.2512902081844284
-2.867580486054671,2.467608479944464
-2.866258747302094,2.4995373306496402
-2.8631023296582496,2.5321452513091627
-2.862250087043158,2.546487474418594
-2.859624977243673,2.579490807670135
-2.8545628789072377,2.5988145266029004
-2.836981791839737,2.4773182879522593
-2.835054638409046,2.433904898677913
-2.8315015249386875,2.366717375777843
-2.8263204274015417,2.2326649414854525
-2.8191957606834723,2.004869758500694
-2.8172961726264063,1.9402925695178423
-2.809482513046821,1.6476015575190157
-2.8082432648971185,1.5980582901685032
-2.804539101823951,1.4352017532469739
-2.7952399200936036,1.0269062657489476
-2.792496393391022,0.9105163234855717
-2.791964175143775,0.8806733877230927
-2.7786680302567435,0.3153971924205378
-2.7759998027716457,0.2082798489857488
-2.769019726357517,-0.04894142423163336
-2.768049257800402,-0.07390020417413741
-2.7654887957433933,-0.15953249674198539
-2.7627298811973704,-0.24100954195470836
-2.7596401654905773,-0.32307611311162154
-2.719256238485325,-0.6198584541570155
-2.7182588327064616,-0.6039094157918504
-2.7145868298013527,-0.5586940669113588
-2.7137204619672928,-0.5515652197522207
-2.712708019730243,-0.5279804672461007
-2.7115902231570486,-0.5119476821754616
-2.696795929702949,-0.2510189536805014
-2.6770493937082884,0.0880396130929752
-2.6607264648267126,0.20927974089678092
-2.6524272262962625,0.17475153143298322
-2.6521288142548745,0.18161860699592564
-2.6486827234925965,0.14104031674953404
-2.6376029594002315,-0.050825447839364706
-2.624321709302844,-0.43260877426725575
-2.6208822229894118,-0.566367457291847
-2.6069191383200194,-1.1197312531644055
-2.606657645654107,-1.137135571216287
-2.604511249479766,-1.228051762955006
-2.599583532649631,-1.4375063978483935
-2.5955465143187357,-1.6159163868785638
-2.591421734262291,-1.789062482737506
-2.5759567780140578,-2.3388546864054547
-2.5751033363805256,-2.368095652150151
-2.5699226131236177,-2.491809085679565
-2.5589848395639287,-2.6536741566938886
-2.5535049740544835,-2.670666019451487
-2.5522894024283964,-2.66886714094404
-2.5413300916188706,-2.517608469905486
-2.533617011566899,-2.2935908385605637
-2.531777726044612,-2.2287652688157062
-2.529733057349634,-2.1466212179449546
-2.503217002750227,-0.572699834272285
-2.496951069018495,-0.10749987346480712
-2.4963032792998288,-0.05196295617351665
-2.494086953414856,0.11772283639095749
-2.4914111021576506,0.33438400355491227
-2.488300382929979,0.5763049752435947
-2.471535524749268,1.8533708432983218
-2.4647100321603914,2.3169959035426158
-2.4599939208570873,2.6162239521854325
-2.4599220475545915,2.620190331783265
-2.4536267972477344,2.973574904628135
-2.4516965730260534,3.065032701377041
-2.451657070690028,3.0692259802761224
-2.450897670658102,3.1011440353653987
-2.442393002130686,3.4467668795378517
-2.439430843531259,3.5311753374966246
-2.4387744455668026,3.551140890485641
-2.4311199268770016,3.70135075290077
-2.4295375813803486,3.722665575572425
-2.412897057779082,3.654632314670489
-2.41054773580262,3.615764264687287
-2.4067123258387797,3.527882347571647
-2.40513302838467,3.4860161960281864
-2.404029825011814,3.4503143360325272
-2.401850565120178,3.3860583501917305
-2.398654605566099,3.2822169721826584
-2.382933953370604,2.6233997248827206
-2.378931188783012,2.4381203338583557
-2.3655877389595177,1.804169524125941
-2.358175176121075,1.4880449748236975
-2.344538749224478,1.0033137523422009
-2.330913209059365,0.7199990027400317
-2.3295995898445137,0.7100540763595107
-2.32622346109634,0.682137387625799
-2.3183571359856536,0.6691271880296299
-2.31490059383586,0.6871925399390691
-2.30163618178049,0.8690996912717384
-2.273567349278907,1.5777204118950452
-2.267689419503398,1.7139769164668741
-2.2640910809663692,1.7862096631862385
-2.2590204626930444,1.8745228239510676
-2.2556399140199748,1.917312326112396
-2.2418133973430665,1.9465662558692602
-2.234447657433547,1.8507787324722822
-2.2329638860310426,1.8186336653132213
-2.232484771441478,1.8079195244629167
