n_harmonics,base_freq,magnitudes,instruments
10,1.4384492030754261,"[-0.25797922 -1.52678809  1.41946013  1.1802812  -0.27857221 -1.27863532
 -0.67224494  2.04982263  0.90375848 -0.80345885]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.995374244571549,0.9343099901515134
-2.9903310435792423,1.0065860000474167
-2.982075636545963,1.0563717148727982
-2.981205264758211,1.1305683670932491
-2.9793258195885173,1.1009892697313475
-2.976662407344905,1.1200578735109408
-2.974428842851914,1.1765583492319174
-2.9718125115868843,1.2606745954280159
-2.9685866443435174,1.2334458750805206
-2.965304669684679,1.3085702061304934
-2.9627322212627796,1.359754766352743
-2.950621877677337,1.5254950635666702
-2.9491815576439033,1.5334569323596876
-2.945322519365908,1.5770392111986997
-2.9437413126609764,1.6183078510884616
-2.9398420266830874,1.6844462137098133
-2.9398046198086556,1.6852135718488783
-2.9261408396282387,1.862221385589521
-2.925776766621074,1.8774605305737333
-2.9119176120063197,2.0891845379875424
-2.903641749286588,2.19215158886801
-2.8909921332185244,2.408555201246553
-2.8858082006938908,2.4933357374270066
-2.86087331377956,2.81553240761595
-2.846618883908998,2.9877918308574847
-2.841762742085854,3.03671560388929
-2.8283965078759,3.0854283262741244
-2.827670126436421,3.0706740488871085
-2.824908083665825,3.160622192894688
-2.822225614322738,3.132272611907461
-2.8221783729022993,3.1556992677426723
-2.818394394350867,3.141118300547787
-2.8063976764528498,3.1687904365951916
-2.787067405583277,3.156242299880812
-2.7670307812201695,2.9832457586053347
-2.759400698199559,2.9369638022438482
-2.758038304285694,2.899874846660555
-2.7424940335407224,2.66497326529665
-2.725930597876405,2.3076789152549213
-2.720966664598148,2.1770705725326884
-2.7055954864211627,1.8192965843030526
-2.7026232944351953,1.7183170026384131
-2.6974891241125007,1.5911993616171352
-2.6915784169271966,1.3952482114772653
-2.687514158581372,1.303692565635043
-2.674676593110423,0.896162065436953
-2.6674135072856178,0.6585842417620005
-2.6625612819485656,0.4113764587556644
-2.65589426181163,0.25844421757409053
-2.6542693860586493,0.23381917756275372
-2.650251996116731,0.05019142743612998
-2.647343580953467,-0.021087551158592347
-2.6447624710534985,-0.1239183476271433
-2.6417456969365247,-0.23608872543803583
-2.6404866355292382,-0.322035620128019
-2.6392583205947386,-0.3442630459321315
-2.6357527476417655,-0.46032062213850167
-2.632385112664568,-0.5843413524394115
-2.607172735227871,-1.4844271275084338
-2.599943167068778,-1.7445856938558837
-2.5960010267539193,-1.8722609395779566
-2.594479427650578,-1.906559365085416
-2.589363158353051,-2.084560783849964
-2.584675894103895,-2.2425943977383507
-2.5840099901562334,-2.268887590338108
-2.5832953654442727,-2.286282681118859
-2.5821232936231104,-2.3286278373686358
-2.5817468542186783,-2.3565862102805086
-2.572874538881673,-2.6069288671985023
-2.567564796030192,-2.743521628254842
-2.566885461685221,-2.7740847801292707
-2.5543795535190323,-3.1281737983541706
-2.5540922478403427,-3.13694747759569
-2.547719339346915,-3.296064454178021
-2.5476551974384973,-3.27579795789423
-2.5463642058719858,-3.3182231997706584
-2.546284360496369,-3.2897101837904605
-2.5316090281782397,-3.650368023075704
-2.527183027178308,-3.7212325915023676
-2.5127668202743134,-3.9612556038318534
-2.5112520642177953,-3.95289051432333
-2.509974105470303,-3.9780169153152305
-2.502326309336336,-4.0444538298466455
-2.4987059905494258,-4.1425937614035755
-2.4948836276190445,-4.108508245186959
-2.4943756322041253,-4.14646669491005
-2.4878402584193173,-4.176060569926176
-2.4871653806001026,-4.18917347719487
-2.484555747761563,-4.169499358436803
-2.48053033593631,-4.210668255505356
-2.476603113556883,-4.237369018493645
-2.470300974430761,-4.216561143126027
-2.457938733069234,-4.234143931275922
-2.4412685059119195,-4.135803201602314
-2.4240771906936898,-3.9107945898204037
-2.414594471400055,-3.854227264408675
-2.4071633911383827,-3.7319226604752567
-2.393974342100667,-3.4996658411444685
-2.3910966749159366,-3.442133256889582
-2.3801718661859237,-3.282289726431726
-2.378838436631169,-3.271893009227614
-2.3780089302475,-3.222203233804942
-2.3662271030272137,-3.0324761430737457
-2.353819466518828,-2.8390292762888376
-2.3504393023904884,-2.7391702162026483
-2.344045168984847,-2.5970548313671302
-2.3431844319248842,-2.6417560455520737
-2.3378440315590563,-2.485448688828113
-2.336278870767549,-2.485195395017664
-2.3218899795495638,-2.2076063585407906
-2.320033089305765,-2.1947132285568407
-2.317573265799801,-2.14813863512567
-2.3155997858966515,-2.112330683311292
-2.3052703028911514,-1.9168961157312085
-2.2939485705134257,-1.7980581149370922
-2.290500558436558,-1.7345625988474977
-2.2874107727857096,-1.7195655563312433
-2.28215878987168,-1.6416444273039925
-2.274648645345012,-1.5311581834165624
-2.2661255119257424,-1.461646763113716
-2.265675871768244,-1.4362243667190464
-2.2640401728723596,-1.429734607415933
-2.252851014945312,-1.3070403856589856
-2.2516403521622905,-1.2636482975031518
-2.2508829856553714,-1.2858164257824174
-2.2417270294384863,-1.209786678918068
-2.238015056473821,-1.1910335090509376
-2.2311968999852523,-1.1749420975219347
-2.218548695359795,-1.0747518919789054
-2.2150343707372757,-1.078210492520814
-2.21117531722492,-1.07146907456369
-2.208788098463993,-1.0918389960997923
-2.2009683818668675,-1.1002835545852183
-2.198311428277865,-1.090372917436033
-2.189988841073268,-1.0722014647891405
-2.1892690563151795,-1.042368533685803
-2.1659736940216545,-1.082392792413549
-2.1643068471014533,-1.0604736879064083
-2.161368439289215,-1.0707556926561175
-2.157402221686938,-1.1113389421814823
-2.1538584480088967,-1.14828012537061
-2.1510798054480524,-1.1218610370262356
-2.147572350469366,-1.1276214849167716
-2.1399188870335712,-1.150904259073329
-2.128038713909791,-1.1730543829954667
-2.125363260945119,-1.2226971598618557
-2.1165482708161236,-1.2182286083325362
-2.11099925219374,-1.2381027993508507
-2.1086984564245137,-1.2670493247832835
-2.1086735706830764,-1.241236658150086
-2.106941076898212,-1.2720886516065126
-2.1064249583942667,-1.2489840427565682
-2.1028226884411927,-1.2567978632944645
-2.0820173813623146,-1.3146341768724645
-2.080530151741514,-1.2974171477230911
-2.0749192756043793,-1.363781797019026
-2.0705820298375657,-1.3382089997909963
-2.058486998912358,-1.340757987955648
-2.0538723790081397,-1.3727441069794084
-2.0525378655859416,-1.3430606448401061
-2.043961078500713,-1.3620360023516638
-2.0432047595747695,-1.3421051594166948
-2.0396257961142084,-1.3339035270117916
-2.033868538328503,-1.3668310808589126
-2.031831334773115,-1.3405877244762496
-2.028966232495744,-1.3477630649473453
-2.026531513623761,-1.3251021456104384
-2.0255189823795128,-1.3355202755524749
-2.023974853276152,-1.3141980052431437
-2.0198229798129512,-1.3638931373710697
-2.0156583920780626,-1.3179637929911328
-2.0122896536777213,-1.3539338546102737
-2.00960490910522,-1.3039013479191794
-2.0056894224534036,-1.3390984084853135
-2.0009839229850654,-1.3267518499441466
-1.992744419616023,-1.2812121410500081
-1.985348917937324,-1.3208807532693059
-1.9820326694863837,-1.3035099438459563
-1.9761010200997082,-1.2730532270155208
-1.9745861928084536,-1.285346042509808
-1.9672548309039157,-1.2254567106171455
-1.9661624496868484,-1.2480320709093262
-1.9645673724756745,-1.231429004654785
-1.9583081874863264,-1.2661682092483468
-1.9494694269956256,-1.2401031017518815
-1.9449373021381993,-1.2193266260356337
-1.9442892810957848,-1.2171445673476444
-1.9421620095671503,-1.22927301757817
-1.9418969542671214,-1.2492323452931104
-1.9305112378379714,-1.224119708655211
-1.9294703190725988,-1.154326565946112
-1.9274530561654633,-1.1648059310743428
-1.9262042098325343,-1.1973561474319816
-1.921107900218535,-1.1612571145282196
-1.9210923286606378,-1.1711347595115877
-1.9073060576175886,-1.0823531785527165
-1.897402764662563,-1.1528647123658657
-1.8962020667580364,-1.1920880402754257
-1.8833632359728452,-1.1542511712273997
-1.8816612122646763,-1.1848411365477185
-1.8788782940996032,-1.1602236371937513
-1.877840270958271,-1.1775209622100102
-1.8772908077413815,-1.2133223282803685
