n_harmonics,base_freq,magnitudes,instruments
10,2.4074420683393924,"[-0.89865206  0.43360671  0.30011896  0.72457576  1.09126022  0.75191288
  0.0097703  -0.37722434 -0.83230012  0.661354  ]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9990851821410316,-0.34843073850683537
-2.995960576374683,-0.25743360922564135
-2.9835349719846946,0.20833779999821078
-2.9829190381125175,0.20990811582570787
-2.981252310753864,0.2938017556361205
-2.97337919721315,0.6062211165391258
-2.9618193882659516,1.079819128192123
-2.952737673836447,1.479317520886869
-2.9517167409775276,1.5187412142121282
-2.9500806344728545,1.5972392184096966
-2.9492810689695697,1.6103362761734268
-2.945393775935545,1.7809888514941417
-2.942301835768816,1.8560712680952398
-2.9196564495291275,2.6411453462503265
-2.899361888273447,3.0757359464904446
-2.8933689350982013,3.18697665636278
-2.8839574179915806,3.2783119506072738
-2.871975451299964,3.3357135421064803
-2.863065249128426,3.3550378999632353
-2.853970512107093,3.2998020207234644
-2.844342101018977,3.1959753636982073
-2.8409518305196344,3.1372479610473416
-2.8409324070062247,3.144921097649091
-2.837458550051372,3.1269902178626396
-2.836759276711313,3.0947059168509923
-2.8168592294402703,2.7865629629336897
-2.814803010999256,2.7878924012372965
-2.8111331540065754,2.704093342228986
-2.8067130956052173,2.614933447194807
-2.7790638783325843,2.1907635396444496
-2.770490304777208,2.076448946652761
-2.7678329901960455,2.0395827198125756
-2.7671162209065585,2.0098365586333147
-2.7623880235404648,1.984282738703545
-2.761982068782221,1.9239509508290502
-2.756451578452337,1.8862892659201869
-2.755309896706409,1.8774405554755378
-2.73274466828412,1.6602780732360598
-2.7081563881591864,1.5263871027375595
-2.698934513951457,1.4698345194313809
-2.697404892927578,1.460755093274419
-2.6833558557545545,1.402756440725074
-2.6797991392468354,1.4150294155894587
-2.6777711850879067,1.3848936417653062
-2.6687053306360573,1.316244495626532
-2.664174220837257,1.2998866520464412
-2.66085701038588,1.2846712470573707
