n_harmonics,base_freq,magnitudes,instruments
7,1.0259896575718397,"[-1.09868344  0.22795267  2.17736609 -0.59786684 -0.23346952  0.39420692
 -1.31504609]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.997743989994502,2.106204935416614
-2.992429773175555,2.0719094440963914
-2.9459461348183407,2.2406438010779017
-2.945572094166753,2.1890455249942633
-2.9416029028289183,2.1983221568427576
-2.9373502999797774,2.2132407969629715
-2.929068395834107,2.236044899977268
-2.921944862591251,2.185964991919079
-2.903138718325356,2.2284651890545155
-2.900028352635755,2.176915209094593
-2.897483792121397,2.194947618691632
-2.894120108504729,2.1856130866951626
-2.8914582137360485,2.22080567944046
-2.8882901210376417,2.1734382888551074
-2.882569944864043,2.1838651215855074
-2.8800749494330624,2.1735421196526468
-2.875497430937851,2.166847313768215
-2.867952404051015,2.1673242245629623
-2.86611664601899,2.2214414838068826
-2.854703379573845,2.1400263634948096
-2.854443820363821,2.147413386277519
-2.8515561356312453,2.1387750445319536
-2.8487833404740295,2.136848610448991
-2.823728424275914,2.0616228231609615
-2.8225873375332777,2.054926468289027
-2.820424551886849,2.0796321999977345
-2.8154048985545375,2.0367413169564466
-2.813027770932643,2.0698468710489184
-2.8002315434270044,2.022671205926977
-2.7972293975172295,2.0902195135867827
-2.7952297019271977,2.0651949470814714
-2.7944007127828847,2.064985364170426
-2.777458614316741,2.0561414849200195
-2.7745786571631323,2.024628577363449
-2.7678858454745843,2.0123722437364107
-2.7646724315578926,2.010721124976037
-2.7634083136505847,2.0097906835122163
-2.7591846965869125,1.995324979432282
-2.745253749101522,1.9834733677881555
-2.741476099542398,1.9681309145224
-2.7337577351762627,1.9624290732624192
-2.7278105653779985,1.9691349464025445
-2.7254845086730684,1.931393997206772
-2.719605295798724,1.974906271126951
-2.7173989415858326,1.9248983288407504
-2.711884750142027,1.918144546101112
-2.7072757606475246,1.9549582402813712
-2.702552660536899,1.9446987144103107
-2.6987306543588265,1.9787098065864184
-2.6960201408420357,1.8938191588706763
-2.6955730581686366,1.9321981247537325
-2.679023361023881,1.928182336783218
-2.6738648731568686,1.8737959333549266
-2.668889691363246,1.9224985944500217
-2.6662773213407904,1.9449102572544346
-2.660662181123765,1.9344430494066063
-2.657443257062285,1.9353250923825633
-2.647120233467344,1.9703531033729453
-2.643475489880884,1.9729908263773797
-2.6423814368558673,1.9780162807844255
-2.632256285605318,1.9894486897499546
-2.6244883368173024,1.912479261760211
-2.611642107288503,2.0058902891041956
-2.6087277935758273,2.0048417896919504
-2.5959622644594686,2.053717168956337
-2.5911270067824352,2.036090820365352
-2.5834991452439695,2.0268792430717384
-2.574804839070575,2.0955766694209714
-2.560982991255126,2.107908980051234
-2.5587975313737914,2.137935216488514
-2.5545381932943116,2.1132339671141396
-2.5375823817481375,2.195709206605684
-2.5353594044032857,2.2095774724775357
-2.5229512707233974,2.2438500354139497
-2.5149279615960327,2.259679556606402
-2.5148401086363945,2.2720710452378885
-2.5006875480011423,2.3239571291965406
-2.4917421751581967,2.415146339190343
-2.4820429228528162,2.3838252191216016
-2.4747568765734296,2.4178885593578405
-2.471541011537654,2.412706195488457
-2.469788887734924,2.441574027814486
-2.4476481344181455,2.5490095621925244
-2.437597862885269,2.568336695791648
-2.4369549611224706,2.5947105995872435
-2.4298635934116852,2.5926976088754468
-2.4297388267456834,2.6214851106943353
-2.4259961055050874,2.6356545026153686
-2.4220816318565204,2.660656513044541
-2.4219170420460947,2.6340480253295913
-2.41401642568404,2.6525078785278113
-2.411460231971044,2.6729689906866643
-2.4069523727875755,2.731410177397042
-2.405753326778311,2.6852706082854985
-2.4029937048618706,2.723538732596573
-2.3989252308182554,2.6956923647537656
-2.391062579189967,2.76954221109709
-2.390749971381461,2.7656505946832692
-2.3888176752380352,2.7064326597037796
-2.3792577863651974,2.7625323323518596
-2.3765281236499805,2.798104442222002
-2.3626430571110273,2.8069952592910705
-2.357375150306197,2.880535504648491
-2.343019748524962,2.815018252216336
-2.3395150791040256,2.8763178475526665
-2.328068229437042,2.882300123456627
