n_harmonics,base_freq,magnitudes,instruments
10,2.824193404850433,"[-1.86140712  0.01944826 -1.00938294  0.30238217 -0.60680486 -1.21342087
 -2.3009444  -2.03605145  0.57496154  0.39069503]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9987294656721533,0.4585293758609984
-2.9981905120502104,0.4536635946494816
-2.993923931840622,0.44839569281880803
-2.991386210015082,0.40014949981493914
-2.9765647537718665,0.2572430162426996
-2.9743851106896404,0.2525123158052709
-2.9722457013070045,0.23478938951654135
-2.9637592588968884,0.1189031546689342
-2.958647720922764,0.04796810815852504
-2.9335544600150496,-0.2285477969055293
-2.930842632278277,-0.24566033974489876
-2.929213639006436,-0.3092542586183714
-2.9276477452955865,-0.2823093255076367
-2.921641649630785,-0.3429098177406685
-2.9118091185280424,-0.40041277890205795
-2.8807597216233383,-0.4476884471151296
-2.8796266274477276,-0.4481163135734382
-2.8728573886117394,-0.44640778747976706
-2.8697393898903156,-0.44802431088639705
-2.8624255348987724,-0.43559872581103715
-2.8605196329716334,-0.41992286651346034
-2.855724219701372,-0.4273099488760475
-2.8298898872946046,-0.30275922936965666
-2.827542455531706,-0.2990911723047242
-2.8227748465329947,-0.2872173429933008
-2.819897957487476,-0.25389612264616973
-2.8064695106060666,-0.22082873618586257
-2.8010267764547843,-0.18428245589479378
-2.7857239610312616,-0.08234851746750524
-2.7674272276232728,0.09813951712602446
-2.7617186231866397,0.14551966560404508
-2.7492105248893663,0.32475054134953346
-2.7327352512098813,0.5782405137775178
-2.72870754188288,0.6601128642463854
-2.7244021317967118,0.738035138487359
-2.7201897602123464,0.8235586816160335
-2.7195108856876864,0.8168440399733501
-2.7039438636810593,1.1243931933795508
-2.6987477262045036,1.198028538052424
-2.695464288023786,1.2817787487570123
-2.6896211986854466,1.3732853278513666
-2.68639656226871,1.390849861320393
-2.684489816698253,1.441106500130282
-2.6798518953432158,1.482465703430955
-2.6784976149897206,1.5251867882421895
-2.672559822732123,1.5439006092551917
-2.663299747483426,1.6366630481209792
-2.660190123125825,1.6739282071850243
-2.6589667927667113,1.6914702281808651
-2.6371541719909857,1.6585408680903067
-2.631498643809127,1.6285386112871023
-2.6293789088042283,1.6017467571605204
-2.6215434111515616,1.5505163878519928
-2.620052177299219,1.5435268931433967
-2.5962176281717007,1.2735638857509761
-2.5954901856632855,1.2630737897617286
-2.59323402557282,1.2561073215516794
-2.5893198596698945,1.227734048706002
-2.5776061294829717,1.15157142675054
-2.5552911258405455,1.1295732174461777
-2.5486949686516436,1.183368975496034
-2.5480645536765154,1.1790654172691026
-2.5261233326621637,1.5819593123878386
-2.520959471093137,1.7023524835070905
-2.51262236716309,1.966080716127509
-2.5116154375299704,1.9907311824681215
-2.510090786971119,2.032281575948614
-2.508348466959382,2.1364391088327976
-2.4918678515666026,2.728118235102701
-2.484555528305157,2.9715927822998442
-2.479246353785025,3.1649413001317948
-2.4768268683398,3.2621117532207977
-2.464773685012112,3.635647996818296
-2.455842620411012,3.8598506324925372
-2.4498367786837427,4.007475719835476
-2.4404388243467094,4.133581393317297
-2.438292427951141,4.149364802673202
-2.4380601871118164,4.174234083455532
-2.433527902581527,4.199654389694675
-2.4278673572621017,4.192842747290883
-2.426839762680551,4.160488759823744
-2.4225142115179557,4.1521125447664025
-2.4194985261513415,4.106322927874907
-2.4170725379797666,4.055942061182342
-2.3933502465458343,3.360945161446252
-2.3891902209312876,3.190408803793295
-2.3878335818941103,3.1303168343140535
-2.385431141105543,3.033435292511693
-2.380404194486585,2.7691170378183885
-2.3797266134221156,2.7303282422217343
-2.3791599970499577,2.688091620260307
-2.3754595254988473,2.5024393640398483
-2.373452850746056,2.403438920128467
-2.3713631064000835,2.298940535340463
-2.3711685265167604,2.273644756200247
-2.3648110297837235,1.926952841649314
-2.363295974323286,1.8444581122391654
-2.3588641200187346,1.5798841727855597
-2.354604687526081,1.3258206512999022
-2.3496844243144563,1.0521073305796322
-2.345295266937125,0.8038993969282534
-2.343850261674974,0.7296816026605826
-2.3221751329705578,-0.37069329499501885
-2.314374127202138,-0.6566079307450475
-2.308298467409625,-0.8584046840371141
-2.3076736104550104,-0.8748345609145698
-2.30481538148365,-0.9465614131171982
-2.295993243986951,-1.1312471466887224
-2.2813939096828313,-1.2442587145808324
-2.2710880113002965,-1.2235759246900622
-2.258834341683502,-1.0409169289184717
-2.255054299791543,-0.9742350894004214
-2.2538750487071955,-0.9582772555576432
-2.2528741658725577,-0.9300653912500786
-2.245994518374271,-0.7672374107129768
-2.239657163838095,-0.6476119342001209
-2.2389217690756786,-0.6211377494655556
-2.238637689028792,-0.6293468800122669
-2.236536974845582,-0.5702905825442315
-2.234465908750692,-0.5220399484561786
-2.228987775207597,-0.39351612006607295
-2.2280962445317494,-0.3600173530304565
-2.226468064884087,-0.34074065437742834
-2.224100150964816,-0.25981360695171646
-2.220746262458251,-0.17625811907811534
