n_harmonics,base_freq,magnitudes,instruments
10,1.5612042618334878,"[-0.62121541  1.13813903  0.04540896 -1.40291534 -1.96297859  0.48858046
  0.2418576   0.46823619  0.75551939  0.56073088]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.998036245616637,-0.1417743770595334
-2.9931894139831288,-0.1686578164104906
-2.9920576086832424,-0.17046355506026584
-2.991245252999755,-0.17296785270220227
-2.9906485657078323,-0.1780321624864066
-2.9846527807126755,-0.21603677431422652
-2.9809112537574873,-0.2353638277654995
-2.9766161299612786,-0.2702145418488502
-2.971565685491859,-0.30953932476004303
-2.966098205877885,-0.36371206811245455
-2.9651273313283513,-0.37248039046947296
-2.9541912289035013,-0.4969858228821297
-2.950965972427307,-0.5384221964272369
-2.946272481389856,-0.6001980330990377
-2.9435592942993387,-0.6363377198630122
-2.9397555350007964,-0.6889290040459065
-2.937918393394848,-0.718575634019956
-2.9362514421460326,-0.7466947483865839
-2.929994656671928,-0.8352769993198894
-2.9140266482972788,-1.1133464369709594
-2.9007903063979845,-1.3491411002274127
-2.89970427589848,-1.3616710353707628
-2.8955788167950844,-1.4424387329886956
-2.8954029181231413,-1.4459125149933094
-2.8926892836700784,-1.492663063195151
-2.883226837038424,-1.6629846946663291
-2.8629916764755237,-2.0023784340978996
-2.8623391695539815,-2.0164620602222834
-2.856942021278013,-2.0957768155347436
-2.8562276484078777,-2.1042135033092575
-2.8501119258717793,-2.1924086371186804
-2.847840070801315,-2.220311843685429
-2.8475028895128625,-2.225373653089942
-2.8429524436860305,-2.278307834188692
-2.838653214294756,-2.3315991654030928
-2.833005464635873,-2.3875964406646775
-2.826653744136515,-2.446122329094621
-2.8232722212154036,-2.470916188761943
-2.8228858174731113,-2.477185926038427
-2.8199542523746226,-2.497679187499252
-2.8183544148683346,-2.501652610444898
-2.8176316534632724,-2.505624720472935
-2.8108847984974004,-2.5373409160742826
-2.7997243923480006,-2.5499060997609346
-2.793966125200523,-2.5424716380701713
-2.7673362103918935,-2.356667246883109
-2.7639399423091335,-2.3154119898885974
-2.7563937261928446,-2.21491892705535
-2.7548813139841863,-2.189726848167111
-2.752088357742229,-2.1476556287012287
-2.7467030397102556,-2.053543740185938
-2.732971742997276,-1.7807825983322303
-2.7302093920679082,-1.7199242173825167
-2.7208536757997406,-1.5015074296101896
-2.715445216338307,-1.3611368309302867
-2.71229217501826,-1.2813470233708208
