n_harmonics,base_freq,magnitudes,instruments
10,3.287662061755006,"[-0.58825408  0.37607609 -0.24559567  0.60912185 -1.01527466  0.72263157
  0.34841731 -0.78540677 -0.64983949  1.32648076]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9964029438250384,-2.016642897803186
-2.988705359980546,-1.6793491606672173
-2.983583700275955,-1.4525734602891909
-2.9528197409259382,-0.26477341472987825
-2.9522055976627772,-0.254943401233867
-2.9444861637274458,0.01040791915661373
-2.9364030711617266,0.2798008987308943
-2.9353965952084944,0.29842456821142016
-2.933255726018813,0.3776008357153283
-2.9299603119230486,0.476904076700404
-2.9290745652298007,0.5178538180038091
-2.9176043682573267,0.8516245855883677
-2.913652718291398,0.9728346185474633
-2.906401226592145,1.1613064700990916
-2.9062766010021757,1.1593583336492765
-2.9058191282825043,1.175922755921891
-2.901302540265355,1.2917231298697185
-2.9011764009775165,1.2950855351149002
-2.896414571179517,1.4070344299873405
-2.884124387517431,1.6560631688083165
-2.876143398595394,1.7854168653102551
-2.8498298914323366,1.8887417524857646
-2.8409209109551714,1.8083399756400025
-2.8384665601310806,1.7687418836029563
-2.8351038595116087,1.7243379836008867
-2.823330234595987,1.479294697958921
-2.818205357690135,1.365051317403701
-2.8144030090808485,1.2383830913480514
-2.8111715227826064,1.1398688176504386
-2.807713809735662,1.0294081942430275
-2.804798533322281,0.9525196178486047
-2.803749562445675,0.9182966349678718
-2.7973155114005936,0.6843772020425934
-2.787590965112611,0.3475444397177502
-2.7856570218810406,0.2818111189824904
-2.7848806834534554,0.2683606984882875
-2.7843334610699024,0.2483985362965894
-2.7818830274107045,0.1570495454406734
-2.7619534857374726,-0.4306328449056315
-2.754556069956323,-0.6168059162252832
-2.7438434038640827,-0.8010297473592147
-2.7394872262212617,-0.848976672910298
-2.7318989274976238,-0.9135944540272736
-2.72961571330383,-0.9363968407172877
-2.7043725171789963,-0.8387791257850226
-2.7021143732728787,-0.8172722534893901
-2.6951415938455967,-0.751210797035416
