n_harmonics,base_freq,magnitudes,instruments
9,3.821597093449507,"[ 1.61575011  1.8138147  -0.26893222  0.07482791 -0.47489567  1.01059341
 -1.30440571 -0.10737989 -1.00633497]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9732926608240993,1.863287397287241
-2.9694107155669656,1.76460850816509
-2.9670525920723145,1.7625247492457037
-2.9626798050867835,1.6329975132904067
-2.9583112618462954,1.5526411417413826
-2.951453638419049,1.3243755713682637
-2.9431067594535305,1.1933542950515248
-2.9426722957451004,1.1507689799108183
-2.9399063124026457,1.0825477744946257
-2.9397403492999485,1.0896925140710734
-2.936699930669296,1.0185991768570966
-2.934759978567875,0.9456132134822278
-2.9273167388049934,0.7998904775819089
-2.923564183680491,0.6848226204151043
-2.918567188462891,0.5429292013758744
-2.910305891654401,0.34546406996225826
-2.9045725178629676,0.24650690902429676
-2.903877834723043,0.24974642314082424
-2.8999622127883993,0.16312344520411817
-2.8903553389195764,0.07339906619567971
-2.8866315682198804,-0.10034524655573115
-2.885084183475799,-0.0728685626376652
-2.878978369212593,-0.17315517856265922
-2.878537738971958,-0.2240691140725519
-2.872957493340022,-0.32014615654212863
-2.8664344875454146,-0.4808006500482182
-2.86297508662786,-0.5305014366596102
-2.859149074599302,-0.6139835379266835
-2.8550077204835134,-0.7210072074554174
-2.850196339987481,-0.855970665228501
-2.849489183223508,-0.886115526073931
-2.8360193467838384,-1.2542826888679075
-2.828341077644809,-1.5271146769924697
-2.825418944664756,-1.5673215813928625
-2.8253773869397882,-1.5741793304645817
-2.8234626718088256,-1.614077294656314
-2.823151827734316,-1.6125852612732945
-2.8146377297941814,-1.919798093093993
-2.8030443976135033,-2.342643159272401
-2.801491352301974,-2.368235289308716
-2.7786166797655785,-3.113906891623978
-2.7611876014041976,-3.663520916028364
-2.7499428947315865,-3.8433599304589072
-2.7489957759290666,-3.811988595513637
-2.7433493819051904,-3.9318579291328835
-2.742308453270241,-3.9488175085175756
-2.741196492092736,-3.967709627453909
-2.7351406947711907,-3.997222287564408
-2.734601994628577,-4.070305748036438
-2.732609525154107,-4.061674488662555
-2.72744838612366,-4.073606129644071
-2.715067417854429,-4.120244385412869
-2.7053967402771195,-4.125391165897374
-2.700148967875527,-4.1559604674707815
-2.698681906239016,-4.105343437055075
-2.6858566639679684,-3.991071701155725
-2.672353934151653,-3.7819364184908997
-2.666633495043726,-3.756797195620419
-2.6634797773165717,-3.5706826085626133
-2.655760670749175,-3.375358869748508
-2.651265178173807,-3.2690462512973695
-2.6499315406833563,-3.2071183617361707
-2.649485938173645,-3.1423649185852045
-2.6447978465726596,-3.0347433559428842
-2.6442472360104157,-3.009600422569928
-2.6323121054663314,-2.414152494563068
-2.6307761899653688,-2.3760134205824732
-2.6249157781793606,-2.0094545721706787
-2.624469118875381,-2.030521801480187
-2.6206182669344082,-1.8032537300184066
