n_harmonics,base_freq,magnitudes,instruments
10,4.781457797023073,"[ 0.67424194 -0.24109856 -0.92862969  1.43247503 -1.1255011  -1.21089547
 -0.50420069  0.87195215 -0.68696788 -1.17574405]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9983556460739447,1.3381007465065837
-2.9650551159371847,-1.0775051934873523
-2.96503716310884,-1.1362927565653431
-2.9460417864516275,-1.9559401188516081
-2.93582794337622,-2.1438350323359385
-2.9168061045856364,-2.025206617298106
-2.9136201115473854,-2.022914328400604
-2.906863178696322,-1.9123716474902275
-2.904589937343111,-1.8175845669025386
-2.9038827960886833,-1.7602397881294474
-2.9038585942452118,-1.774026877029056
-2.903421806457718,-1.7288668703901189
-2.9029258593700846,-1.812035961370877
-2.9009672663132813,-1.733326320420476
-2.899870320874534,-1.753622231586086
-2.8786884753741617,-1.4310909646885077
-2.877356881172383,-1.4002048194736567
-2.877072596692609,-1.37307502304215
-2.876046532198945,-1.421923087188618
-2.8635386932249194,-1.357480459686901
-2.8523790190007983,-1.3443139396993955
-2.8257928596952313,-0.8154743671624749
-2.821464043475938,-0.6319854177569154
-2.8182518953317848,-0.4798382243978204
-2.8108015284599706,-0.15846214471379308
-2.804422186997664,0.16103605616745884
-2.8042799996115626,0.08820554222742605
-2.7917692746559544,0.6959653484780051
-2.788880680322149,0.8456087436831766
-2.7829402385548128,0.9903494373607474
-2.7795679328449996,1.0641133750486604
-2.776684129867143,1.1904516625755384
-2.77316054407558,1.1430592001011013
-2.7698703342850375,1.191007309268189
-2.767235333219985,1.2878088142874395
-2.7604962335156427,1.221424467626036
-2.753158059353818,1.0766855207894033
-2.7522272259787943,1.0037565664909034
-2.7507466244626615,1.0163811501174809
-2.74004794171458,0.6691879112085208
-2.737359867753014,0.5685647659868923
-2.7064800561615225,-0.36225823704123267
-2.7055650065252257,-0.3163051378786301
-2.684994433752023,-0.1298093498898598
-2.6747042728834067,0.15012929651996543
-2.6739063166691723,0.1709331254137017
-2.6717009169014037,0.20461493303969222
-2.660962420822038,0.5358947374424433
-2.6587409092551617,0.5993733353211703
-2.6516693180609385,0.7013905617333553
-2.644141470148407,0.7307867653326593
-2.640548166286167,0.6482828875925551
-2.6377438302072016,0.679418758208789
-2.6372895171551374,0.6723937239874629
-2.6338979711748958,0.6074708944643417
-2.628919059784949,0.3527261894295763
-2.628168484904121,0.3603119990913348
-2.6255243250944815,0.22845958423580326
-2.6236723528580237,0.17800064028217588
-2.620347728905587,-0.04392090118509513
-2.6187800406616857,-0.09377502829699963
-2.612590814660751,-0.495210802625363
-2.605452911405295,-1.0262996138521
-2.601547751867345,-1.2966771415270646
-2.599168520194664,-1.3750534892826238
-2.596673650235732,-1.5965117117657435
-2.5773714979173272,-2.3629914230275224
-2.5741013948783182,-2.436549220010203
-2.5709883808131626,-2.3981786979948296
-2.564788504471784,-2.3790948782617094
-2.5567005279844603,-2.0965932877128957
-2.553752748538102,-1.8984443861644864
-2.552909234265141,-1.7912258236280036
-2.545433806690156,-1.3625692923556598
-2.5444528464112297,-1.3418199681143506
-2.5428416031727847,-1.2110749835095425
-2.5425208032520557,-1.2172834955193526
-2.539320940809347,-0.9196167010988295
-2.537107958837841,-0.8169094327895043
-2.53346139796444,-0.552488841826434
-2.5179373634804247,0.44312898175659027
-2.516909682407335,0.5638642172808749
-2.512428673318033,0.7361226364559699
-2.5053577993418576,0.9224747968277014
-2.4871272665642623,0.7459966681815543
-2.4777555505484417,0.39836875568201063
-2.475528145901859,0.24790911484034805
-2.4715290064554836,0.055040039582103004
-2.467840738127739,-0.06424271104897517
-2.465465214767238,-0.18458725901485792
-2.4628306162036275,-0.2628251831657668
-2.441518484625573,-0.7124751844683124
-2.440729056368389,-0.6986006200659599
-2.431465942547784,-0.36337227056059496
-2.4104727415207146,1.1907408420879175
-2.4052181195976683,1.6988609795394105
-2.4050918293837054,1.6222862072187703
-2.4048084143794117,1.753555407017212
-2.4034905555858446,1.8761514506022265
-2.392082768518678,2.8402149092402733
-2.3628894953609096,3.3805379907085826
-2.3526963363560363,2.7099741483945916
-2.351609949507677,2.633091356687673
-2.3495839353989956,2.5200925126724414
-2.349106663090997,2.406699145202166
-2.346795585770269,2.19458451448267
-2.34090659133411,1.5117356023329191
-2.3327255874142727,0.5142494546154065
-2.329035104362295,0.1245339424805775
-2.328633978506871,0.04254638623141184
-2.3138713223887377,-1.3010101496980069
-2.3047997892941,-1.7993103169843991
-2.3030886427802875,-1.8478766070820514
-2.293214521830027,-1.802367882754445
-2.2812874510755012,-0.9742829298213757
-2.2752369234141163,-0.3909800702885618
-2.2747125832124997,-0.3561766192713358
-2.265072517223322,0.914502132514028
-2.262539707488802,1.224515955424823
-2.2464635858348103,3.3164314885951582
-2.245411189883373,3.411204238409209
-2.2442217457306644,3.502074053228535
-2.2320954601512883,4.474165883608102
-2.2221048938897017,4.648960811174876
-2.217457638915712,4.592685578380541
-2.214338286086834,4.462410824752879
-2.2126898858265047,4.440693646548247
-2.2065789685152195,4.091370948606974
-2.1982181415238307,3.4093377734719734
-2.1936094342654857,3.0156741332341053
-2.1935486320866344,2.9635654189818403
-2.17421867527508,1.3276481252628376
-2.172458395254817,1.2261038065279926
-2.168401952903423,0.9513735271564682
-2.166728458750492,0.91635985171481
-2.165433010193929,0.9197771503896979
-2.1412242769678977,1.3451278713942234
-2.1371210745416898,1.6557670461650824
-2.136030950108867,1.7454243072290998
-2.125456686245029,2.695603450499679
-2.124417837515685,2.752166745320035
-2.121557285965754,3.027003911075439
-2.121161245591626,3.0216284376685816
-2.1130136185924666,3.746442444738554
-2.1111892490272886,3.83828667274555
