n_harmonics,base_freq,magnitudes,instruments
6,1.2377578157124312,[-0.62382738 -0.81747984 -1.18363325  1.62476015  0.02406481  1.97863168],"[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'>]"
x,y
-2.999606418732541,-0.29796323280015913
-2.9901545262340044,-0.4897491154959006
-2.982153251783421,-0.6454976163790039
-2.9791177148505277,-0.7120315029170411
-2.973060733994169,-0.8249686474127171
-2.9700913137267566,-0.8846946425883179
-2.966674544965656,-0.9491054276533857
-2.956628199535874,-1.1364823909005382
-2.94578558652054,-1.329889825625779
-2.9421244135145335,-1.3945708140448791
-2.930250386988611,-1.5945791297669079
-2.921588593787324,-1.7354779793135362
-2.915096897975972,-1.8385222563936459
-2.915090315488268,-1.8318837176476952
-2.911635708064831,-1.8868839751137751
-2.8971221277938533,-2.1000859578500584
-2.896382626291132,-2.105742922300008
-2.893702935487803,-2.143314648460192
-2.8908861965343844,-2.181288998981218
-2.8873797218086983,-2.223761787615258
-2.876831990064945,-2.3521028331072245
-2.875521120966871,-2.366834129066241
-2.8542173924102654,-2.5893548325558493
-2.854064943981418,-2.588438297682219
-2.8418662643205224,-2.6913985450707263
-2.841061603424462,-2.6977914451592144
-2.8250610601664494,-2.806986394783121
-2.8220460305567125,-2.8232829250668323
-2.8203660849746965,-2.8307647683804893
-2.8180209545128374,-2.8447932537097897
-2.8090775127802265,-2.886007480199228
-2.805744358363569,-2.897989609653219
-2.8052538416969077,-2.8973098625902685
-2.804341056375307,-2.8999770697174188
-2.803463160830839,-2.9067194565385663
-2.7959111455437986,-2.9265289088013535
-2.7879098432539706,-2.940711808587638
-2.7795909163276455,-2.9463663687393638
-2.7764391479934645,-2.948910751825504
-2.774280045848781,-2.950712329976183
-2.7641997794807285,-2.941106594100155
-2.7559857526585505,-2.930776775128619
-2.7387431783932046,-2.866528135775698
-2.7321397180300817,-2.8387191604639925
-2.704279428637782,-2.6603381822463006
-2.704230653465673,-2.659654936200393
-2.7013345702340006,-2.6411673850528983
