n_harmonics,base_freq,magnitudes,instruments
9,2.493730774821251,"[ 1.81174217 -0.71510889 -0.90091247 -0.82498729  0.00947481  0.19563582
  0.58938363  0.31949397  0.09691175]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9814731568998463,-3.100464602204511
-2.9794837980826605,-3.272464341328485
-2.977738162222713,-3.437517277606228
-2.9721183288287483,-3.9515517509677633
-2.9641969872180542,-4.701704610061379
-2.9636702683411347,-4.7304578106572635
-2.9612120274456837,-4.952932506831484
-2.9609002946721166,-4.979234065934786
-2.9523425613680825,-5.6306584998088365
-2.9342860750624444,-6.879524217183652
-2.930976143852555,-7.123925764059504
-2.91680713510756,-7.7422270787913625
-2.915586605392979,-7.732805728504623
-2.9029742395158356,-7.963061500103581
-2.8956186329373104,-7.991951859016747
-2.888470841946857,-7.904255539355294
-2.8884526072743664,-7.891198627104585
-2.8846298778617188,-7.830366658692326
-2.878191893351395,-7.66399930711391
-2.877505195407934,-7.648544602121507
-2.8766302225913503,-7.58833452119826
-2.8589201882978568,-6.786866305933898
-2.838149834179041,-5.327116945882172
-2.8379203436548566,-5.274452027523688
-2.827543917640301,-4.4493394707722835
-2.8208465287497653,-3.837412489702033
-2.7998175070577345,-1.9640232135779803
-2.771646349538383,0.2612663964496398
-2.7556017239693116,1.235342431150209
-2.7542655090106223,1.3476868918239726
-2.7446282899314784,1.7089695832309328
-2.74377367117168,1.778958886833747
-2.7385983966787526,2.019654521296374
-2.73341087810263,2.09251126820296
-2.7300995606456535,2.197376089357341
-2.722099719189663,2.3676494629134908
-2.7171854710387544,2.379165730889412
-2.7096636442594058,2.4456299405994226
-2.684056353222015,2.090369043634645
-2.682755767352864,2.080161316117548
-2.6805600411075474,1.9534505061016534
-2.6798044717660527,1.9548938573774175
-2.676809553284435,1.896869142784374
-2.675181005160384,1.8661407644222794
-2.674586517706072,1.8485741103165392
