n_harmonics,base_freq,magnitudes,instruments
10,2.076508734208263,"[-0.73110642 -0.89915926  0.3094882   0.05103652  0.13821486  0.23490777
  0.55680755  0.12570202  0.07348302  2.16718602]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.999530780719635,1.323574226705523
-2.995011513809497,1.3526496883291799
-2.991593328162913,1.3771809362587004
-2.990636890463432,1.3848349844002277
-2.9853765405852495,1.4290939946205063
-2.977100282558661,1.4854890338391054
-2.9747642259565126,1.4693570517475116
-2.9667352824153967,1.4993690127335437
-2.9663578994663986,1.5013173071589676
-2.963718105211113,1.4933721729101679
-2.956006072500161,1.490915956435409
-2.9488013265222373,1.4861769853907894
-2.9466191003163873,1.4711118514900272
-2.9267679718034882,1.2503040706585957
-2.924810813485178,1.2275834633827574
-2.9235819585611496,1.200950557645719
-2.912673312505769,1.004283060722525
-2.8991395387832783,0.6796023699985627
-2.8973299442893894,0.630248402460021
-2.897206823987238,0.6107690944983928
-2.893771356667178,0.5259709377802855
-2.879114571655272,0.10784873887118132
-2.8759918980950774,-0.022163872274028523
-2.873254446016203,-0.11062888866831128
-2.8624623261057236,-0.4954511735884405
-2.856127111205389,-0.6881677293847127
-2.850993376684266,-0.8531911437936495
-2.8508133830651836,-0.8800440067862474
-2.8479739569439646,-0.9618207549688391
-2.844447428110135,-1.0737674393794048
-2.8376117787779642,-1.301327032749553
-2.8373636067281423,-1.2723749524937633
-2.832537123008299,-1.4458517819087475
-2.823875607584199,-1.6934984003594717
-2.818256146516787,-1.8540349599507724
-2.8079277509628193,-2.0860608450694986
-2.8008728575844044,-2.189501675398934
-2.794124342909906,-2.2982468232747313
-2.7792036465736283,-2.37230116830965
-2.7719783257681563,-2.334596104898667
-2.764630339216011,-2.2680885911159168
-2.754260351363122,-2.109165179284366
-2.7524127921523682,-2.058038301780209
-2.742601861023841,-1.8232853230865007
-2.737695984572078,-1.6646718554668005
-2.7314242882249262,-1.4538760324066713
-2.730799744005592,-1.417077208403887
-2.7242898585400552,-1.1747141227335096
-2.7059071390829423,-0.3196075608891593
-2.700782015562007,-0.0864959312629378
-2.686888454375042,0.6726559306807273
-2.6779488587462215,1.1733708586147529
-2.674045770050691,1.3690074358865907
-2.6724408580736525,1.460324347901216
-2.669554372431259,1.6190278786034213
-2.65945705690332,2.132974983457608
-2.6501844498371963,2.611951925888691
-2.6501578138792286,2.612003801122485
-2.6369481987313117,3.2150833022963496
-2.6197886157014905,3.8289588787201665
-2.601891168852596,4.24510248661103
-2.5998803818528,4.264674747430116
-2.5993974024165727,4.282433729849585
-2.589211979485613,4.379063625853259
-2.58613615594245,4.384736520195523
-2.5852360368643454,4.371929581008577
-2.5751080884725166,4.3682377140562245
-2.5730870646179005,4.326795761883043
-2.5660389686481997,4.262853121393336
-2.557575584305094,4.121016758791663
-2.5447974044834045,3.8058149792653935
-2.541694978381214,3.7547705331620325
-2.5302776481810008,3.4101099960745405
-2.52817763655049,3.3060375083272313
-2.524317805543096,3.1961525482324875
-2.5181054288108555,2.9628594144166036
-2.5163051395773883,2.875911140712795
-2.507540739627495,2.56629885139843
-2.5070909322708514,2.5403486424330612
-2.4991722531911287,2.221218183358136
