n_harmonics,base_freq,magnitudes,instruments
9,2.753555917273971,"[-0.32477054 -0.20971865  0.27108111  1.08138264 -0.39684439 -0.49825157
 -0.56753195 -1.5883794  -0.0181643 ]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.99996612954321,-1.3719345204316167
-2.9970710907102234,-1.230842921595646
-2.996038098643927,-1.1777840440439875
-2.995637045438775,-1.1594537836456535
-2.9884047309816717,-0.7916116439614777
-2.9707435544647613,0.1361933950674086
-2.966097833665901,0.37543834300162887
-2.9609131129928574,0.6401646900833496
-2.9567908223617114,0.8424176329460357
-2.951618623181975,1.0917922046055553
-2.9495147612451738,1.18829640516179
-2.9435249583597036,1.4508016315993875
-2.9333093124999907,1.8534249919736079
-2.924624476850507,2.1436795756822753
-2.9193239892207385,2.29807771408055
-2.916321489420629,2.374381917434653
-2.911019986660601,2.4949454024273856
-2.9084484958973253,2.5469497494499214
-2.906952262111596,2.5744457155642233
-2.8996756837714814,2.6899817467028315
-2.8955160447946997,2.7373086845191104
-2.893697345578258,2.7566247763310847
-2.8843438709161537,2.816709603341453
-2.878481681694127,2.8284805001371756
-2.8775434923033063,2.828007774254634
-2.8645306483288815,2.7895443349980487
-2.8585156238787093,2.7505932371645176
-2.8507168666370504,2.686150830097337
-2.850546751897191,2.6849294919658484
-2.8476459300929307,2.6564871174989464
-2.845321061561242,2.6336985526153613
-2.8449637287187937,2.629394688292372
-2.838950612671471,2.566793974350071
-2.8327450193431467,2.4971198391025697
-2.83186475639937,2.4874070755011375
-2.8271427400320057,2.434409040069286
-2.825633292711491,2.4192549768743294
-2.8232431333008456,2.3933127489092967
-2.8230668763347184,2.3914355850697357
-2.81731343361888,2.330390440732796
-2.804175202256882,2.205057326869777
-2.7912568902479205,2.104043455462662
-2.7855842032037907,2.0699307851543756
-2.782181429454404,2.051122674481764
-2.7803191037644006,2.0414105535662834
-2.761898751844398,1.9596041492107614
-2.758940150738691,1.9505838716799384
-2.7565567834401388,1.9406790759274306
-2.754017738150539,1.9289885886929246
-2.7525679347957484,1.9234065260788031
-2.7498697345250944,1.9137047493758232
-2.748871920121883,1.9090777027784545
-2.739397243766991,1.8624170560762496
-2.7279728643862926,1.7842543208011505
-2.7249813084614525,1.7597243037793933
-2.7113468051808765,1.6051736280587403
-2.6925464946612236,1.2731845662637942
-2.6923008617542177,1.2666034839021278
-2.690954017198302,1.237386104244464
-2.687180621805712,1.1518005923909513
-2.6867052940911593,1.1379385785764822
-2.6796925443711617,0.9562175326728645
-2.6633603877637597,0.45774675761721534
-2.6509012216814636,0.012354397773085687
-2.6495755473307963,-0.03756866256147948
-2.649146742310776,-0.0546044328129458
-2.644716616829416,-0.22296453812116673
-2.6415473720101708,-0.346057039565414
-2.6405029394945427,-0.38617964995715964
-2.6375146548678425,-0.5062925242413937
-2.6263433371963956,-0.9508671299198955
-2.61380274967268,-1.4405013849327368
-2.6135167887150557,-1.4504940503220645
-2.590060784799082,-2.245546853496992
-2.5891960810617993,-2.270451318277557
-2.5787358388860184,-2.53594699060753
-2.5668643329638217,-2.7506307218498707
-2.564090282190656,-2.7889566665835823
-2.5629327953955134,-2.802444322411682
-2.558408646528322,-2.8455046597430536
-2.5581893202568873,-2.8449509888995697
-2.5549675490964208,-2.867687432834061
-2.543544169745015,-2.880512515280508
-2.5409523649900416,-2.8683758650287934
-2.5350689265447763,-2.825664393816056
-2.532996587099684,-2.8042011551680046
-2.522700963231662,-2.6549032225106286
-2.5104000247773715,-2.387490311322694
-2.5010501831256375,-2.130848437884302
-2.4970555984025156,-2.008018439549054
-2.490818636639891,-1.8067454646597265
-2.4836048835661937,-1.556316813970492
-2.4789624791340694,-1.3897167816316673
-2.477485989745499,-1.337211502192092
-2.4762315420639265,-1.2900926409237687
-2.468336981294228,-0.9975898473327743
-2.4646503593224596,-0.8601120912863293
-2.4555186264473887,-0.523514059214297
-2.4521556606914743,-0.4010815279466808
-2.4391080510222047,0.05448588939155126
-2.4327997359707725,0.25795426409585726
-2.428797837251649,0.379167234911962
-2.4241702834179675,0.5181293396649211
-2.4224300258917575,0.5663995643367546
-2.4204192987441213,0.6209739632086511
-2.4127983634132453,0.8191319093227619
-2.3892445782953904,1.2805955862287703
-2.3880809475494447,1.2961154024621664
-2.366472212847813,1.532624772324092
-2.35976627995464,1.5747761569631828
-2.3495955084540077,1.6192571486621736
-2.3277524387587607,1.6524032431989921
-2.3268935621174807,1.651732210080385
-2.3171078574918584,1.648050015875282
-2.312935214323078,1.6441075180666105
-2.310819411038459,1.6420746495174083
-2.292058434366756,1.6163121525345994
-2.2701574504852315,1.5792453246485203
-2.2640112751888744,1.5667004615421982
-2.2576644418921656,1.5513758002112814
-2.245485881388926,1.5155569574432852
-2.2450261100133657,1.5152565027604223
-2.231799896728157,1.4636835121383363
-2.2212299511060607,1.413497072307007
-2.215290038782664,1.3794965660296516
-2.2113561405642703,1.3553181149240512
-2.21089285356119,1.3520311339439797
-2.2075670944101944,1.332545507482111
-2.199507144145991,1.2771047767564352
-2.195227096241566,1.2460154243532888
-2.182969876668351,1.1528246521991086
-2.18190405819199,1.1433547257919765
-2.17814857686498,1.1173018897404157
-2.176345025738364,1.0998045409138926
-2.172037936685573,1.068702629004772
-2.1705778352119505,1.0552530910468283
-2.1615323143117964,0.9903388804485614
-2.1596172379166605,0.9762220404418039
-2.1562280385755863,0.9535272988486018
-2.155212074182599,0.9464112772833072
-2.1549380233245747,0.9440085095286885
-2.1485523686083496,0.9054301756893492
-2.1274251177012897,0.8205175562843117
-2.125048195829862,0.816345811518042
-2.1013883063847825,0.8438015492035549
-2.0979131654006,0.858272939631196
-2.0937236970152604,0.8800996651486452
-2.0864911177447727,0.922193607991551
-2.0840071741669948,0.937455321136856
-2.072498811636776,1.0259759952826906
-2.067178141045705,1.068675481400083
-2.0656851884067238,1.0815473846897217
-2.064604628657783,1.0904849779212733
-2.0641937396493217,1.0925172821200217
-2.0522441521286865,1.186260103661345
-2.052095596779731,1.1870804833946182
-2.0472769837003613,1.2191258471267434
-2.0318244734700635,1.2876855399669
-2.0317296748956943,1.2861445743990645
-2.025648962748815,1.2901554346057638
-2.021999503465653,1.2843738398811155
-2.0129362774516895,1.242298322188685
-2.0123289717790476,1.2371224091955264
-2.0108196597357706,1.2272876911937702
-2.005128611166195,1.1702677221509048
-2.0030223442697177,1.1418972836320636
-1.9980491649693894,1.0713713771512208
-1.9977143768455359,1.0650085861128837
-1.9956515999549276,1.029884606612251
-1.9888747736661336,0.8906695795856259
-1.9879057755324638,0.8681324003959419
-1.9878300544868048,0.8659807695720529
-1.9838905802737457,0.7690667646439627
-1.9833422806964527,0.7550666494967365
-1.956734501848001,-0.18940636696429453
-1.9557740119223272,-0.2326001816054168
-1.9451508105871627,-0.733314028919052
-1.941026843976471,-0.9415224125686771
-1.9386534005026934,-1.0640170262506758
-1.9376294095750763,-1.1162890955243203
-1.9343851653845074,-1.2892047257957544
-1.9114518026486087,-2.5370799182014827
-1.9107578207376232,-2.5748999615879837
-1.9046665089824468,-2.8937552638655504
-1.9031671259430543,-2.971551677772894
-1.900168321049972,-3.1235402472139357
-1.899577299328476,-3.154219384757172
-1.8975000996923925,-3.255087437121553
-1.8886997048852465,-3.6609959668078798
-1.8810990015075713,-3.969495912906758
-1.8728461232931637,-4.247851489629306
-1.8596442780317988,-4.553136555011521
-1.8537997192697666,-4.625158571261523
-1.8514503392304587,-4.642292488807428
-1.8478336538910762,-4.65984927449329
-1.8462678471240108,-4.658997756558907
-1.8452675255511573,-4.659812420118966
-1.8350600251785714,-4.5827641932733965
-1.8273401534716802,-4.441922434128664
-1.8108331949765193,-3.9165096614575723
-1.8091736389074144,-3.846795478848614
-1.8080929873155729,-3.801580671976165
-1.8035166585619211,-3.5948662187740434
-1.7981756264120865,-3.334756758681385
-1.790893536679316,-2.9489310531521364
-1.7887745058387914,-2.8294405440812174
-1.7654298486064606,-1.4547191579646648
-1.7635025313153916,-1.3414068089543663
-1.7387788361693184,-0.05045729973646064
-1.7335658894364419,0.1592041208024185
-1.7313418391289812,0.2413093063269754
-1.7080388679869387,0.7340465558937296
-1.706798566519748,0.7393800034299702
-1.700721344231987,0.7359741634376236
-1.6853456249912027,0.4954969167965377
-1.671636842672845,0.012277792087618072
-1.6710076931615776,-0.016178438732492143
-1.6605983342004353,-0.5341264561317056
-1.6521795961975843,-1.0219060038725778
-1.6500334912570938,-1.1557916974285012
-1.6442007722542813,-1.5299784392594011
-1.6376034046242074,-1.968615659960473
-1.6259054041049616,-2.7587929254919796
-1.6203213366160254,-3.1290772419920807
-1.6106289034091725,-3.7391044359756824
-1.5970021701117163,-4.476796959891721
-1.5808750660252042,-5.077823088371924
-1.563080354214781,-5.298459292808087
-1.559296206078797,-5.279791350559748
-1.5514492900650512,-5.168320730497338
-1.5246735942800707,-4.054984651012528
-1.5239988925064445,-4.013335319982162
-1.5039296747083042,-2.5821372964754072
-1.4942207300305348,-1.7863106750896625
-1.4907256154199509,-1.491642960977702
-1.4857868867240618,-1.0696669013847384
-1.4853546560161353,-1.0353572130270363
-1.4838179008522516,-0.9055075369921474
-1.4828776303462545,-0.8274931211562692
-1.480941551718087,-0.6604358868147623
-1.4649924994471184,0.6417561492535304
-1.456209638929277,1.2916119614968726
-1.451086334042547,1.6357939140629345
-1.4399506565997628,2.28407911776402
-1.4386250016146607,2.350784725723782
-1.4318034211425235,2.6573301662643876
-1.4306242058782794,2.7027965530875266
-1.4266165510634672,2.8437826565226723
-1.4231389065552813,2.9484428360715658
-1.4168522554863046,3.090704854150298
-1.4159744542981674,3.1039837042257328
-1.4061272159564262,3.191735596996012
-1.3975522907119005,3.150217179856122
-1.3972660554823026,3.1447203535694808
-1.396929079914513,3.141330544864063
-1.386131692080605,2.9346477699783993
-1.3844880428418591,2.892094010950688
-1.3817978700195264,2.8111812642823444
-1.3783687217079643,2.697336033403891
-1.3773389988534428,2.66050139946148
-1.3699526729853977,2.370050283870901
-1.367263460026932,2.250486677877354
-1.3480628633972491,1.2813761219549213
-1.3418613664491537,0.9393283364651962
-1.3217870124187538,-0.13457813201498542
-1.3124893879054729,-0.5749609152617304
-1.3103100028571768,-0.6702319905455753
-1.3034762448380708,-0.9442063045256338
-1.3008800617812146,-1.0385160747655806
-1.2945339262222255,-1.2388075107733474
-1.2853909298245303,-1.460419727997201
-1.2760462203969398,-1.5941778637900876
-1.2472986395943657,-1.4337617997282948
-1.245189523238631,-1.3925138544815368
-1.2303207140394814,-1.0040247561801732
-1.225279586962841,-0.8402521102249897
-1.2177533058762915,-0.5778424409218003
-1.217235417340369,-0.5582829781596925
-1.217211073765892,-0.5572317990714205
-1.207409894162638,-0.19167567955847264
-1.2054017197712579,-0.11535595593095892
-1.2034775398928272,-0.044173209652166985
-1.1917728781878112,0.39609723075273623
-1.1905077768711165,0.4422344010546806
-1.1800872643916933,0.8028682703398061
-1.170414767165526,1.1005989087355843
-1.1634897039231493,1.2833870385142414
-1.1564367319534814,1.442259482818628
-1.1463764940906966,1.6162275613889416
