n_harmonics,base_freq,magnitudes,instruments
10,3.2053743575702702,"[ 0.95897944 -0.57937199  0.54328206 -0.14232423 -0.85084071  2.12240532
  0.1831286   0.53915683 -1.73635312 -0.58244566]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.993198657640905,-3.7306928223455573
-2.992901726758198,-3.699526999846529
-2.990635817556652,-3.585912927122278
-2.9853072110164023,-3.263394816478978
-2.9790904929360513,-2.8153339038391314
-2.976694808044372,-2.6505472101482384
-2.973139290386877,-2.3406305372861382
-2.9691679220835683,-2.009644880585298
-2.9676670664418374,-1.8577941444315538
-2.96709380551101,-1.8158486702776317
-2.9512813714632222,-0.28538524962356443
-2.9509834909932087,-0.26816663311399763
-2.948035390922513,0.03210668060526456
-2.9456313362200874,0.2558599397810396
-2.9438688176996965,0.4027135272186965
-2.938709445187145,0.8637627751877656
-2.935274843644792,1.1629536186901694
-2.9261016102619966,1.9307164251765658
-2.923668964412254,2.109990890981381
-2.916739857624549,2.5378137749905503
-2.913047811929239,2.759006539102896
-2.9034980673007285,3.117417761711245
-2.901488846243288,3.1653215866483384
-2.900790362713458,3.1851244541334593
-2.894081171668275,3.3139458471157215
-2.889877491561627,3.320556508711787
-2.8821828978981525,3.2935618332608865
-2.876921848518008,3.1539479827063377
-2.874810826018358,3.129436047953414
-2.872857085042428,3.0636232818637716
-2.8663791342879197,2.843453968753223
-2.8592294308409425,2.5378828410202874
-2.838059240037315,1.484507381232779
-2.836596769032762,1.4115040245056232
-2.833825339409392,1.268272962489518
-2.816402551969002,0.5992306594381751
-2.81169941073396,0.49181262780220286
-2.8087049149637897,0.43427566406763957
-2.8029565083387413,0.3527288894198109
-2.7976704570546516,0.33982368147518344
-2.7939240622793444,0.3514473534933917
-2.793332669170023,0.34115602535827183
-2.7895474376832308,0.42334961410978433
-2.783899248181254,0.5397320238236251
-2.776147494078339,0.790416899954898
-2.7694441126784635,1.05925943687859
-2.764296132976818,1.2954294026182427
-2.7638571342676794,1.334163306751976
-2.760936889523279,1.483733263904483
-2.760846090523616,1.4657903315625114
-2.747731022796098,2.231568253548039
-2.7397437733813463,2.6893425348382323
-2.7396402002585227,2.7014357017766817
-2.7355500880661046,2.9320320035955882
-2.732727372790717,3.0925975835933515
-2.7275291697911763,3.3421850850342594
-2.718161250272467,3.72891184496395
-2.715005674620782,3.847458919790265
-2.695495272890076,4.0881769598219995
-2.6934527892173925,4.082289772707893
-2.6876603725310098,3.9619642745600476
-2.677718699747378,3.685907355644367
-2.6662914192534206,3.095981735914738
