n_harmonics,base_freq,magnitudes,instruments
8,1.6140279522886565,"[ 0.50294801 -1.06934701 -0.28658304  0.09199207  0.06523029  0.53946242
  1.08238527  0.5051586 ]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.993567295392923,-0.9190695704660402
-2.9928375083492345,-0.9283262653515914
-2.99204078160467,-0.9160750051392808
-2.9916730045251367,-0.9706222437172835
-2.9764856141898086,-1.038584269479751
-2.972272036465777,-1.095003951499777
-2.971427123468466,-1.0148878798957264
-2.9706739940410776,-1.0426863100193786
-2.9692603127534563,-1.0772020609173736
-2.9378107628171244,-1.0422291424250538
-2.9321312909451804,-1.0113481319269226
-2.9319552079755486,-1.025374681113589
-2.9304828732151726,-1.030779281822858
-2.93014632879955,-1.0414079559319045
-2.928423135003354,-1.0160260416847646
-2.9256254814870104,-1.0051733636486844
-2.9140329995856655,-0.9512961516200718
-2.9138005006426995,-0.9494429209952635
-2.9088077760981417,-0.8609420463144208
-2.907588092866817,-0.8780393333273615
-2.9065037328470344,-0.8128055414928455
-2.905626540916666,-0.8555224443530483
-2.8885120689361674,-0.6981217623824062
-2.8765716114416326,-0.559850263856123
-2.866971580782378,-0.42205851349893364
-2.865915049636859,-0.41819998991085344
-2.851251580460138,-0.14849730007432657
-2.8500962398238086,-0.1375716583496411
-2.8494920542316615,-0.15664724799482949
-2.8485768178657986,-0.12024237689385818
-2.8457445181964545,-0.02992526813874484
-2.8237299769444792,0.34062603828874605
-2.8092865565915117,0.5821360603933523
-2.8011630890383414,0.779223874712068
-2.79687580531258,0.8107217933757715
-2.7967771070113345,0.8477486913512499
-2.7961681650985843,0.8286212737548829
-2.7897073362844447,0.9048822053257937
-2.785249361956481,1.0292072581365255
-2.7792251363006892,1.1219305909827473
-2.772740833495914,1.2640651008994455
-2.770289532948551,1.2462196757951747
-2.7647869631629187,1.404878257533452
-2.761912218735226,1.369063153751796
-2.7617367548694083,1.374469688446033
-2.721798463519264,1.8677637336142443
-2.7203452306839635,1.815374160208834
-2.716353295293235,1.9244335213178514
-2.715093822402327,1.916390582564551
-2.7113799316533047,1.9054338934772834
-2.702266904763847,1.8783484647562145
-2.701557267697014,1.9737440297567568
-2.7011042746655782,1.971368318933355
-2.6917220980928374,1.9749882147893556
-2.6887608179192455,1.9548727702203006
-2.687904073352371,1.9313534582787906
-2.671693624600084,1.8919546669559428
-2.6675019276935115,1.8838890891462297
-2.6444115440540026,1.7174195972780475
-2.6418900727388586,1.6459241498528776
-2.6401980668013314,1.6607844032745172
-2.623234001746974,1.434528470991772
-2.6197672492463915,1.3394173760256731
-2.611948563893952,1.2033603124584609
-2.594471235199685,0.9572957439398124
-2.5894524797699696,0.7990528437247327
-2.584907433180287,0.7006870707316364
-2.5787813899649734,0.565107950989272
-2.559053071815007,0.17819245147076795
-2.546014769511027,-0.0889404203359021
-2.5420710489844422,-0.20512810258651062
-2.537456642715062,-0.3510832842668373
-2.5309418696637165,-0.46215185338723164
-2.522250666562133,-0.5890951854655176
-2.515210703324913,-0.7427780996817502
-2.4856097447716983,-1.2232100406789108
