n_harmonics,base_freq,magnitudes,instruments
10,1.4903402111844608,"[-0.51916847  0.69067841  0.77949905  0.47851511  0.72240234 -0.3411486
 -0.75427323 -0.39319081  1.89126435 -0.53574627]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9975366219306343,-4.230589727241222
-2.9877441210878937,-4.275407449221043
-2.9562078398740694,-4.112316084642917
-2.9475401409560895,-3.985717337253545
-2.943577554328241,-3.9284984390076616
-2.942967320532743,-3.933708044852474
-2.9314947046496114,-3.6535106205906493
-2.9252649513144604,-3.455366356566369
-2.905036825589918,-2.792819952045263
-2.900934213704048,-2.6339463885840764
-2.899356778169656,-2.6401539150785425
-2.8984726318581484,-2.609247788272665
-2.887172866018224,-2.165391306132629
-2.8866816070211003,-2.161974467958856
-2.8825394031697016,-1.9628625688686252
-2.8768297188871097,-1.809381903079605
-2.8755176225948835,-1.6796764865702085
-2.868529394684333,-1.4286650842349333
-2.8633083159303556,-1.276521097479657
-2.8618170363818933,-1.201223513055053
-2.8617623447019915,-1.1811157959527758
-2.8607876428488215,-1.1262981822879645
-2.8554021837849266,-0.9263453406449798
-2.848523762575047,-0.728533597000076
-2.8465444091055563,-0.6591543452833672
-2.8456065256226006,-0.6141764770448063
-2.837555736251811,-0.28999622962653604
-2.823773451121609,0.13332647806992926
-2.816398827618703,0.3405597178921669
-2.807289751565736,0.5583060491556995
-2.804861132685633,0.6536125938375409
-2.802599667327044,0.6718330587829782
-2.7929168248151073,0.8904774409955132
-2.7855713872738446,1.016491490617362
-2.785142010381771,1.0481704697609637
-2.7843725963931174,0.9994290953949942
-2.784143026499395,1.0201638934965374
-2.782714917037853,1.0876231379756325
-2.7797502488049934,1.0732319850328351
-2.7697062076367014,1.1358626152410816
-2.7689906976763994,1.1991419222972093
-2.7639187350380867,1.213576229216362
-2.757885490771689,1.2448272431179497
-2.7550589138219785,1.2724806004411946
-2.7500752216282462,1.276188131793802
-2.747269500954424,1.236352144961772
-2.7444244066239945,1.2487022425815155
-2.7385669838052022,1.2471990331485703
-2.731259461980553,1.1722401455289473
-2.7292373497198383,1.138971651901137
-2.726565341203086,1.1179537659684515
-2.7242654188951194,1.1081728536539632
-2.7045231681085333,0.8539796934880635
-2.7020685442551855,0.7947675906561062
-2.7014014704409384,0.8265994473480051
-2.692996137301681,0.6932797771203381
-2.689852651942175,0.5719516356828365
-2.688620100793071,0.5870330376366745
