n_harmonics,base_freq,magnitudes,instruments
10,4.192376948387308,"[ 0.77648885 -0.38877759 -1.06785052  1.1699629   1.17333811  1.44034558
 -1.31666209 -1.06367224  0.52586874 -2.07443584]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9805743323190352,0.09059109054175246
-2.9782205324152478,0.19457752123638913
-2.977781314472126,0.23246152443544926
-2.968490505984825,0.6233812871951584
-2.9675521605012527,0.6892148882002977
-2.9472358436142887,0.7162075650569569
-2.937692656577584,0.3330119984449477
-2.9232774857624566,-0.5740400478463782
-2.9132003389572665,-1.335766101738621
-2.9082681707748144,-1.7063553529537847
-2.9026413072937727,-2.111548212057321
-2.8992852823346786,-2.325541727282604
-2.892812006321731,-2.6340597523186764
-2.8902781953124004,-2.741733022245246
-2.8897603964191134,-2.787029893241615
-2.885307063938135,-2.875311113872747
-2.863341723748632,-2.6708459396943134
-2.853224175759556,-2.097835002296735
-2.850342053672159,-1.9180143457654812
-2.837573493360371,-0.9538289852520775
-2.823570883374652,0.08153259036683927
-2.8195754201464367,0.3255061949943295
-2.8178491976908955,0.42168345852842193
-2.8147410785285665,0.584387179840354
-2.7914618381903544,0.7840421248850433
-2.789937356113075,0.7333538262415664
-2.7813756627334945,0.3312812786844429
-2.777535550179781,0.0538620303451928
-2.76778733759079,-0.7198144379537935
-2.767415426034819,-0.7520035069099982
-2.7657205101238533,-0.9155728764666952
-2.763041902651598,-1.1076221850337635
-2.760718774678452,-1.3548719420719917
-2.7441823057860035,-2.812702555831485
-2.7326670073624433,-3.5788317924283795
-2.7304471728971693,-3.6966775735439725
-2.713281776617713,-3.915883371799485
-2.7103672207625915,-3.8061881275952145
-2.702888488924323,-3.5212684121559787
-2.69976376658252,-3.3474293447223
-2.6874825164386644,-2.2763517041039996
-2.6839581184518067,-1.8905806284594486
-2.6628647832189873,0.6785099799693655
-2.643044497513328,2.791233895112544
-2.6405487619490664,2.9724200625376347
-2.6328691783399254,3.488778028021031
-2.626054570628689,3.757964473037333
-2.625790480956976,3.761380979066523
-2.606516303160623,3.7013296233192285
-2.6006319999496648,3.401995841739329
-2.5999294220953546,3.35995432615264
-2.585649402222826,2.3426386785776927
-2.584899170171923,2.2329979894070724
-2.5807740691330525,1.8923487581347878
-2.5652163531516265,0.3595121552628831
-2.5646716354352144,0.3097503349137453
-2.5618151905331796,-0.023000448047198592
-2.5541820512290436,-0.7424195854676989
-2.5370032643269536,-2.2520672012528853
-2.516145536392921,-3.4136907563930787
-2.5092057503417093,-3.575531584931695
-2.49867410566697,-3.6511801587390034
-2.497674083695495,-3.625859482698079
-2.4962831882735594,-3.6089269976627074
-2.475588541337038,-2.9650376864493215
-2.4728549484629108,-2.8396434146229015
-2.469720021722215,-2.6559133945297577
-2.460854457690049,-2.0568236176255983
-2.4541708375534794,-1.5456043301081477
-2.432767072967378,0.31078378847373966
-2.4319939020689354,0.4013499438015269
-2.4318693752597813,0.4262291487387863
-2.429834974297413,0.5719188572816489
-2.42927146525596,0.6241372251047801
-2.4248980397481397,0.9872483263205893
-2.415943364085207,1.7029804140837037
-2.4033429837263434,2.5678374126688306
-2.3851477733611164,3.2088527105603064
-2.3780509359993385,3.2525155915151296
-2.37379298255091,3.219890670756859
-2.372918329081066,3.2305258560373544
-2.3532344531151748,2.5643030313538495
-2.352948946451264,2.6164661014741966
-2.347616443502565,2.3179529926462408
-2.3460656099783064,2.301347185931421
-2.3414090511740397,2.027600088875372
-2.332007771626524,1.4795470394448575
-2.314095609286397,0.5657795580746003
-2.3105096478935314,0.4554665863132095
-2.3026076917590554,0.2282035247033387
-2.3017522258537557,0.17894854631304252
-2.2943030460499614,0.09290668727810286
-2.289052927487666,0.039002384604446404
-2.2840652835475623,0.0742879561759677
-2.283897582975846,0.06116888601262501
-2.281285249277559,0.10782850898497487
-2.273169390488503,0.18364603369873864
-2.252546514449094,0.5447995260003946
-2.2517212597789857,0.5867051309114261
-2.2482379852496646,0.5905623676684418
-2.2367751030677536,0.6300222016397928
-2.2191265727237592,0.2630270568467347
