n_harmonics,base_freq,magnitudes,instruments
10,2.917022986704802,"[ 0.35962302 -2.10807404  1.06337709  0.18112327 -1.41483856 -1.58064135
 -0.27517557  0.45514671  2.08643287  0.90801562]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9962376099193393,0.22259977895125044
-2.981051061716034,0.45808787250291355
-2.9795508495293506,0.4506773867354118
-2.9715972748503665,0.73605800465997
-2.9663301772656387,0.8091340641966154
-2.947078585839283,1.6766688805280667
-2.938589609631104,2.1425400103317673
-2.931984696575907,2.499975005896206
-2.9195484213718066,3.1528513427372244
-2.918083326702045,3.2313485130743462
-2.917616655421663,3.2670118054855064
-2.9073824765774625,3.7132594151270713
-2.9015834486140544,3.93692596430608
-2.897301954870592,4.1484956690761505
-2.89562798830843,4.102315637278808
-2.8811915505242816,4.363757581571927
-2.8800357955906577,4.402194395131816
-2.872841118157642,4.385372656597962
-2.8727241469438645,4.434623314535027
-2.869976968324766,4.327716192245234
-2.8659638367068934,4.234711277909595
-2.861721387933904,4.173751109585323
-2.858182659295225,4.00869071771224
-2.8572754010489785,4.0113524760834025
-2.8479604166038817,3.5337360995440528
-2.842480032170011,3.137045375820561
-2.835017202991141,2.630589527036581
-2.8268690932712417,1.9548332142779214
-2.8229024800628406,1.5437690944202496
-2.8181926297363593,1.1250800745959229
-2.8162133373349176,0.9424907251017371
-2.8026524288746506,-0.4307004976901846
-2.79588844806047,-1.1287076842120356
-2.7947564225148063,-1.2304788544883845
-2.791227518968371,-1.5612697784459717
-2.786302307642856,-2.050619780007092
-2.7800809348808575,-2.6447560587673995
-2.776025878959457,-2.9790391600174946
-2.7647799236625685,-3.753113819263172
-2.758411355493238,-4.022054478477179
-2.7552697003793636,-4.24781772677484
-2.7551968481954123,-4.170755813821903
-2.750624195655406,-4.335881201143029
-2.749863537972704,-4.337621881450769
-2.7479147016805174,-4.374899659870897
-2.7297019852061153,-4.335059157076137
-2.715288548030877,-3.7065606683567442
-2.71492777568846,-3.6870734146027604
-2.7017598454329588,-2.678584666853283
-2.689565849837451,-1.587705419329274
-2.6875893972437144,-1.3983769632206615
-2.687141303831457,-1.4022816056988263
-2.6822113993309573,-0.8687164034684404
-2.681242913406244,-0.7717765472848013
-2.6808669688311357,-0.6883262064070559
-2.675296544057674,-0.12936884778408483
-2.649557512259615,2.3571539833812656
-2.6433197149274625,2.8934556092643553
-2.6426572233539147,2.9244764059075132
-2.6290620629227694,3.750747882751771
-2.6247927850780055,3.9257447473389275
-2.6233413873409073,3.9883649579637734
-2.6231377953484234,3.936976651412864
-2.6215011792127516,4.088823812863001
-2.6210694663912397,4.038147752120492
-2.607812509380822,4.255216277091687
-2.595752228558874,4.059275213156374
-2.583748659408097,3.5903111987650647
-2.581128896623661,3.4640123142197465
-2.580107195303688,3.4128459785611036
-2.5794017405091427,3.4001352425203577
-2.579315239966075,3.397524654400857
-2.575908359048453,3.2353025960920756
-2.5693979603094723,2.7752023802411325
-2.5621910866048445,2.26203251742715
-2.5572458254587804,1.9470306822229735
-2.549283819217494,1.2654386444837538
-2.540505159168493,0.6126869265193943
-2.5152465823278316,-1.1034221607340013
-2.5140284055889586,-1.1624366105754458
-2.510569931144129,-1.3125678715150586
-2.508586901803577,-1.4375559846133794
-2.5029132278995485,-1.6556101276184452
-2.501741226990774,-1.6890123141078863
-2.4899047651196122,-2.0597568374496937
-2.4847820785411123,-2.1483122586364534
-2.4817938736709437,-2.1866648649365277
-2.4792604670595173,-2.154190872561898
-2.473556874013762,-2.1256715697342834
-2.453699714631295,-1.9142318477766789
-2.448266660439212,-1.843177336485164
-2.441428124255326,-1.5874215833145646
-2.4391344221119216,-1.545557708352336
-2.4389680235254128,-1.5500143906905361
-2.437089558846907,-1.494530676530221
-2.4327693243524577,-1.3622944921514286
-2.42721603573364,-1.1999514526465238
-2.41166026010025,-0.7888986012011301
-2.4012965885176785,-0.60114430522269
-2.384033089511757,-0.4311943940916555
-2.380096204391921,-0.4489956042536887
-2.374901468125123,-0.407078317136875
-2.361689002788766,-0.4707093557502998
-2.357572050828983,-0.5248060541447476
-2.354642004322001,-0.5485769120047465
-2.351747299463529,-0.5778108051466079
-2.350796816147148,-0.5824066083572542
-2.3463503023791485,-0.6792343717432043
-2.3435089445104813,-0.7033770727402507
-2.341339940823362,-0.7387978437679101
-2.334097594909516,-0.8227750654927498
-2.3268620175011314,-0.8768119919342312
-2.303434496253965,-0.9954102229234095
-2.2976071131652995,-1.0128438234455555
-2.2947710214177635,-1.0486490683163052
-2.2918631107066236,-0.943615515391891
-2.288879362832943,-1.024504382343817
-2.2778380038263633,-0.8049072403125265
-2.2768155982776825,-0.7789542927177503
-2.276125855119049,-0.8213436955982304
-2.2695173256667776,-0.6602036854926948
-2.2682118424770823,-0.6674390594242742
-2.267168193731226,-0.6135544862953762
-2.2649295955636535,-0.6097889778188621
-2.2637824656458885,-0.5590422253628116
-2.260803173581257,-0.511878660018514
-2.2473740164132883,-0.16268797956316247
-2.2443283497479305,-0.09562393644983927
-2.240165987060231,0.03313853990596017
-2.234756426481727,0.16203965062027753
-2.2301084735300742,0.30809476450044815
-2.225701919560609,0.347249173142734
-2.221679072440203,0.45659488216254795
-2.2207409109901706,0.44041504274186116
-2.215355635518763,0.5256688498482261
-2.2069337608558763,0.6465066322195162
-2.1773815509873065,0.5888974137708755
-2.1649084283622475,0.48520363048535786
-2.154727001529749,0.23038442474511334
-2.149642722892447,0.1784883249103001
-2.1463438146139273,0.0964637171433687
-2.1388401278837614,-0.05205929344282911
-2.1352870685948813,-0.06521216754395245
-2.134821496321212,-0.09724488674994221
-2.123165460125404,-0.21877428070225163
-2.1175350138820113,-0.2648010944689469
-2.1165756877450583,-0.23059437607348438
-2.1156652856643356,-0.2590420867331371
-2.1144207941018287,-0.253893405943776
-2.108724743149091,-0.22706303386030313
-2.1086763577057845,-0.18553264318388474
-2.094154524110725,0.01966262908595846
-2.090646740186112,0.1579815247269309
-2.083448268529377,0.34238558406695063
-2.0723634924155228,0.847305983216115
-2.07181421087242,0.8900108937173999
-2.071533060843815,0.8993341470033531
-2.0652849673376377,1.2260257577775773
-2.054276468575554,1.9021063975945822
-2.0362164176439084,3.1990557156077526
-2.0342548090149197,3.3975948969432612
-2.0284984195371063,3.7577187391285163
-2.0280489181851618,3.838674791097118
-2.027226376438482,3.8618388521492855
-2.009775851413048,5.031477357249792
-2.0047098318443135,5.281035617526223
-1.9864417261661487,5.9650023212101635
-1.984216918995392,6.0256255452328285
-1.9812583595034001,6.084808810873091
-1.9782216168466746,6.095935032835629
-1.9775010893384115,6.148929121040292
-1.9657477436352946,6.042489415552084
-1.9646594421189019,6.0209921759108385
-1.960681965671043,5.919971552264405
-1.9594801168679326,5.892215403773645
-1.951628380092467,5.570963654370666
-1.9455277007733873,5.292165478571572
-1.9337329320370389,4.571993616638612
-1.917386176768771,3.297256049086109
-1.9170058680773754,3.2173874456867164
-1.9164788269103419,3.1830630127031467
-1.90693499430684,2.3716005462255114
-1.9021863753742188,1.9468254704801624
-1.888369284108834,0.7516784126132731
-1.8812870937194097,0.21629479788257733
-1.8609008428085059,-1.0323196406970914
-1.855362423269383,-1.2574577429928986
-1.852618394541605,-1.402198705290521
-1.8514688983783978,-1.4166732530561803
-1.850921022156505,-1.4436835388499476
-1.8464070707887577,-1.5716704017212055
-1.8411175065239396,-1.642719906805634
-1.8301442269757413,-1.8230956438751555
-1.8274780830327502,-1.7436194841460144
-1.8262864252077637,-1.7537717440312717
-1.8262201256418138,-1.7771365553316785
-1.825432101508261,-1.7165519670268268
-1.8065146228525297,-1.4082934986086064
-1.8059860532614582,-1.4080416979145256
-1.8023667451082916,-1.24048733822262
-1.7984923515967803,-1.1916371823175413
-1.7959967777334565,-1.0677524906365283
-1.7950844352242152,-1.0294244109651693
-1.7851712200271317,-0.6705686410750126
-1.776553651322058,-0.3526720967362507
-1.7733378162740434,-0.21951937807051494
-1.749241740542728,0.5281514524966425
-1.7426126294293742,0.6814780160179681
-1.742212194300644,0.6520891911767751
-1.7388000837883646,0.6294017259676072
-1.7202570464162126,0.7808732969442873
-1.7084325074666775,0.667946158884243
-1.6988419827367538,0.4567651007994852
-1.6960148844922225,0.40333027009523803
-1.6950152155127889,0.3845202676975818
-1.692340760861632,0.3186594790201776
-1.6904064647163026,0.2616624690700278
-1.6784256049796056,-0.05802987992266479
-1.6716993312149477,-0.2574966118736441
-1.6690183139143877,-0.29897273943901603
-1.6663989302801636,-0.3952063173130028
-1.6500330592027355,-0.8090346254849916
-1.639512876357365,-0.9694246358418268
-1.635308645061182,-0.9982674052080812
-1.6351146505051328,-1.0177439617339146
-1.6330068929652846,-0.997332407705579
-1.629738187421057,-1.0184154319908447
-1.622266779958327,-1.0905905827530566
-1.616519948593702,-1.0340251652026895
-1.601293310196198,-0.8871385290471482
-1.5981764579148399,-0.8191167986582976
-1.597660191816439,-0.8620764876352195
-1.5910250184964352,-0.6868776524255811
-1.5722198715705724,-0.21819774552453675
-1.5521234691289265,0.323485479144391
-1.5419386850358054,0.5642505372855672
-1.5409872722171771,0.571546796205774
-1.5364542609938547,0.6588564008116008
-1.5260720120529465,0.7651182909154222
-1.5137006529420896,0.9293177148004982
-1.4990630350860283,0.935423727055512
-1.4950120650784682,0.856082158601924
-1.4944851977917122,0.8378936664642223
-1.4910819416723924,0.8279199500681702
-1.4898334355741571,0.8163771434326058
-1.486382028373677,0.71725123922859
-1.4852677281142166,0.748157447711986
-1.4562643746041042,0.15138942787784915
-1.4522734434196438,0.020726372797507976
-1.4472778547594918,-0.09422093200172804
-1.446598152940312,-0.11896384724070018
-1.4301892921010149,-0.5384415854194712
-1.4075498854562334,-0.9838487816363398
-1.4009616350520897,-1.1148042316518887
-1.3971816899892617,-1.170644330645659
-1.3907661290485085,-1.243694387795995
-1.385900416721901,-1.2321401399480432
-1.3769832564027475,-1.3192255775436565
-1.37462451250037,-1.3488620346058564
-1.3430213285013417,-1.2729851798948644
-1.337642021485356,-1.2696451953381283
-1.3270897488219886,-1.1997609836823493
-1.3191032585340305,-1.1077587780479496
-1.3137775104085634,-1.0612878482829078
-1.3037074584692139,-0.9776029584854192
-1.2960512264348858,-0.9224723050780269
-1.2952634889005827,-0.8474706971409571
-1.2741694997567539,-0.7070376733195695
-1.273518926265557,-0.6773901402832221
-1.2636915019784543,-0.6001982546670181
-1.2575226532374213,-0.5516986500916219
-1.2558401975769187,-0.4935188186307883
-1.2526917863050664,-0.5076790940086917
-1.2501638474772994,-0.48793318623698595
-1.237616775953817,-0.3802382640377834
-1.2372976840626124,-0.3736526258844036
-1.235107281448536,-0.3739981600621243
-1.2308031324672786,-0.3207968567926077
-1.2123257944488952,-0.380863515705938
-1.1946040509068343,-0.42868319403343774
-1.1937701697467422,-0.4697279531394753
-1.190327791904398,-0.5164378643877147
-1.1853877938414874,-0.5004288547906927
-1.184948659187468,-0.5326592298361681
-1.183745046905075,-0.5423724036742227
-1.1827885245956948,-0.5883132187412623
-1.181391589621275,-0.5839275191260106
-1.180207193344107,-0.6053843008345128
-1.1757336716431281,-0.7045816454303517
-1.16494334807567,-0.9314860037603161
-1.1594696002941596,-1.0962831842007545
-1.1584617050695656,-1.1000372141387655
-1.156601187754941,-1.127073468292673
-1.1526538979254417,-1.2498262437974235
-1.1457173957811966,-1.5007388420852037
-1.1403534220111924,-1.6555330415800884
-1.135988736066774,-1.8520089253915877
-1.13598492263277,-1.833030195741807
-1.1238431256290973,-2.3206203595690935
-1.1197898354945912,-2.5346546855071757
-1.1154972726741892,-2.7049171066521778
-1.0998118504525707,-3.3505483580505033
-1.098009388096424,-3.366113017734849
-1.0978647955639833,-3.4278801101164733
-1.097299162047088,-3.4140163962624746
-1.0925701447472456,-3.663438588208438
-1.0849600850727004,-3.8405508053634545
-1.0799785124114611,-4.03251274102369
-1.0799089414540728,-4.023888612871718
-1.07681684823139,-4.153267355713745
-1.0698385370528862,-4.28964401925232
-1.0654253582364812,-4.399396758939983
-1.0593523131835876,-4.439884183466654
-1.0589430511663345,-4.416141126211463
-1.0551861668929332,-4.476357703276214
-1.053749065851908,-4.492470469556934
