n_harmonics,base_freq,magnitudes,instruments
10,2.641018860529146,"[-1.15328369  0.64444981  0.39657558 -0.05221189  1.03758672 -0.18200385
  2.25472572  0.49676231 -0.45048124 -0.30720061]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.99519943081109,0.09724776078020299
-2.988774055078687,0.10223576448467842
-2.983727350551331,0.09596017143438189
-2.978178799717164,0.08488525874738341
-2.9724007250335176,0.10350377320866075
-2.966890386999406,0.08740373485850336
-2.9668231562718077,0.05784118708053857
-2.9430985781705665,-0.004119486906816067
-2.9389382122992593,-0.009166236913346738
-2.925889566662575,-0.10032227073900063
-2.921263144812245,-0.08440591444620975
-2.917628899655016,-0.06992460393073241
-2.907987481795474,-0.11163374246627994
-2.8882396374520987,-0.19838194179172877
-2.888064742575842,-0.2020862451347331
-2.8828670661123685,-0.2779455864736302
-2.880500476944539,-0.29375879510825514
-2.8721645726016325,-0.3250495055763889
-2.8715802784177704,-0.33444592220206504
-2.8487155501537655,-0.7195680443944337
-2.8216783456949504,-1.4312463151053898
-2.821551130167834,-1.4425097152083581
-2.8066562362259537,-1.9882636289037268
-2.8053437659651017,-2.039300568035005
-2.8024410440171335,-2.186471643673995
-2.8017857939097923,-2.215497558660835
-2.798122549872785,-2.3783898592293102
-2.79382813079698,-2.5037126600614243
-2.791468865067359,-2.639482692890084
-2.782425546977377,-3.002545409649064
-2.7708202334004364,-3.516966428300657
-2.769772989609013,-3.5982086262129003
-2.76916255829581,-3.5896912589892596
-2.768992221777751,-3.6232071953085434
-2.766417716314581,-3.724501747566944
-2.765215737643633,-3.754332584655218
-2.762417366002502,-3.9107696893765627
-2.7555714191826244,-4.20672795643087
-2.75073627820339,-4.31996521350808
-2.743500302870716,-4.549716658711381
-2.742301898205568,-4.591851409962189
-2.7390302515060676,-4.6921042081747615
-2.7298054362814015,-4.8911838129228355
-2.724434708168741,-4.887377110913878
-2.7218151344469286,-4.961767726729334
-2.7170423761519253,-4.997528404267954
-2.710934179549486,-4.984780573901996
-2.7031537715098564,-4.905053987515792
-2.697616527138841,-4.827907298035922
-2.697265629586312,-4.807040768619853
-2.6940442566498977,-4.7782046464163095
-2.692191217638266,-4.7552543402288885
-2.6864529782622686,-4.520456048184401
-2.683307623175609,-4.421088677397099
-2.6828209975678927,-4.341859556034753
-2.675397316006046,-4.066830538196907
-2.664769111250827,-3.5528608387911254
-2.6646989172574513,-3.5330096907851343
-2.6605230977832752,-3.348724247141089
-2.641532063580868,-2.0578713524093026
-2.6381970882547385,-1.8307474752819262
-2.635386204117891,-1.6087495411424433
-2.634904265859201,-1.5554284864794092
-2.624895944574954,-0.8428168914565384
-2.622836926022941,-0.6786416665631971
-2.61800948004706,-0.28389142083611507
-2.611122409801679,0.12495456558903245
-2.6087786791630965,0.37573968078136233
-2.6031314866479978,0.6949503303995074
-2.598658198517464,1.035492755178292
-2.5982506801112133,1.0955444115413522
-2.5981040527056614,1.0260004169579424
-2.591338670795574,1.4987531464421684
-2.5868780374612013,1.7520318242486943
-2.5840520082376273,1.8813140349581536
-2.5708712008150663,2.5276282329598683
-2.566830017948842,2.67554511530698
-2.5667876563021794,2.6368428158880257
-2.565377778491511,2.726114404203451
-2.5635387976354727,2.8025911720997136
-2.528120088028734,3.4723610739446737
-2.525036826131575,3.458273979878199
-2.49493417631012,3.2732507048461197
-2.4718696924530486,3.022722298116906
-2.4506544756643094,2.8457201997872263
-2.448251850773217,2.8124952205273432
-2.4374446880225307,2.817017996043308
-2.435774494387596,2.795486730623159
-2.4294540722811595,2.803980492467417
-2.427010077751805,2.8282142449817638
-2.4232442541959456,2.8323605228822366
-2.405866357609105,2.923875387514852
-2.4053765343956695,2.9857559274414673
-2.3903012285288234,3.05128141803419
-2.3783389277407347,3.0925946246920657
-2.3777255717403216,3.1347521692615286
-2.364557544696597,3.1086502516579406
-2.363768645049822,3.0801814520186577
-2.3502979338190433,2.9810508758349346
-2.34401018873635,2.895643667649496
-2.342616674603902,2.948460226335383
-2.3415893411820736,2.8953683316666337
-2.3324917792922175,2.6866056678103543
-2.3323416056761435,2.696725246613126
-2.3207091780961746,2.3921009476903583
-2.317278222490093,2.345506516402589
-2.3143128240036046,2.220739103978827
-2.313283789378856,2.183256016331171
-2.3103235444422485,2.052698649026925
-2.293463103386634,1.4813541331956908
-2.286086363175555,1.2350286292195984
-2.2834720531360837,1.0941278709165274
-2.2710625092287824,0.6422361828973024
-2.2672032008830962,0.4789680984937114
-2.2654635572619206,0.42456951895460665
-2.2561671401062866,0.0924669658447815
-2.254715487691233,0.07080348312175046
-2.2471468254171514,-0.14740810387444386
-2.2470144126070095,-0.14860371739065198
-2.24045679197741,-0.31327644168094215
-2.2372219568060494,-0.3161947687526355
-2.230117598343453,-0.5064683076802714
-2.208124505935176,-0.5324772558042923
-2.2076452998082305,-0.5536986481232274
-2.1872390733104368,-0.20697069980929683
-2.1812955842626183,-0.022541694917323666
-2.1782984854561587,0.09010085604104556
-2.172927793548702,0.19607123017747283
-2.1668735509137433,0.38022462732748474
-2.160764359943513,0.632232909176742
-2.154852128108061,0.7842160563998528
-2.1500733645159613,0.9783075765470074
-2.1484837720306054,0.9904192659646913
-2.140904778628742,1.2253460267720055
-2.140190946390307,1.2724587356248054
