n_harmonics,base_freq,magnitudes,instruments
6,4.808153577757756,[-0.27596448 -2.07496501  0.0162999  -1.33190867  0.53419651  0.58508004],"[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'>]"
x,y
-2.995940267850348,2.1521050437230635
-2.986426138416839,2.484822800440678
-2.9836705735110414,2.562000281733008
-2.9791429815677346,2.6686849337458973
-2.9533175248907293,2.774241921197461
-2.939278455010936,2.5204457822234203
-2.932476369146106,2.3255477647232747
-2.9290312750460594,2.220186292155931
-2.9180082098200737,1.8441948043715846
-2.91725427403732,1.8157176668622033
-2.907397596511527,1.4502734029717035
-2.9021837424636496,1.251118145599601
-2.8974553193634867,1.086332424890119
-2.896149175301339,1.0338630119982994
-2.8953669634343764,1.0148190326008069
-2.8912639325805602,0.8697642766129372
-2.8912333527079768,0.8740654599458426
-2.8849710098257866,0.6734219866385116
-2.882638451161827,0.6071240164220522
-2.8817160212691615,0.5798864372486017
-2.8710376322781856,0.31393915214312434
-2.868317883972665,0.2611803139114101
-2.8575042971112294,0.11269911510261416
-2.852741211059329,0.0688812321812915
-2.8464524389750343,0.058432415118246414
-2.8407812023053887,0.06036126211465799
-2.8345821179596387,0.10148016128201394
-2.823167306628621,0.23091769880458413
-2.8132153104686832,0.4146991171344636
-2.8001054536306977,0.6889954997055003
-2.7915500271938827,0.888888775992494
-2.7814973151348346,1.1264400758456907
-2.765132279843689,1.4715713576970262
-2.7643035558618907,1.4836923039094976
-2.756363518007328,1.6308198191763787
-2.7496559572058716,1.725667131950848
-2.730929072531387,1.9062221958362988
-2.730156633890636,1.908604765635656
-2.7300190830269715,1.9100887877029082
-2.7268300539883104,1.927242939354937
-2.718163441419674,1.9550099932220089
-2.707486539695723,1.964431830237193
-2.7017658392540786,1.9574462928750105
-2.69176153278161,1.9325649794723638
-2.6878548346698743,1.9217349463863942
-2.683091145968429,1.8975978223950525
-2.6739571309635246,1.850345666399716
-2.67257582929075,1.8380688507622258
-2.6714972536433423,1.833234048078576
-2.670671188287348,1.8301154039694623
-2.667446326129072,1.8111903802713367
-2.6582379782840464,1.7562452437582348
-2.6488465669997856,1.6845885356192776
-2.6315167749151382,1.5124257922083397
-2.6204998416076464,1.3662857795271652
-2.6117698208309763,1.2093305874470195
-2.5990701149622755,0.9344313536929362
-2.5956332865887477,0.8454980069870199
-2.591067498645518,0.7114188849343412
-2.5910359556340246,0.716492105076439
-2.5899267297690045,0.6785365854908216
-2.5886626484826736,0.6417758542230492
-2.586418548198765,0.5731419961470328
-2.575370642188806,0.1824191959902538
-2.574351830096638,0.13925420298344243
-2.57386645477954,0.12193301896323007
-2.5687962600645915,-0.08524095806792999
-2.559701590701397,-0.4806369587467938
-2.5580033976157854,-0.5517536717814598
-2.556419724084336,-0.6343184293737747
-2.547885223198628,-1.0374960071860158
-2.546236543875429,-1.125215099663474
-2.5245426130189124,-2.2083459614000103
-2.5150672179075895,-2.6504412476096983
-2.509611299770669,-2.89053014213664
-2.509483356784072,-2.889709004613276
-2.499891310200376,-3.2718510723911387
-2.4893788628889775,-3.599308993529164
-2.488512487969305,-3.6245875586335172
-2.483108959464367,-3.7435737652735095
