n_harmonics,base_freq,magnitudes,instruments
9,3.2970617242055096,"[ 1.5827377  -0.50510144 -0.51524873 -0.90835699 -0.71791242 -0.48795718
 -0.75174516 -1.55738015 -0.61813532]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.992899496230955,-3.9918836369663246
-2.9865227278942714,-3.890331574738773
-2.983116883561001,-3.805995094865132
-2.9754101621784343,-3.623036655429539
-2.974673944313735,-3.6368400084623738
-2.9669218710426577,-3.400451688598469
-2.965609461266677,-3.3453198522952654
-2.954923681946351,-2.988104113518993
-2.951936502612396,-2.8371353220568993
-2.945940888795793,-2.6069167265401454
-2.9246769216742567,-1.80847706180724
-2.922489554299223,-1.7239988970918247
-2.9181162427660414,-1.5576044673323577
-2.9152150941408044,-1.4218991134115178
-2.9008857994920456,-0.9844615841470706
-2.8998216107922516,-0.9532966911424204
-2.887504414668225,-0.5816391761483692
-2.885460226844656,-0.5656616892644468
-2.8825914830594375,-0.4890076602754548
-2.8798099342900043,-0.40749297669914014
-2.8745267312816125,-0.26930949781590646
-2.871151294130718,-0.20590537873782638
-2.860200687683243,0.0334769049650874
-2.838014394711446,0.4555222034342416
-2.832830565619317,0.5269318625527345
-2.8307703417187753,0.614064694561878
-2.829425791768164,0.6078603407948805
-2.8272356582931755,0.6605235713590252
-2.8195668895580956,0.7885968046090178
-2.818301132179065,0.7992645326781619
-2.8158439369769104,0.8612063479965191
-2.80864416119241,0.9806529706934445
-2.801531863261859,1.1414073209168893
-2.794157488414724,1.2516292662919226
-2.793982002356787,1.2439739393740583
-2.789835606208703,1.2844306306864315
-2.7896526972650424,1.319681409413159
-2.773409173807179,1.4537382427430459
-2.7718579738170215,1.4656854831360573
-2.7708695048554137,1.485614965907972
-2.755351305610765,1.4644363157503522
-2.75396000103473,1.4528106583981002
-2.7296863075231927,1.101855375359069
-2.7257213814395636,0.9890604077789065
-2.7212597104456573,0.8282197418165752
-2.7181614316698717,0.7542332856830433
-2.7164085512118143,0.6924569124409315
-2.705209894660527,0.2629475392408264
-2.692940242895348,-0.2352727518240566
-2.6863342738179976,-0.5154855315241342
-2.6857022760597404,-0.5498812343106594
-2.6838661291095245,-0.6160523363377162
-2.6826617768673486,-0.6508661801558673
-2.6676339316604123,-1.1920700020054935
-2.665577626081328,-1.3039420957531298
-2.651820513536039,-1.6669483198102157
-2.6506825310804167,-1.6753775375116837
-2.6473095978421366,-1.7177164384790007
-2.639715070411494,-1.7956838908348243
-2.6348354447039757,-1.790451593310549
-2.631227310044921,-1.798519853145166
-2.629950902809838,-1.7843309613527636
-2.6238897187255628,-1.6892062172298796
-2.6233228576099785,-1.698680707526409
-2.617428185603544,-1.5495384877696532
-2.604910730040684,-1.159799467499687
-2.581661188913091,0.09205038593995164
-2.578959476219178,0.23392042544506783
-2.5662908666210766,1.0429650863716275
-2.5634424931549287,1.2230836263502551
-2.5598731986643006,1.4232821842992716
-2.5581120295670785,1.5368396575931966
-2.5568790401908377,1.6066618782649023
-2.55682570173114,1.6202294669968968
-2.5565509157459556,1.6444834449125876
-2.5536003705536787,1.7999838851894925
-2.5522683522276415,1.8983238429406615
-2.5375439902360073,2.557721770341124
-2.530617699960029,2.80916104167294
-2.5266054650259213,2.9364422155813297
-2.525734036679294,2.941831829993053
-2.5175883645446424,3.0814864669918145
-2.5172135461960434,3.0629939013650653
-2.513937849836426,3.089687325110588
-2.5128591355858827,3.088531205230758
-2.5106771598830724,3.1001387078226177
-2.5057140967257396,3.0552179597845295
-2.4936606499836262,2.8059614274017153
-2.481134412888303,2.2625440807691954
-2.4809947791551705,2.2653451689739232
-2.4668831385360144,1.481367213448093
-2.4528333185203723,0.6190613846074526
-2.450079269099608,0.46382083509313754
-2.4408687279749595,-0.07978792083535426
