n_harmonics,base_freq,magnitudes,instruments
7,2.630731774857703,"[ 1.27101777 -0.72462847  1.47461746  0.39039763  0.16256873  0.19793308
  0.45690508]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.999490208680776,-0.010448900801552434
-2.9981523095861204,-0.012414200273054388
-2.9963960092150033,-0.002082410311955301
-2.995259598772954,0.004551977183438978
-2.9935549383686357,-0.0042924780052149315
-2.98935598679738,0.003837247526590134
-2.9814715096382924,-0.010152690632741651
-2.9715289281507467,-0.044254164629178964
-2.9559583456146257,-0.14078265800384457
-2.950323255546185,-0.17372095763732717
-2.9262993772381694,-0.3916140099369955
-2.924918203772263,-0.39409685638574704
-2.9117537251459757,-0.5265416368883519
-2.908908468622763,-0.5512075206325009
-2.905823611789704,-0.5892077816229393
-2.9057544667885047,-0.5880810480342279
-2.902513488148073,-0.6225686862373592
-2.9023424619770046,-0.6210062923611402
-2.8981946407803445,-0.6526117161648524
-2.889951109641986,-0.7199405640261379
-2.887773589221211,-0.7391723986790509
-2.8770943333750107,-0.8057801371145366
-2.867701414310644,-0.8575929986405657
-2.8673704607526944,-0.8618061814198069
-2.8667331479355846,-0.8632876630765095
-2.8605338420018125,-0.8855669071164805
-2.8582687270378466,-0.8904293939326214
-2.8560606567625113,-0.8955295255910967
-2.8524229697504158,-0.8955838392929026
-2.832258800856791,-0.9139381487490342
-2.8298089641247692,-0.90548913224721
-2.8210552400607893,-0.888687660056093
-2.820774755950975,-0.8877587793720392
-2.818509891232191,-0.8917761143678554
-2.8161788036749305,-0.8783122565350462
-2.8150341157018532,-0.8669946081480787
-2.813434539639055,-0.8623395126753812
-2.8083524299147276,-0.8440914351793047
-2.8082065165998973,-0.8386526419124305
-2.801516687623006,-0.7999470162146194
-2.7984878689407684,-0.7862873068660431
-2.798015778232166,-0.7813297146545918
-2.7948693439638292,-0.7720901386670282
-2.786849343959807,-0.7167398092082422
-2.7753636839943234,-0.6401419049454072
-2.7722977920090015,-0.6162549267560935
-2.7634477742344012,-0.5486440363923676
-2.762336647007536,-0.5411894088948112
-2.7449108124419412,-0.4126087839632108
-2.7373058984676133,-0.3497255397895195
-2.735139967125466,-0.330131148174402
-2.7287832328006347,-0.29253927468230617
-2.72378869496284,-0.25609702871609746
-2.7070273238510234,-0.1541673267961071
-2.6986319786280593,-0.11549621715367389
-2.6972467871943255,-0.10455520585150385
-2.6960733863412147,-0.1038507732141486
-2.69330214826703,-0.08627269907769068
-2.69125683241972,-0.08355494758116946
-2.6695236441849586,0.005439045694332231
-2.6688470469445917,0.005285577601757811
-2.6676183425820996,0.005345224698406738
-2.657011806190815,0.04207795393396872
-2.6567551242145635,0.04078235139404624
-2.653257969278878,0.047425082461238985
-2.648443319097815,0.06375536599593938
-2.6271064036609286,0.10484058141738119
-2.626070368521639,0.10765205183072477
-2.608322829257917,0.1463739707617265
-2.604974567285489,0.15231533175100936
-2.601665716481187,0.16413486158897198
-2.569488380968208,0.2600766123836727
-2.5682256322048778,0.26035085945745606
-2.5637076256344726,0.26964135175458503
-2.556231353088164,0.29343077919410043
-2.553260378120501,0.31280348076635606
-2.550739133468526,0.32165979388529425
-2.543455714680263,0.33696730836126043
-2.5330194807296413,0.368312971643445
-2.5213812789927643,0.40352375823087855
-2.517341710078126,0.41301757500390657
-2.5076898889298525,0.4253561594602878
-2.4970836219619565,0.4334020326069247
-2.4930430449737297,0.4262498005266304
-2.487577020650061,0.41609604737547734
-2.4784471547401177,0.4032485452010406
-2.4772695043406703,0.3933743215271995
-2.469745340601265,0.35010594800468753
-2.46476621003976,0.32603835599245756
-2.4521303104398218,0.23982228439651668
-2.435413076413614,0.05809455093571152
-2.4333356374020347,0.030916504628109725
-2.427927662455481,-0.05520294423255448
-2.4263204177052984,-0.07751750254709924
-2.4119697382751664,-0.315446976235374
-2.4118836059785465,-0.3037916543923271
-2.3840790330121133,-0.8943166679972299
-2.3792880966643066,-0.999433847358656
-2.374209424950702,-1.125925053781149
-2.3705330359161314,-1.2054247613951872
-2.3688762914815182,-1.245312590498776
-2.3684227378872706,-1.2605788048377125
-2.3671752463371547,-1.2857409278748113
-2.3671231889920397,-1.2831665227554747
-2.360073516092129,-1.4594436640368642
-2.3475633621067167,-1.7685302799646412
-2.343946275740326,-1.850337885659645
-2.337414618988666,-1.999359743847363
-2.330885728540226,-2.1496287009860864
-2.3198747972298435,-2.3715713275792134
-2.3150744713667635,-2.4601840805000266
-2.308028712482179,-2.5893165365660886
-2.301534195016398,-2.6934076711057138
-2.295683655170235,-2.77217158673639
-2.292290604372637,-2.80472771674552
-2.2921656837239373,-2.81612346569761
-2.2790643797056447,-2.9209264522615674
-2.261701853173666,-2.9455943204705215
-2.26126541945981,-2.945275504513561
-2.2548162615225875,-2.919273860011702
-2.2488296869261797,-2.8769104276436335
-2.2486536021183765,-2.8764854228566934
-2.2461577161415804,-2.8493363245242476
-2.235830394915787,-2.725206605894174
-2.23158803558983,-2.656636075320637
-2.2287806366704,-2.6188882135124976
-2.2244363099173383,-2.532201412711599
-2.2149503031054394,-2.326127514338854
-2.210631813798245,-2.213916496573477
-2.2061466544290784,-2.1034193485194876
-2.204458843314737,-2.0505042111105265
-2.2029994185511326,-2.0094921698647474
-2.200585888659,-1.9403851159730985
-2.1801543912881955,-1.2855172914461324
-2.168778251774608,-0.8748575642567289
-2.166519962913048,-0.7917652049467993
-2.1640709090949253,-0.7022636436560362
-2.163596377659573,-0.6801423546388511
-2.160261565917409,-0.5652095497721479
-2.155687805732182,-0.38607360335179375
-2.1547774810534244,-0.35316820909283175
-2.145657618191237,-0.02078688182617914
-2.1443162511048315,0.035974297721159974
-2.1405862051368643,0.18106837591655475
-2.1394002330221644,0.2177351805276281
-2.1227954705020546,0.8013248879329204
-2.106726437595227,1.3042344064976246
-2.1003732502385226,1.4617117930047154
-2.09543952255952,1.594069272263439
-2.094422804919385,1.6133094109073371
-2.091519815741626,1.690213908945793
-2.0894243440492657,1.7302881165037556
-2.08564300289649,1.795979124279943
-2.0635257993093257,2.1217293592561752
-2.0508437457732125,2.186705400870308
-2.0499018823667523,2.194876361876132
-2.047585787858101,2.1993890658716952
