n_harmonics,base_freq,magnitudes,instruments
8,4.424804059394578,"[ 0.83683458  0.40234994  0.23485339  0.67149537  0.10272651  0.89482129
 -0.5125056   2.13542077]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9996256543504773,-1.1983362996679223
-2.9972590110161175,-1.2800626316612396
-2.97233320800514,-1.1903316129642918
-2.971968039280667,-1.2745599446617757
-2.9657205093162538,-1.0929210069103468
-2.959123114411984,-1.076029544020163
-2.952866196952824,-0.9521522635908118
-2.947690390540518,-0.85570871101607
-2.9420189227723514,-0.7295922045691112
-2.9365567308875247,-0.5679048966935658
-2.9181756273849837,0.033577819564861465
-2.911927361111659,0.26514706503347407
-2.911787203484818,0.26971847531980114
-2.910898323336532,0.27515373281362954
-2.9024768387210376,0.5919581620518117
-2.8919776316359456,0.8389653351023321
-2.8900743230548462,0.9518547546136217
-2.889780658461026,0.9761583764604569
-2.8881062207647377,0.9217443717596749
-2.8797809039990754,1.146297212262046
-2.876420712633819,1.1394404945433265
-2.8754722883541035,1.139486552510188
-2.874912695967221,1.157834110191681
-2.862967891166903,1.0944018895692131
-2.8613009818717745,1.0692712561445752
-2.859662183829019,1.0382282413585326
-2.8537016720575026,0.8193821607055275
-2.8525252178704075,0.8601522138428735
-2.8500341137805516,0.7955385318873849
-2.8495446540721208,0.7322983747312766
-2.836892077283541,0.12287506260092142
-2.8329982960211275,-0.09490528954242128
-2.8325493307737424,-0.1234538102370636
-2.8239158187251343,-0.7586046592320623
-2.8237960165446943,-0.7374830601612908
-2.822673355662217,-0.8339614500915377
-2.8159812748866204,-1.2921827687935248
-2.814330880556481,-1.4560245114577421
-2.8065731322336607,-2.0447449377596434
-2.800731515436423,-2.416003884142772
-2.798153822292563,-2.5731409873845674
-2.786343217730896,-3.296058974194722
-2.771498508309209,-3.756933916719437
-2.7688475766183913,-3.7702339772042057
-2.7672036330650727,-3.7751072702298134
-2.7659851541377094,-3.728615505932474
-2.7609645414290185,-3.635724700067173
-2.74067297470667,-2.6524217669280596
-2.7371430137022195,-2.4269284255878234
-2.735206197658287,-2.227495224752558
-2.730153920933968,-1.6583095478444465
-2.7285072399852965,-1.4473609670750849
-2.722276285869091,-0.7805532632885422
-2.7208883227225518,-0.5881739899130236
-2.7052450901411706,1.5400409767862393
-2.7036438690991673,1.7122127919483217
-2.6987343289136607,2.462659100614268
-2.691052026238357,3.477052353840115
-2.6890074518738456,3.648661877624957
-2.684019985520777,4.3545735366963445
-2.6776248489440406,5.074215210718259
-2.6759007350019783,5.228111323114437
-2.6698776435658296,5.790490119965126
-2.668638544891403,5.946950357037932
-2.667923842217539,6.027216438058402
-2.6668596274497,6.092524243615368
-2.6643100868622565,6.282110038086489
-2.653858691626405,6.817046211773179
-2.6517142096217543,6.902986751333375
-2.6491690512402797,6.936910133246949
-2.63979491595344,6.967204345239092
-2.632624024171159,6.730333941114874
-2.628864529035869,6.654842999041868
-2.627788679476521,6.5235343334238465
-2.616171529693334,5.784460666970553
-2.6154463337183045,5.739211838476484
-2.6113928847150554,5.379355046799734
-2.6089600766804004,5.19545484110996
-2.6071589255622003,4.931397352649588
-2.606138306840312,4.886821875204446
-2.602208840645029,4.513441495702824
-2.5990973887219555,4.180280311068785
-2.598291545187992,4.100102193624434
-2.589213908675066,3.1907077599503753
-2.581738486746498,2.4606476703901072
-2.5728385147662967,1.6925469560953703
-2.570297528767168,1.4680131380478374
-2.5659707869369015,1.1116966090803106
-2.5656983967701557,1.1214905733643603
-2.5645464125329953,1.0725746990210507
-2.5611437616844324,0.8489975806216519
-2.558077660842964,0.6507345492363555
-2.5492007944124935,0.22769715614559954
-2.5431649581347715,0.007389212414346626
-2.5410105209175233,-0.04540259786516074
-2.54037301198072,-0.018438745964334542
-2.535596322984579,-0.03596982195967245
-2.532866163287351,-0.1285822835175964
-2.532817053450568,-0.11060867880694969
-2.526891542857152,-0.07901230013826578
-2.520749178643797,-0.008216492617144718
-2.5205688347656325,0.019175769318188794
-2.511220221921766,0.19286373165302043
-2.510087551967458,0.24833117717760034
-2.4917199415588676,0.6650460144979051
-2.487670027510816,0.8561109798826452
-2.486729378241871,0.7868547383372426
-2.48613332148315,0.9316314434129442
-2.4841969889003312,0.8642774846504067
-2.4812711461045462,0.8762477397732954
-2.47637077160727,0.9633354565679745
-2.475691345337268,0.9875627600593563
-2.4559970498715304,0.8555271850608832
-2.4547132160108545,0.9488682585465607
-2.447765041471163,0.6966774193895025
-2.4433372626537473,0.5563716723969286
-2.410695290413007,-0.8615227970148454
-2.4102713739084543,-0.8831200107672449
-2.387716254358133,-1.6426534299272768
-2.387541369228572,-1.6827356432106915
-2.3829514715536093,-1.743795551116784
-2.376598023104287,-1.7646856378688014
-2.3763399406784824,-1.769016774844909
-2.3750546640525494,-1.7936016794275833
-2.3717899805845253,-1.7873450554714319
-2.367530778383573,-1.7383906093001869
-2.3582181282182963,-1.5631997595494307
-2.339660430661919,-0.8587630967472224
-2.3316128870585886,-0.46556510230520026
-2.3045456950682874,0.6198032263348757
-2.299209424256017,0.8055907984639585
-2.2857043751244817,0.9930530627686612
-2.282280924448776,1.0205721614541168
-2.26999624700457,0.7628055573783086
-2.2652716909914696,0.7335938755990851
-2.2550945463553127,0.3949127788787913
-2.2428215017610613,-0.1271198224547791
-2.2347270982361627,-0.5545670371920268
-2.216443526875983,-1.1558658550112098
