n_harmonics,base_freq,magnitudes,instruments
10,4.126645427561749,"[-1.6501297   1.16561235  1.1790312   0.07024661 -0.85538986 -0.08123753
 -1.34820452 -0.57958283 -2.33863547  1.23029715]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9971378329280194,2.5139208781621276
-2.993742748158872,2.5000205443049857
-2.990513943070829,2.4671246799481255
-2.988252502929753,2.4202984165375376
-2.9750688038699256,1.9958829923707033
-2.9622014219633592,1.113294278574036
-2.9611358765598963,1.1194013762876254
-2.9551711727919403,0.5728865424086587
-2.942896774560781,-0.4499169632738119
-2.9421758973050256,-0.4254063334538388
-2.940575769328655,-0.590263948644333
-2.9312375915895004,-1.281008377711211
-2.9304353185309537,-1.3299911003189477
-2.900476584843527,-2.1519373968228797
-2.8883158909734847,-1.5378507627770635
-2.8848258260749353,-1.2815811854321721
-2.8831992792261043,-1.159457657333319
-2.8604162147224175,1.2602610119233975
-2.850687126869788,2.6715268168575563
-2.849615444529003,2.7186615200934034
-2.8482677748531415,2.911716642535712
-2.8435221144804803,3.4966823224128705
-2.838152888029372,4.035282770139774
-2.835931457143899,4.326255013813529
-2.8252610203841533,5.175629509771998
-2.8173325338874626,5.518364287786334
-2.806410545822029,5.557721196681906
-2.804244902980064,5.5072178261115114
-2.801931948817498,5.430318915891113
-2.7983089739474236,5.299220820032514
-2.7908769985059214,4.7648649613295255
-2.790764095107416,4.729716152853132
-2.7825016592647223,3.995810915427842
-2.7808901949889213,3.8430862729743125
-2.7701644927729294,2.5864360654865375
-2.766806771154884,2.1961930716527815
-2.76633399871774,2.1363115308295075
-2.752788280540142,0.5565110194710877
-2.752114858255232,0.47313196022860055
-2.748441916392391,0.14787911479666024
-2.741232899948331,-0.5496757888171956
-2.7387757895594893,-0.7088308096269331
-2.7387685548807177,-0.7299348720605072
-2.734009529667552,-1.0807321721088918
-2.7094263565554995,-1.4708924080537051
-2.705100172872534,-1.2983422905135655
-2.702476196332791,-1.224101128504826
-2.6833978055859444,-0.055682837136325575
-2.6823573044732463,0.02145072139222386
-2.6783335704711915,0.35955032998664577
-2.675602706290591,0.49459231085009775
-2.673872968574917,0.6169805886822501
-2.669003412087076,0.9260556998858377
-2.6651543642287243,1.1843780137435893
-2.6599903812513452,1.4647259354134323
-2.6569622965585062,1.5810982019087971
-2.656606440000648,1.6149014481315034
-2.654265198453033,1.669485165395022
-2.6535166469912834,1.7582378148865991
-2.648187187191242,1.8295667900161174
-2.6415615371107677,1.987637748225383
-2.636412377517251,2.0339715744464653
-2.6240603309962696,1.7929199402718967
-2.6198896113976247,1.6019781709525822
-2.6179712823281047,1.5074100451205696
-2.6151676102494896,1.5363364487342923
-2.6132725086997795,1.4307342548415414
-2.6117237993497833,1.3600669361784572
-2.6074747954208304,1.1622851985921612
-2.6038400438741136,1.044948135175111
-2.600992548779989,0.925940906819174
-2.5941110390977746,0.7682501185045678
-2.593381642608807,0.7615456190354565
