n_harmonics,base_freq,magnitudes,instruments
8,2.7952785253210535,"[ 1.66267347 -1.99606324 -1.19966676 -0.66132549  0.17504176  1.88326147
  0.71530699 -1.18768883]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.996909012650314,0.5117778995780757
-2.996194793871403,0.5087303254222687
-2.993905298019238,0.44179057709435315
-2.985201424086486,0.26072566661115804
-2.980122200550772,0.12197729146095758
-2.9800395544989593,0.1316340921524314
-2.9753541720920547,0.011689075659587635
-2.9715680229668657,-0.05957068075204647
-2.9645473703046035,-0.12037695294903983
-2.963068052781545,-0.1855315076314672
-2.961725223614896,-0.24435127439123033
-2.9503023833247166,-0.3552111886768686
-2.9481508693008247,-0.4040812062271123
-2.9457191151423716,-0.39891357609881917
-2.938805914607676,-0.45940843516896024
-2.9150005342356415,-0.6242379970659196
-2.912820238248899,-0.6280399650578097
-2.9090893207402386,-0.6754279440608542
-2.9010587766711224,-0.6877915637444618
-2.893665413915464,-0.6842454670724757
-2.876245218696489,-0.7025454438275722
-2.8745950754860514,-0.7220011653342034
-2.870347146671813,-0.7205924649418072
-2.870175271111636,-0.7069853703833692
-2.868271921229508,-0.702991674442611
-2.85831568637629,-0.7264231061691763
-2.858090682347285,-0.7112384973840226
-2.851085842846685,-0.7014079953574386
-2.848816742986906,-0.7039426360437175
-2.8380307403913956,-0.6986771084876422
-2.837182800133219,-0.6802285743450149
-2.830250800949849,-0.6821424524937245
-2.8281420042691305,-0.7099484326514013
-2.825072354151076,-0.6910369854125668
-2.8117029128294697,-0.6446760919900856
-2.8050455377756545,-0.6727214027205227
-2.798904514028827,-0.5653041961638783
-2.7938095232687274,-0.5406696847151197
-2.7916088145531543,-0.535364173136835
-2.7839645561327124,-0.5042009521720267
-2.780759100653011,-0.4791030583378262
-2.7804251445887855,-0.4929708147100509
-2.779533837926353,-0.4805765816843752
