n_harmonics,base_freq,magnitudes,instruments
10,1.9567359651110352,"[-0.37752378  0.48718016  0.34786736  0.54898215  0.65091936 -0.36290873
  0.43869232 -0.75999828  0.1971336  -1.35855559]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.992622315577031,2.8264835057236812
-2.9904016729650644,2.9687794745143936
-2.9867811319776862,3.247446076004985
-2.962846530905782,4.686604437173392
-2.961925370680415,4.777575184246502
-2.9600322226085263,4.8758752062356185
-2.9578860022973124,4.983577806242273
-2.956954140061902,5.0820350849444855
-2.952638194274714,5.318028768387339
-2.946430201496748,5.692948002812852
-2.937671745853634,6.129570675454579
-2.934543954391474,6.2550442495089875
-2.931346431891958,6.359304469415047
-2.925091008195196,6.640626814359083
-2.9139153688585853,7.031867624686241
-2.9116269997033006,7.0594854778836895
-2.9020333171476222,7.297226442087343
-2.8936471471742813,7.435468105564144
-2.8827464653031543,7.58614721922261
-2.854874495424535,7.2307193569906625
-2.854244131674391,7.17178098498938
-2.84991386158379,7.087811159367792
-2.8441437872829494,7.029802601005385
-2.837121715478026,6.7393861533232275
-2.8303038909227904,6.466590954875868
-2.8276818468570326,6.337334327483213
-2.8260899638662105,6.305491601213799
-2.818617714900994,5.938879044895144
-2.8173902354620073,5.8993522163523755
-2.816672361758222,5.842219664150093
-2.800578320999871,4.9910027330771385
-2.7966221037355123,4.799525148185362
-2.795573591975189,4.754676642754291
-2.7881551943667713,4.277436211140135
-2.7878004452683394,4.322929188206738
-2.786773287609195,4.256229313351407
-2.783037931070988,4.02381250289592
-2.771346759040304,3.3709957609170393
-2.7543943622772904,2.4475378630016054
-2.748298922162747,2.112620228393946
-2.745542866324958,1.9399645979422173
-2.7444568950959054,1.9113033947007136
-2.7401223298392163,1.6985097521331032
-2.730464704313823,1.2938232387003596
-2.7224293128381643,0.9123660774400622
-2.706634066024529,0.3609784727395015
-2.6985115027410123,0.1410134682976474
-2.6941922909573854,0.034446812604213846
-2.6756411783546774,-0.30542126723414054
-2.673034206656819,-0.30410519408203507
-2.665218001040178,-0.31478915836219734
-2.6631315881216526,-0.34435907179796643
-2.65490194940247,-0.3751907861878579
-2.652513109667529,-0.3705426647202614
-2.6461379853156988,-0.30382514846886477
-2.644254762159984,-0.3572930212965856
-2.643071038840575,-0.36471571779889583
-2.6426607615545366,-0.3275757475810344
-2.6422713700902447,-0.30745273985102584
-2.6267267935190692,-0.2613441615942518
-2.622151595034169,-0.15834447343168395
-2.609537399939856,-0.024855410196962066
-2.6035916659380125,0.0609805072957875
-2.5984407381743972,0.09040185859215033
-2.5542732111221573,0.5489574607937371
-2.5524717062485784,0.5393011487992787
-2.5505388734956527,0.5458574276265278
-2.550247020958195,0.5546938884256388
-2.5357384903453655,0.5461847501321735
-2.5313450351789037,0.543995394466643
-2.52950010945775,0.5282372831986949
-2.527754180522506,0.5080916156722372
-2.506365989036744,0.2875815522976345
-2.505812990042081,0.24352497341283993
-2.5031634691662847,0.23725927086975282
-2.4936548519738895,0.05900370249261059
-2.491163486785018,0.05118551338741149
-2.4890204909487474,-0.06282600636536528
-2.464500759024305,-0.5648076563990461
-2.458735844451911,-0.7323833746579012
-2.4567754183399164,-0.8139901258999287
-2.4517226455469006,-0.9244865511304678
-2.441250317204319,-1.1277996965937767
-2.43435392139569,-1.2982246575353926
-2.42259642522139,-1.5524700960561026
-2.420369547333271,-1.583785877180881
-2.4150751176517167,-1.7328904565632697
-2.4062904494275283,-1.7826420477292557
-2.399300791233154,-1.8975313103783893
-2.39091860710909,-1.9735771631881394
-2.3817923366074436,-2.0088993503521206
-2.3772994807870114,-1.970565866114368
-2.373380302981114,-2.0122634288111674
-2.360075755155971,-1.9330993758751494
-2.3099992010181936,-1.037213273778182
-2.293395775839519,-0.5740294164360116
-2.290816338548317,-0.5747564256536629
-2.2784033667559997,-0.23898834882341977
-2.27211658612108,-0.09910692975502713
-2.2715234295191298,-0.12538524496875864
-2.2702894978337085,-0.054459796225624496
-2.2702638162037525,-0.05109307301525193
-2.269856277274577,-0.05528594695501971
-2.267987981358573,0.01720556244755138
-2.2515697022580357,0.30959550765813887
