n_harmonics,base_freq,magnitudes,instruments
10,4.3312880907424915,"[-0.04867924 -0.39028737  0.43685907  0.80117609  0.22453197  0.80834369
  3.05175232  0.72464835 -0.15457921  0.98364357]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.994970111685737,0.44964910295076005
-2.984890580307863,0.9648078682578611
-2.980686840901818,1.1478721794257896
-2.9778123927463755,1.2597330605249957
-2.9770697274730993,1.3168707539527522
-2.972124317997114,1.4897063628935396
-2.9657035964422,1.6511372213106699
-2.9625219582074553,1.6908299347339972
-2.959576858674779,1.7550202725547934
-2.946368586356959,1.6814459242138797
-2.9384222345636464,1.4442108297459537
-2.938106200172217,1.4199809488832795
-2.937777412676307,1.4106713479943405
-2.9311037070478587,1.0910386195337245
-2.9232887393170244,0.6452533219902905
-2.9166313891360085,0.2416929274046978
-2.905969433141995,-0.4018088023210584
-2.9033359756090857,-0.5941821509466122
-2.9000502896941276,-0.7887982619000711
-2.896233764171706,-0.9881867857654844
-2.8952468874640283,-1.0406872205390736
-2.89195436627318,-1.183782462444884
-2.8830727240705345,-1.5306781874465973
-2.8766018722888282,-1.6389197207618524
-2.8724543341502695,-1.681846277463703
-2.871191922455092,-1.694357695654192
-2.8657854180527256,-1.6524560923061988
-2.8604970375616148,-1.5430305098582582
-2.850292112045877,-1.154617372790761
-2.841023385103184,-0.6379806935622139
-2.836183853337076,-0.32432088091454114
-2.8313665285003475,-0.028232895579524762
-2.8293562222614117,0.1564320563349205
-2.82913681430166,0.15697967991821227
-2.8228783989064787,0.572483404028209
-2.8072298310710413,1.5533272161073368
-2.7965551261536343,2.0598877804695834
-2.7906031988364353,2.2154573367074066
-2.79059142162438,2.228275057269376
-2.790345938803686,2.2214385339179237
-2.776304526110767,2.447086866834491
-2.773160490701864,2.4456084852917046
-2.766292042453883,2.4485244398533936
-2.7597858845392476,2.3927483440311352
-2.7587794018313323,2.396310267723987
-2.7582039073773097,2.3865818398502725
-2.755717227795432,2.3579354066863263
-2.7477952718307583,2.270838840183135
-2.737856495642471,2.1706393250682683
-2.722964928837853,2.1303607958081083
-2.7111286472365688,2.1835273512392788
-2.7079038827604354,2.234483909070338
-2.7030150088479625,2.304989207740478
-2.697357697708842,2.397739085281679
-2.6895022869715994,2.5166960939823837
-2.6886237668932025,2.51624405471213
-2.6882232856906265,2.538252500544578
-2.682816250619479,2.5980179719235816
-2.682598379189512,2.6110991757190423
-2.680971541169483,2.629523022204822
-2.6801712100397763,2.640072462814219
-2.6708471917895187,2.680477669263761
-2.6672479368698463,2.6910198813172213
-2.6600886297941546,2.61581262032265
-2.658220863299768,2.610620298169043
-2.6543532236582608,2.5042610944950745
-2.6537571171970002,2.5136694405879743
-2.6333899458298693,1.9384617683242893
-2.6299624137143898,1.8360612251758368
-2.6122221667710157,1.164542341002208
-2.6076418982755545,1.0238227476708548
-2.6065026649714795,0.9940421420538248
-2.599864336820181,0.8232211207557093
-2.5905150730196898,0.6547809516956636
-2.5792589538143953,0.5567969887626877
-2.572169439309216,0.5557797236740123
-2.5632093914725926,0.5579238752289006
-2.5587698123908904,0.5333929376112787
-2.553819164817419,0.511485397023061
-2.5391391665821414,0.26791150705401484
-2.533679050579431,0.08272262563265195
-2.519273563408932,-0.6077269942584437
-2.519043912107097,-0.6279667335494629
-2.516933523277034,-0.7549105227111981
-2.510558840441895,-1.1837665957315402
-2.500617453986127,-2.031143879016231
-2.4946317843265886,-2.510837157430783
-2.4942113213341504,-2.5734421753744225
-2.490737695071817,-2.86723850189588
