n_harmonics,base_freq,magnitudes,instruments
7,4.3062191368426435,"[ 0.74223465  0.53411982 -0.27962796  0.0177904   0.41931122  1.22581397
  1.16421235]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.997313942448052,-0.18221395581721897
-2.996425191300019,-0.19239945533973749
-2.9906695225802453,-0.6105851211444577
-2.986900074890251,-0.8905184342847008
-2.9767660775096125,-1.5588499567474732
-2.9612757213796934,-2.4742380753460007
-2.9586839605771704,-2.625073187625395
-2.9578743328801145,-2.6666992697390386
-2.9554625644537347,-2.730014550772874
-2.9544933204907364,-2.8471571016921144
-2.944756367395702,-3.218574723342308
-2.9363278856178674,-3.4975564087702686
-2.9233683372713966,-3.7455302612612686
-2.919242324660214,-3.7583090289438057
-2.9087031481568393,-3.7423772351501663
-2.905847967069577,-3.7427544217119246
-2.884878795101984,-3.4722615831999906
-2.879514640602275,-3.351573987273549
-2.8689472155095377,-3.1662258874597966
-2.866205339403939,-3.112576481950821
-2.8505819309739096,-2.861351482482279
-2.843864847433214,-2.728960196518052
-2.842009646978731,-2.678494008375539
-2.8419651258244345,-2.6834143471192458
-2.8373028796315554,-2.624009064198086
-2.8311907400080534,-2.5662977143702257
-2.831098987373799,-2.4880813035054907
-2.828202639137842,-2.508550094529736
-2.8046579936468703,-2.3089545747141393
-2.8041103341879103,-2.33019519353533
-2.8019973243381937,-2.286325224441286
-2.799673801754848,-2.286408683915017
-2.796597679250646,-2.3276343120303835
-2.7961833040267896,-2.27329093086157
-2.7961381956374662,-2.2692816195883174
-2.792948010799214,-2.254976628908287
-2.784945829848009,-2.200694007862422
-2.780868661735161,-2.107119097321124
-2.7676863490265173,-2.0082000125565407
-2.7570535467193054,-1.7873762260702264
-2.7405553516184193,-1.410842498992732
-2.739810724601038,-1.3718823678008016
-2.7381482710706972,-1.3527696865923564
-2.7224907265035885,-0.8258254594018892
-2.7223818172288965,-0.8156445400799196
-2.7210142028647173,-0.7487662650445832
-2.7190252244040924,-0.686503084179002
-2.709528476935633,-0.3223022732244194
-2.7037271598819075,-0.05882986022599039
-2.7019582899737493,-0.05622055816670652
-2.6924187582021357,0.378555705609737
-2.6879485082284518,0.5175938938047623
-2.6856195341823152,0.5748473397527963
-2.68251874087436,0.7217047000673753
-2.670869302113235,1.0678941439534224
-2.664719617491541,1.249805784847155
-2.663206646785902,1.3392851474472716
-2.658809707263676,1.418537421302619
-2.645705683689221,1.6686521738615454
-2.6418583569128407,1.718764960594464
-2.6301485948630647,1.8631942292930446
-2.620199686528777,1.879960782254903
-2.619247135652896,1.9482455543004793
-2.6188328487493253,1.8737428930619018
-2.6080361234353173,1.868410716909006
-2.602995778773373,1.8701102523933657
-2.593211799389749,1.8059246400033033
-2.5911585796043735,1.830986015682863
-2.586861337760725,1.7746745917561342
-2.5784939061435868,1.7029236834571497
-2.5765876877580265,1.6995103297070886
-2.572876684075249,1.6182516662870958
-2.5635980870614414,1.6384628103746255
-2.543822479353021,1.5617957657863717
-2.5411530646641007,1.5600281399151477
-2.5401297247091335,1.585571189967308
-2.5300651145888216,1.5669830514590977
-2.5269092913067412,1.543747196139011
-2.5201847126244554,1.57934617128128
-2.511883485720055,1.5372697205079056
-2.5049217140176943,1.5361176209414122
-2.501879870129425,1.5218044840669318
-2.4986001688951376,1.4931940459168271
-2.490887149314781,1.471900249465828
-2.483235867393237,1.4277749763500558
-2.478558754105343,1.3719859431363408
-2.4730303588974962,1.2792611582442432
-2.4667234630012387,1.1506033932556519
-2.452019144355083,0.8220401857713551
-2.441164342880735,0.4790334091311781
-2.4290266633842412,0.11242105813737506
-2.4250460639618705,-0.042242268179264957
-2.4198448877686936,-0.2885005585179424
-2.4191416967692616,-0.3060118580554837
-2.4102444863131733,-0.593576076990433
-2.4099062977137713,-0.5646719347841392
-2.4072786311715846,-0.6528155923896015
-2.405551470885462,-0.7725751143963976
-2.403935847177005,-0.7571055178055021
-2.4031431694181453,-0.8106472530971667
-2.3929437679109267,-1.123526695728774
-2.3922833498427534,-1.137012657813501
-2.384725454940656,-1.3181026504467794
-2.3820063803571014,-1.3745190782670489
-2.360897040880719,-1.6097801919924668
-2.357733294612606,-1.5626784253664991
-2.354604446384827,-1.5805082857547867
-2.329767489372051,-1.1337921193326375
-2.3070928085259013,-0.3174731388582814
-2.3043093711144014,-0.19911251561605478
-2.285349793993573,0.5779816612685114
-2.2802441176870047,0.7941494473816817
-2.2786880995814442,0.8525142624440349
-2.2722577014736793,1.0797946687539368
-2.2709015693283767,1.1091893619376616
-2.263477356902973,1.342856369380946
-2.2464759597268804,1.6776267228224322
-2.231209412002145,1.774049152146481
-2.2308496666588864,1.7306848996455069
-2.227841672718413,1.7787889003265533
-2.227230834017013,1.7819490646689669
-2.223932663746493,1.7634096109560282
-2.218683046570937,1.7318784877201718
-2.2107164654896394,1.672410037723717
-2.2102683708550566,1.6733533879971076
-2.201138752800172,1.526290568923547
-2.2005353349049774,1.5356803249792745
