n_harmonics,base_freq,magnitudes,instruments
9,4.817512015009803,"[-0.74149867 -1.08938864  0.70567868 -0.20013012 -0.4965949   1.83121157
 -0.71646442 -1.86925134 -0.84246314]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9986207813206756,0.9623095588078323
-2.9843733695120642,1.8085699853518844
-2.98326590991705,1.8720141143115652
-2.982854684047,1.8921505305403874
-2.9697860465664476,2.528716095880344
-2.9653386675757165,2.686882603611257
-2.964494140239915,2.716507097677637
-2.9461109521601765,2.91345123701876
-2.945189446632233,2.90247847864072
-2.9447374670658473,2.8967945404695543
-2.943094222284607,2.8738756594982666
-2.9372085739581753,2.751900928873828
-2.93231239295297,2.5961468534729906
-2.9297777092519324,2.5054331825036718
-2.9291434372209046,2.4816105909515547
-2.928430289863192,2.4481755122421553
-2.9116679085437274,1.607979731274052
-2.909695155854343,1.4954975426155313
-2.9078003306517237,1.3867237360526634
-2.905808421166344,1.2747069573315102
-2.9003440087941694,0.9707046031233729
-2.8992288428596784,0.9126633977241362
-2.896681413802675,0.77465201797289
-2.88076208845707,0.027032873709280068
-2.863846473385033,-0.45125338927440073
-2.8580481685058303,-0.5446921186636354
-2.8575308081243938,-0.5526764612213747
-2.8530552266466973,-0.5982069978332664
-2.8528550164215867,-0.6025499502060906
-2.849588997042341,-0.6277117440405575
-2.8487109989663404,-0.6357695266311664
-2.840718333979633,-0.6652580117571691
-2.839656169210171,-0.6698146849162342
-2.829469548812374,-0.6885433677771471
-2.8231793195577444,-0.6972317962776642
-2.8084918489661037,-0.7666766611189662
-2.804161954417145,-0.7931247056393836
-2.8007834140801577,-0.8224816903812215
-2.796693681252796,-0.8617155695038735
-2.788665201130218,-0.9308876760681304
-2.7811044236635736,-0.9840658306977004
-2.7752089521937204,-1.007573346789949
-2.767702008276637,-1.0072808718930382
-2.767492338993602,-1.0070089891696803
-2.7627387364308977,-0.9806672008151543
-2.7491103995271367,-0.765006869454793
-2.7365367621246928,-0.3775772975093029
-2.7225482161146033,0.21925369646057846
-2.717844563340508,0.4463846968694674
-2.713433383007521,0.6656214699911894
-2.704672873467629,1.0781101337823098
-2.698886762113119,1.339748932820882
-2.6957153360897763,1.4725780758996798
-2.6926857012881857,1.5867569474953438
-2.692674034241241,1.5906519694435555
-2.680049782263497,1.9710760224390138
-2.679412445709264,1.9856305342603853
-2.669832585681105,2.1368616003425984
-2.646888822360619,2.0817439650158374
-2.6382489560552065,1.9771771544738457
-2.631531690984318,1.888998723734821
-2.629646247499022,1.8653377474152624
-2.6274365794860306,1.842320374019935
-2.6261905198881883,1.826391192008678
-2.6255161725535894,1.8229899645893206
-2.6248176429305587,1.8142396910506888
-2.624595386272542,1.8112416291871571
-2.6235656708518755,1.8032877959922025
-2.6230979955574227,1.8010186237116637
-2.621509121427701,1.7822457649793564
