n_harmonics,base_freq,magnitudes,instruments
9,3.7061303877980554,"[ 0.26854707  0.37289555 -0.67514017 -1.69744511  2.20764265 -0.11531517
  0.91102222 -1.74186796 -1.01584712]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.996698729257365,-0.22004160541170298
-2.9869653278622645,-0.04548460355219408
-2.978201638781189,0.0920622882164207
-2.967552250827371,0.26983367186236223
-2.965084484582607,0.3137888519873194
-2.9626915403031417,0.3608887491902474
-2.960020047314,0.41546295754710943
-2.957881653145999,0.45248279101850697
-2.9509872292511714,0.6040006511890382
-2.942111714813485,0.8000213969755049
-2.940180267444034,0.8798045905448643
-2.925990957531566,1.203121616265188
-2.9179297598398746,1.344830100872577
-2.9172638333051166,1.3623179991604735
-2.9159462889631125,1.3429757678907157
-2.905068319478662,1.5107097267893859
-2.900207559263473,1.5300232067011927
-2.893609442399197,1.5175096923454854
-2.875674704283305,1.4341224861238753
-2.8744474901630093,1.4225501926631945
-2.8630213703507392,1.1434092309253154
-2.8494761473361283,0.7741641588386672
-2.8432224712714405,0.5584129718228374
-2.834718677731958,0.28069989934088174
-2.8329437568207734,0.21259682593269438
-2.8293985855586334,0.0884043696154338
-2.826655123036051,-0.011981821965833096
-2.8131555910280035,-0.38923456199227224
-2.812682032092434,-0.41589524943658834
-2.8079189842021917,-0.46992350167828695
-2.8051117842008537,-0.5600756453044461
-2.797901254834077,-0.5724240818919446
-2.7968624109820994,-0.5596433589810451
-2.791903082252943,-0.5619011129418209
-2.7912371389812547,-0.5591404371571465
-2.78076904859533,-0.37604124642820363
-2.775587062259481,-0.26720240738728407
-2.7667268841074284,0.08822660030599533
-2.7571773304061997,0.5792505651790195
-2.7367668025589493,1.9041697088066714
-2.7353287014444927,2.00283918491019
-2.7316503512812327,2.2394320259974507
-2.7294410392282007,2.386468305562369
-2.7285958949742763,2.453010562605192
-2.7275937849858733,2.4892559148696773
-2.721571675282562,2.8613495894432597
-2.707260863318207,3.585429099627402
-2.702313065260914,3.7988339212039577
-2.7000447620661174,3.764320376608666
-2.6967396930199037,3.865590756956347
-2.6882374621871015,3.899160625064438
-2.682528915021922,3.830423175978553
-2.67867224213479,3.7459963165334744
-2.674926021644168,3.580122747201392
-2.673848890846288,3.5094378719475863
-2.671972341914369,3.370231417424142
-2.671466586581995,3.366369285421917
-2.656414313436323,2.3040474467911203
-2.634474751942246,-0.09812261799125394
-2.632150935655587,-0.44815698177115515
-2.624739727717225,-1.3791796323165506
-2.616379704944543,-2.4461748679443858
-2.6063828528669726,-3.593477267239654
-2.6041893184306195,-3.852322813342409
-2.592565882685699,-4.913203141585391
-2.5899891129902395,-5.128992843909598
-2.5885070946705486,-5.198935979292281
-2.581493121393227,-5.599259721328954
-2.5807108435294523,-5.584406856561405
-2.5510610928913726,-5.218781201364628
-2.550994632793736,-5.215768125230335
-2.54846428564095,-5.057680839397486
-2.548318175871419,-5.057608563152819
-2.5444857096824993,-4.708115992216218
-2.528469378397408,-3.108198429393301
-2.5265313867241312,-2.838941429253336
-2.52190598246285,-2.269018832605216
-2.503573531797123,0.19636650215629864
-2.4883625540558922,2.161806444381006
-2.4869891644527353,2.282633801288793
-2.480432850213175,2.963282036448459
-2.4725911998420553,3.654921267484319
-2.464233389053086,4.260879224979946
-2.457850617325895,4.521471950536261
-2.4389832631407655,4.76022269118265
-2.4383933839694545,4.814691193694308
-2.4267309595037845,4.459877273820073
-2.422625997329045,4.307039148579371
-2.4151269809406593,3.8978450649674574
-2.413576579774281,3.8338107939050854
-2.4133941201617546,3.790646505482014
-2.412684750562123,3.771985908607228
-2.4099204200069666,3.628743169194496
-2.3990390327155495,3.0075685287652685
-2.3965146432693056,2.8329112912561554
-2.3905982713280087,2.428587875994719
-2.378672527214263,1.8632131362800597
-2.3712562267268966,1.516012822029079
-2.3676457304737375,1.3576017426553837
-2.3572325536869903,1.137042536399317
-2.3565852322910406,1.115307967423043
-2.349505680061504,1.0048500103623046
-2.346061910984551,1.0115552293877614
-2.3395967310800883,1.0641614133249349
-2.3390975698128065,1.0594281403227972
-2.325667404489491,1.241446298111806
-2.301442277928883,1.8670579658188586
-2.3003123360675684,1.900126626169882
-2.298600727455054,1.9351359121643874
-2.2966964314188143,1.956539371406359
-2.29408015156909,2.0177921035441346
-2.294011114894002,2.028029741106569
-2.289312276326838,2.1002823449088948
-2.285932702101455,2.166479451612364
-2.283741246841884,2.1955428195131317
-2.2791840869660307,2.154349063076276
-2.276855589867175,2.1896146699544525
-2.2766897834785205,2.1949984790673973
-2.2765331693250057,2.205819344069967
-2.273422895320496,2.1877715972700025
-2.267787480656425,2.191338249961213
-2.266037431161176,2.1396372034615663
-2.2632673226404227,2.0755608808266577
-2.26234042443146,2.0807235056912208
-2.2622646417115533,2.051529214295123
-2.261254981689831,2.047976328386698
-2.260164882256515,2.0338174893851915
-2.2578793845314866,1.9887595638612894
-2.257428909974081,1.9549500376240045
-2.2493023085160084,1.7387517684207017
-2.231417010946833,1.0320586984585038
-2.2185798335286018,0.4508707162862017
-2.217052533641545,0.3619475943195731
-2.215946182893828,0.2929222973989424
-2.192736897238373,-0.5378487948924151
-2.1737147864616073,-0.7325705617348554
-2.165703841764829,-0.6874841240809213
-2.1523152014347158,-0.31144901388709423
