n_harmonics,base_freq,magnitudes,instruments
10,1.704055582130826,"[-1.12503232 -0.38908046  1.98544856 -1.68923733  0.78900872 -0.65638039
  0.33124644  0.94420307 -1.03934894 -1.24989438]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9945739743495845,0.4581252371538779
-2.990148177630174,0.33276670223149096
-2.9839682491085773,0.14613014287846798
-2.979150047882817,0.004962371537305207
-2.971254101890929,-0.22715730926024474
-2.96975006891625,-0.26389554451000724
-2.967321239040767,-0.33355771937876816
-2.9623174113275126,-0.47580586987603296
-2.942025044102242,-0.9696311243942346
-2.931878397080677,-1.1669709754556503
-2.9228925464324798,-1.3055265131718838
-2.9126390257717385,-1.4090822841257828
-2.909228587982274,-1.4310599449926322
-2.896514419373026,-1.4587424153983073
-2.896458703597739,-1.4576871428038018
-2.892807228728381,-1.4463726200543658
-2.8831104724498005,-1.387041264995326
-2.878488600764328,-1.3413604002618709
-2.877930924846679,-1.3382174958098068
-2.875155766682213,-1.2990835733131654
-2.8684159754030403,-1.1864136229211713
-2.8680333700076437,-1.1678316177173511
-2.846394083777616,-0.6481397008288043
-2.846369940230953,-0.6469376950489168
-2.838886631664306,-0.4061806050307739
-2.8357378558385973,-0.2940973420431074
-2.8349686469680817,-0.27189550468269835
-2.8335018755505885,-0.22072864995682046
-2.8268107730894343,0.028825669864455006
-2.821052977462254,0.25989376518545115
-2.8181041713331876,0.37854662809610645
-2.812475676754576,0.6169761330767037
-2.809698610052176,0.741957894486899
-2.8065498580777835,0.874169588382336
-2.806242916518654,0.8822590613556156
-2.8017074955509664,1.0942061320638576
-2.794000690488325,1.4412680593559708
-2.78891465287524,1.6789674229185736
-2.7874442114113114,1.7409239575991902
-2.7786161501208197,2.144704725805384
-2.7706804070442157,2.501423776164389
-2.769135113551302,2.570634124908178
-2.764003838649203,2.7994089945357383
-2.759187043013399,2.998531877688168
-2.741897504214636,3.6768059669350555
-2.7301111047192217,4.066311262627454
-2.729071537843441,4.092974574581046
-2.7258943172648658,4.180376190018511
-2.724195144467156,4.234823092932031
-2.724041585775148,4.231799105474664
-2.723581030048636,4.249961331948539
-2.7227641863466845,4.265425534469678
-2.709538538523035,4.552085849763244
-2.7086078114572785,4.570211360696317
-2.687660379872752,4.766847705205005
-2.6780538532934752,4.747933685467212
-2.658770633658351,4.518086219356973
-2.6564662242601775,4.475891742209539
-2.6539700478363875,4.410387870593042
-2.651127439476862,4.352990788674391
-2.6462142204262475,4.226184512913735
-2.6392468831774107,4.017111045656621
-2.633747659365799,3.820905676738201
-2.6332660572077584,3.80240574176947
-2.6318816020913354,3.750937514298396
-2.6202251394345786,3.2822735025766394
-2.608760629199006,2.7415996015059916
-2.6084358380303225,2.7284800343818776
-2.607972447939174,2.7034465338698292
-2.60725543312609,2.671839122817143
-2.5992273214926245,2.2538134128975646
-2.593460980977963,1.9377101120189117
-2.581524405571554,1.2632245321329705
-2.581035673002896,1.2361332583201958
-2.5771338557508288,1.0032465728430124
-2.5750596365356415,0.8764465902064956
-2.5673075776160124,0.40772182998365847
-2.562889553190979,0.14159572989379385
-2.5622480728811903,0.10781185363181854
-2.5428304143593428,-1.065747153751899
-2.532903381233341,-1.6432301685134183
-2.5327313316384132,-1.6529128017817476
-2.5316324639649803,-1.7131448901216355
-2.531226067121012,-1.7385162243098506
-2.530289478974689,-1.7901057692692453
-2.530157128900928,-1.7962522576365878
-2.5205578120966345,-2.327786389361547
-2.5110869425278475,-2.8150205161845565
-2.506490836030121,-3.0460127172206275
-2.49253869838363,-3.6732971018429335
-2.489361947198735,-3.8047270098724026
-2.4869827571007654,-3.896172820438829
-2.4633598867021043,-4.6491900595054885
-2.459773222135171,-4.73572402798783
-2.455135006799593,-4.830277700431119
-2.454822047067946,-4.841761371272288
-2.445259021104301,-5.003619568406916
-2.4441016776248037,-5.015418747458111
-2.4436531987878083,-5.017213736413654
-2.4408085914879223,-5.057295344734567
-2.439940456652205,-5.063988139666668
-2.4365603042951793,-5.0935491405862106
-2.4361810043133314,-5.102381657366103
-2.4360299970269557,-5.097895169358046
-2.4345313247913083,-5.112005012654693
-2.431665342687478,-5.127229016611204
-2.426748430639078,-5.148890739243208
-2.4152274171601866,-5.1319364368041835
-2.41287140324417,-5.123549647724115
-2.4096901029438023,-5.098325751540658
-2.4040517336506717,-5.046001958113851
-2.397884051628414,-4.970882514334934
-2.3869383083649263,-4.785574140972546
-2.3669750008552928,-4.313761796565967
-2.3634119923866788,-4.215474449723427
-2.3590846529267977,-4.0844699328664005
-2.3529106369024486,-3.885875214407997
-2.3520114807587627,-3.8565188375550563
-2.3475682436065757,-3.7080625569647068
-2.343091544369072,-3.5615242068821638
-2.330914920512374,-3.115028486585773
-2.330427763540473,-3.0965451812253773
-2.3286742348730245,-3.0319318795862835
-2.314613986201782,-2.489604311667137
-2.308843697772124,-2.2589829163263206
-2.28575337027739,-1.341120004748807
-2.281948403719467,-1.1870111400123187
-2.2782158423306096,-1.0410484789724268
-2.2651208933571834,-0.541798255078172
-2.261067665864675,-0.39179976461177635
-2.2473069196434254,0.1034401403584432
-2.2472915286244266,0.1020596985700816
-2.246897528591223,0.11371376286959158
-2.2467780657689005,0.12462904743299054
-2.240413387389482,0.3351552833951263
-2.23620590556328,0.4718185537729621
-2.233663408131245,0.5487757218715145
-2.2334410629810013,0.5635345844957691
-2.2317999139952356,0.6138634832332963
-2.2250606361510252,0.8186636018020053
-2.222514076368223,0.8862214158115757
-2.221618399657907,0.9193936395304311
-2.217938062793552,1.0263705610721576
-2.214077090950904,1.1338890317102972
-2.2136400195070065,1.1426201611718867
-2.197468407264057,1.5432374773434765
-2.1950517228002413,1.588913618336743
-2.192658341110363,1.6412395363159737
-2.192574430330266,1.6406611182858204
-2.191536080390321,1.6633754060728603
-2.1841282279693925,1.8004771676555915
-2.183561231902594,1.8139147438520054
-2.177609171135942,1.919143476732518
-2.1651803802832528,2.102019517007958
-2.1645500370558333,2.1116150316153264
-2.1609788287072376,2.1483056151921476
-2.1560833347127977,2.204347671371432
-2.146810325890769,2.2879796552641323
-2.142281527267312,2.3143153574401167
-2.139939310062254,2.3226630971924136
-2.1310106560445052,2.3548025124845706
-2.114086095358476,2.3535549443473105
-2.1116263224192577,2.344746341086143
-2.1113126150162596,2.344693940245516
-2.109648848172319,2.3382814974561126
-2.104042936000991,2.3066062953323385
-2.101691970203729,2.2946938427641768
-2.0903945093803733,2.197870549744262
-2.0883424175554213,2.186151493571636
-2.0875636040391115,2.1797118639818724
-2.0873124285242017,2.1787058907349097
-2.0835380103262686,2.1365010693013695
-2.0829185699062425,2.1248717170321347
-2.0826394339049354,2.114933710822214
-2.0727784657016977,1.992972213369567
-2.0722712435704946,1.9883140407997195
-2.065092260112662,1.8829534925517315
-2.062397469867679,1.8338333372045812
-2.0361292725167264,1.3209093891882233
-2.0351727419304693,1.298722940445728
-2.0328122774728543,1.2505993895658654
-2.031886194878584,1.2276998420633607
-2.0285909340840016,1.152463742497695
-2.02151746866022,0.9836425485314929
-2.0137681397614813,0.7853830793987957
-1.9997651099516738,0.4199747901178876
-1.9830657084549945,-0.04199613344890007
-1.981969983770449,-0.08227061366770563
-1.9797873732876368,-0.13873301810328795
-1.9662051725856917,-0.5199570863793934
-1.9618766055617671,-0.6410999617094265
-1.961102969708838,-0.6608751268419994
-1.9552218628721891,-0.819851325930352
-1.9526162629413277,-0.8921715473535622
-1.949051915522961,-0.9965570023746603
-1.9352683898653056,-1.3541148164698908
-1.9194908891347569,-1.7392505252679837
-1.9184519472806076,-1.767324206385641
-1.903294303936524,-2.0908881990435586
-1.8850637554474403,-2.4174562862594713
-1.8832127635866047,-2.4405453635368253
-1.8821473135611708,-2.460362715180938
-1.860339430027536,-2.7058511204315416
-1.8479729805118201,-2.788803368602519
-1.8417525645048805,-2.8040350672890835
-1.8364272432341802,-2.8177342743468183
-1.8348371804991592,-2.8243909149839395
-1.8330270865697778,-2.823089553994019
-1.8318495841135638,-2.825081706211308
-1.8280706535963827,-2.8196518937826114
-1.8252094205057963,-2.811504689097027
-1.8246409009647726,-2.8139181120463306
-1.818782717940111,-2.7951369418090293
-1.8173858180603444,-2.7896540196477084
-1.8123914128716871,-2.7665977452624193
-1.8019328380997548,-2.689842617449679
-1.7983405795259733,-2.6576674527722037
-1.7966176485297543,-2.6439451487574646
-1.7909774999794679,-2.5901659826410537
-1.7867881365048968,-2.538603370368347
-1.7779842718747292,-2.423604216206021
-1.777376350925235,-2.419362329880123
-1.7316483957950566,-1.6654702518805817
-1.7308836046569547,-1.6583119166483107
-1.7281732687917826,-1.6060228203453801
-1.7255780157641754,-1.5617784514851465
-1.7232470331802259,-1.5172124530183024
-1.7212096867954214,-1.4808354272622781
-1.704775703342614,-1.1934615912375839
-1.704365025743009,-1.175292815759234
-1.6946939869488649,-1.0250463299989976
-1.686855495609831,-0.885401357200887
-1.6850219965035576,-0.8580407846900008
-1.665242887686875,-0.5763847659928434
-1.6542850399593734,-0.4388185773556242
-1.6473814147757082,-0.37237967413616785
-1.644104419821437,-0.3286782815532375
-1.637122982640427,-0.26704668888631095
-1.6309259776768712,-0.20950893604040396
-1.6285902984681873,-0.19216712867071153
-1.615047577514313,-0.10004133546048909
-1.613153917707371,-0.09092965632215502
-1.6108868812882642,-0.06889226423836052
-1.6018091604255122,-0.03127511417357321
-1.5904372818751078,0.03068535232172663
-1.5856327060504165,0.041902252483226404
-1.5687301772403237,0.10448645320479863
-1.5680143748891442,0.10196364410709141
-1.5616948950305687,0.12729721267731062
-1.561032884607992,0.13118145344785223
-1.551673329707294,0.1694535435250435
-1.5436217433694728,0.2029167960087453
-1.5308862704259996,0.2769141321834918
-1.5299378966024562,0.2756120779716693
-1.5268339273327343,0.30004116127592473
-1.5195460949296598,0.3460093519554755
-1.5100218292206573,0.4267074537144753
-1.509260953847992,0.4301800100750181
-1.50855855910008,0.43259354614005685
-1.4956586900202509,0.5631111823968219
-1.487348768852944,0.6650713031148241
-1.4818861683702258,0.7356005627480621
-1.481564106486534,0.7424926976984721
-1.4812794266196068,0.7481545881349952
-1.4802130693041524,0.7599419091807286
-1.478990353598558,0.7759860855946445
-1.4767775095603446,0.8123176116993954
-1.4751572535180193,0.8311082306799208
-1.473646610751081,0.8505517489923944
-1.4642692928628642,1.0019154559502248
-1.4563876756642316,1.1370746739616464
-1.454329510619677,1.17204145930504
-1.450468835345619,1.2370474383382475
-1.4483555423303387,1.2795220734736517
-1.4481001826437692,1.2890311912436785
-1.4381097355386654,1.4767315239308954
-1.4354866351587767,1.5331934496172819
-1.4216557817035362,1.8153929478371966
-1.4180186077483212,1.8915163223255083
-1.4142041907925325,1.96538021501855
-1.4114961129604282,2.029469963265579
-1.406819033188433,2.1282369610172496
-1.403143370066692,2.2043332414192998
-1.3998437645602515,2.2751829948633038
-1.3962101907969091,2.3457179482217745
-1.386489836613508,2.545106169670778
-1.3813892791475406,2.6426199247367625
-1.3785998983043535,2.6954650520104755
-1.3759625913131501,2.744717750016412
-1.3745790594191052,2.7645565577925337
-1.3574543499209148,3.0433885431748395
-1.3573940010234828,3.04818209320545
-1.3570745400703133,3.051889455971718
-1.3538008580475371,3.093335939646469
-1.3432056033296342,3.218565812922648
-1.3420056351369205,3.232382105295769
-1.3385143831695718,3.2629840297188126
-1.3149906298602303,3.3876238554194056
-1.3134357316755576,3.386236240485265
-1.3093071306962711,3.388144326289811
-1.2976931518078516,3.3434465770632995
-1.297593418388825,3.342089125628269
-1.2948488130005655,3.3189008223011123
-1.2925642568481805,3.303768879757712
-1.2855595971052798,3.2376899400472245
-1.2761388921429875,3.129181632667312
-1.2688804669174407,3.016280488838652
-1.2576487352331704,2.8086624682907324
-1.2545970477063921,2.750407936863037
-1.2506434794888435,2.6600704263814543
-1.2505088944576326,2.6620984611617726
-1.244007971190324,2.505948874564092
-1.2340738420039794,2.2559341694441954
-1.2340064950506953,2.262441073098847
-1.2039601664961,1.4135451268858656
-1.2012518741101483,1.3236035265709007
-1.200103446033842,1.2955760591019594
-1.1994684506508952,1.279420618099275
-1.195091081292521,1.1525299664033386
-1.1905843801361211,1.0172567871037057
-1.177271458463173,0.6387146381084474
-1.177256651417123,0.6428037058450036
-1.1703565758247794,0.45328369692653103
-1.164018853166096,0.29992634964226134
-1.162369805187409,0.25984418240041945
-1.162238070579672,0.2562438781562793
-1.1604035331351392,0.2054110926489537
-1.1583785520720247,0.15406721524021885
-1.1455792082672196,-0.10772151357895926
-1.1336494796366416,-0.31689427148057553
-1.1309895392855907,-0.3539889921262944
-1.129007341806074,-0.3853615417773535
-1.127498506416002,-0.4065653394422128
-1.127382690179247,-0.40336378341004275
-1.1266906480365961,-0.4184834996123798
-1.1187367684754324,-0.4930152486002073
-1.1071775077916675,-0.5680598370108022
-1.0986803173056146,-0.5852426891468829
-1.0812864425787438,-0.5105788328977533
-1.0793113512230712,-0.4959143308766157
-1.0782667300954412,-0.4776211934286129
-1.074249830742679,-0.43831694305577096
-1.0677773642635524,-0.3645177133164288
-1.0526749988244288,-0.10789113105933454
-1.046125150681221,0.029174735765824456
-1.0373623552660423,0.2241201337709302
-1.033560055225875,0.3200716908795647
-1.0331449481622696,0.3229528880522905
-1.0156192037814924,0.788284673313613
-1.0090741760227082,0.9735831052518396
-0.9984855766847924,1.2740192592192512
-0.9975724143995355,1.301995883800126
-0.9973452186874092,1.3079982770064298
-0.9960075768586112,1.3455341477468943
-0.984865268048515,1.6517396589015874
-0.9820259653766197,1.733019426599509
-0.9751768570289343,1.9146525050910064
-0.9709438767499501,2.020833244289899
-0.9678941582259761,2.0991145197102314
-0.9589487754876496,2.3082057737551946
-0.9553156114654064,2.3771251475414448
-0.9406877931617394,2.6447799332961495
-0.9369423040949094,2.6919122093973447
-0.9328958912733283,2.750588941057021
-0.929242641863699,2.790736979382553
-0.9094001246449013,2.9057866436618136
-0.9077876754589118,2.9028430744005314
-0.904373591705681,2.9017283345511435
-0.9014961328498963,2.8921477633411916
-0.893071773750914,2.8580472668207553
-0.8831567590610332,2.763314381481545
-0.882766309120889,2.764622902292687
-0.877776537577895,2.701108668458475
-0.8715967501871531,2.6008704727404948
-0.8706115111736716,2.5821021276024934
-0.846575525407288,2.0582168349779884
-0.8421999240128799,1.9407037221491383
-0.8400085151377903,1.881670324370513
-0.8392538602103574,1.8508848367468809
-0.8364932005488042,1.7831302648516907
-0.8287094931926999,1.5494151050433316
-0.8216500672521105,1.333682616238516
-0.8128300811648153,1.045136204739201
-0.8050885087793422,0.794909864453749
-0.7938807808857917,0.430335133509838
-0.7889627166895172,0.272040523614851
-0.782908588558672,0.09116403296409999
-0.7804889975087672,0.015719000196053073
-0.7768020760239613,-0.09591493668292995
-0.7674214849630472,-0.36480016952062333
-0.7550100157606687,-0.6696746863617746
-0.7395394375852202,-0.9799842315549588
-0.7374000293219982,-1.005584073233502
-0.7338236075020772,-1.065121014018137
-0.6977525251917962,-1.2479131745171717
-0.6922799504932029,-1.2172456998896266
-0.6903308896312739,-1.1990392194815604
-0.6890773795982037,-1.1899011462730065
-0.6811165816451883,-1.1067813190922653
-0.6795902479383256,-1.0825380688274364
-0.678220189427575,-1.0666555708104397
-0.6757792278330079,-1.0316077751473207
-0.669727698539254,-0.9383467159200065
-0.6695479873079648,-0.930983004568929
-0.6403530354148383,-0.24669381901661655
-0.6398638631146674,-0.2351815823095312
-0.6265311188202691,0.16184256443459108
-0.6217447644904119,0.31782233741658256
-0.6202998807893279,0.3609922428405743
-0.6075595316317317,0.7796412577407081
-0.604621441718562,0.8765551981705864
-0.594966417984307,1.1916012089731207
-0.5923146820981868,1.2786279536652516
-0.5880281537833554,1.4144779930312028
-0.5832437721855337,1.5660253337496837
-0.5790505361757781,1.6948521957288207
-0.5756036906284354,1.8003705891835384
-0.5671767096189759,2.0389432991251715
-0.5544524108700752,2.370381448228517
-0.5408907214599186,2.657943192971253
-0.540365550436066,2.662449668230887
-0.5340622440061216,2.770984144363554
-0.5130977230285341,3.00907313866653
-0.499598234605918,3.0464521370982145
-0.4983358911012159,3.0462872848361835
-0.49341011313579664,3.0448433475842105
-0.48450934577684723,3.0039779160651134
-0.48335330006496324,2.9935768363902113
-0.4741364335713678,2.913293836145236
-0.464092041455741,2.7838181967981357
-0.45743700653271846,2.6864302338647374
-0.4566320328774949,2.665121240714644
-0.4558406048837469,2.662605112812438
-0.45224976478744505,2.5963582601770505
-0.4503352147556283,2.558095132557167
-0.42864749073300423,2.0988232014512227
-0.4276029787597584,2.078877862944641
-0.42696362149175116,2.0605653257485397
-0.4236143982320222,1.9874328181016472
-0.4061658575374425,1.5717175405325698
-0.39338322870342113,1.268171826147521
-0.38458030031732626,1.0673991449543168
-0.36566824880672577,0.6816009757739394
-0.36448914209151084,0.6619874878035511
-0.351836618194973,0.4508959648860154
-0.3482321976960616,0.39815099276660554
-0.34758012666260374,0.39274372230946875
-0.3285306452664907,0.202216574426488
-0.3281311947989547,0.20214890589340237
-0.32352512433170055,0.17003729226405068
-0.30689689440609325,0.13413550061363191
-0.2902869904525165,0.18878457747815333
-0.28710583274670665,0.20693315642237847
-0.28121562453912574,0.25042502041287945
-0.2776270779041825,0.279579804813438
-0.26713242154073846,0.386134444726193
-0.2662673602532979,0.3964994729684034
-0.26447648042483785,0.41854755371105173
-0.2586283316403035,0.4852582586398251
-0.2580350700635803,0.4971032281827378
-0.2578635918372001,0.4923890959035329
-0.25356039670140706,0.5524508446854667
-0.2525274811609144,0.572673080560623
-0.2513256445473484,0.5837540949893443
-0.24637904915391928,0.6569821710006791
-0.24343286587149926,0.6942802727979079
-0.24262716485526958,0.7066110645327573
-0.2373320029108017,0.776315748503823
-0.2274903155294279,0.9203146659841709
-0.2248107747506256,0.9589632806883361
-0.22365182269681316,0.9725512644780062
-0.2225887068491903,0.989364950272906
-0.2221762948119821,0.9909430701649995
-0.2117876145681823,1.1343291725020679
-0.20791656005927495,1.1811254442768162
-0.20719920989012408,1.1888533623866433
-0.2071232397381504,1.1988648011857854
-0.20333738124292644,1.2346584685747142
-0.2006463414055495,1.2678951478127134
-0.1902180693327633,1.3698763317645777
-0.19007585516346426,1.3734222651260113
-0.18982890679972542,1.368940914122039
-0.18345597978995887,1.4182046331659648
-0.1734187066202244,1.476834857588443
-0.17312924154456244,1.4708503699868767
-0.1721737219527233,1.477908055392931
-0.1692961045115382,1.4897454638170087
-0.16851217819637387,1.497817888830282
-0.16701890821287524,1.4970992946365136
-0.1536945411414785,1.4941185648668447
-0.12170751042996475,1.2356900491068512
-0.12119429220416267,1.22395699233042
-0.11985565223808603,1.2008996192465686
-0.11040804892106593,1.0540649010248313
-0.10473675206842614,0.9560006032134236
-0.09490714679280465,0.7515619995429159
-0.09142698246201864,0.6785070457315924
-0.07660936215661707,0.3288361549665297
-0.07642626744885428,0.3178872507251764
-0.055791716917143575,-0.21982561278594245
-0.051400158020638465,-0.34389979134340565
-0.04448025673706457,-0.5321189359548997
-0.04396491541850045,-0.5367464636343766
-0.04146152599916242,-0.6002576814516376
-0.04112027970719545,-0.6123735937586889
-0.03045714814824496,-0.897957532259227
-0.02468005691625086,-1.0460009221537663
-0.02420488672576049,-1.0605146201184212
-0.02015867819771877,-1.1558331829729103
-0.015183119282117019,-1.2729934607201872
0.0075540878421724855,-1.7585468400865059
0.013089094349377994,-1.8486169438016737
0.025668846975694493,-2.0291341104122362
0.04237653363865679,-2.187801827394912
0.055038007901842434,-2.246523228161829
0.05554958070430871,-2.247324850353819
0.06122060512255967,-2.261917270451811
0.0999421648223997,-2.0918200719176476
0.10094388185493042,-2.0843999728278066
0.10678910974916445,-2.029507597373305
0.11190770623902324,-1.977824192055019
0.11300166956740298,-1.9681939896149343
0.11456130312962998,-1.946814028310577
0.12147213246212729,-1.8742264621614027
0.12944501557945243,-1.7940331964374048
0.13784115723207124,-1.7016295446452254
0.13960017687705895,-1.687716592316208
0.13987801241380726,-1.680644100547937
0.1440564532514319,-1.6415021892495796
0.15277869554887058,-1.5598638065960928
0.156964428237786,-1.52255913598116
0.1701574544022888,-1.4418921517509828
0.17160743329963335,-1.4275573127464727
0.17926052677333226,-1.3953100750690492
0.1801310086360015,-1.3948814118004864
0.18366720826820426,-1.3895045655361506
0.18959594830440984,-1.3793647720987954
0.19392160694111205,-1.3833500278675828
0.21536608153643177,-1.5049400537760376
0.22016850255140774,-1.5499120259587844
0.22315757967769256,-1.5799912800711884
0.23551951313081343,-1.7420589892135814
0.23948909607165936,-1.812861383131402
0.24138762487654875,-1.8463366371201348
0.24663356684661908,-1.9356658212428057
0.26678176049805735,-2.377592187005004
0.27084067420470603,-2.4758664586292114
0.2779190211507365,-2.6649290607786438
0.27836876233658137,-2.6702902233459387
0.28283231518838736,-2.7909346353753395
0.29429327639305214,-3.1004624439543758
0.3036755886514948,-3.3538178134415606
0.32366436329443005,-3.882530627641352
0.3259758864990445,-3.9436282819955757
0.341314088593899,-4.2940096422641565
0.3593110080592625,-4.60598877238579
0.3657393560386595,-4.67994617605699
0.3753597088073368,-4.766799318276792
0.38870365949519403,-4.814159729460957
0.3922009017602006,-4.800959668380637
0.39546141408601354,-4.794536213198057
0.3957364666538936,-4.787222510054726
0.3998374105049374,-4.77039880858276
0.4028485057817748,-4.750749788796565
0.412196076611413,-4.6420478434531205
0.4400442172110828,-4.0530016643592655
0.4619823823026792,-3.329262848015279
0.46406622751150195,-3.245903121339009
0.46590820230813934,-3.173509532667196
0.46782772457709765,-3.0898145278028393
0.4756205170193839,-2.7782476574309998
0.4811996173075004,-2.5441191462901287
0.490341938789026,-2.1407164312494835
0.5174351187803148,-0.9161817435992654
0.520400260433592,-0.7844734830951352
0.5215718871816186,-0.7278035861881855
0.5243719520388486,-0.6060317757594074
0.5277293890488766,-0.4632049821150725
0.5419341740155774,0.1242862488511845
0.5469656431656262,0.3166993375644402
0.5497754278668809,0.4271785210921143
0.5504383915508972,0.4488360508353119
0.5560668508783704,0.6427727946693133
0.5617477024201802,0.8302565223729232
0.5634619217244778,0.8819448438428343
0.5796535595778067,1.316130496787583
0.5905230600720692,1.5222332662145786
0.5921743604921668,1.554352811285862
0.5938121028285561,1.5823831012042735
0.5990279736467503,1.6472868418503408
0.5992198354713527,1.6466885826596163
0.6198508481236726,1.7437299211477038
0.6202164357232047,1.746466635578526
0.6266903154032497,1.731106520025359
0.6333756739159959,1.6857472473778676
0.6344631471167044,1.6763647263033157
0.6421472154104464,1.5937872175560246
0.6463999068381199,1.5292288914703842
