n_harmonics,base_freq,magnitudes,instruments
9,2.9880474597310998,"[-0.24374794 -0.52324005 -0.05333915  0.74103437  0.79140389  0.10794181
  0.04453298  2.67144807  0.84157399]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9998835646992204,3.16121602121447
-2.9944702465697652,2.838445273975609
-2.9931814805133223,2.7156389555328744
-2.9863824679732045,2.2109640372111428
-2.9773128474060844,1.3392123934821587
-2.9746817989716403,1.1041683365138544
-2.969526669964945,0.6114583986404186
-2.9679108778383836,0.4675458711341998
-2.959453391337252,-0.48169941913284664
-2.957458137251148,-0.6719291535692263
-2.9476283224085273,-1.6873061894016679
-2.944862760744054,-2.0153376986451197
-2.9408266660641136,-2.4149354319037264
-2.9399107738680934,-2.456564702971576
-2.9263278837867417,-3.8184155964692477
-2.922483603704224,-4.143660913976457
-2.9179821236105106,-4.4887113250718835
-2.906591093762223,-5.259098351723716
-2.8846652997290034,-6.022525309934602
-2.8813804546679123,-6.060443602737177
-2.8468003476660577,-5.063189130655424
-2.8386535251633753,-4.437908168031616
-2.834343489017657,-4.140883113409217
-2.819536653924315,-2.9576768615988973
-2.819241915316364,-2.899486053929001
-2.8150885408589104,-2.5617346428202445
-2.8072507577926737,-1.8744778804879865
-2.784375647341907,0.0019174592671032178
-2.7768480565093725,0.5781177611685653
-2.761250200353808,1.508254145164343
-2.7531085607971724,1.8286802034451062
-2.7462888443409055,2.0834361343510275
-2.729913170051689,2.4210092652161253
-2.710817326521296,2.4127066509660837
-2.7072950408483587,2.397334810324879
-2.7041344939612353,2.353675313534191
-2.7001902467614443,2.300718715990506
-2.689357159082836,2.149456321100484
-2.683314950549619,2.040895591926307
-2.6795465951335355,1.9897527057685085
-2.678201042072994,1.9563914875811168
-2.6716335817624763,1.796691143280918
-2.654130438763145,1.6052508173551223
-2.648154813580703,1.536855585163883
-2.6481458424686997,1.5346880775792362
-2.6474152311736354,1.5399589818170902
-2.6320923894694817,1.492064251237503
-2.629596444579736,1.4674396020747302
-2.6098786881044056,1.6451172676378047
-2.60628183164181,1.6756834668663836
-2.601527821035268,1.771762029155478
-2.5940090195460277,1.8549824827301127
-2.592243552437682,1.8783705314026613
-2.5907386432023163,1.9078427235817796
-2.586978004305012,1.9490981856649974
-2.5865122667284597,1.9989817596286472
-2.5827989353210725,2.006791283196263
-2.580647749973007,2.0592286551383054
-2.575318390721886,2.1012623965717108
-2.574525493211777,2.104418880271686
-2.5743392186345795,2.140141090772183
-2.568398954099707,2.1820091480333073
-2.5680884017999133,2.159256616361892
-2.562494162241499,2.215570141587618
-2.553436332612048,2.253068252755462
-2.548041622055476,2.2626289668318615
-2.538833948019149,2.165888596377881
-2.532420769361539,2.1150274061265963
-2.527825916092686,2.035727772682502
-2.5253307970677294,1.947032926782479
-2.522618429137133,1.8731936592233336
-2.5165140593806967,1.7300007055495372
-2.5106924409870173,1.5364770468132705
-2.5060456786786203,1.409478257933763
-2.504419645314406,1.3296839096071478
-2.499409992866395,1.1774563879079147
-2.493632577652285,0.9507799441764049
-2.493502113696685,0.9261936238701254
-2.4664428683609874,-0.18498080770492162
-2.4584525618195787,-0.48838754334955997
-2.4566422396590064,-0.558032833952106
-2.447101375887131,-0.8959000450157154
-2.444490536138771,-0.9321067888816378
-2.4375128213223913,-1.1382218593381546
-2.4357502204946,-1.1410965597660887
-2.4334559591686573,-1.190398403430399
-2.4307795692141196,-1.2176753683005916
-2.4177476905072908,-1.359236592179285
-2.4171607334034535,-1.3398065680508238
-2.413724471282518,-1.3583644489973392
-2.4122369706671094,-1.333526471093584
-2.4010322141210234,-1.2249526306690854
-2.399096419377339,-1.1929507432688387
-2.398596559553285,-1.1594739127525766
