n_harmonics,base_freq,magnitudes,instruments
9,2.281990681714457,"[-1.32636153  1.76399271  0.49623832 -0.23560014 -0.47158289 -1.93686782
  0.36448909 -0.62904766 -0.05858082]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9950684371020033,-2.1259149719730233
-2.992310264584753,-2.0514143962040423
-2.9749278200542637,-1.553595734385437
-2.9709611347689124,-1.4512235778408433
-2.966504639184983,-1.3246660078825037
-2.966021515107101,-1.3174150105330202
-2.956183831596027,-1.089688948298326
-2.9561354588424624,-1.059684059965364
-2.9543045228884175,-0.9886441141027783
-2.942949395450149,-0.75817359357647
-2.940441769042145,-0.704541274914549
-2.9351831787640865,-0.6662259748908663
-2.928928661527577,-0.5422559383770669
-2.907893162613707,-0.37960452647641585
-2.900294793213561,-0.3765356826076836
-2.8953465358252526,-0.36905875476291083
-2.891790708003005,-0.3920179637392518
-2.8771618373282775,-0.5433976431326226
-2.868254950382843,-0.6759634693417459
-2.8649055741646428,-0.6992611855081688
-2.8613136609768097,-0.7949113800765676
-2.8597690286677433,-0.8105930181118521
-2.8551391279417855,-0.8828587962124779
-2.845162301569699,-1.0836959062952254
-2.843615606692839,-1.0803628048687535
-2.8406627320752857,-1.1632286893921173
-2.8324743141646724,-1.3194553483139986
-2.8314680370638223,-1.3256285983223477
-2.827782487437411,-1.4136222618742815
-2.8201975373106762,-1.535923205016462
-2.8194770132865443,-1.5557606299945987
-2.8159985926724924,-1.5848083580533208
-2.8119004921177497,-1.662055895499529
-2.8104400329537476,-1.674504826022944
-2.8099880446354346,-1.6656877317074759
-2.8095596851065574,-1.68230077946636
-2.806396007530826,-1.7203651450382822
-2.8063840764750574,-1.728376397268396
-2.8060057480570393,-1.7030758963595782
-2.799866724904301,-1.790866758902543
-2.795396680411983,-1.8343788712248064
-2.794953545470471,-1.8639478609299807
-2.784308068616796,-1.9297683569611304
-2.782479774538971,-1.9135630088707913
-2.7818170696803906,-1.914104752526559
-2.7761246866133176,-1.928741239789821
-2.774247917774528,-1.9022066597358744
-2.769535023185865,-1.872909825544849
-2.761798158028027,-1.7866123461944867
-2.7562872700132264,-1.7726360350859165
-2.7542163553854255,-1.7369491349467157
-2.7483789015833047,-1.6445151676509508
-2.7413262533130753,-1.5298816665454367
-2.7344245194606978,-1.3478378060707046
-2.7275893584387125,-1.1735695749725177
-2.7242847040619256,-1.1069817904934236
-2.7230907041328454,-1.0741575454909296
-2.720583506536676,-0.9904475599566703
-2.7180828833564297,-0.908643998246079
-2.7170252676844986,-0.8698036931897409
-2.7150407778941386,-0.7964195627805222
-2.71421339341894,-0.8029738088936648
-2.7051705503297274,-0.49528807614903403
-2.7026371416212087,-0.4212479661070409
-2.7010864206697356,-0.3309130782679425
-2.7007967380253426,-0.3542843117135747
-2.688992496082096,0.0980025467878768
-2.6884218131011233,0.12382775490564832
-2.686663060643019,0.14848095933254057
-2.685302611062961,0.20472039386002927
-2.684692231462746,0.27448894463926876
-2.68156179193815,0.33889532790702354
-2.677884392351452,0.47484519589361157
-2.6728468114474198,0.6569680828594258
-2.6693818163003833,0.7872408737333503
-2.662961838491962,0.9948305461126252
-2.662484926078055,0.9920332163532549
-2.6526454243205753,1.3539792577233691
-2.6518720637665787,1.327457535460669
-2.6502468074383385,1.424328007177178
-2.631121858291028,1.8631537832528464
-2.627265369056501,1.9855541040174713
-2.6271256202574,1.9792339810194222
-2.6129880279730116,2.1615669828040653
-2.611749600154839,2.2318505176479455
-2.6090281804469386,2.2438178516690184
-2.6083934319676123,2.2488452938000303
-2.600685379033439,2.3363398476359314
-2.596151055514327,2.3527625756350745
-2.5937364379485635,2.371860443046993
-2.5900960930594055,2.3430672815409164
-2.588638178915537,2.3838497606431135
-2.583011591836697,2.335883064461027
-2.564096796341986,2.2280566001543454
-2.5580865256403706,2.135994245448608
-2.556751155838512,2.138477416728295
-2.542096801928732,1.9038637031749197
-2.535669890813288,1.8059936364067224
-2.5348945762172326,1.755165779245508
-2.5311363287274213,1.720312408219615
-2.5296216410874033,1.6517746670372266
-2.5281122213063156,1.639471055970764
-2.5269694579840944,1.58692225874697
-2.497348385828026,1.0156018747087754
-2.4936224221494907,0.9674995558353099
-2.4858211306278077,0.8263509628855537
-2.484241105029451,0.8034194358536016
-2.484147090292934,0.7992110041280595
-2.4738841302943015,0.6701715979742502
-2.4698319450563604,0.6186435293667792
-2.456840399517936,0.43973770619167624
-2.455773482856837,0.45158141885828246
-2.424892869064097,0.3659078338487805
-2.423748818549753,0.36820588451161235
-2.422497627171596,0.36432808972496744
-2.413383610636894,0.3939887266925804
-2.406310196768701,0.38116289321685687
-2.4021305437446783,0.43606770839250636
-2.400441920054144,0.4592385985791963
-2.3937211434294334,0.49770535043488157
-2.3923788981999103,0.5102826882664955
-2.388364804904106,0.5245753282264307
-2.378953330901962,0.5958179350439365
-2.370921127414868,0.692981197864165
-2.370014249026296,0.6928647212153377
-2.3688190661672284,0.6777657348382926
-2.361975036948757,0.7523881679647599
-2.360700745347133,0.7415088733844091
-2.337902868296573,0.8685820956530874
-2.3333723917615243,0.879248648991566
-2.317737243710718,0.8455263190323725
-2.3166783946213103,0.8707772862138962
-2.3124254706588223,0.8411194845184201
-2.312370337809307,0.8613874563276247
-2.309155546847348,0.8485202139078392
-2.2999747350204682,0.7769773945996814
-2.298457761594413,0.7869485804663726
-2.2669900304376096,0.3646111859840677
-2.2513401592649975,0.09116287945009022
-2.2475866189700033,-0.037758946631866325
-2.2449680353561967,-0.05999556369506159
-2.2436232509300487,-0.09735413129354598
-2.2401847061994937,-0.17274093989858993
-2.238734818992105,-0.2103870345857508
-2.2359111210505267,-0.23827965881291172
