n_harmonics,base_freq,magnitudes,instruments
8,3.3741073837292794,"[-0.27506232  0.20817022 -0.28802141  1.41820916  1.00785827 -1.14168151
 -0.67910677 -0.07839425]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9986401943081766,-0.12193854980127426
-2.99341346326389,-0.6323916249015561
-2.9878459305502525,-1.0138142648665514
-2.987698367617858,-1.0428498175237644
-2.9840129728463003,-1.3570261293910828
-2.960022475718217,-2.9493306755570576
-2.958832063885379,-3.039874916225392
-2.953770996755704,-3.2396604691510205
-2.9526627975812945,-3.3466864922785433
-2.9474587481491,-3.517959638705496
-2.9410128308217,-3.720258981236072
-2.9362193235707945,-3.801398297330302
-2.927872928897926,-3.8782508490504917
-2.922747778103102,-3.830454956254647
-2.9152954213679854,-3.7007744533728957
-2.911816838215197,-3.6252403788729786
-2.8974582451784796,-2.9572890359580404
-2.8964618830375866,-2.9407476098370546
-2.892005108371068,-2.661944280885552
-2.8914085538750705,-2.655858726892387
-2.883144207420192,-2.1040614697815943
-2.8775874616549273,-1.7079569937392274
-2.8712754141199937,-1.2477039634849316
-2.869676477445368,-1.0838751796541428
-2.864013171199798,-0.682712281880564
-2.8540926932504798,0.17611519727911554
-2.8372071983799607,1.4283680971749049
-2.836803259108791,1.4730752535005434
-2.823359488096461,2.2995760562775223
-2.822146409851671,2.384165085479651
-2.8120117925964894,2.8918078069086386
-2.808310062824355,3.0384902347736147
-2.802734240996771,3.193182431602602
-2.794900718854086,3.3585030959128965
-2.7921841044060747,3.3736228932561225
-2.7791675267101725,3.4556783645394953
-2.7725287411134163,3.4423212558397864
-2.7643696961290205,3.2284709244140064
-2.760501077554771,3.102198441647205
-2.755504856832849,3.0154378745897925
-2.755264538725724,2.9783206762381855
-2.74714041385828,2.663322030962668
-2.7458793662498424,2.625696218693236
-2.743432909528746,2.5351343729316436
-2.7396050104696013,2.3549510863419902
-2.724426987382601,1.690833157560339
-2.7179664098325755,1.3647819246250115
-2.7102515140528793,0.9927608790636198
-2.7053809360581553,0.7582152970480678
-2.6933396458678858,0.24369402489914196
-2.679394892933029,-0.2941955558138902
-2.677165078847514,-0.3390602901958886
-2.6755038292677744,-0.416512171463743
-2.673592241733923,-0.49179035919785646
-2.6468410151909425,-1.127237016983569
-2.6427596861887785,-1.1916984784458176
-2.636165428617763,-1.2914852405993038
-2.627733804330534,-1.3984226965827313
-2.610606259422831,-1.6146456581898616
-2.60075832233614,-1.7505212370416896
-2.592207089177978,-1.8400191079976105
-2.580281277375473,-2.076371774084983
-2.5795935982581217,-2.0775214249852447
-2.577891665067704,-2.09351978743165
-2.575242531874151,-2.1057811731264824
-2.5712860445591748,-2.1840324398299544
-2.5577254553686077,-2.4645519216119136
-2.5502545159617664,-2.6189287787840603
-2.547720713693435,-2.69375621272182
-2.540690814499734,-2.8901116733821453
-2.5262158843623173,-3.2319892424711405
-2.5208248194220673,-3.254546531763849
-2.51291290168096,-3.396755166718837
-2.5093722375080896,-3.418904224603358
-2.5020598154245337,-3.5296739996350626
-2.494665608139764,-3.586891967732332
-2.4937894149300828,-3.5775985437264386
-2.4828008540780777,-3.5503032924747537
-2.4736704633278372,-3.4776414717202537
-2.4674351574049345,-3.400210397875399
-2.456433413403052,-3.1194527958793086
-2.4485667897405845,-2.840588077471506
-2.4376152119695753,-2.41627601636348
-2.433967767596851,-2.295619440188361
-2.429836809398078,-2.079901049606385
-2.415909603529509,-1.3972427482945091
-2.4020681184457127,-0.6784578155504573
-2.37553940859977,0.5697710841734334
-2.3720530908720967,0.7521330095692031
-2.35195690300829,1.4386110143088928
-2.3310026914462467,1.8671115997354297
-2.3291974313614268,1.8946495484545849
-2.324094558631705,1.9686436605129212
-2.3221792650846873,1.917495555352079
-2.3202474088916984,1.9010816509935058
-2.3071874292804972,1.9443036015874293
-2.3046040831618813,1.919262262170615
-2.3028011420308494,1.9287568202084284
-2.3014179756872983,1.9015288879865893
-2.3003964542536934,1.905116846945393
-2.2952439824233446,1.8587797467322518
-2.291753301672408,1.7669777312722514
-2.291573824897858,1.7987757720990794
-2.289500928922366,1.7574432456784954
-2.2825119965740526,1.7123044386945079
-2.2784633257385734,1.6244752837414604
-2.2647743806875766,1.4431350407383985
-2.2597216186144644,1.3492379687325848
-2.254972677920779,1.2927014810810855
-2.2351817415766004,1.1287604624458016
-2.2321978867981365,1.0923190484956276
-2.219159985656165,1.029076411796145
-2.217072344522119,1.0343805790912535
-2.216139505824191,1.0451937837872374
-2.2074949854206243,1.034340514915082
-2.2032751048194634,1.055841753128886
-2.1984455863563235,1.1215387982636897
-2.1908780361916964,1.2084767915377186
-2.19060274480568,1.1687315803060576
-2.1872629431175934,1.1997484567175003
-2.1834702563447026,1.2399737295453572
-2.1763616033546995,1.3374579872830887
-2.168461536997138,1.388465645728731
-2.1682766476897353,1.4377101412114206
-2.16590296142713,1.4227317382573281
-2.1651845076746,1.447704170161314
-2.1534844329603393,1.5914954230048075
-2.1462381710353924,1.6254611035049558
-2.138849757593402,1.6592963527565359
-2.1370847861802678,1.6714925215894993
-2.1271367274694875,1.6766235814865924
-2.1123749643867527,1.5933363904137092
-2.1094228898122767,1.6369805018361698
-2.0938985329026405,1.4826900312374889
-2.0934435110933056,1.4723168902073067
-2.0739634374817646,1.1958649076686931
-2.06172063909834,0.9284185860807921
-2.0606004859715323,0.9094427478474552
-2.056045919669086,0.8763317747218461
-2.04686927969983,0.7092484960113616
-2.0452307630961197,0.6847197940089418
-2.0407862837163657,0.6032417934473208
-2.037745790858746,0.5111716813489541
-2.0219731426172682,0.34202066002168335
-2.01683960186697,0.33844971692788994
-2.011158396755522,0.25414129880690484
-2.0094420608392776,0.2730812712841247
-2.008078986022518,0.23403189653567397
-2.0057209100017035,0.20490220694135597
-2.002060406733512,0.2547502115245498
-2.00041787223188,0.22991806543363336
-1.9989384092202607,0.2704665502914887
-1.995848991607846,0.2575977144547689
-1.9957691342482322,0.27517188819189825
-1.995556658913086,0.2801083271029587
