n_harmonics,base_freq,magnitudes,instruments
8,3.398237905568886,"[-0.53876895  0.05467721  1.7117777  -0.96849669  0.47485873 -0.33296908
  1.82600313 -0.15836004]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.977373200983447,0.45718960616000515
-2.9691236972975315,0.9448889285412193
-2.9602502441234577,1.443407359182034
-2.958312054513522,1.5385106142728127
-2.951294706688016,1.902025585849701
-2.951081885594159,1.9026350940595322
-2.9479371661098206,2.0618326606513486
-2.9360729948004574,2.483706788218677
-2.9262767120796838,2.674423358044153
-2.919752689548927,2.7744728980265196
-2.9172099673623513,2.7613385676909252
-2.917025960192024,2.7807873095820237
-2.9126073227143725,2.795436216253926
-2.907127168016305,2.710509073916955
-2.8900651828529824,2.326208667479367
-2.884011070504157,2.1034267796131405
-2.880533127114405,1.941273930237858
-2.879507893062961,1.9403743788510075
-2.869698566600116,1.4339364839746578
-2.8691560000016825,1.3878926859871172
-2.8641846282387906,1.1314758161722849
-2.8638140746993512,1.0964743823963348
-2.8580392082017925,0.7711525244177206
-2.850007774503468,0.31473994709813846
-2.8254871784783644,-1.116229040412336
-2.8178064565195173,-1.478251405186221
-2.806846563449721,-1.8628614068523173
-2.8043303357849476,-1.9159873746510372
-2.8039044708889564,-1.9249369587263068
-2.7882605107920915,-2.219914270578141
-2.784518915647957,-2.2221869999792205
-2.780199345585018,-2.232592532629484
-2.773474894810663,-2.185872394517567
-2.7702046553259905,-2.1286247806347562
-2.765486523516697,-2.0363611299308566
-2.763186878959237,-1.995299202238303
-2.761719943879293,-1.961024522339809
-2.7606553726973884,-1.9505892267197928
-2.7539331508972165,-1.6993754942694324
-2.748745414523224,-1.5729692743532682
-2.7453488626491582,-1.4284063855008597
-2.73195113247297,-0.909770311847794
-2.7235276185781863,-0.5593305215168339
-2.7100530346927134,-0.046231042232575764
-2.6947425559113416,0.42159895925680907
-2.6923793117357535,0.45416554910684337
-2.6897373122851578,0.5460996322450393
-2.6849341644767417,0.5925147389018026
-2.677827734241784,0.6519624845930275
-2.67599151367702,0.6811738186767111
-2.6730871457698386,0.6353771581637115
-2.6679155554380656,0.5869381741789972
-2.660570276517399,0.5055475369172052
-2.6439121937435237,0.014561757020860818
-2.6417600812039037,-0.09083545677774502
-2.6403270008118565,-0.1630844540756821
-2.6352415466839347,-0.39949543901101237
-2.627231406286218,-0.7879030482301814
-2.6081257659705486,-1.8587047528354512
-2.601236035630217,-2.219576876884592
-2.598368838294209,-2.3836133259019627
-2.59505220792657,-2.562833287616762
-2.5914992999542976,-2.711700554549575
-2.5800460864670276,-3.199720987822268
-2.579704978173643,-3.2707912816602884
-2.5784586837555237,-3.262303562191203
-2.5784181589357122,-3.3111878064949853
-2.570861766631946,-3.5249013211957725
-2.5662383667945177,-3.644637996281339
-2.5608489924189106,-3.7275833683427875
-2.5606871828825355,-3.768961220549462
-2.5540111469314892,-3.796759332536266
-2.5517230524200762,-3.7715752178920776
-2.5402444327460767,-3.6560135762313113
-2.538951763007865,-3.646862939664073
-2.52700291627121,-3.309074264128899
-2.5206514596629623,-3.0592526992960525
-2.5088152346451764,-2.4652243901219597
-2.501107531308883,-1.9692088610724245
-2.5000833320443134,-1.9328565162217202
-2.4908109010631616,-1.3443768457883798
-2.4711511934264347,-0.05176792111320488
-2.4634627793360595,0.38632511627154076
-2.4610955540261905,0.5266201311790055
-2.4527863726506287,0.959883873412544
