n_harmonics,base_freq,magnitudes,instruments
10,3.8822556220391866,"[ 0.96499741 -0.80366245 -0.02408868 -1.13532786 -1.15556182  1.38544696
 -1.36261945 -0.724431   -0.23207864  1.9262583 ]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.99063410096108,-1.3410066311445648
-2.9801527633770393,-0.7512440750508738
-2.97069456313617,-0.0881233847553619
-2.967870652706245,0.09365987057797939
-2.962143365253991,0.6316736417545563
-2.9568385885258275,1.0355539719087703
-2.9549946880193003,1.1837478049220527
-2.954141837448711,1.249381944129894
-2.953554981611837,1.3289008864543788
-2.939185220247266,2.2722549358359476
-2.938797502160268,2.341946298949535
-2.9325772049001735,2.6392634607589764
-2.932407511731662,2.6039523846306882
-2.9259164867938114,2.804481393724868
-2.913146778257114,2.9384574908175414
-2.9124481307118724,2.8666731476379224
-2.911110720049802,2.862986710823745
-2.911020019425125,2.8839211441214925
-2.9078190216636495,2.7927480040902535
-2.90604931498609,2.701785563494515
-2.900527931299714,2.5889512587677124
-2.898275455869796,2.4969283070061072
-2.8905144794040574,2.0569267930212414
-2.878717512230288,1.3787823029497686
-2.8714343735643295,0.9060460613693978
-2.8618841569112683,0.40043398132660163
-2.859152994353458,0.2889995128816322
-2.850130954670728,-0.09785574097743466
-2.845066172456217,-0.17684755902593519
-2.844268423267218,-0.20465000108550072
-2.8386106845318766,-0.25369037525188365
-2.832387832575292,-0.23364752379407405
-2.824700561947668,-0.027619709743871804
-2.8189789435438533,0.1519790333257849
-2.8113610186189737,0.43738208802116835
-2.809666256362716,0.5250784325106871
-2.809598501907703,0.5459793638714442
-2.8060870481463285,0.7023953070852641
-2.7866402618214923,1.7088640309961272
-2.7820048982364174,1.8310288011259752
-2.779260499338025,1.916130811096531
-2.776509859819299,1.9674282422786504
-2.775108733957393,2.02384622213518
-2.769097954992512,2.0505447509166532
-2.7658264162003805,2.07008408447367
-2.761934672011055,1.9766381538262903
-2.7613609383469626,2.008696448873734
-2.7512474994337506,1.611200942390929
-2.7460236646680998,1.2935423402102215
-2.744180189208776,1.120042888685379
-2.7015299757437394,-3.6415281679239686
-2.695846634147138,-4.274607900347802
-2.69283380996263,-4.610841275747878
