n_harmonics,base_freq,magnitudes,instruments
10,1.2633113390082733,"[-1.04184248 -0.6130246   1.38554383 -1.4293493  -0.98239831  2.67033449
 -0.18837893 -0.14113425  1.98168715  0.40191266]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.995015860572252,-2.890000823492091
-2.988141531311334,-2.806550522533329
-2.9824491915489446,-2.7794494504078697
-2.981101001223233,-2.775896142010703
-2.9669778579732196,-2.596206581841422
-2.9304064859410905,-1.9069442137752601
-2.930181166238601,-1.8975670193625471
-2.9201756149070492,-1.667934240937272
-2.905546017048353,-1.2745854398745013
-2.8718437847973144,-0.3286895536369879
-2.8709194916263803,-0.29265798323272385
-2.868340367089244,-0.27165727498926284
-2.850338163122771,0.26922941543404566
-2.8346795746600275,0.758089454500251
-2.8335452640841186,0.7416426254529958
-2.8182763892867424,1.1849558723133002
-2.811754088297917,1.3425594524773352
-2.8077633075301,1.420123535424605
-2.806148454573353,1.4451893091476817
-2.8048053760393965,1.4941178240029367
-2.7913535770305797,1.8056588285944692
-2.7876001454631116,1.8515043059608758
-2.783042624087974,1.9918537350002308
-2.7813475263094434,2.010880806084064
-2.7696526580259477,2.2021935355750464
-2.7657547791390584,2.3053204160897107
-2.7632728492332066,2.338929605708853
-2.7422379127961234,2.6438180299153986
-2.7357542764316927,2.667487643681607
-2.733325158532134,2.695189107632479
-2.72728986422323,2.735595416976498
-2.721828846433003,2.794698789398711
-2.7211645585939825,2.7993967150438688
-2.711590226526255,2.8576219774744867
-2.709046934132214,2.909669888373838
-2.708757771493028,2.8686345368479818
-2.6873768958354503,2.890453755123561
-2.6782697608389263,2.8501138539299267
-2.676155013962767,2.8367779214504885
-2.6750586576417863,2.8379938186335094
-2.6735894872069164,2.83716492876477
-2.663143124740481,2.7985531368431347
-2.6601982896806398,2.748463013817543
-2.65281475869841,2.7061674641657394
-2.6500604553176936,2.671668897646313
-2.6488488990316,2.672493450374541
-2.6449097655551737,2.604627178723011
-2.637456831943349,2.5597462216295117
-2.6278875876254437,2.4164845625823186
-2.6276911024653766,2.417041071590948
-2.6114106862099624,2.209903627358147
-2.6064247056065186,2.0977024973293656
-2.592698422866784,1.889259742258658
-2.5880357167010573,1.7862283946421278
-2.587047279340032,1.7516304569328656
-2.5861780025779373,1.7308332277591976
-2.579392137804523,1.6033742665724944
-2.5718183807677875,1.4920206242937495
-2.565710502646584,1.341780606864757
-2.5655250533222596,1.3605775968938147
-2.5652747402236913,1.3262001983355467
-2.564953046478412,1.3440610855248971
-2.5611973688847955,1.265191288879844
-2.5484535164131445,0.9889116346556112
-2.5475440161278717,0.9638948685292018
-2.5370141242351094,0.7431171847862075
-2.5345862215041457,0.6915175177457343
-2.5268190226611225,0.49235062347858566
-2.5203097616173973,0.3535852911137039
-2.5129651020165413,0.1629414942638735
-2.5127711774651447,0.1800460926421375
-2.5110369411785673,0.14835593152268683
-2.5102268133944228,0.10542846267557196
-2.507731602555637,0.04976027475013098
-2.4912455944412013,-0.30228889458311137
-2.4662252095011645,-0.8887632469528574
-2.461314305588679,-1.0319725259665828
-2.448618859099608,-1.3210898654801595
-2.4462806844937344,-1.381348296712984
-2.441338090311117,-1.5062880812118398
-2.440485611900537,-1.5017078887350204
-2.437933754268198,-1.56957297263385
-2.4378223935675107,-1.5691147226640711
-2.437249025509862,-1.5506017197416335
-2.429994670812914,-1.7377381623456223
-2.4216688754504094,-1.912985797600506
-2.4161930985506084,-2.0835513802676418
-2.412183749997136,-2.1295137797114845
-2.410579353507319,-2.169763635104735
-2.3931816450495678,-2.490016318308883
-2.3725919077996287,-2.9134889969296274
-2.3712930200686717,-2.908328377809531
-2.361196790248839,-3.1024942932162616
-2.358789377188594,-3.1370190806893112
-2.358763866481013,-3.1699843301432327
-2.35761829295042,-3.1212861381286428
-2.351647386716578,-3.219093976209528
-2.348242373956687,-3.315836897321193
-2.348157616648008,-3.317292411281806
