n_harmonics,base_freq,magnitudes,instruments
9,2.756751409148504,"[ 1.44636379 -0.47621829 -0.40541302  0.12630776  0.1067267   2.04638907
 -0.25336807  0.90219333 -0.64335096]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9849847806422947,-5.895035003451467
-2.9756957482808097,-6.110075773635174
-2.971174588631267,-6.209018869666366
-2.9546158360736676,-6.278592022024403
-2.9535126813183403,-6.229858223357231
-2.9510545879804093,-6.249642154222008
-2.948872483620157,-6.212855542964966
-2.9475730994829,-6.195347205093162
-2.9373710730460973,-5.959894387320366
-2.9354124831313566,-5.912817253330199
-2.934492111942136,-5.901629372486127
-2.928745085893965,-5.7161412937894704
-2.9258423386006336,-5.575701142105669
-2.91866703663385,-5.237693147345456
-2.904852161311319,-4.513304170319463
-2.902669116910262,-4.404477159532245
-2.8994299215506247,-4.183985751180929
-2.897198645945407,-4.039620404391985
-2.893195395491377,-3.778424977150588
-2.8899914570154523,-3.5930620629953025
-2.8831907118170728,-3.123526583517364
-2.8816424404929917,-3.052246075648516
-2.88023498334998,-2.928197970455297
-2.875125371828844,-2.589157127604903
-2.8701385399495507,-2.2615560430006383
-2.8670582895124714,-2.0336084398324497
-2.858035725613197,-1.4274228247292953
-2.85753058148252,-1.4374466667907648
-2.8543378610655488,-1.2164712212940423
-2.8530550580756833,-1.0825568871848341
-2.8457539445587745,-0.717005320578448
-2.8435921856575255,-0.5893046130494232
-2.836628294723153,-0.17374993674925163
-2.8357734829317662,-0.1270162315056492
-2.832286426796223,0.07763230120494587
-2.8217261573151786,0.5331701501145767
-2.816165308917824,0.7281002036338031
-2.814968084135403,0.796179893824806
-2.812719697148154,0.8260290101539114
-2.8101111643076186,0.9332532263107455
-2.809985521730874,0.9534306258759844
-2.80956996899729,0.9524786172348884
-2.8062665739273496,1.0706380580715948
-2.8029200092268205,1.1813991467841283
-2.7996534541576157,1.261725416794852
-2.7873036188947298,1.5399245018751406
-2.775340616133843,1.694305627289873
-2.7744925175080946,1.607533759996817
-2.753520689253399,1.6735163168958918
-2.7497386622238413,1.6664320029383217
-2.7476498838790193,1.6572675527931573
-2.7461814644924245,1.6373328187508516
-2.745030396587419,1.6482861316644382
-2.7265042711879195,1.4981330387071463
-2.7216016108592607,1.4310796245028266
-2.721578082430697,1.3875461627331422
-2.709378808799531,1.2341815254612227
-2.7065395938599126,1.2761889202665593
-2.696035773239539,1.1496422927931984
-2.6960098618433266,1.1695366050156604
-2.692021384229683,1.0596978989287253
-2.6917013951589777,1.1002214868939508
-2.689975210786411,1.063247928160431
-2.681819521338473,0.9822694827437178
-2.6739753759088627,0.941915027512991
-2.672168640889085,0.9441080229185993
-2.6682330923322444,0.9279377866785403
-2.6621973935471503,0.9215865066350977
-2.6613545037608697,0.8872312260314124
-2.65144434060925,0.8105240291937585
-2.62627309675472,0.7178817185541402
-2.61805273504972,0.6463201867489328
-2.617971403313674,0.682781639189444
-2.5941143115589176,0.5868624391435372
-2.5875744782576895,0.49024678547343714
-2.584262450160331,0.4187582130093019
-2.5830038586552417,0.4286596098048449
-2.5753855831214576,0.3635164358117126
-2.557240628890963,0.1304812168709408
-2.5473005954578927,0.08578531344954535
-2.539201907358289,-0.043617501393835016
-2.5312478552419497,-0.12729477767091946
-2.5266104716956725,-0.1668203551237666
-2.522424182380007,-0.21256252920375984
-2.5199753968495013,-0.22867359462032605
-2.5190399544150814,-0.2536035596355943
-2.511076494502241,-0.29577214779544586
-2.5049030973410655,-0.3739327889214757
-2.4988932056599955,-0.38873539003721996
-2.4839815051205263,-0.47412396601444334
-2.4836542792018874,-0.43858784658880506
-2.447635493711469,-0.27192829516967104
-2.4439422193472007,-0.25301872066130837
-2.4283914853788002,-0.0018805049953759742
-2.4098565766059554,0.23685749521286306
-2.4052060050194313,0.3169068719588048
-2.386976681995307,0.6596369213662319
-2.3830655663738676,0.7177054972180851
-2.380962973256958,0.7404943991033269
-2.380944732297759,0.7436460096672967
-2.3737422078277386,0.8636896844874443
-2.3648220840439715,0.9984076480869085
-2.3606313655256184,1.080066229709129
-2.356756449161939,1.1420785241434612
-2.3542735988063392,1.128921305127563
-2.3482983781926894,1.263063288151244
-2.322624624318772,1.514744718266924
-2.3174211424516304,1.5679047639649197
-2.3057645155256243,1.6540567394628285
-2.303968104696706,1.7185101593600454
-2.2997274505541516,1.759252622866419
-2.2909496769320294,1.7441074644394152
-2.2841772107504683,1.8033212215587895
-2.2833982463329887,1.8271990726182648
-2.271938882254344,1.8725081338708258
-2.2668417118853186,1.8767841356734192
-2.2568720772993243,1.920215202346412
-2.255713198842801,1.9584701454725344
-2.2507226485428893,1.9517371103725067
-2.250311274496087,1.96143319235266
-2.2296541525097036,1.9285897167153747
-2.226238823055666,1.9546343044548447
-2.2237050905861055,1.974908005216922
-2.2219622924140117,1.901155915475296
-2.1966416946070924,1.7701201530451574
-2.1865188367743515,1.6262372445412294
-2.1834472824353757,1.6335752318743324
-2.176238866161891,1.482991350876522
-2.1707998684641776,1.377930884576049
-2.163582242594763,1.1646774763214733
-2.1606191349826642,1.102988492162926
-2.1596398829911756,1.0889085723044714
-2.1447560056195343,0.5972876157784578
-2.140597772490691,0.4320010479720619
-2.127224888697839,-0.15589795390624345
-2.1221421410962313,-0.37641716514029194
-2.115517515397282,-0.6494043839284406
-2.1091739912548726,-0.950885430597902
-2.0997822360033602,-1.4268465275624722
-2.099641798784262,-1.4425544305782536
