n_harmonics,base_freq,magnitudes,instruments
8,4.793434005956824,"[ 0.51379185 -0.48689631  0.38951975  1.20592241 -2.08339095  1.24637821
  0.9410071  -0.64938459]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.996229633263564,-0.3859980564054466
-2.9930680544313577,-0.5131530684401258
-2.9766218843035865,-0.6927251131240569
-2.973510116560044,-0.7478833230741894
-2.9667877156299705,-0.6241100769555166
-2.956691107606291,-0.44870220618421014
-2.954971212374641,-0.39699658246117503
-2.9516529087484584,-0.31467427077865384
-2.9459815857222873,-0.07541062690950437
-2.9282539150981512,0.629655681619035
-2.9257932194036993,0.7288084300148804
-2.9159071597538944,1.1352642851403265
-2.915406147422703,1.1513727539052827
-2.912099264667895,1.2491773288243158
-2.9059723470547474,1.3736896353320316
-2.905490388719543,1.391483103891133
-2.8995663481701377,1.515609903344316
-2.8973038142341787,1.4607784889898139
-2.8900174335259052,1.5635313816240155
-2.8769608129356348,1.4557357264137996
-2.8748704264334255,1.4106077971980513
-2.8708414289609916,1.319335437886251
-2.855333654367199,0.9535475465342123
-2.8468187144807917,0.6956297320571748
-2.837925943862774,0.557533742290294
-2.8310508238490355,0.4320406861636949
-2.82800477958502,0.38715903653056644
-2.8257175222715,0.3549775407872467
-2.8247892139888053,0.38505661248608775
-2.8059875193289905,0.4663213811436006
-2.8025521658471164,0.5180734136823971
-2.8002381382078028,0.5658407062878268
-2.7995077492309006,0.5979810717661926
-2.798643075736325,0.6488538584683606
-2.7952379202549813,0.7166759228489352
-2.7863191469926685,0.9975389457352453
-2.776717079022864,1.2918412844063214
-2.7730940325488147,1.3925444640770817
-2.7696593838911614,1.4961625511929126
-2.7540315577228913,1.881874928723771
-2.7528383944354164,1.8950591434868833
-2.7517218826945498,1.948060152755163
-2.740092324398087,2.0056049276733803
-2.73966312146809,1.983353097355534
-2.7305574341920007,1.8606258204345945
-2.729098566578033,1.859443722768107
-2.725095436260127,1.759254367514967
-2.723907864344886,1.7482482313121086
-2.7221436079386736,1.6822745716922032
-2.720214734490444,1.6506659407963797
-2.7192294917373943,1.6343417423836721
-2.718972144431427,1.6072831226216993
-2.709517281608826,1.248865874518655
-2.703255142898074,0.9551276134456111
-2.7032470725768407,0.96492086570493
-2.7013396266692453,0.8486832318242107
-2.697383461357325,0.6441174606906604
-2.6970318513708222,0.6954158299160461
-2.6765305508486303,-0.33084711546881385
-2.6613870604691985,-0.782385502632154
-2.6601897776522785,-0.7785722015954375
-2.6587085210389407,-0.8344365457453322
-2.656490636249975,-0.8621572092074061
-2.6504703902795965,-0.9489424955546083
-2.650266172554711,-0.9594523992483078
-2.6482785679819965,-0.9583505819048598
-2.6462096761087714,-0.9596468027680773
-2.646133485497467,-0.9801178034568395
-2.6461218660677392,-0.974624740017151
-2.6426145716375626,-0.9301375499419923
-2.637040791595365,-0.893085081424084
-2.631536715013386,-0.788330556461773
-2.63029970595812,-0.7191004898236104
-2.6280348134146947,-0.682736911582504
-2.627924026074802,-0.6901259039697456
-2.6278932648763904,-0.6791417173737182
-2.6125115178168707,-0.16460266167917106
-2.5977849599037626,0.47444153201615746
-2.5960974504336884,0.527165913052445
-2.591877906419156,0.7501150721381314
-2.5917889360822057,0.6961623559779059
-2.5856380493486295,0.9558868747293052
-2.582499082388909,0.9909342441867237
-2.5811296401644146,1.0602999828626198
-2.5670818301325076,1.4028073525003906
-2.560462281045158,1.4029365694477987
-2.5488903856462084,1.3311690764933146
-2.540783929126696,1.1854494044602728
-2.5375116112885396,1.1042169454367425
-2.534852156518528,1.0136610204247003
-2.522320353780664,0.5708808469134258
-2.520729035607137,0.4767284084342565
-2.512320299831866,0.14608048461337
-2.504180199997699,-0.3122376459808956
-2.5020469285438507,-0.35098698810975426
-2.499123794085078,-0.47178718498548294
-2.49295687255512,-0.7963838909075772
-2.4867153158944753,-1.074147400344464
-2.464921835627984,-1.8583847075799684
-2.4546003672744723,-2.1590778062499094
-2.454230252316571,-2.12301087361255
-2.442317368025326,-2.35111919985509
-2.4420832801436596,-2.363367618780614
-2.4329253607677073,-2.490419811964584
-2.4317617885563867,-2.444810818747767
-2.4305903313115804,-2.4634417820965155
-2.429847693216918,-2.510711247905256
-2.42552627785477,-2.5219728460109176
-2.423941867055423,-2.483552315044611
-2.422461745756496,-2.4844033853853342
-2.413814173470787,-2.454080842665937
-2.407375497541475,-2.4536853128450575
-2.400202815999175,-2.339101121639071
-2.3981652437836196,-2.272924746703524
-2.397631638141757,-2.282708091702789
-2.3969527219426,-2.2761215184684067
-2.3958002417695936,-2.237894945781766
-2.395466522197786,-2.254211421086896
-2.385730702474331,-2.042281825630741
-2.3809149120467747,-1.882297077099752
-2.3805899014151617,-1.8104903577098952
-2.379814598191532,-1.8345827164767694
-2.376797363693239,-1.719488236059262
-2.3702522343014794,-1.4879461545755723
-2.356056324649987,-0.7921025951432369
