n_harmonics,base_freq,magnitudes,instruments
8,2.3432825068826117,"[ 0.80967365  0.38774568 -1.42772488  2.46965231  0.48372344 -0.73054079
 -0.12075248  0.14389944]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9947383370638327,-0.5286701390400499
-2.9920497821666165,-0.4928387269253106
-2.9883716516522476,-0.47165340352188756
-2.9797210370969003,-0.344686908829255
-2.9769746047925403,-0.3016026728823345
-2.972814627240639,-0.22417700516461825
-2.969600010487998,-0.14101288249749638
-2.9685273398569065,-0.17948431810377613
-2.9521402647972237,0.31613952472437284
-2.9457202057949257,0.486506974078649
-2.94334751220381,0.5820413478529474
-2.9425093131581166,0.6274230301430388
-2.9162804755872704,1.537807748855239
-2.912742037659897,1.5811070800860783
-2.9117524496015537,1.6756575853281042
-2.909774386544994,1.7062707412358329
-2.909410475024431,1.7509713163986533
-2.90853258955322,1.806268579233309
-2.9063811511578073,1.8380603493420618
-2.9027099499324622,1.9742458644016716
-2.895751696191408,2.198088314071505
-2.8935162403731574,2.2561481388336566
-2.8785584739512275,2.674548642530436
-2.877623589780155,2.6880185151230886
-2.8677923253248077,2.8737665685579796
-2.8661270183115866,2.91565057707316
-2.837729232946689,3.173067642674685
-2.8368518315970244,3.1735185157062356
-2.8326155500863037,3.1503184116835508
-2.8271174220495787,3.155971005891632
-2.825956112731162,3.0986842287377074
-2.822203006299882,3.086660605945558
-2.8218693438542477,3.054520713235784
-2.819686886246507,3.0617971769578087
-2.8181843639574167,3.0891003708435694
-2.8179961671231495,3.0214470523248114
-2.8099105841182626,2.9171459497987042
-2.800220562627265,2.703293615647607
-2.793653379157946,2.5480738296788847
-2.7915263750692376,2.4697983221630877
-2.7851647331463134,2.2778474944150147
-2.759352865282213,1.2664660353872577
-2.756433946498739,1.1506810011390696
-2.7546117292035155,1.0376828504161009
-2.7526730859359834,0.9839883875774256
-2.7499742404737697,0.866460742158931
-2.745228182395231,0.6941215134664801
-2.731261685541864,0.04801444520550176
-2.7213600839792447,-0.3829215661233819
-2.71957858244762,-0.48324024949000893
-2.71710389523109,-0.5964512768627508
-2.7160761782116727,-0.6124619106701396
-2.7105682666759217,-0.8452439380378308
-2.701253804790953,-1.2025946306949293
-2.6924443968700422,-1.5422074988343868
-2.688676083652364,-1.6174688753581583
-2.677475303310029,-2.010170944418927
-2.6705536531722043,-2.184171951626784
-2.66989679129438,-2.1661285415744675
-2.6676057163765208,-2.2638519351195083
-2.6542904425372043,-2.5245099866146363
-2.6386018466162255,-2.667020701148997
-2.627280756191489,-2.7209211478249014
-2.616880592749377,-2.700417448567361
-2.59596609392565,-2.559926684554156
-2.595560614277485,-2.4806640405494984
-2.5930634424739,-2.4976123153023373
-2.592240325845433,-2.4905254284657916
-2.590880225864169,-2.4593079106307787
-2.5800784737131006,-2.330342972616014
-2.5747721676207362,-2.2530412451527853
-2.568526533548466,-2.099249092253145
-2.5603479501702355,-1.96203934060772
-2.560226983269656,-1.9524817439483257
-2.5569536942164595,-1.900901566299435
-2.5556794517484454,-1.892252425123497
-2.551039025909769,-1.821859431259469
-2.542192662458903,-1.6938134307388142
-2.539583016665103,-1.6028594871302362
-2.539550646180359,-1.6038821780231387
-2.5380585419496016,-1.6126860981728748
-2.522268050106894,-1.3518208472007673
-2.5206997168236542,-1.3112574721272627
-2.515876646686766,-1.2512332970464113
-2.479408204043991,-1.0036635903943933
-2.468569168918127,-0.9842166216885686
-2.467238659367614,-0.9880784434533958
-2.46072934564693,-0.9862619339025281
-2.446137164196757,-1.077513998699294
-2.4371424644317567,-1.133722182038748
-2.437050065980922,-1.1249167000534215
-2.4352622627953373,-1.1491852759783208
-2.4255899995082837,-1.2311110640627003
-2.424766122338634,-1.2145990444203063
-2.4230058935446865,-1.2180574118686325
-2.421150475032313,-1.283486894208373
-2.418348302995285,-1.2986832974968356
-2.418209918677517,-1.2839879028580756
-2.4111744386944194,-1.3543542903025307
-2.4076095520927536,-1.3789483838320382
-2.405887529681355,-1.3759872610901953
-2.401587869873263,-1.3992140177314711
-2.397065310900124,-1.42726849749921
-2.3967090467315204,-1.4448445679412445
-2.3929103035254564,-1.439075263839274
-2.385912152699543,-1.487569004263599
-2.3809027237892053,-1.4724147248948116
-2.378318144658847,-1.4865931737313864
-2.3729491365330446,-1.4974284027255629
-2.3679436277351322,-1.4932642412474173
-2.3629679054170043,-1.4759897268717024
-2.3488992207958526,-1.4152861990151728
-2.345864679290963,-1.365388495249016
-2.334658388990606,-1.2431937569118081
-2.3276158473971993,-1.1081284065903416
-2.318553143719777,-0.9267377162538631
-2.3140209250027515,-0.8025509249992882
-2.3055300189679295,-0.5820061977151104
-2.284062425970385,0.11085873717319444
-2.283405624522512,0.0760476232609769
-2.278799302168463,0.2665335853726354
-2.2574583092687392,1.057351234000621
-2.2544579119926196,1.1743268109303173
-2.2501530015370603,1.3766757388606043
-2.243509258347844,1.5719493802603752
-2.241817967649446,1.6376992041438083
-2.2384494316688377,1.7905011720684283
-2.2383633402221705,1.8004212845255858
-2.227938635850407,2.1927094379812204
-2.224624605326417,2.2866472070400903
-2.2213461421371856,2.378880421241251
-2.2173154016961507,2.479761618933881
-2.194537375051982,3.1218144841257796
-2.1918803647218597,3.146268870846329
-2.190178327651947,3.1787195761327336
-2.188409376963935,3.255867307256476
-2.185027152508739,3.309298286102529
-2.169496194110203,3.490280713504989
-2.1624708760550275,3.492956581361221
-2.159950614758614,3.5106825897763394
-2.149143052053777,3.504224055964728
-2.143149810797545,3.4156765290705686
-2.140804721906255,3.405478312272559
-2.137715798970942,3.320752032458755
-2.136293867420777,3.3108242458347985
-2.1174031151611397,2.924726736103605
-2.1102019895774884,2.7291312500363736
-2.1093450505517257,2.697196870013758
-2.1017550416618827,2.4619686587343588
-2.0975256204488915,2.3224657968525824
-2.091477972760565,2.078980736854112
-2.0838011234698266,1.7718909722214538
-2.0816049467938025,1.7194502209419358
-2.0795390336125004,1.6287508898327976
-2.0792912838317354,1.609476562224447
-2.063596763549301,0.8876026499272242
-2.0618934798329596,0.7940016595100188
-2.060809565017551,0.8094176303217605
-2.0489440915436674,0.25989697899091113
-2.0448129584920505,0.0855168435008173
-2.0398258962588107,-0.11747323097484885
-2.039082256251037,-0.15798744124958106
-2.036879196810449,-0.2509586716596857
-2.0363788715162174,-0.31952181014088943
-2.033934445524925,-0.38545753557905554
-2.0323560475174305,-0.4396970825694963
-2.0308280198333195,-0.5148083185506023
-2.02990104130431,-0.5701707266263529
-2.0256624654929962,-0.711260632053008
-2.021662006697742,-0.8485126454525228
-2.0073964714523678,-1.4141944335212728
-1.998390680930349,-1.682497548134247
-1.9940919001232988,-1.8033816586791815
-1.987355824879159,-1.9726205721146908
-1.9833173403861937,-2.0658595228786525
-1.9796817686157155,-2.136642335093265
-1.9727516298186303,-2.3043436659165226
-1.9666727126424703,-2.379820284826035
-1.9582522005092686,-2.436525968914477
-1.948200196638596,-2.5196152218464176
-1.9297005149157174,-2.5038285724549048
-1.9279341195094792,-2.5160113699193376
-1.9271360708323553,-2.505289948634847
-1.9265964650432603,-2.4859901703186384
-1.9090929950108502,-2.326616612960655
-1.9088152607118551,-2.370052586765578
-1.9038310687453746,-2.261369089333054
