n_harmonics,base_freq,magnitudes,instruments
10,1.9268340711893202,"[ 1.50021273  0.2371768  -0.98101637  1.39083186 -0.09212012  0.11193669
  1.46753572 -0.06776814  1.25953709  0.26866455]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9946885856205236,0.8848174921828732
-2.9932904302561054,0.7974569062165324
-2.992458323930026,0.7805886582804453
-2.9905627860594493,0.7605862633702708
-2.9901399840819285,0.7109515233219582
-2.9719350560211675,-0.1202764411910813
-2.9715534318399275,-0.11992508684497977
-2.962862518475683,-0.5257163065409958
-2.9616163151987793,-0.6151666225127466
-2.959194254761206,-0.7380409366991701
-2.9407081867599167,-1.6566541468291154
-2.933071741623785,-2.0613326787500363
-2.910853920200132,-3.0692774857146348
-2.900091620040806,-3.503857635488291
-2.8877547221267212,-3.9369992786627197
-2.882679698810704,-4.113250996946266
-2.8822022531047526,-4.174972690809148
-2.8792647524076243,-4.2730088189653
-2.8719190068273797,-4.450738346218644
-2.868173446903229,-4.534045274974125
-2.857461972662359,-4.731051777217863
-2.851637345721418,-4.850607442547581
-2.8434544599633877,-4.939063735824231
-2.8398551440706314,-4.950037834268951
-2.8395382226508366,-4.979555462892346
-2.8375863952250784,-4.998284630272155
-2.8140901366638724,-4.9592988075889135
-2.8113049968753696,-4.969347830522919
-2.805411000037175,-4.962612686866324
-2.8045870391049763,-4.934869856827776
-2.7983312693707507,-4.8405510960753615
-2.797363627397649,-4.855493448800637
-2.7874667079692657,-4.708595262334502
-2.7867280920379547,-4.721666688304323
-2.7829878549182783,-4.661794587064585
-2.7694958467984927,-4.378613776459403
-2.7651388151625733,-4.307790508467911
-2.7554978037721933,-4.047596532418744
-2.747918636227631,-3.861484930864616
-2.740923360650217,-3.704734278356975
-2.7380302225439523,-3.635743427144792
-2.722427631852927,-3.2495825333523825
-2.7131309817933524,-2.9955362893024864
-2.7123919442944824,-3.0362403208114657
-2.701573024234333,-2.651019016629927
-2.6928836082953387,-2.3920647657185476
-2.6922982800953292,-2.4160417266680385
-2.688933561635041,-2.3171918574834827
-2.6855998906815906,-2.250459776743381
-2.6820172262306556,-2.1016306375527947
-2.6786545782909874,-2.034608966491043
-2.6736756781039626,-1.8779994002605078
-2.672146249022383,-1.8666433801590439
-2.660346965885848,-1.5814926889248766
-2.6481611242574505,-1.2299151116280804
-2.6387694626188747,-0.9107612601416769
-2.635113789575948,-0.7892896328505297
-2.6280419542921782,-0.6166039957700375
-2.623883537783084,-0.5163589234749758
-2.6236120514595838,-0.4893825350502049
-2.6100152049160643,-0.08598174039935784
-2.6043700376793755,0.08739273545256503
-2.600653798198367,0.18769163432188435
-2.5917824110122085,0.4594678441058711
-2.5827028767142126,0.7723435246366821
-2.571511800443802,1.0851836776213304
-2.5507231848782475,1.7698938536529678
-2.5494970789387654,1.7843067871169016
-2.5475997137305364,1.8020533255110391
-2.532905845364102,2.245787575609659
-2.5181935740224377,2.6595714862260524
-2.500057562945192,3.012890300587109
-2.4993786293817006,3.028220984320813
-2.494592946117402,3.0721523002913482
-2.4903493046016836,3.1736570680240135
-2.4877537208677145,3.190867176877905
-2.484662030498404,3.189668953404847
-2.4814960067187757,3.2623472423789277
-2.4806010219426784,3.228101965267146
-2.4770613966316324,3.271123458806921
-2.4688477309623718,3.284345183150246
-2.4681671118572375,3.276639302690712
-2.466940241775176,3.258091249423166
-2.4652787967053142,3.2594512322954983
-2.4625687844308524,3.291290406114501
-2.454365000260075,3.214165449020268
-2.453531401484102,3.1840288044568337
-2.4442444483845236,3.08080392539179
-2.4415943494828536,3.077490568876463
-2.4396827448566345,2.999063194839901
-2.4322229766317225,2.862715613058164
-2.426526944173984,2.7036500958568945
-2.4211785044758884,2.557156652602362
-2.4160309948985335,2.3219456440238084
-2.4144672453982645,2.29859753758853
-2.413226194565905,2.2258733549890946
-2.398049030049724,1.6214347496966088
-2.3972415845187953,1.579889446465745
-2.384960655438311,0.9745817165822654
-2.375047112910905,0.36831242327344516
-2.3728496310442697,0.2867817662644054
